rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
39,82.156,3.787,191260.356,3.32,-0.03,-700.932,-0.561,498.52,-0.137,-0.698,1.376,0,0,86562,,,,,321,3.225,-0.095,
40,81.603,3.234,190549.496,3.283,-0.044,-720.803,-0.724,491.117,-0.167,-0.891,1.377,0,0,86940,,,,,320,3.302,0.019,
41,81.849,3.48,189818.721,3.233,-0.055,-740.761,-0.847,481.783,-0.204,-1.051,1.378,0,0,86102,,,,,319,3.387,0.154,
42,81.134,2.765,189067.947,3.177,-0.056,-760.802,-0.856,471.536,-0.245,-1.101,1.379,0,0,86018,,,,,318,3.488,0.311,
43,81.626,3.257,188297.091,3.126,-0.045,-780.922,-0.728,462.033,-0.283,-1.011,1.38,0,0,87308,,,,,317,3.604,0.478,
44,81.595,3.226,187506.078,3.09,-0.025,-801.115,-0.498,454.863,-0.312,-0.81,1.38,0,0,87374,,,,,316,3.732,0.642,
45,81.003,2.634,186694.838,3.077,-0.002,-821.376,-0.239,450.92,-0.328,-0.567,1.381,0,0,86048,,,,,315,3.866,0.789,
46,81.295,2.926,185863.306,3.085,0.016,-841.698,-0.04,450.032,-0.332,-0.372,1.381,0,0,86178,,,,,314,4.012,0.927,
47,82.095,3.726,185011.423,3.105,0.022,-862.076,0.021,450.908,-0.329,-0.308,1.381,0,0,87242,,,,,313,4.183,1.078,
48,80.75,2.38,184139.138,3.124,0.013,-882.502,-0.082,451.532,-0.328,-0.41,1.381,0,0,87272,,,,,312,4.391,1.267,
49,82.141,3.772,183246.405,3.129,-0.004,-902.97,-0.288,450.076,-0.334,-0.622,1.381,0,0,86536,,,,,311,4.63,1.501,
50,81.534,3.164,182333.187,3.116,-0.019,-923.471,-0.454,446.039,-0.351,-0.805,1.381,0,0,86658,,,,,310,4.881,1.765,
51,81.526,3.157,181399.454,3.097,-0.016,-943.998,-0.427,440.945,-0.372,-0.798,1.382,0,0,87384,,,,,309,5.127,2.03,
52,81.203,2.834,180445.185,3.091,0.009,-964.543,-0.15,437.82,-0.385,-0.535,1.382,0,0,87400,,,,,308,5.363,2.272,
53,81.034,2.665,179470.366,3.119,0.048,-985.096,0.264,439.393,-0.379,-0.115,1.382,0,0,86632,,,,,307,5.591,2.472,
54,81.572,3.203,178474.993,3.183,0.077,-1005.649,0.577,446.004,-0.354,0.222,1.381,0,0,86876,,,,,306,5.81,2.627,
55,81.48,3.111,177459.071,3.265,0.078,-1026.192,0.565,454.787,-0.321,0.244,1.381,0,0,87912,,,,,305,6.012,2.747,
56,82.156,3.787,176422.615,3.329,0.044,-1046.716,0.18,460.979,-0.297,-0.117,1.38,0,0,87810,,,,,304,6.194,2.865,
57,82.041,3.672,175365.649,3.347,-0.009,-1067.21,-0.397,460.714,-0.299,-0.696,1.38,0,0,87086,,,,,303,6.366,3.019,
58,82.218,3.849,174288.208,3.314,-0.052,-1087.664,-0.865,453.415,-0.329,-1.194,1.381,0,0,87304,,,,,302,6.547,3.233,
59,81.126,2.757,173190.337,3.251,-0.066,-1108.067,-1.007,442.046,-0.375,-1.382,1.382,0,0,87888,,,,,301,6.754,3.503,
60,81.18,2.811,172072.094,3.192,-0.049,-1128.408,-0.816,431.103,-0.42,-1.236,1.383,0,0,88054,,,,,300,6.986,3.794,
61,81.541,3.172,170933.546,3.16,-0.015,-1148.675,-0.459,423.95,-0.449,-0.908,1.384,0,0,87870,,,,,299,7.228,4.068,
62,81.534,3.164,169774.772,3.162,0.017,-1168.857,-0.137,421.391,-0.46,-0.598,1.384,0,0,87998,,,,,298,7.459,4.297,
63,81.48,3.111,168595.865,3.189,0.034,-1188.941,0.031,422.067,-0.459,-0.428,1.384,0,0,88024,,,,,297,7.665,4.476,
64,81.695,3.326,167396.927,3.226,0.037,-1208.915,0.048,423.886,-0.453,-0.405,1.384,0,0,88070,,,,,296,7.842,4.616,
65,81.449,3.08,166178.075,3.261,0.034,-1228.767,0.008,425.429,-0.448,-0.441,1.384,0,0,88186,,,,,295,7.996,4.735,
66,82.149,3.779,164939.438,3.296,0.037,-1248.484,0.026,426.716,-0.445,-0.418,1.383,0,0,88396,,,,,294,8.138,4.842,
67,81.603,3.234,163681.157,3.339,0.052,-1268.052,0.161,429.006,-0.437,-0.276,1.383,0,0,88206,,,,,293,8.275,4.936,
68,81.08,2.711,162403.388,3.401,0.072,-1287.457,0.347,433.559,-0.421,-0.074,1.383,0,0,87916,,,,,292,8.41,5.009,
69,81.81,3.441,161106.301,3.48,0.083,-1306.688,0.433,440.127,-0.396,0.037,1.382,0,0,88100,,,,,291,8.538,5.058,
70,82.287,3.918,159790.076,3.56,0.073,-1325.729,0.312,446.582,-0.372,-0.06,1.381,0,0,88530,,,,,290,8.659,5.099,
71,82.364,3.995,158454.91,3.62,0.046,-1344.567,0.031,450.331,-0.359,-0.328,1.381,0,0,88214,,,,,289,8.768,5.148,
72,82.295,3.926,157101.015,3.652,0.02,-1363.187,-0.233,450.354,-0.36,-0.594,1.381,0,0,87570,,,,,288,8.86,5.208,
73,81.495,3.126,155728.614,3.665,0.012,-1381.575,-0.32,448.024,-0.371,-0.691,1.381,0,0,87788,,,,,287,8.924,5.259,
74,82.079,3.71,154337.947,3.681,0.025,-1399.717,-0.2,446.011,-0.381,-0.581,1.381,0,0,88232,,,,,286,8.959,5.278,
75,82.033,3.664,152929.267,3.719,0.05,-1417.597,0.023,446.412,-0.381,-0.358,1.381,0,0,87708,,,,,285,8.978,5.259,
76,81.895,3.526,151502.844,3.781,0.073,-1435.202,0.216,449.661,-0.37,-0.154,1.381,0,0,87288,,,,,284,9.01,5.229,
77,82.395,4.025,150058.96,3.86,0.084,-1452.516,0.297,454.739,-0.351,-0.055,1.381,0,0,87674,,,,,283,9.078,5.218,
78,82.441,4.072,148597.913,3.944,0.082,-1469.525,0.26,460.109,-0.332,-0.071,1.38,0,0,87760,,,,,282,9.188,5.244,
79,82.318,3.949,147120.018,4.022,0.072,-1486.212,0.147,464.51,-0.316,-0.168,1.379,0,0,86884,,,,,281,9.327,5.305,
80,82.387,4.018,145625.601,4.088,0.059,-1502.564,0.004,467.279,-0.306,-0.302,1.379,0,0,86654,,,,,280,9.474,5.386,
81,82.864,4.494,144115.007,4.139,0.045,-1518.564,-0.138,468.263,-0.304,-0.442,1.379,0,0,87030,,,,,279,9.614,5.475,
82,82.402,4.033,142588.595,4.177,0.031,-1534.198,-0.274,467.537,-0.309,-0.583,1.379,0,0,86790,,,,,278,9.743,5.566,
83,82.548,4.179,141046.738,4.201,0.016,-1549.451,-0.412,465.123,-0.321,-0.733,1.379,0,0,86600,,,,,277,9.862,5.661,
84,82.41,4.041,139489.824,4.21,0.002,-1564.308,-0.544,460.989,-0.341,-0.884,1.38,0,0,87212,,,,,276,9.976,5.766,
85,83.233,4.863,137918.259,4.207,-0.006,-1578.753,-0.617,455.467,-0.366,-0.982,1.38,0,0,86976,,,,,275,10.082,5.875,
86,82.418,4.049,136332.461,4.203,0.001,-1592.771,-0.557,449.766,-0.392,-0.948,1.381,0,0,86370,,,,,274,10.176,5.973,
87,82.156,3.787,134732.865,4.216,0.029,-1606.347,-0.332,445.896,-0.41,-0.742,1.381,0,0,86594,,,,,273,10.257,6.041,
88,82.372,4.002,133119.919,4.266,0.071,-1619.467,-0.002,445.734,-0.413,-0.415,1.381,0,0,86850,,,,,272,10.334,6.068,
89,82.787,4.418,131494.089,4.358,0.112,-1632.115,0.304,449.876,-0.399,-0.095,1.381,0,0,86686,,,,,271,10.432,6.074,
90,82.71,4.341,129855.852,4.485,0.135,-1644.276,0.456,457.138,-0.372,0.084,1.38,0,0,86300,,,,,270,10.571,6.086,
91,82.956,4.587,128205.703,4.621,0.133,-1655.937,0.398,465.076,-0.342,0.056,1.379,0,0,86298,,,,,269,10.763,6.142,
92,83.471,5.102,126544.149,4.743,0.108,-1667.083,0.17,471.148,-0.319,-0.15,1.379,0,0,86600,,,,,268,10.995,6.252,
93,83.371,5.002,124871.714,4.835,0.075,-1677.699,-0.109,473.891,-0.311,-0.42,1.379,0,0,86342,,,,,267,11.247,6.412,
94,83.44,5.071,123188.933,4.897,0.052,-1687.771,-0.305,473.523,-0.315,-0.621,1.379,0,0,86236,,,,,266,11.501,6.604,
95,83.01,4.64,121496.357,4.946,0.05,-1697.286,-0.342,471.676,-0.326,-0.668,1.379,0,0,86322,,,,,265,11.748,6.802,
96,83.494,5.125,119794.551,5.002,0.067,-1706.23,-0.232,470.41,-0.335,-0.567,1.379,0,0,86160,,,,,264,11.984,6.982,
97,82.81,4.441,118084.093,5.083,0.094,-1714.589,-0.057,471.128,-0.335,-0.392,1.379,0,0,85868,,,,,263,12.209,7.126,
98,84.024,5.655,116365.573,5.19,0.119,-1722.35,0.095,474.07,-0.326,-0.232,1.379,0,0,86102,,,,,262,12.429,7.239,
99,83.532,5.163,114639.596,5.318,0.135,-1729.501,0.174,478.565,-0.311,-0.137,1.378,0,0,86040,,,,,261,12.662,7.344,
100,83.648,5.279,112906.779,5.457,0.141,-1736.029,0.176,483.622,-0.293,-0.117,1.378,0,0,86090,,,,,260,12.924,7.467,
101,84.309,5.94,111167.751,5.596,0.138,-1741.921,0.118,488.378,-0.276,-0.158,1.377,0,0,85938,,,,,259,13.222,7.626,
102,83.817,5.448,109423.153,5.73,0.129,-1747.165,0.017,492.196,-0.263,-0.246,1.377,0,0,85798,,,,,258,13.542,7.812,
103,84.478,6.109,107673.64,5.852,0.115,-1751.751,-0.109,494.637,-0.256,-0.365,1.376,0,0,85802,,,,,257,13.863,8.011,
104,84.209,5.84,105919.875,5.96,0.1,-1755.666,-0.234,495.518,-0.256,-0.49,1.376,0,0,85880,,,,,256,14.176,8.216,
105,84.832,6.462,104162.534,6.055,0.091,-1758.9,-0.321,495.071,-0.263,-0.584,1.376,0,0,86012,,,,,255,14.492,8.437,
106,84.209,5.84,102402.304,6.145,0.092,-1761.443,-0.34,493.981,-0.272,-0.611,1.376,0,0,86224,,,,,254,14.837,8.692,
107,84.416,6.047,100639.882,6.243,0.106,-1763.283,-0.277,493.222,-0.279,-0.557,1.377,0,0,86332,,,,,253,15.228,8.985,
108,84.97,6.601,98875.974,6.362,0.132,-1764.413,-0.148,493.759,-0.281,-0.429,1.377,0,0,86468,,,,,252,15.663,9.301,
109,84.586,6.216,97111.297,6.51,0.165,-1764.821,0.016,496.263,-0.275,-0.259,1.376,0,0,86802,,,,,251,16.12,9.61,
110,84.939,6.57,95346.576,6.692,0.198,-1764.5,0.166,500.892,-0.259,-0.093,1.376,0,0,86740,,,,,250,16.574,9.882,
111,84.993,6.624,93582.544,6.904,0.223,-1763.44,0.256,507.18,-0.236,0.02,1.375,0,0,86910,,,,,249,17.008,10.104,
112,85.762,7.393,91819.943,7.133,0.233,-1761.635,0.259,514.16,-0.209,0.049,1.374,0,0,87268,,,,,248,17.42,10.287,
113,85.877,7.508,90059.524,7.366,0.231,-1759.077,0.186,520.767,-0.184,0.002,1.374,0,0,87422,,,,,247,17.822,10.456,
114,85.846,7.477,88302.042,7.593,0.222,-1755.759,0.082,526.306,-0.164,-0.082,1.373,0,0,87326,,,,,246,18.235,10.642,
115,86.238,7.869,86548.262,7.811,0.215,-1751.674,-0.012,530.657,-0.149,-0.162,1.373,0,0,87794,,,,,245,18.68,10.869,
116,86.523,8.154,84798.952,8.024,0.212,-1746.816,-0.078,534.106,-0.139,-0.216,1.372,0,0,88164,,,,,244,19.173,11.149,
117,86.223,7.854,83054.889,8.236,0.213,-1741.181,-0.123,536.983,-0.131,-0.254,1.372,0,0,87936,,,,,243,19.723,11.487,
118,87.199,8.83,81316.852,8.45,0.214,-1734.763,-0.169,539.408,-0.125,-0.294,1.372,0,0,87808,,,,,242,20.331,11.881,
119,86.723,8.354,79585.626,8.664,0.212,-1727.558,-0.229,541.272,-0.122,-0.35,1.372,0,0,88440,,,,,241,20.99,12.326,
120,87.507,9.138,77862,8.874,0.208,-1719.562,-0.297,542.411,-0.122,-0.419,1.372,0,0,88314,,,,,240,21.689,12.815,
121,87.507,9.138,76146.766,9.081,0.205,-1710.773,-0.359,542.801,-0.126,-0.485,1.372,0,0,88074,,,,,239,22.417,13.336,
122,87.422,9.053,74440.72,9.287,0.208,-1701.187,-0.392,542.658,-0.133,-0.525,1.372,0,0,87986,,,,,238,23.164,13.877,
123,87.899,9.53,72744.659,9.499,0.221,-1690.802,-0.377,542.454,-0.141,-0.518,1.372,0,0,88486,,,,,237,23.924,14.425,
124,88.245,9.876,71059.383,9.732,0.247,-1679.617,-0.306,542.856,-0.146,-0.451,1.372,0,0,88266,,,,,236,24.697,14.965,
125,88.137,9.768,69385.691,9.998,0.287,-1667.632,-0.185,544.566,-0.144,-0.33,1.371,0,0,88030,,,,,235,25.483,15.485,
126,88.168,9.799,67724.385,10.309,0.334,-1654.846,-0.047,548.037,-0.135,-0.182,1.371,0,0,88026,,,,,234,26.285,15.976,
127,88.883,10.514,66076.266,10.666,0.379,-1641.259,0.067,553.24,-0.116,-0.049,1.371,0,0,88202,,,,,233,27.114,16.448,
128,89.99,11.621,64442.134,11.064,0.414,-1626.872,0.129,559.687,-0.091,0.038,1.37,0,0,88094,,,,,232,27.988,16.924,
129,89.283,10.913,62822.788,11.492,0.439,-1611.687,0.139,566.704,-0.063,0.076,1.369,0,0,88100,,,,,231,28.932,17.44,
130,90.297,11.928,61219.024,11.939,0.455,-1595.707,0.114,573.735,-0.035,0.079,1.369,0,0,88196,,,,,230,29.964,18.025,
131,91.097,12.728,59631.639,12.401,0.469,-1578.933,0.074,580.48,-0.008,0.066,1.368,0,0,88214,,,,,229,31.087,18.686,
132,90.928,12.559,58061.422,12.877,0.484,-1561.369,0.04,586.892,0.018,0.058,1.367,0,0,88174,,,,,228,32.293,19.416,
133,91.712,13.343,56509.163,13.372,0.508,-1543.019,0.033,593.169,0.043,0.076,1.367,0,0,88236,,,,,227,33.57,20.198,
134,92.227,13.858,54975.644,13.897,0.545,-1523.888,0.067,599.736,0.071,0.137,1.366,0,0,88028,,,,,226,34.914,21.017,
135,92.95,14.58,53461.645,14.467,0.596,-1503.982,0.138,607.116,0.103,0.241,1.365,0,0,88006,,,,,225,36.327,21.86,
136,92.611,14.242,51967.937,15.091,0.652,-1483.305,0.216,615.62,0.142,0.357,1.365,0,0,88060,,,,,224,37.815,22.724,
137,94.11,15.741,50495.289,15.769,0.701,-1461.865,0.253,625.052,0.186,0.44,1.364,0,0,88028,,,,,223,39.387,23.618,
138,94.91,16.541,49044.459,16.487,0.731,-1439.669,0.227,634.734,0.233,0.461,1.363,0,0,87992,,,,,222,41.047,24.56,
139,95.886,17.517,47616.2,17.229,0.75,-1416.724,0.161,643.967,0.279,0.44,1.362,0,0,87848,,,,,221,42.799,25.57,
140,96.455,18.086,46211.258,17.99,0.775,-1393.038,0.109,652.572,0.322,0.431,1.361,0,0,87840,,,,,220,44.644,26.654,
141,96.755,18.386,44830.367,18.784,0.819,-1368.621,0.113,661.022,0.365,0.478,1.36,0,0,87664,,,,,219,46.582,27.798,
142,97.47,19.101,43474.256,19.634,0.885,-1343.482,0.171,670.051,0.412,0.583,1.36,0,0,87402,,,,,218,48.617,28.983,
143,98.669,20.3,42143.64,20.558,0.963,-1317.632,0.248,680.117,0.467,0.714,1.359,0,0,87140,,,,,217,50.759,30.201,
144,100.053,21.684,40839.226,21.561,1.04,-1291.08,0.307,691.208,0.529,0.836,1.358,0,0,86898,,,,,216,53.014,31.453,
145,100.998,22.629,39561.71,22.637,1.11,-1263.838,0.335,703.005,0.598,0.933,1.357,0,0,86580,,,,,215,55.385,32.748,
146,101.367,22.998,38311.776,23.779,1.173,-1235.918,0.335,715.141,0.671,1.006,1.356,0,0,86372,,,,,214,57.865,34.086,
147,103.435,25.066,37090.096,24.981,1.231,-1207.333,0.317,727.339,0.747,1.064,1.355,0,0,86268,,,,,213,60.448,35.467,
148,104.85,26.481,35897.328,26.242,1.291,-1178.095,0.297,739.472,0.824,1.121,1.354,0,0,86018,,,,,212,63.126,36.884,
149,105.534,27.165,34734.119,27.566,1.36,-1148.218,0.293,751.611,0.904,1.197,1.353,0,0,85872,,,,,211,65.899,38.333,
150,106.949,28.579,33601.101,28.967,1.445,-1117.715,0.319,764.033,0.989,1.308,1.352,0,0,85736,,,,,210,68.767,39.8,
151,108.601,30.232,32498.892,30.462,1.549,-1086.602,0.377,777.114,1.081,1.458,1.35,0,0,85730,,,,,209,71.733,41.271,
152,110.108,31.739,31428.095,32.069,1.668,-1054.894,0.455,791.17,1.183,1.638,1.349,0,0,85660,,,,,208,74.807,42.738,
153,111.599,33.23,30389.297,33.801,1.796,-1022.606,0.537,806.333,1.297,1.834,1.348,0,0,85628,,,,,207,77.995,44.194,
154,113.829,35.46,29383.071,35.662,1.924,-989.754,0.608,822.546,1.423,2.031,1.347,0,0,85740,,,,,206,81.284,45.622,
155,115.766,37.397,28409.972,37.648,2.048,-956.354,0.661,839.613,1.56,2.221,1.345,0,0,85574,,,,,205,84.639,46.991,
156,117.357,38.988,27470.539,39.756,2.166,-922.425,0.696,857.296,1.707,2.403,1.344,0,0,85634,,,,,204,88.002,48.246,
157,120.602,42.232,26565.293,41.981,2.284,-887.983,0.726,875.436,1.863,2.589,1.343,0,0,85986,,,,,203,91.318,49.337,
158,122.47,44.1,25694.738,44.325,2.407,-853.046,0.765,894.035,2.029,2.794,1.341,0,0,86100,,,,,202,94.54,50.215,
159,124.261,45.892,24859.361,46.798,2.541,-817.632,0.821,913.231,2.206,3.027,1.34,0,0,86304,,,,,201,97.629,50.831,
160,127.343,48.974,24059.627,49.409,2.681,-781.761,0.887,933.16,2.395,3.283,1.338,0,0,86504,,,,,200,100.53,51.121,
161,130.564,52.195,23295.985,52.158,2.816,-745.451,0.948,953.818,2.598,3.546,1.337,0,0,86770,,,,,199,103.164,51.006,
162,132.671,54.302,22568.864,55.036,2.936,-708.722,0.991,975.028,2.814,3.805,1.335,0,0,86812,,,,,198,105.423,50.387,
163,136.215,57.846,21878.674,58.024,3.037,-671.594,1.016,996.532,3.04,4.056,1.334,0,0,86428,,,,,197,107.189,49.165,
164,139.713,61.343,21225.802,61.105,3.123,-634.087,1.034,1018.13,3.274,4.308,1.332,0,0,86592,,,,,196,108.356,47.251,
165,142.065,63.696,20610.619,64.266,3.198,-596.222,1.058,1039.763,3.516,4.574,1.331,0,0,87526,,,,,195,108.862,44.596,
166,145.724,67.355,20033.472,67.5,3.268,-558.019,1.095,1061.494,3.767,4.862,1.329,0,0,88234,,,,,194,108.714,41.214,
167,149.099,70.73,19494.687,70.798,3.328,-519.499,1.145,1083.424,4.026,5.172,1.328,0,0,87186,,,,,193,108.013,37.215,
168,152.043,73.674,18994.572,74.148,3.368,-480.685,1.199,1105.58,4.295,5.493,1.326,0,0,85918,,,,,192,106.934,32.786,
169,156.51,78.141,18533.409,77.523,3.375,-441.597,1.238,1127.842,4.57,5.808,1.325,0,0,86718,,,,,191,105.676,28.153,
170,158.585,80.216,18111.461,80.881,3.33,-402.258,1.247,1149.899,4.849,6.096,1.324,0,0,87896,,,,,190,104.413,23.532,
171,163.275,84.906,17728.969,84.162,3.22,-362.69,1.215,1171.276,5.124,6.339,1.322,0,0,87440,,,,,189,103.266,19.104,
172,166.327,87.958,17386.151,87.299,3.042,-322.915,1.141,1191.44,5.389,6.53,1.321,0,0,86650,,,,,188,102.313,15.014,
173,169.863,91.494,17083.201,90.227,2.805,-282.956,1.039,1209.945,5.638,6.677,1.32,0,0,86954,,,,,187,101.604,11.377,
174,171.523,93.154,16820.293,92.892,2.519,-242.835,0.925,1226.511,5.865,6.789,1.319,0,0,87054,,,,,186,101.163,8.271,
175,174.414,96.045,16597.578,95.251,2.194,-202.575,0.807,1241.007,6.066,6.873,1.318,0,0,86422,,,,,185,100.983,5.732,
176,177.266,98.897,16415.182,97.268,1.835,-162.199,0.687,1253.361,6.24,6.927,1.318,0,0,87046,,,,,184,101.02,3.752,
177,178.327,99.958,16273.211,98.91,1.444,-121.731,0.564,1263.498,6.383,6.947,1.317,0,0,87988,,,,,183,101.197,2.287,
178,179.111,100.742,16171.744,100.15,1.033,-81.193,0.444,1271.367,6.493,6.937,1.317,0,0,87160,,,,,182,101.406,1.256,
179,181.087,102.718,16110.841,100.978,0.625,-40.608,0.345,1277.048,6.571,6.916,1.317,0,0,86268,,,,,181,101.521,0.543,
180,181.264,102.894,16090.536,101.414,0.257,0,0.307,1280.94,6.62,6.926,1.316,0,0,87200,,,,,,,,
181,180.479,102.11,16110.841,101.521,-0.023,40.608,0.374,1283.916,6.649,7.023,1.316,0,0,88008,,,,,,,,
182,180.072,101.703,16171.744,101.406,-0.183,81.193,0.583,1287.309,6.673,7.256,1.316,0,0,87380,,,,,,,,
183,178.681,100.311,16273.211,101.197,-0.212,121.731,0.946,1292.713,6.711,7.657,1.316,0,0,87568,,,,,,,,
184,179.188,100.819,16415.182,101.02,-0.123,162.199,1.451,1301.713,6.78,8.231,1.315,0,0,88238,,,,,,,,
185,179.449,101.08,16597.578,100.983,0.061,202.575,2.077,1315.689,6.894,8.972,1.315,0,0,88160,,,,,,,,
186,177.843,99.473,16820.293,101.163,0.306,242.835,2.795,1335.72,7.066,9.86,1.314,0,0,87940,,,,,,,,
187,178.665,100.296,17083.201,101.604,0.577,282.956,3.568,1362.513,7.3,10.868,1.312,0,0,88606,,,,,,,,
