rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
26,81.034,3.497,198734.014,3.606,0.006,-451.853,-0.069,562.484,0.122,0.053,1.37,0,0,86434,,,,,334,3.236,-0.37,
27,81.011,3.474,198272.913,3.621,0.024,-470.366,0.158,563.6,0.126,0.284,1.37,0,0,86224,,,,,333,3.225,-0.396,
28,81.165,3.627,197793.246,3.652,0.035,-488.988,0.287,566.996,0.14,0.427,1.369,0,0,86226,,,,,332,3.222,-0.43,
29,81.388,3.85,197294.901,3.688,0.035,-507.72,0.273,571.167,0.156,0.429,1.369,0,0,85962,,,,,331,3.211,-0.477,
30,81.111,3.573,196777.77,3.717,0.021,-526.561,0.095,574.192,0.168,0.264,1.369,0,0,85800,,,,,330,3.18,-0.537,
31,81.441,3.904,196241.743,3.727,-0.004,-545.512,-0.226,574.11,0.168,-0.058,1.369,0,0,85770,,,,,329,3.121,-0.606,
32,81.434,3.896,195686.709,3.708,-0.034,-564.573,-0.603,569.588,0.149,-0.454,1.369,0,0,85850,,,,,328,3.038,-0.67,
33,81.38,3.843,195112.561,3.661,-0.057,-583.741,-0.889,560.763,0.113,-0.776,1.37,0,0,85844,,,,,327,2.945,-0.716,
34,81.049,3.512,194519.191,3.6,-0.061,-603.017,-0.94,549.682,0.069,-0.871,1.371,0,0,85824,,,,,326,2.862,-0.738,
35,81.042,3.504,193906.492,3.546,-0.042,-622.398,-0.708,539.729,0.028,-0.679,1.372,0,0,85910,,,,,325,2.806,-0.74,
36,80.734,3.197,193274.36,3.52,-0.009,-641.883,-0.303,533.97,0.005,-0.298,1.373,0,0,86040,,,,,324,2.786,-0.734,
37,80.703,3.166,192622.693,3.527,0.02,-661.469,0.044,533.245,0.002,0.046,1.373,0,0,86106,,,,,323,2.806,-0.721,
38,81.257,3.72,191951.39,3.553,0.027,-681.153,0.115,535.37,0.01,0.125,1.372,0,0,86152,,,,,322,2.87,-0.683,
39,81.441,3.904,191260.356,3.571,0.004,-700.932,-0.162,536.195,0.013,-0.15,1.372,0,0,86456,,,,,321,2.976,-0.595,
40,81.288,3.75,190549.496,3.556,-0.038,-720.803,-0.672,531.878,-0.005,-0.677,1.373,0,0,86740,,,,,320,3.121,-0.435,
41,81.303,3.766,189818.721,3.495,-0.082,-740.761,-1.197,520.814,-0.05,-1.246,1.374,0,0,86978,,,,,319,3.288,-0.207,
42,80.742,3.204,189067.947,3.396,-0.112,-760.802,-1.548,504.056,-0.117,-1.665,1.375,0,0,87102,,,,,318,3.461,0.065,
43,80.826,3.289,188297.091,3.277,-0.121,-780.922,-1.637,484.404,-0.195,-1.832,1.377,0,0,86716,,,,,317,3.626,0.349,
44,80.788,3.251,187506.078,3.161,-0.107,-801.115,-1.457,465.244,-0.271,-1.728,1.379,0,0,86634,,,,,316,3.776,0.615,
45,80.334,2.797,186694.838,3.069,-0.073,-821.376,-1.048,449.797,-0.332,-1.38,1.381,0,0,87606,,,,,315,3.915,0.846,
46,80.603,3.066,185863.306,3.02,-0.025,-841.698,-0.495,440.578,-0.369,-0.864,1.382,0,0,88620,,,,,314,4.052,1.032,
47,79.904,2.367,185011.423,3.02,0.025,-862.076,0.062,438.669,-0.377,-0.315,1.382,0,0,87398,,,,,313,4.198,1.178,
48,80.58,3.043,184139.138,3.065,0.061,-882.502,0.46,443.091,-0.361,0.1,1.382,0,0,85888,,,,,312,4.361,1.296,
49,80.949,3.412,183246.405,3.135,0.074,-902.97,0.591,450.994,-0.331,0.261,1.381,0,0,86962,,,,,311,4.546,1.411,
50,80.896,3.358,182333.187,3.205,0.062,-923.471,0.449,458.781,-0.301,0.148,1.38,0,0,88242,,,,,310,4.75,1.545,
51,80.711,3.174,181399.454,3.255,0.034,-943.998,0.12,463.449,-0.283,-0.163,1.38,0,0,87422,,,,,309,4.968,1.713,
52,80.811,3.274,180445.185,3.272,0.001,-964.543,-0.262,463.453,-0.284,-0.546,1.38,0,0,86720,,,,,308,5.192,1.92,
53,81.349,3.812,179470.366,3.258,-0.026,-985.096,-0.558,459.001,-0.302,-0.86,1.38,0,0,87448,,,,,307,5.412,2.154,
54,80.588,3.051,178474.993,3.226,-0.035,-1005.649,-0.657,451.932,-0.331,-0.988,1.381,0,0,87310,,,,,306,5.622,2.396,
55,80.596,3.058,177459.071,3.195,-0.023,-1026.192,-0.526,445.081,-0.359,-0.885,1.382,0,0,86334,,,,,305,5.821,2.626,
56,80.319,2.782,176422.615,3.185,0.005,-1046.716,-0.229,441.112,-0.376,-0.605,1.382,0,0,87200,,,,,304,6.018,2.833,
57,80.865,3.327,175365.649,3.206,0.037,-1067.21,0.105,441.374,-0.376,-0.271,1.382,0,0,88316,,,,,303,6.23,3.024,
58,80.726,3.189,174288.208,3.256,0.061,-1087.664,0.355,445.522,-0.36,-0.006,1.381,0,0,87304,,,,,302,6.47,3.214,
59,80.926,3.389,173190.337,3.324,0.071,-1108.067,0.448,451.937,-0.336,0.111,1.381,0,0,86630,,,,,301,6.736,3.412,
60,80.742,3.204,172072.094,3.394,0.065,-1128.408,0.368,458.454,-0.312,0.056,1.38,0,0,87602,,,,,300,7.009,3.615,
61,81.088,3.55,170933.546,3.451,0.047,-1148.675,0.154,463.057,-0.294,-0.141,1.38,0,0,88038,,,,,299,7.264,3.813,
62,81.564,4.027,169774.772,3.486,0.023,-1168.857,-0.106,464.544,-0.29,-0.395,1.379,0,0,87510,,,,,298,7.486,4,
63,80.834,3.297,168595.865,3.499,0.005,-1188.941,-0.306,463.015,-0.297,-0.603,1.38,0,0,87990,,,,,297,7.675,4.176,
64,80.988,3.45,167396.927,3.498,-0.003,-1208.915,-0.387,459.696,-0.311,-0.699,1.38,0,0,88526,,,,,296,7.84,4.342,
65,80.926,3.389,166178.075,3.496,0,-1228.767,-0.369,456.074,-0.327,-0.696,1.38,0,0,88234,,,,,295,7.991,4.495,
66,80.857,3.32,164939.438,3.499,0.007,-1248.484,-0.303,453.077,-0.34,-0.644,1.381,0,0,88188,,,,,294,8.13,4.631,
67,81.495,3.958,163681.157,3.511,0.016,-1268.052,-0.214,451.066,-0.35,-0.564,1.381,0,0,89004,,,,,293,8.26,4.749,
68,80.896,3.358,162403.388,3.533,0.03,-1287.457,-0.085,450.424,-0.354,-0.438,1.381,0,0,88722,,,,,292,8.385,4.852,
69,80.849,3.312,161106.301,3.572,0.048,-1306.688,0.079,451.724,-0.35,-0.271,1.381,0,0,87704,,,,,291,8.512,4.94,
70,81.195,3.658,159790.076,3.628,0.062,-1325.729,0.198,455.022,-0.338,-0.141,1.38,0,0,88196,,,,,290,8.645,5.017,
71,80.78,3.243,158454.91,3.691,0.06,-1344.567,0.168,459.058,-0.324,-0.156,1.38,0,0,88984,,,,,289,8.781,5.09,
72,81.887,4.35,157101.015,3.743,0.041,-1363.187,-0.033,461.611,-0.315,-0.348,1.38,0,0,88078,,,,,288,8.916,5.173,
73,81.81,4.273,155728.614,3.772,0.016,-1381.575,-0.291,461.053,-0.319,-0.61,1.38,0,0,87402,,,,,287,9.047,5.275,
74,81.111,3.573,154337.947,3.778,0.001,-1399.717,-0.44,457.722,-0.334,-0.774,1.38,0,0,87810,,,,,286,9.17,5.392,
75,80.726,3.189,152929.267,3.78,0.007,-1417.597,-0.391,453.75,-0.352,-0.743,1.381,0,0,87866,,,,,285,9.283,5.503,
76,81.603,4.065,151502.844,3.797,0.029,-1435.202,-0.195,451.512,-0.363,-0.558,1.381,0,0,87202,,,,,284,9.384,5.587,
77,81.357,3.819,150058.96,3.838,0.053,-1452.516,0.018,452.101,-0.362,-0.344,1.381,0,0,87282,,,,,283,9.465,5.627,
78,81.011,3.474,148597.913,3.9,0.068,-1469.525,0.133,454.926,-0.353,-0.219,1.38,0,0,87432,,,,,282,9.524,5.624,
79,81.81,4.273,147120.018,3.969,0.068,-1486.212,0.111,458.388,-0.34,-0.229,1.38,0,0,86624,,,,,281,9.572,5.603,
80,81.933,4.396,145625.601,4.031,0.055,-1502.564,-0.02,460.848,-0.333,-0.353,1.38,0,0,86562,,,,,280,9.628,5.597,
81,81.211,3.673,144115.007,4.078,0.037,-1518.564,-0.195,461.311,-0.333,-0.528,1.38,0,0,87166,,,,,279,9.716,5.638,
82,81.734,4.196,142588.595,4.107,0.023,-1534.198,-0.338,459.701,-0.341,-0.679,1.38,0,0,86846,,,,,278,9.845,5.738,
83,82.226,4.688,141046.738,4.126,0.018,-1549.451,-0.387,456.835,-0.355,-0.743,1.38,0,0,86658,,,,,277,10.015,5.889,
84,81.211,3.673,139489.824,4.147,0.027,-1564.308,-0.323,454.094,-0.369,-0.691,1.381,0,0,87238,,,,,276,10.212,6.065,
85,81.38,3.843,137918.259,4.182,0.045,-1578.753,-0.175,452.809,-0.377,-0.552,1.381,0,0,87416,,,,,275,10.422,6.24,
86,81.979,4.442,136332.461,4.239,0.067,-1592.771,-0.013,453.633,-0.376,-0.389,1.381,0,0,86644,,,,,274,10.631,6.392,
87,81.895,4.358,134732.865,4.314,0.083,-1606.347,0.099,456.313,-0.367,-0.269,1.38,0,0,86812,,,,,273,10.827,6.513,
88,81.764,4.227,133119.919,4.401,0.089,-1619.467,0.125,459.94,-0.355,-0.23,1.38,0,0,87746,,,,,272,11.003,6.602,
89,82.118,4.581,131494.089,4.489,0.084,-1632.115,0.057,463.358,-0.343,-0.286,1.38,0,0,87586,,,,,271,11.155,6.666,
90,82.064,4.527,129855.852,4.566,0.068,-1644.276,-0.098,465.409,-0.338,-0.435,1.379,0,0,86988,,,,,270,11.286,6.72,
91,82.548,5.011,128205.703,4.621,0.042,-1655.937,-0.318,465.089,-0.342,-0.66,1.379,0,0,87318,,,,,269,11.407,6.786,
92,81.88,4.342,126544.149,4.649,0.014,-1667.083,-0.55,461.844,-0.358,-0.908,1.38,0,0,87276,,,,,268,11.539,6.89,
93,82.641,5.103,124871.714,4.652,-0.007,-1677.699,-0.718,455.967,-0.386,-1.103,1.38,0,0,86754,,,,,267,11.704,7.052,
94,82.341,4.803,123188.933,4.64,-0.012,-1687.771,-0.756,448.721,-0.419,-1.175,1.381,0,0,86924,,,,,266,11.922,7.282,
95,81.603,4.065,121496.357,4.634,0.002,-1697.286,-0.653,441.912,-0.451,-1.104,1.382,0,0,87322,,,,,265,12.191,7.557,
96,81.972,4.434,119794.551,4.649,0.03,-1706.23,-0.45,437.142,-0.475,-0.925,1.382,0,0,86740,,,,,264,12.496,7.847,
97,82.479,4.942,118084.093,4.697,0.067,-1714.589,-0.201,435.35,-0.486,-0.686,1.383,0,0,86156,,,,,263,12.806,8.109,
98,82.372,4.834,116365.573,4.783,0.106,-1722.35,0.062,436.896,-0.483,-0.422,1.382,0,0,86668,,,,,262,13.099,8.316,
99,81.987,4.45,114639.596,4.909,0.146,-1729.501,0.307,441.79,-0.467,-0.16,1.382,0,0,86684,,,,,261,13.364,8.455,
100,82.302,4.765,112906.779,5.072,0.177,-1736.029,0.483,449.543,-0.438,0.045,1.381,0,0,86008,,,,,260,13.609,8.537,
101,83.04,5.503,111167.751,5.258,0.19,-1741.921,0.521,458.834,-0.403,0.118,1.38,0,0,86220,,,,,259,13.855,8.597,
102,83.071,5.534,109423.153,5.444,0.177,-1747.165,0.388,467.606,-0.369,0.019,1.379,0,0,86456,,,,,258,14.119,8.675,
103,83.21,5.672,107673.64,5.607,0.146,-1751.751,0.136,473.9,-0.346,-0.21,1.379,0,0,86352,,,,,257,14.413,8.806,
104,83.701,6.164,105919.875,5.736,0.114,-1755.666,-0.113,476.914,-0.337,-0.45,1.378,0,0,86130,,,,,256,14.74,9.004,
105,83.532,5.995,104162.534,5.84,0.098,-1758.9,-0.243,477.474,-0.339,-0.582,1.378,0,0,86386,,,,,255,15.098,9.258,
106,82.856,5.319,102402.304,5.94,0.107,-1761.443,-0.214,477.468,-0.344,-0.558,1.378,0,0,86552,,,,,254,15.483,9.543,
107,83.617,6.08,100639.882,6.059,0.132,-1763.283,-0.089,478.628,-0.343,-0.433,1.378,0,0,86810,,,,,253,15.883,9.824,
108,83.563,6.026,98875.974,6.204,0.156,-1764.413,0.02,481.494,-0.336,-0.316,1.378,0,0,86922,,,,,252,16.285,10.081,
109,83.994,6.456,97111.297,6.366,0.164,-1764.821,0.03,485.256,-0.324,-0.294,1.377,0,0,87092,,,,,251,16.677,10.311,
110,84.209,6.672,95346.576,6.527,0.156,-1764.5,-0.061,488.525,-0.314,-0.376,1.377,0,0,87292,,,,,250,17.054,10.527,
111,84.332,6.795,93582.544,6.676,0.143,-1763.44,-0.175,490.443,-0.311,-0.486,1.377,0,0,87768,,,,,249,17.426,10.75,
112,84.555,7.017,91819.943,6.817,0.143,-1761.635,-0.213,491.36,-0.312,-0.525,1.377,0,0,87862,,,,,248,17.817,11,
113,84.194,6.656,90059.524,6.969,0.166,-1759.077,-0.122,492.666,-0.312,-0.434,1.377,0,0,88264,,,,,247,18.251,11.282,
114,84.455,6.918,88302.042,7.154,0.207,-1755.759,0.063,495.885,-0.303,-0.24,1.376,0,0,88354,,,,,246,18.738,11.584,
115,84.293,6.756,86548.262,7.385,0.253,-1751.674,0.255,501.71,-0.282,-0.027,1.376,0,0,88444,,,,,245,19.269,11.884,
116,85.823,8.286,84798.952,7.656,0.287,-1746.816,0.37,509.654,-0.252,0.119,1.375,0,0,88594,,,,,244,19.826,12.17,
117,85.231,7.694,83054.889,7.952,0.302,-1741.181,0.377,518.47,-0.217,0.16,1.374,0,0,88688,,,,,243,20.391,12.439,
118,85.785,8.247,81316.852,8.254,0.3,-1734.763,0.296,526.889,-0.183,0.113,1.373,0,0,88878,,,,,242,20.964,12.71,
119,86.361,8.824,79585.626,8.549,0.288,-1727.558,0.166,534.062,-0.156,0.01,1.372,0,0,88658,,,,,241,21.56,13.011,
120,86.1,8.563,77862,8.828,0.271,-1719.562,0.018,539.589,-0.135,-0.117,1.372,0,0,88678,,,,,240,22.203,13.375,
121,86.869,9.331,76146.766,9.091,0.255,-1710.773,-0.12,543.417,-0.123,-0.243,1.372,0,0,88910,,,,,239,22.91,13.819,
122,86.953,9.416,74440.72,9.341,0.246,-1701.187,-0.218,545.834,-0.118,-0.336,1.371,0,0,88740,,,,,238,23.692,14.351,
123,87.345,9.808,72744.659,9.588,0.25,-1690.802,-0.253,547.496,-0.116,-0.369,1.371,0,0,88656,,,,,237,24.544,14.956,
124,86.753,9.216,71059.383,9.846,0.268,-1679.617,-0.228,549.212,-0.115,-0.343,1.371,0,0,88514,,,,,236,25.451,15.605,
125,87.73,10.192,69385.691,10.127,0.293,-1667.632,-0.177,551.557,-0.11,-0.287,1.371,0,0,88330,,,,,235,26.394,16.267,
126,87.907,10.369,67724.385,10.432,0.317,-1654.846,-0.137,554.615,-0.102,-0.239,1.37,0,0,88494,,,,,234,27.363,16.931,
127,88.399,10.861,66076.266,10.76,0.337,-1641.259,-0.122,558.119,-0.092,-0.213,1.37,0,0,88342,,,,,233,28.361,17.601,
128,88.614,11.076,64442.134,11.106,0.355,-1626.872,-0.119,561.815,-0.081,-0.199,1.37,0,0,88444,,,,,232,29.402,18.296,
129,88.983,11.445,62822.788,11.471,0.376,-1611.687,-0.109,565.686,-0.069,-0.178,1.369,0,0,88308,,,,,231,30.505,19.034,
130,88.86,11.322,61219.024,11.859,0.401,-1595.707,-0.088,569.878,-0.055,-0.143,1.369,0,0,88620,,,,,230,31.674,19.815,
131,90.397,12.86,59631.639,12.273,0.428,-1578.933,-0.063,574.492,-0.039,-0.102,1.369,0,0,88850,,,,,229,32.9,20.627,
132,89.567,12.03,58061.422,12.715,0.457,-1561.369,-0.039,579.533,-0.021,-0.06,1.368,0,0,88584,,,,,228,34.162,21.447,
133,91.105,13.567,56509.163,13.188,0.49,-1543.019,-0.01,585.019,0,-0.01,1.368,0,0,88718,,,,,227,35.451,22.263,
134,91.02,13.483,54975.644,13.697,0.529,-1523.888,0.034,591.088,0.024,0.059,1.367,0,0,89006,,,,,226,36.783,23.086,
135,91.55,14.013,53461.645,14.248,0.575,-1503.982,0.093,597.947,0.053,0.147,1.366,0,0,88802,,,,,225,38.194,23.946,
136,91.966,14.428,51967.937,14.848,0.625,-1483.305,0.155,605.715,0.087,0.242,1.366,0,0,88484,,,,,224,39.722,24.874,
137,93.319,15.781,50495.289,15.499,0.675,-1461.865,0.204,614.336,0.127,0.331,1.365,0,0,88686,,,,,223,41.382,25.883,
138,93.565,16.027,49044.459,16.198,0.722,-1439.669,0.232,623.602,0.171,0.402,1.364,0,0,88732,,,,,222,43.166,26.968,
139,94.264,16.727,47616.2,16.94,0.762,-1416.724,0.229,633.197,0.217,0.447,1.363,0,0,88366,,,,,221,45.052,28.112,
140,94.71,17.173,46211.258,17.719,0.794,-1393.038,0.197,642.754,0.265,0.462,1.362,0,0,88006,,,,,220,47.023,29.304,
141,96.786,19.248,44830.367,18.527,0.823,-1368.621,0.153,651.987,0.312,0.465,1.361,0,0,88092,,,,,219,49.074,30.547,
142,96.763,19.225,43474.256,19.367,0.861,-1343.482,0.132,660.943,0.358,0.49,1.361,0,0,87924,,,,,218,51.213,31.846,
143,97.447,19.909,42143.64,20.256,0.922,-1317.632,0.167,670.12,0.406,0.573,1.36,0,0,87766,,,,,217,53.455,33.199,
144,98.377,20.84,40839.226,21.219,1.008,-1291.08,0.258,680.245,0.462,0.72,1.359,0,0,87200,,,,,216,55.818,34.599,
145,99.13,21.593,39561.71,22.277,1.108,-1263.838,0.367,691.81,0.528,0.895,1.358,0,0,86738,,,,,215,58.311,36.034,
146,101.098,23.561,38311.776,23.434,1.203,-1235.918,0.447,704.749,0.605,1.052,1.357,0,0,86554,,,,,214,60.935,37.501,
147,101.898,24.36,37090.096,24.678,1.282,-1207.333,0.471,718.51,0.69,1.161,1.355,0,0,86620,,,,,213,63.676,38.998,
148,103.458,25.921,35897.328,25.992,1.343,-1178.095,0.446,732.42,0.778,1.224,1.354,0,0,86142,,,,,212,66.517,40.525,
149,104.942,27.405,34734.119,27.363,1.399,-1148.218,0.404,746.065,0.867,1.271,1.353,0,0,85826,,,,,211,69.445,42.082,
150,106.041,28.504,33601.101,28.792,1.463,-1117.715,0.376,759.437,0.957,1.334,1.352,0,0,85850,,,,,210,72.461,43.669,
151,107.763,30.226,32498.892,30.294,1.543,-1086.602,0.38,772.829,1.051,1.431,1.351,0,0,86092,,,,,209,75.568,45.274,
152,108.647,31.11,31428.095,31.884,1.638,-1054.894,0.409,786.586,1.151,1.559,1.35,0,0,86006,,,,,208,78.765,46.881,
153,111.092,33.555,30389.297,33.574,1.743,-1022.606,0.448,800.912,1.258,1.706,1.348,0,0,86114,,,,,207,82.037,48.463,
154,112.491,34.954,29383.071,35.372,1.854,-989.754,0.492,815.862,1.374,1.866,1.347,0,0,86322,,,,,206,85.355,49.983,
155,114.859,37.322,28409.972,37.285,1.975,-956.354,0.55,831.509,1.499,2.049,1.346,0,0,86254,,,,,205,88.681,51.396,
156,116.258,38.721,27470.539,39.329,2.118,-922.425,0.639,848.094,1.636,2.275,1.345,0,0,86244,,,,,204,91.974,52.645,
157,118.464,40.927,26565.293,41.529,2.287,-887.983,0.765,866.016,1.789,2.554,1.343,0,0,86580,,,,,203,95.192,53.663,
158,120.994,43.456,25694.738,43.908,2.474,-853.046,0.912,885.619,1.961,2.873,1.342,0,0,86584,,,,,202,98.3,54.392,
159,123.108,45.57,24859.361,46.475,2.659,-817.632,1.045,906.932,2.154,3.199,1.34,0,0,86576,,,,,201,101.261,54.786,
160,126.213,48.676,24059.627,49.218,2.819,-781.761,1.129,929.549,2.365,3.494,1.338,0,0,86776,,,,,200,104.022,54.804,
161,129.796,52.258,23295.985,52.1,2.937,-745.451,1.148,952.753,2.589,3.738,1.337,0,0,87086,,,,,199,106.5,54.4,
162,132.463,54.926,22568.864,55.08,3.015,-708.722,1.114,975.803,2.821,3.935,1.335,0,0,87032,,,,,198,108.584,53.504,
163,135.631,58.093,21878.674,58.123,3.068,-671.594,1.058,998.22,3.055,4.112,1.334,0,0,87084,,,,,197,110.153,52.03,
164,138.475,60.938,21225.802,61.212,3.112,-634.087,1.012,1019.907,3.29,4.302,1.332,0,0,87430,,,,,196,111.111,49.899,
165,142.18,64.643,20610.619,64.347,3.16,-596.222,0.998,1041.069,3.528,4.526,1.331,0,0,87548,,,,,195,111.414,47.067,
166,144.333,66.795,20033.472,67.533,3.213,-558.019,1.015,1062.022,3.772,4.787,1.329,0,0,87428,,,,,194,111.094,43.561,
167,148.23,70.693,19494.687,70.77,3.26,-519.499,1.053,1083.002,4.022,5.075,1.328,0,0,87130,,,,,193,110.249,39.479,
168,151.613,74.076,18994.572,74.048,3.29,-480.685,1.095,1104.082,4.28,5.375,1.327,0,0,87108,,,,,192,109.02,34.972,
169,155.003,77.466,18533.409,77.34,3.288,-441.597,1.13,1125.172,4.543,5.673,1.325,0,0,87328,,,,,191,107.562,30.222,
170,158.263,80.725,18111.461,80.61,3.245,-402.258,1.145,1146.055,4.809,5.954,1.324,0,0,87360,,,,,190,106.027,25.417,
171,161.338,83.8,17728.969,83.811,3.146,-362.69,1.13,1166.394,5.073,6.203,1.323,0,0,87452,,,,,189,104.557,20.746,
172,164.92,87.383,17386.151,86.882,2.985,-322.915,1.079,1185.754,5.329,6.408,1.322,0,0,87512,,,,,188,103.275,16.393,
173,168.625,91.088,17083.201,89.761,2.763,-282.956,0.998,1203.695,5.571,6.568,1.321,0,0,87450,,,,,187,102.27,12.509,
174,170.824,93.287,16820.293,92.391,2.492,-242.835,0.902,1219.904,5.793,6.694,1.32,0,0,87278,,,,,186,101.583,9.192,
175,172.607,95.07,16597.578,94.732,2.184,-202.575,0.804,1234.245,5.992,6.796,1.319,0,0,87990,,,,,185,101.207,6.475,
176,175.39,97.853,16415.182,96.749,1.846,-162.199,0.707,1246.679,6.166,6.873,1.318,0,0,88386,,,,,184,101.091,4.342,
177,176.959,99.421,16273.211,98.413,1.476,-121.731,0.608,1257.153,6.312,6.92,1.318,0,0,87934,,,,,183,101.146,2.733,
178,178.865,101.328,16171.744,99.695,1.084,-81.193,0.507,1265.589,6.428,6.935,1.317,0,0,87634,,,,,182,101.254,1.559,
179,178.888,101.351,16110.841,100.581,0.69,-40.608,0.425,1272.03,6.514,6.939,1.317,0,0,88076,,,,,181,101.279,0.698,
180,179.88,102.342,16090.536,101.089,0.335,0,0.399,1276.837,6.573,6.972,1.317,0,0,88572,,,,,,,,
181,179.934,102.396,16110.841,101.279,0.063,40.608,0.476,1280.846,6.614,7.09,1.316,0,0,88480,,,,,,,,
182,178.965,101.428,16171.744,101.254,-0.089,81.193,0.695,1285.373,6.651,7.347,1.316,0,0,88476,,,,,,,,
183,177.896,100.359,16273.211,101.146,-0.103,121.731,1.078,1292.061,6.704,7.781,1.316,0,0,88578,,,,,,,,
184,178.388,100.851,16415.182,101.091,0.013,162.199,1.618,1302.625,6.79,8.408,1.315,0,0,88626,,,,,,,,
185,177.658,100.121,16597.578,101.207,0.234,202.575,2.297,1318.614,6.927,9.224,1.314,0,0,89080,,,,,,,,
186,178.573,101.036,16820.293,101.583,0.526,242.835,3.083,1341.27,7.127,10.21,1.313,0,0,89074,,,,,,,,
187,178.342,100.805,17083.201,102.27,0.849,282.956,3.939,1371.446,7.399,11.338,1.312,0,0,88830,,,,,,,,
