rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
53,78.336,3.475,179470.366,3.227,-0.009,-985.096,-0.373,454.655,-0.32,-0.693,1.381,0,0,87580,,,,,307,5.595,2.368,
54,78.197,3.337,178474.993,3.21,-0.026,-1005.649,-0.561,449.765,-0.34,-0.901,1.381,0,0,87718,,,,,306,5.908,2.698,
55,78.251,3.391,177459.071,3.175,-0.043,-1026.192,-0.743,442.3,-0.37,-1.113,1.382,0,0,87420,,,,,305,6.232,3.057,
56,78.036,3.175,176422.615,3.129,-0.046,-1046.716,-0.772,433.302,-0.406,-1.179,1.383,0,0,87654,,,,,304,6.545,3.416,
57,77.544,2.683,175365.649,3.089,-0.029,-1067.21,-0.594,425.262,-0.439,-1.033,1.384,0,0,88262,,,,,303,6.833,3.744,
58,77.867,3.006,174288.208,3.074,0,-1087.664,-0.281,420.56,-0.459,-0.739,1.384,0,0,88016,,,,,302,7.088,4.014,
59,77.751,2.891,173190.337,3.09,0.03,-1108.067,0.025,420.042,-0.462,-0.437,1.384,0,0,87564,,,,,301,7.309,4.219,
60,78.036,3.175,172072.094,3.13,0.049,-1128.408,0.22,422.841,-0.452,-0.232,1.384,0,0,88086,,,,,300,7.495,4.365,
61,78.282,3.421,170933.546,3.185,0.057,-1148.675,0.287,427.309,-0.436,-0.149,1.383,0,0,88424,,,,,299,7.649,4.464,
62,78.059,3.198,169774.772,3.241,0.055,-1168.857,0.255,431.986,-0.419,-0.163,1.383,0,0,87888,,,,,298,7.772,4.531,
63,77.936,3.075,168595.865,3.293,0.046,-1188.941,0.139,435.767,-0.405,-0.266,1.382,0,0,87804,,,,,297,7.869,4.576,
64,78.136,3.275,167396.927,3.33,0.027,-1208.915,-0.066,437.546,-0.399,-0.465,1.382,0,0,88356,,,,,296,7.951,4.621,
65,78.674,3.813,166178.075,3.345,0.003,-1228.767,-0.32,436.33,-0.405,-0.726,1.382,0,0,88272,,,,,295,8.027,4.682,
66,78.612,3.752,164939.438,3.337,-0.016,-1248.484,-0.518,432.053,-0.424,-0.942,1.383,0,0,88018,,,,,294,8.108,4.771,
67,77.575,2.714,163681.157,3.318,-0.018,-1268.052,-0.535,426.263,-0.448,-0.983,1.383,0,0,88246,,,,,293,8.194,4.876,
68,78.143,3.283,162403.388,3.308,0.004,-1287.457,-0.324,421.734,-0.468,-0.791,1.384,0,0,88422,,,,,292,8.285,4.977,
69,78.136,3.275,161106.301,3.33,0.042,-1306.688,0.045,421.114,-0.472,-0.427,1.384,0,0,88354,,,,,291,8.382,5.052,
70,78.22,3.36,159790.076,3.392,0.081,-1325.729,0.412,425.494,-0.456,-0.044,1.384,0,0,88178,,,,,290,8.485,5.093,
71,77.651,2.791,158454.91,3.487,0.104,-1344.567,0.611,433.743,-0.425,0.186,1.383,0,0,88336,,,,,289,8.592,5.105,
72,78.912,4.052,157101.015,3.592,0.101,-1363.187,0.558,442.999,-0.39,0.168,1.382,0,0,88566,,,,,288,8.705,5.113,
73,79.02,4.159,155728.614,3.683,0.077,-1381.575,0.306,450.183,-0.363,-0.056,1.381,0,0,88368,,,,,287,8.824,5.141,
74,78.651,3.79,154337.947,3.745,0.049,-1399.717,0.019,453.719,-0.35,-0.331,1.381,0,0,88128,,,,,286,8.951,5.206,
75,78.489,3.629,152929.267,3.784,0.033,-1417.597,-0.141,454.283,-0.35,-0.49,1.381,0,0,88242,,,,,285,9.081,5.297,
76,78.635,3.775,151502.844,3.818,0.037,-1435.202,-0.118,454.035,-0.352,-0.47,1.381,0,0,88230,,,,,284,9.21,5.392,
77,78.482,3.621,150058.96,3.863,0.054,-1452.516,0.023,455.02,-0.35,-0.327,1.38,0,0,88010,,,,,283,9.334,5.471,
78,78.828,3.967,148597.913,3.927,0.073,-1469.525,0.175,458.047,-0.34,-0.165,1.38,0,0,87980,,,,,282,9.454,5.527,
79,78.881,4.021,147120.018,4.007,0.085,-1486.212,0.267,462.711,-0.323,-0.056,1.38,0,0,87902,,,,,281,9.57,5.563,
80,78.997,4.136,145625.601,4.095,0.09,-1502.564,0.284,468.094,-0.303,-0.019,1.379,0,0,87524,,,,,280,9.68,5.585,
81,79.143,4.282,144115.007,4.184,0.087,-1518.564,0.233,473.305,-0.284,-0.05,1.379,0,0,87334,,,,,279,9.783,5.599,
82,78.735,3.875,142588.595,4.266,0.076,-1534.198,0.111,477.492,-0.269,-0.158,1.378,0,0,87356,,,,,278,9.884,5.618,
83,79.666,4.805,141046.738,4.333,0.056,-1549.451,-0.085,479.713,-0.262,-0.346,1.378,0,0,87176,,,,,277,9.992,5.659,
84,79.151,4.29,139489.824,4.377,0.032,-1564.308,-0.312,479.221,-0.266,-0.578,1.378,0,0,86752,,,,,276,10.119,5.742,
85,79.719,4.859,137918.259,4.397,0.012,-1578.753,-0.489,476.075,-0.281,-0.77,1.378,0,0,86716,,,,,275,10.268,5.871,
86,78.92,4.059,136332.461,4.405,0.006,-1592.771,-0.545,471.409,-0.303,-0.848,1.379,0,0,86722,,,,,274,10.435,6.03,
87,79.343,4.482,134732.865,4.414,0.015,-1606.347,-0.479,466.882,-0.324,-0.802,1.379,0,0,86428,,,,,273,10.604,6.19,
88,78.728,3.867,133119.919,4.437,0.031,-1619.467,-0.355,463.698,-0.339,-0.695,1.38,0,0,86380,,,,,272,10.76,6.323,
89,79.789,4.928,131494.089,4.477,0.047,-1632.115,-0.243,462.106,-0.349,-0.591,1.38,0,0,86474,,,,,271,10.9,6.423,
90,79.496,4.636,129855.852,4.53,0.06,-1644.276,-0.155,461.796,-0.353,-0.508,1.38,0,0,86216,,,,,270,11.031,6.501,
91,79.127,4.267,128205.703,4.597,0.074,-1655.937,-0.064,462.613,-0.352,-0.416,1.38,0,0,86068,,,,,269,11.172,6.575,
92,79.619,4.759,126544.149,4.679,0.091,-1667.083,0.043,464.75,-0.346,-0.303,1.379,0,0,86318,,,,,268,11.338,6.659,
93,79.381,4.521,124871.714,4.777,0.106,-1677.699,0.135,468.285,-0.334,-0.199,1.379,0,0,86430,,,,,267,11.537,6.76,
94,79.712,4.851,123188.933,4.888,0.113,-1687.771,0.161,472.694,-0.319,-0.158,1.379,0,0,86050,,,,,266,11.76,6.872,
95,80.173,5.312,121496.357,5.001,0.11,-1697.286,0.106,476.971,-0.304,-0.198,1.378,0,0,86324,,,,,265,11.991,6.99,
96,79.988,5.128,119794.551,5.107,0.101,-1706.23,0.005,480.25,-0.293,-0.288,1.378,0,0,86624,,,,,264,12.219,7.112,
97,79.988,5.128,118084.093,5.203,0.092,-1714.589,-0.089,482.291,-0.288,-0.377,1.378,0,0,86218,,,,,263,12.438,7.235,
98,80.234,5.374,116365.573,5.292,0.087,-1722.35,-0.147,483.416,-0.287,-0.434,1.378,0,0,86326,,,,,262,12.659,7.367,
99,79.965,5.105,114639.596,5.38,0.088,-1729.501,-0.171,484.103,-0.287,-0.458,1.377,0,0,87034,,,,,261,12.892,7.512,
100,80.619,5.758,112906.779,5.469,0.092,-1736.029,-0.169,484.717,-0.288,-0.457,1.377,0,0,86980,,,,,260,13.148,7.679,
101,80.404,5.543,111167.751,5.564,0.099,-1741.921,-0.143,485.554,-0.288,-0.431,1.377,0,0,86166,,,,,259,13.424,7.86,
102,80.373,5.512,109423.153,5.669,0.111,-1747.165,-0.095,486.921,-0.286,-0.381,1.377,0,0,86632,,,,,258,13.707,8.038,
103,80.504,5.643,107673.64,5.786,0.123,-1751.751,-0.043,489.024,-0.281,-0.323,1.377,0,0,87764,,,,,257,13.983,8.197,
104,80.803,5.943,105919.875,5.914,0.133,-1755.666,-0.014,491.75,-0.273,-0.286,1.377,0,0,87220,,,,,256,14.251,8.337,
105,80.926,6.066,104162.534,6.05,0.136,-1758.9,-0.027,494.66,-0.264,-0.291,1.376,0,0,86160,,,,,255,14.527,8.477,
106,81.38,6.519,102402.304,6.186,0.134,-1761.443,-0.078,497.216,-0.257,-0.335,1.376,0,0,86816,,,,,254,14.834,8.648,
107,80.573,5.712,100639.882,6.317,0.129,-1763.283,-0.145,499.067,-0.253,-0.399,1.376,0,0,87548,,,,,253,15.187,8.87,
108,81.787,6.927,98875.974,6.444,0.125,-1764.413,-0.206,500.153,-0.253,-0.459,1.376,0,0,87306,,,,,252,15.585,9.141,
109,81.541,6.681,97111.297,6.568,0.123,-1764.821,-0.247,500.656,-0.256,-0.503,1.376,0,0,86574,,,,,251,16.018,9.45,
110,81.142,6.281,95346.576,6.692,0.125,-1764.5,-0.268,500.841,-0.259,-0.528,1.376,0,0,86948,,,,,250,16.47,9.778,
111,81.68,6.819,93582.544,6.819,0.13,-1763.44,-0.272,500.94,-0.264,-0.536,1.376,0,0,87694,,,,,249,16.933,10.114,
112,82.056,7.196,91819.943,6.953,0.139,-1761.635,-0.255,501.174,-0.268,-0.523,1.376,0,0,87548,,,,,248,17.401,10.448,
113,81.995,7.134,90059.524,7.099,0.153,-1759.077,-0.21,501.857,-0.27,-0.48,1.376,0,0,86950,,,,,247,17.876,10.777,
114,81.91,7.05,88302.042,7.261,0.172,-1755.759,-0.146,503.323,-0.269,-0.415,1.376,0,0,87318,,,,,246,18.365,11.104,
115,81.71,6.85,86548.262,7.442,0.189,-1751.674,-0.099,505.623,-0.264,-0.363,1.375,0,0,88314,,,,,245,18.875,11.433,
116,83.079,8.218,84798.952,7.637,0.198,-1746.816,-0.099,508.333,-0.258,-0.357,1.375,0,0,87934,,,,,244,19.412,11.775,
117,82.664,7.803,83054.889,7.835,0.199,-1741.181,-0.141,510.83,-0.252,-0.393,1.375,0,0,87276,,,,,243,19.971,12.136,
118,83.071,8.211,81316.852,8.034,0.2,-1734.763,-0.18,512.837,-0.249,-0.429,1.375,0,0,87614,,,,,242,20.545,12.511,
119,82.894,8.034,79585.626,8.238,0.21,-1727.558,-0.18,514.655,-0.247,-0.426,1.374,0,0,88308,,,,,241,21.132,12.894,
120,82.794,7.934,77862,8.456,0.228,-1719.562,-0.138,516.849,-0.243,-0.381,1.374,0,0,88216,,,,,240,21.733,13.277,
121,84.063,9.202,76146.766,8.696,0.252,-1710.773,-0.08,519.798,-0.236,-0.316,1.374,0,0,88072,,,,,239,22.361,13.665,
122,83.602,8.741,74440.72,8.96,0.276,-1701.187,-0.026,523.562,-0.225,-0.251,1.374,0,0,88292,,,,,238,23.028,14.068,
123,84.001,9.141,72744.659,9.248,0.3,-1690.802,0.024,528.073,-0.21,-0.187,1.373,0,0,88290,,,,,237,23.751,14.503,
124,84.293,9.433,71059.383,9.561,0.326,-1679.617,0.071,533.298,-0.192,-0.122,1.373,0,0,88430,,,,,236,24.544,14.983,
125,84.778,9.917,69385.691,9.9,0.352,-1667.632,0.111,539.201,-0.171,-0.06,1.372,0,0,88512,,,,,235,25.416,15.516,
126,84.947,10.086,67724.385,10.264,0.376,-1654.846,0.136,545.647,-0.146,-0.011,1.371,0,0,88620,,,,,234,26.364,16.1,
127,85.5,10.64,66076.266,10.65,0.397,-1641.259,0.143,552.415,-0.12,0.022,1.371,0,0,88248,,,,,233,27.375,16.725,
128,86,11.14,64442.134,11.057,0.416,-1626.872,0.135,559.305,-0.093,0.042,1.37,0,0,88358,,,,,232,28.431,17.374,
129,86.3,11.439,62822.788,11.48,0.432,-1611.687,0.114,566.159,-0.066,0.048,1.369,0,0,88538,,,,,231,29.519,18.039,
130,86.384,11.524,61219.024,11.919,0.443,-1595.707,0.069,572.757,-0.04,0.029,1.369,0,0,88576,,,,,230,30.637,18.718,
131,87.422,12.562,59631.639,12.364,0.446,-1578.933,-0.009,578.745,-0.017,-0.025,1.368,0,0,88250,,,,,229,31.801,19.437,
132,87.868,13.008,58061.422,12.808,0.443,-1561.369,-0.105,583.768,0.002,-0.103,1.368,0,0,87964,,,,,228,33.036,20.228,
133,88.245,13.384,56509.163,13.251,0.444,-1543.019,-0.182,587.795,0.015,-0.167,1.367,0,0,88154,,,,,227,34.358,21.107,
134,88.245,13.384,54975.644,13.702,0.463,-1523.888,-0.196,591.33,0.026,-0.171,1.367,0,0,88446,,,,,226,35.769,22.067,
135,88.952,14.092,53461.645,14.186,0.508,-1503.982,-0.127,595.318,0.039,-0.088,1.367,0,0,88082,,,,,225,37.258,23.072,
136,89.506,14.645,51967.937,14.726,0.577,-1483.305,0.01,600.75,0.06,0.07,1.366,0,0,87784,,,,,224,38.819,24.093,
137,89.629,14.768,50495.289,15.343,0.657,-1461.865,0.162,608.176,0.093,0.255,1.365,0,0,87954,,,,,223,40.458,25.115,
138,90.397,15.537,49044.459,16.037,0.728,-1439.669,0.269,617.417,0.136,0.405,1.365,0,0,87880,,,,,222,42.19,26.153,
139,91.966,17.105,47616.2,16.793,0.779,-1416.724,0.299,627.68,0.186,0.485,1.364,0,0,87226,,,,,221,44.027,27.234,
140,92.581,17.72,46211.258,17.589,0.81,-1393.038,0.263,638.036,0.238,0.5,1.363,0,0,87086,,,,,220,45.968,28.379,
141,93.226,18.366,44830.367,18.412,0.836,-1368.621,0.206,647.936,0.288,0.494,1.362,0,0,87320,,,,,219,47.999,29.587,
142,93.88,19.019,43474.256,19.264,0.872,-1343.482,0.173,657.424,0.337,0.51,1.361,0,0,87024,,,,,218,50.112,30.848,
143,94.587,19.726,42143.64,20.161,0.925,-1317.632,0.186,666.957,0.387,0.573,1.36,0,0,86954,,,,,217,52.308,32.147,
144,96.386,21.525,40839.226,21.121,0.998,-1291.08,0.241,677.087,0.443,0.684,1.359,0,0,87356,,,,,216,54.598,33.477,
145,96.132,21.272,39561.71,22.161,1.086,-1263.838,0.322,688.231,0.506,0.828,1.358,0,0,87118,,,,,215,56.995,34.834,
146,98.123,23.263,38311.776,23.294,1.18,-1235.918,0.404,700.558,0.579,0.983,1.357,0,0,86806,,,,,214,59.508,36.214,
147,99.03,24.17,37090.096,24.522,1.272,-1207.333,0.464,713.949,0.66,1.124,1.356,0,0,86974,,,,,213,62.146,37.624,
148,100.406,25.546,35897.328,25.836,1.353,-1178.095,0.486,728.024,0.749,1.235,1.355,0,0,87072,,,,,212,64.924,39.088,
149,101.982,27.122,34734.119,27.225,1.423,-1148.218,0.471,742.307,0.842,1.313,1.353,0,0,86726,,,,,211,67.851,40.626,
150,103.704,28.844,33601.101,28.68,1.488,-1117.715,0.442,756.47,0.937,1.379,1.352,0,0,86572,,,,,210,70.925,42.245,
151,104.711,29.851,32498.892,30.203,1.562,-1086.602,0.428,770.512,1.035,1.463,1.351,0,0,86728,,,,,209,74.127,43.924,
152,106.349,31.488,31428.095,31.809,1.654,-1054.894,0.447,784.736,1.138,1.585,1.35,0,0,86906,,,,,208,77.426,45.617,
153,107.886,33.026,30389.297,33.516,1.763,-1022.606,0.495,799.52,1.248,1.742,1.349,0,0,86794,,,,,207,80.796,47.28,
154,110.047,35.186,29383.071,35.338,1.881,-989.754,0.549,815.069,1.368,1.917,1.347,0,0,86594,,,,,206,84.216,48.878,
155,111.315,36.454,28409.972,37.277,1.997,-956.354,0.592,831.33,1.498,2.09,1.346,0,0,86402,,,,,205,87.666,50.389,
156,114.505,39.645,27470.539,39.332,2.112,-922.425,0.627,848.143,1.637,2.263,1.345,0,0,86394,,,,,204,91.12,51.788,
157,116.089,41.228,26565.293,41.503,2.233,-887.983,0.67,865.472,1.785,2.455,1.343,0,0,86288,,,,,203,94.545,53.042,
158,118.165,43.304,25694.738,43.803,2.372,-853.046,0.74,883.511,1.944,2.684,1.342,0,0,86468,,,,,202,97.897,54.094,
159,120.171,45.31,24859.361,46.251,2.527,-817.632,0.834,902.554,2.118,2.952,1.34,0,0,86324,,,,,201,101.116,54.865,
160,123.53,48.67,24059.627,48.858,2.687,-781.761,0.934,922.761,2.308,3.242,1.339,0,0,86324,,,,,200,104.118,55.26,
161,126.09,51.23,23295.985,51.622,2.836,-745.451,1.014,944.012,2.515,3.529,1.337,0,0,86202,,,,,199,106.8,55.178,
162,128.873,54.013,22568.864,54.523,2.96,-708.722,1.06,965.942,2.734,3.794,1.336,0,0,86196,,,,,198,109.037,54.514,
163,132.417,57.557,21878.674,57.533,3.054,-671.594,1.07,988.097,2.964,4.034,1.334,0,0,86204,,,,,197,110.698,53.165,
164,135.315,60.455,21225.802,60.622,3.119,-634.087,1.054,1010.079,3.2,4.255,1.333,0,0,86052,,,,,196,111.666,51.044,
165,138.429,63.568,20610.619,63.764,3.161,-596.222,1.028,1031.634,3.44,4.469,1.331,0,0,86142,,,,,195,111.874,48.11,
166,141.942,67.081,20033.472,66.939,3.188,-558.019,1.008,1052.684,3.683,4.691,1.33,0,0,86426,,,,,194,111.343,44.404,
167,145.071,70.21,19494.687,70.137,3.207,-519.499,1.007,1073.315,3.928,4.935,1.328,0,0,86690,,,,,193,110.188,40.051,
168,147.861,73.001,18994.572,73.351,3.218,-480.685,1.026,1093.692,4.177,5.203,1.327,0,0,86872,,,,,192,108.6,35.249,
169,151.513,76.652,18533.409,76.566,3.208,-441.597,1.052,1113.918,4.429,5.481,1.326,0,0,87086,,,,,191,106.794,30.228,
170,154.696,79.835,18111.461,79.755,3.159,-402.258,1.062,1133.887,4.684,5.746,1.325,0,0,87098,,,,,190,104.967,25.212,
171,157.778,82.918,17728.969,82.867,3.054,-362.69,1.04,1153.254,4.936,5.976,1.323,0,0,87126,,,,,189,103.274,20.407,
172,161.768,86.908,17386.151,85.843,2.888,-322.915,0.985,1171.571,5.178,6.163,1.322,0,0,87608,,,,,188,101.825,15.982,
173,164.443,89.583,17083.201,88.627,2.674,-282.956,0.913,1188.492,5.407,6.321,1.321,0,0,87674,,,,,187,100.684,12.057,
174,166.619,91.758,16820.293,91.178,2.424,-242.835,0.843,1203.885,5.618,6.462,1.321,0,0,87648,,,,,186,99.877,8.699,
175,168.556,93.696,16597.578,93.464,2.143,-202.575,0.775,1217.733,5.81,6.585,1.32,0,0,88022,,,,,185,99.397,5.933,
176,171.37,96.509,16415.182,95.449,1.817,-162.199,0.69,1229.922,5.98,6.669,1.319,0,0,88462,,,,,184,99.206,3.757,
177,173.245,98.385,16273.211,97.08,1.435,-121.731,0.571,1240.124,6.121,6.692,1.319,0,0,88470,,,,,183,99.237,2.157,
178,174.652,99.792,16171.744,98.304,1.006,-81.193,0.423,1247.927,6.23,6.653,1.318,0,0,88094,,,,,182,99.387,1.083,
179,175.283,100.422,16110.841,99.091,0.571,-40.608,0.287,1253.179,6.302,6.589,1.318,0,0,88616,,,,,181,99.516,0.425,
180,175.859,100.999,16090.536,99.465,0.193,0,0.229,1256.323,6.342,6.571,1.318,0,0,88768,,,,,,,,
181,175.252,100.391,16110.841,99.516,-0.064,40.608,0.317,1258.56,6.362,6.679,1.318,0,0,88530,,,,,,,,
182,173.584,98.723,16171.744,99.387,-0.165,81.193,0.588,1261.679,6.384,6.972,1.317,0,0,88228,,,,,,,,
183,173.422,98.562,16273.211,99.237,-0.111,121.731,1.042,1267.673,6.43,7.471,1.317,0,0,88568,,,,,,,,
184,173.407,98.546,16415.182,99.206,0.066,162.199,1.648,1278.33,6.518,8.166,1.316,0,0,88668,,,,,,,,
185,173.492,98.631,16597.578,99.397,0.327,202.575,2.369,1295.027,6.664,9.033,1.316,0,0,88342,,,,,,,,
186,173.984,99.123,16820.293,99.877,0.64,242.835,3.176,1318.749,6.878,10.054,1.314,0,0,88222,,,,,,,,
187,174.237,99.377,17083.201,100.684,0.975,282.956,4.046,1350.177,7.165,11.211,1.313,0,0,88468,,,,,,,,
