rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
93,81.933,4.865,124871.714,4.716,0.028,-1677.699,-0.46,462.281,-0.359,-0.82,1.38,0,0,86230,,,,,267,11.943,7.227,
94,81.587,4.519,123188.933,4.757,0.057,-1687.771,-0.254,460.016,-0.372,-0.626,1.38,0,0,86318,,,,,266,12.09,7.333,
95,81.603,4.534,121496.357,4.83,0.089,-1697.286,-0.032,460.676,-0.373,-0.405,1.38,0,0,86266,,,,,265,12.251,7.421,
96,81.887,4.819,119794.551,4.931,0.11,-1706.23,0.097,463.731,-0.363,-0.266,1.38,0,0,86298,,,,,264,12.429,7.498,
97,82.425,5.357,118084.093,5.045,0.114,-1714.589,0.093,467.647,-0.35,-0.257,1.379,0,0,86462,,,,,263,12.63,7.585,
98,82.387,5.319,116365.573,5.155,0.103,-1722.35,-0.013,470.843,-0.34,-0.353,1.379,0,0,86564,,,,,262,12.86,7.705,
99,82.187,5.119,114639.596,5.25,0.087,-1729.501,-0.156,472.433,-0.337,-0.493,1.379,0,0,86526,,,,,261,13.123,7.873,
100,82.425,5.357,112906.779,5.329,0.072,-1736.029,-0.288,472.306,-0.341,-0.629,1.379,0,0,86794,,,,,260,13.416,8.087,
101,82.595,5.526,111167.751,5.394,0.059,-1741.921,-0.395,470.721,-0.352,-0.746,1.379,0,0,87092,,,,,259,13.725,8.331,
102,82.233,5.165,109423.153,5.449,0.051,-1747.165,-0.469,468.016,-0.367,-0.836,1.379,0,0,87060,,,,,258,14.039,8.59,
103,83.063,5.995,107673.64,5.498,0.05,-1751.751,-0.49,464.698,-0.386,-0.876,1.379,0,0,87152,,,,,257,14.355,8.857,
104,82.625,5.557,105919.875,5.551,0.06,-1755.666,-0.44,461.577,-0.404,-0.844,1.38,0,0,87342,,,,,256,14.681,9.13,
105,82.033,4.965,104162.534,5.62,0.079,-1758.9,-0.334,459.532,-0.417,-0.751,1.38,0,0,87432,,,,,255,15.025,9.405,
106,82.595,5.526,102402.304,5.711,0.102,-1761.443,-0.213,459.044,-0.424,-0.637,1.38,0,0,87370,,,,,254,15.393,9.682,
107,83.555,6.487,100639.882,5.824,0.124,-1763.283,-0.107,460.07,-0.425,-0.532,1.38,0,0,87168,,,,,253,15.783,9.959,
108,82.864,5.795,98875.974,5.958,0.145,-1764.413,-0.013,462.401,-0.419,-0.433,1.38,0,0,87050,,,,,252,16.195,10.237,
109,82.741,5.672,97111.297,6.113,0.166,-1764.821,0.08,465.983,-0.409,-0.329,1.379,0,0,87244,,,,,251,16.63,10.517,
110,83.21,6.141,95346.576,6.29,0.187,-1764.5,0.158,470.779,-0.393,-0.235,1.379,0,0,87536,,,,,250,17.087,10.797,
111,83.801,6.733,93582.544,6.485,0.201,-1763.44,0.191,476.417,-0.374,-0.183,1.378,0,0,87510,,,,,249,17.56,11.075,
112,83.801,6.733,91819.943,6.69,0.205,-1761.635,0.162,482.172,-0.353,-0.192,1.378,0,0,87474,,,,,248,18.044,11.354,
113,83.894,6.825,90059.524,6.893,0.201,-1759.077,0.085,487.314,-0.336,-0.25,1.377,0,0,87538,,,,,247,18.539,11.646,
114,84.17,7.102,88302.042,7.09,0.194,-1755.759,-0.003,491.463,-0.323,-0.326,1.377,0,0,87416,,,,,246,19.049,11.959,
115,84.416,7.348,86548.262,7.281,0.19,-1751.674,-0.071,494.681,-0.314,-0.385,1.376,0,0,87920,,,,,245,19.58,12.299,
116,84.616,7.548,84798.952,7.472,0.193,-1746.816,-0.098,497.372,-0.308,-0.406,1.376,0,0,88288,,,,,244,20.137,12.665,
117,84.586,7.517,83054.889,7.671,0.207,-1741.181,-0.076,500.118,-0.302,-0.378,1.376,0,0,87898,,,,,243,20.724,13.053,
118,84.816,7.748,81316.852,7.887,0.227,-1734.763,-0.02,503.468,-0.293,-0.313,1.376,0,0,87608,,,,,242,21.339,13.452,
119,85.139,8.071,79585.626,8.126,0.251,-1727.558,0.04,507.69,-0.279,-0.24,1.375,0,0,88090,,,,,241,21.977,13.851,
120,85.431,8.363,77862,8.387,0.268,-1719.562,0.067,512.608,-0.263,-0.196,1.375,0,0,88590,,,,,240,22.631,14.244,
121,85.631,8.563,76146.766,8.661,0.277,-1710.773,0.045,517.675,-0.246,-0.201,1.374,0,0,88388,,,,,239,23.3,14.639,
122,86.031,8.962,74440.72,8.938,0.278,-1701.187,-0.012,522.314,-0.231,-0.243,1.374,0,0,88456,,,,,238,23.988,15.05,
123,86.63,9.562,72744.659,9.217,0.281,-1690.802,-0.062,526.326,-0.219,-0.281,1.373,0,0,88576,,,,,237,24.708,15.491,
124,86.538,9.47,71059.383,9.502,0.293,-1679.617,-0.069,530.053,-0.208,-0.277,1.373,0,0,88618,,,,,236,25.473,15.971,
125,86.177,9.108,69385.691,9.806,0.316,-1667.632,-0.032,534.104,-0.196,-0.228,1.372,0,0,89022,,,,,235,26.295,16.489,
126,87.491,10.423,67724.385,10.136,0.343,-1654.846,0.013,538.845,-0.18,-0.167,1.372,0,0,89096,,,,,234,27.181,17.045,
127,87.238,10.169,66076.266,10.49,0.364,-1641.259,0.027,544.117,-0.162,-0.135,1.372,0,0,88702,,,,,233,28.129,17.639,
128,88.475,11.407,64442.134,10.861,0.375,-1626.872,-0.004,549.395,-0.143,-0.147,1.371,0,0,88504,,,,,232,29.129,18.268,
129,87.845,10.777,62822.788,11.238,0.38,-1611.687,-0.059,554.219,-0.127,-0.186,1.371,0,0,88736,,,,,231,30.174,18.936,
130,88.783,11.715,61219.024,11.622,0.389,-1595.707,-0.102,558.512,-0.113,-0.215,1.37,0,0,88744,,,,,230,31.262,19.64,
131,89.306,12.237,59631.639,12.02,0.409,-1578.933,-0.101,562.636,-0.1,-0.201,1.37,0,0,88674,,,,,229,32.402,20.382,
132,89.106,12.037,58061.422,12.446,0.446,-1561.369,-0.045,567.234,-0.085,-0.129,1.369,0,0,88390,,,,,228,33.603,21.157,
133,89.844,12.775,56509.163,12.916,0.498,-1543.019,0.054,572.954,-0.063,-0.009,1.369,0,0,88184,,,,,227,34.873,21.957,
134,90.305,13.237,54975.644,13.443,0.554,-1523.888,0.156,580.114,-0.034,0.122,1.368,0,0,88324,,,,,226,36.209,22.766,
135,90.836,13.767,53461.645,14.022,0.602,-1503.982,0.212,588.462,0.002,0.214,1.367,0,0,88442,,,,,225,37.611,23.589,
136,91.589,14.52,51967.937,14.64,0.63,-1483.305,0.196,597.23,0.041,0.237,1.366,0,0,88034,,,,,224,39.085,24.445,
137,92.588,15.52,50495.289,15.277,0.642,-1461.865,0.123,605.559,0.078,0.201,1.366,0,0,87764,,,,,223,40.653,25.376,
138,93.326,16.258,49044.459,15.925,0.655,-1439.669,0.055,613.092,0.112,0.167,1.365,0,0,87742,,,,,222,42.341,26.416,
139,93.442,16.373,47616.2,16.595,0.691,-1416.724,0.053,620.281,0.144,0.197,1.364,0,0,87470,,,,,221,44.174,27.579,
140,93.864,16.796,46211.258,17.316,0.757,-1393.038,0.134,628.124,0.181,0.314,1.364,0,0,87150,,,,,220,46.158,28.842,
141,94.702,17.634,44830.367,18.114,0.842,-1368.621,0.255,637.449,0.227,0.482,1.363,0,0,87272,,,,,219,48.275,30.161,
142,95.871,18.802,43474.256,18.997,0.921,-1343.482,0.344,648.314,0.283,0.627,1.362,0,0,87332,,,,,218,50.485,31.488,
143,96.839,19.771,42143.64,19.95,0.977,-1317.632,0.352,659.98,0.345,0.698,1.361,0,0,86818,,,,,217,52.752,32.802,
144,98.292,21.224,40839.226,20.945,1.009,-1291.08,0.288,671.449,0.408,0.697,1.36,0,0,86724,,,,,216,55.06,34.115,
145,99.438,22.369,39561.71,21.964,1.031,-1263.838,0.201,682.11,0.468,0.669,1.359,0,0,87108,,,,,215,57.426,35.462,
146,99.346,22.277,38311.776,23.011,1.065,-1235.918,0.144,692.026,0.525,0.669,1.358,0,0,86984,,,,,214,59.89,36.879,
147,100.998,23.93,37090.096,24.102,1.122,-1207.333,0.14,701.734,0.582,0.722,1.357,0,0,86656,,,,,213,62.488,38.386,
148,102.367,25.298,35897.328,25.262,1.202,-1178.095,0.183,711.861,0.643,0.826,1.356,0,0,86802,,,,,212,65.237,39.975,
149,103.089,26.021,34734.119,26.51,1.296,-1148.218,0.249,722.824,0.712,0.961,1.355,0,0,86760,,,,,211,68.135,41.625,
150,104.588,27.52,33601.101,27.857,1.397,-1117.715,0.315,734.757,0.79,1.105,1.354,0,0,86416,,,,,210,71.168,43.311,
151,106.049,28.981,32498.892,29.303,1.496,-1086.602,0.368,747.562,0.877,1.244,1.353,0,0,86450,,,,,209,74.319,45.016,
152,107.733,30.664,31428.095,30.848,1.594,-1054.894,0.406,761.049,0.971,1.377,1.352,0,0,86614,,,,,208,77.566,46.718,
153,109.539,32.471,30389.297,32.492,1.696,-1022.606,0.444,775.112,1.073,1.517,1.351,0,0,86578,,,,,207,80.884,48.392,
154,110.908,33.839,29383.071,34.244,1.81,-989.754,0.5,789.843,1.183,1.683,1.349,0,0,86026,,,,,206,84.245,50.001,
155,112.537,35.469,28409.972,36.119,1.943,-956.354,0.581,805.496,1.304,1.885,1.348,0,0,86184,,,,,205,87.628,51.509,
156,114.959,37.89,27470.539,38.134,2.089,-922.425,0.677,822.316,1.439,2.116,1.347,0,0,86212,,,,,204,91.021,52.887,
157,116.719,39.651,26565.293,40.298,2.239,-887.983,0.768,840.352,1.589,2.357,1.345,0,0,86094,,,,,203,94.404,54.106,
158,119.356,42.288,25694.738,42.608,2.379,-853.046,0.837,859.409,1.752,2.589,1.344,0,0,86006,,,,,202,97.739,55.131,
159,121.793,44.725,24859.361,45.052,2.505,-817.632,0.878,879.15,1.927,2.805,1.342,0,0,86222,,,,,201,100.963,55.911,
160,124.653,47.584,24059.627,47.614,2.617,-781.761,0.898,899.254,2.112,3.01,1.341,0,0,86286,,,,,200,103.989,56.375,
161,126.905,49.837,23295.985,50.283,2.721,-745.451,0.911,919.529,2.306,3.217,1.339,0,0,86050,,,,,199,106.712,56.429,
162,129.842,52.773,22568.864,53.054,2.819,-708.722,0.924,939.909,2.507,3.432,1.338,0,0,86106,,,,,198,108.999,55.945,
163,132.594,55.526,21878.674,55.919,2.91,-671.594,0.939,960.37,2.717,3.656,1.336,0,0,86438,,,,,197,110.7,54.781,
164,136,58.931,21225.802,58.869,2.988,-634.087,0.952,980.866,2.934,3.886,1.335,0,0,86340,,,,,196,111.679,52.81,
165,138.675,61.606,20610.619,61.89,3.051,-596.222,0.961,1001.313,3.158,4.119,1.333,0,0,86216,,,,,195,111.851,49.961,
166,141.819,64.751,20033.472,64.964,3.095,-558.019,0.968,1021.618,3.388,4.356,1.332,0,0,86558,,,,,194,111.226,46.262,
167,145.255,68.187,19494.687,68.073,3.121,-519.499,0.978,1041.727,3.622,4.6,1.331,0,0,86706,,,,,193,109.914,41.841,
168,148.33,71.262,18994.572,71.201,3.131,-480.685,0.994,1061.635,3.86,4.855,1.329,0,0,86600,,,,,192,108.105,36.904,
169,151.39,74.322,18533.409,74.328,3.12,-441.597,1.017,1081.359,4.102,5.119,1.328,0,0,86924,,,,,191,106.021,31.693,
170,154.357,77.289,18111.461,77.43,3.078,-402.258,1.033,1100.842,4.345,5.379,1.327,0,0,87222,,,,,190,103.871,26.441,
171,157.771,80.702,17728.969,80.468,2.989,-362.69,1.029,1119.873,4.588,5.617,1.326,0,0,87170,,,,,189,101.819,21.351,
172,161.215,84.146,17386.151,83.389,2.843,-322.915,0.994,1138.087,4.825,5.818,1.324,0,0,87182,,,,,188,99.981,16.592,
173,163.859,86.791,17083.201,86.135,2.638,-282.956,0.928,1155.07,5.049,5.977,1.323,0,0,87496,,,,,187,98.45,12.315,
174,166.65,89.581,16820.293,88.648,2.381,-242.835,0.841,1170.479,5.256,6.097,1.322,0,0,87640,,,,,186,97.301,8.653,
175,168.541,91.472,16597.578,90.881,2.079,-202.575,0.74,1184.077,5.441,6.181,1.322,0,0,87698,,,,,185,96.574,5.693,
176,170.924,93.855,16415.182,92.791,1.733,-162.199,0.625,1195.671,5.601,6.226,1.321,0,0,87760,,,,,184,96.252,3.461,
177,172.623,95.554,16273.211,94.335,1.347,-121.731,0.494,1205.053,5.731,6.225,1.32,0,0,87998,,,,,183,96.246,1.911,
178,173.707,96.638,16171.744,95.477,0.933,-81.193,0.356,1212.043,5.828,6.184,1.32,0,0,87970,,,,,182,96.408,0.931,
179,174.737,97.668,16110.841,96.203,0.522,-40.608,0.238,1216.66,5.892,6.13,1.32,0,0,87746,,,,,181,96.562,0.359,
180,175.021,97.953,16090.536,96.538,0.162,0,0.191,1219.358,5.926,6.116,1.32,0,0,87990,,,,,,,,
181,173.93,96.861,16110.841,96.562,-0.09,40.608,0.272,1221.198,5.943,6.215,1.32,0,0,88410,,,,,,,,
182,174.022,96.954,16171.744,96.408,-0.187,81.193,0.535,1223.857,5.96,6.496,1.319,0,0,88006,,,,,,,,
183,172.131,95.062,16273.211,96.246,-0.105,121.731,1.009,1229.464,6.003,7.011,1.319,0,0,87906,,,,,,,,
184,172.715,95.647,16415.182,96.252,0.144,162.199,1.688,1240.269,6.094,7.782,1.319,0,0,88342,,,,,,,,
185,171.954,94.886,16597.578,96.574,0.516,202.575,2.532,1258.247,6.257,8.789,1.318,0,0,88352,,,,,,,,
186,172.5,95.431,16820.293,97.301,0.94,242.835,3.475,1284.728,6.503,9.978,1.316,0,0,88040,,,,,,,,
187,174.206,97.138,17083.201,98.45,1.35,282.956,4.445,1320.221,6.836,11.282,1.314,0,0,88286,,,,,,,,
