rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
9323,1,1,360,6,360,0,0,0,42,136,163.8,0,27.8,93.23,68,12.71,0.87,0,,,,
angle,rawdata,pressure,v,p,dp,dv,hrr,tk,dqw,dqt,k,pmi,w,pt(ns),ROHR[Kcal/cycle],SFC[g/HP.H],,,,,,Pmi (bar)
170,110.362,35.957,18111.461,35.89,1.374,-402.258,0.443,1339.427,2.602,3.045,1.313,0,0,148490,,,,,190,57.984,22.094,
171,112.138,37.733,17728.969,37.233,1.307,-362.69,0.408,1360.192,2.716,3.124,1.312,0,0,149776,,,,,189,57.537,20.304,
172,113.091,38.686,17386.151,38.497,1.22,-322.915,0.369,1379.181,2.824,3.192,1.312,0,0,149206,,,,,188,56.382,17.885,
173,114.744,40.339,17083.201,39.67,1.125,-282.956,0.34,1396.42,2.923,3.263,1.311,0,0,150378,,,,,187,54.593,14.923,
174,114.897,40.492,16820.293,40.745,1.026,-242.835,0.324,1412.214,3.016,3.34,1.31,0,0,149840,,,,,186,52.387,11.642,
175,116.181,41.776,16597.578,41.717,0.914,-202.575,0.311,1426.751,3.101,3.412,1.309,0,0,151208,,,,,185,50.085,8.368,
176,117.872,43.467,16415.182,42.566,0.778,-162.199,0.283,1439.79,3.176,3.459,1.309,0,0,150362,,,,,184,48.019,5.453,
177,117.919,43.514,16273.211,43.264,0.613,-121.731,0.235,1450.753,3.24,3.474,1.308,0,0,151378,,,,,183,46.428,3.164,
178,119.01,44.605,16171.744,43.792,0.441,-81.193,0.188,1459.27,3.288,3.477,1.308,0,0,150928,,,,,182,45.381,1.589,
179,119.241,44.836,16110.841,44.16,0.307,-40.608,0.198,1466.005,3.325,3.523,1.308,0,0,151652,,,,,181,44.783,0.623,
180,118.895,44.49,16090.536,44.442,0.283,0,0.346,1473.508,3.36,3.707,1.308,0,0,151454,,,,,,,,
181,119.064,44.659,16110.841,44.783,0.437,40.608,0.718,1486.676,3.416,4.134,1.307,0,0,152384,,,,,,,,
182,118.649,44.244,16171.744,45.381,0.799,81.193,1.357,1512.231,3.521,4.877,1.306,0,0,151586,,,,,,,,
183,117.842,43.437,16273.211,46.428,1.317,121.731,2.216,1556.834,3.703,5.919,1.304,0,0,152694,,,,,,,,
184,118.526,44.121,16415.182,48.019,1.854,162.199,3.144,1624.24,3.979,7.123,1.302,0,0,151830,,,,,,,,
185,125.006,50.601,16597.578,50.085,2.231,202.575,3.924,1712.926,4.338,8.261,1.3,0,0,152534,,,,,,,,
186,126.121,51.716,16820.293,52.387,2.309,242.835,4.356,1815.709,4.745,9.101,1.298,0,0,152034,,,,,,,,
187,131.672,57.266,17083.201,54.593,2.043,282.956,4.346,1921.75,5.15,9.495,1.296,0,0,152744,,,,,,,,
188,133.601,59.196,17386.151,56.382,1.496,322.915,3.936,2019.926,5.502,9.438,1.295,0,0,152036,,,,,,,,
189,133.155,58.75,17728.969,57.537,0.802,362.69,3.276,2101.935,5.77,9.046,1.295,0,0,152614,,,,,,,,
190,136.699,62.294,18111.461,57.984,0.105,402.258,2.549,2163.95,5.943,8.492,1.295,0,0,151584,,,,,,,,
191,132.217,57.812,18533.409,57.778,-0.489,441.597,1.903,2206.509,6.027,7.931,1.295,0,0,152490,,,,,,,,
192,131.918,57.513,18994.572,57.051,-0.937,480.685,1.406,2232.972,6.043,7.449,1.295,0,0,151392,,,,,,,,
193,131.625,57.22,19494.687,55.946,-1.254,519.499,1.046,2247.374,6.007,7.053,1.295,0,0,151706,,,,,,,,
194,128.443,54.038,20033.472,54.571,-1.488,558.019,0.765,2252.705,5.936,6.7,1.295,0,0,150940,,,,,,,,
195,128.343,53.938,20610.619,52.987,-1.676,596.222,0.506,2250.348,5.835,6.342,1.295,0,0,150536,,,,,,,,
196,126.974,52.569,21225.802,51.23,-1.833,634.087,0.251,2240.678,5.709,5.96,1.295,0,0,149984,,,,,,,,
197,122.869,48.464,21878.674,49.333,-1.953,671.594,0.014,2224.065,5.56,5.574,1.295,0,0,149440,,,,,,,,
198,122.439,48.034,22568.864,47.339,-2.026,708.722,-0.18,2201.483,5.393,5.213,1.295,0,0,149232,,,,,,,,
199,119.817,45.412,23295.985,45.297,-2.05,745.451,-0.32,2174.401,5.214,4.895,1.295,0,0,148520,,,,,,,,
200,116.596,42.191,24059.627,43.251,-2.037,781.761,-0.416,2144.248,5.03,4.614,1.295,0,0,149042,,,,,,,,
201,116.335,41.93,24859.361,41.23,-2.003,817.632,-0.488,2111.987,4.842,4.354,1.295,0,0,148216,,,,,,,,
202,113.46,39.055,25694.738,39.249,-1.958,853.046,-0.552,2078.078,4.654,4.103,1.295,0,0,148160,,,,,,,,
203,111.046,36.641,26565.293,37.318,-1.902,887.983,-0.605,2042.796,4.467,3.862,1.295,0,0,148390,,,,,,,,
204,110.277,35.872,27470.539,35.449,-1.834,922.425,-0.637,2006.587,4.283,3.645,1.295,0,0,147792,,,,,,,,
205,107.771,33.366,28409.972,33.655,-1.752,956.354,-0.64,1970.174,4.103,3.462,1.295,0,0,148072,,,,,,,,
206,105.373,30.968,29383.071,31.948,-1.661,989.754,-0.62,1934.318,3.93,3.31,1.296,0,0,147722,,,,,,,,
207,104.942,30.537,30389.297,30.333,-1.571,1022.606,-0.595,1899.419,3.765,3.17,1.296,0,0,147686,,,,,,,,
208,103.066,28.661,31428.095,28.803,-1.491,1054.894,-0.588,1865.303,3.608,3.02,1.297,0,0,147194,,,,,,,,
209,101.437,27.032,32498.892,27.348,-1.423,1086.602,-0.607,1831.372,3.456,2.849,1.297,0,0,147130,,,,,,,,
210,100.23,25.825,33601.101,25.954,-1.364,1117.715,-0.643,1797.027,3.307,2.664,1.298,0,0,146740,,,,,,,,
211,99.161,24.756,34734.119,24.619,-1.306,1148.218,-0.679,1762.046,3.162,2.483,1.299,0,0,146542,,,,,,,,
212,97.27,22.865,35897.328,23.344,-1.242,1178.095,-0.691,1726.763,3.02,2.329,1.299,0,0,146606,,,,,,,,
213,96.363,21.958,37090.096,22.139,-1.168,1207.333,-0.667,1691.99,2.884,2.217,1.3,0,0,146660,,,,,,,,
214,95.41,21.005,38311.776,21.012,-1.085,1235.918,-0.603,1658.769,2.757,2.153,1.301,0,0,146930,,,,,,,,
215,93.757,19.352,39561.71,19.971,-0.998,1263.838,-0.511,1628.017,2.64,2.129,1.302,0,0,147134,,,,,,,,
216,93.196,18.791,40839.226,19.016,-0.913,1291.08,-0.409,1600.249,2.535,2.126,1.303,0,0,146842,,,,,,,,
217,92.542,18.137,42143.64,18.142,-0.836,1317.632,-0.314,1575.494,2.441,2.127,1.304,0,0,147368,,,,,,,,
218,91.743,17.338,43474.256,17.34,-0.77,1343.482,-0.238,1553.379,2.357,2.118,1.305,0,0,147292,,,,,,,,
219,90.42,16.015,44830.367,16.597,-0.719,1368.621,-0.198,1533.169,2.28,2.082,1.305,0,0,147950,,,,,,,,
220,90.213,15.808,46211.258,15.897,-0.685,1393.038,-0.208,1513.718,2.208,2,1.306,0,0,147968,,,,,,,,
221,90.074,15.669,47616.2,15.223,-0.666,1416.724,-0.269,1493.611,2.136,1.867,1.307,0,0,148312,,,,,,,,
222,88.921,14.516,49044.459,14.562,-0.655,1439.669,-0.36,1471.683,2.061,1.702,1.308,0,0,148112,,,,,,,,
223,87.999,13.594,50495.289,13.913,-0.642,1461.865,-0.44,1447.641,1.984,1.544,1.309,0,0,148292,,,,,,,,
224,87.814,13.409,51967.937,13.282,-0.616,1483.305,-0.471,1422.326,1.905,1.434,1.31,0,0,148504,,,,,,,,
225,87.046,12.641,53461.645,12.685,-0.576,1503.982,-0.435,1397.388,1.829,1.394,1.311,0,0,148620,,,,,,,,
226,85.992,11.587,54975.644,12.135,-0.523,1523.888,-0.339,1374.627,1.761,1.422,1.312,0,0,149150,,,,,,,,
227,86.123,11.718,56509.163,11.639,-0.468,1543.019,-0.213,1355.306,1.702,1.489,1.313,0,0,149362,,,,,,,,
228,85.339,10.934,58061.422,11.198,-0.418,1561.369,-0.098,1339.683,1.653,1.555,1.313,0,0,149572,,,,,,,,
229,85.093,10.688,59631.639,10.799,-0.382,1578.933,-0.027,1326.941,1.612,1.585,1.314,0,0,149850,,,,,,,,
230,84.924,10.519,61219.024,10.429,-0.36,1595.707,-0.01,1315.641,1.576,1.566,1.315,0,0,150186,,,,,,,,
231,84.463,10.058,62822.788,10.077,-0.346,1611.687,-0.026,1304.509,1.541,1.515,1.315,0,0,150474,,,,,,,,
232,84.309,9.904,64442.134,9.738,-0.333,1626.872,-0.047,1293.027,1.506,1.459,1.316,0,0,151204,,,,,,,,
233,83.54,9.135,66076.266,9.411,-0.321,1641.259,-0.063,1281.291,1.471,1.407,1.316,0,0,151656,,,,,,,,
234,83.163,8.758,67724.385,9.095,-0.312,1654.846,-0.094,1269.23,1.436,1.341,1.317,0,0,151626,,,,,,,,
235,83.54,9.135,69385.691,8.785,-0.311,1667.632,-0.166,1256.032,1.399,1.234,1.318,0,0,151754,,,,,,,,
236,83.171,8.766,71059.383,8.472,-0.316,1679.617,-0.271,1240.522,1.358,1.087,1.319,0,0,152106,,,,,,,,
237,82.218,7.813,72744.659,8.154,-0.319,1690.802,-0.366,1222.267,1.312,0.946,1.32,0,0,152034,,,,,,,,
238,82.525,8.12,74440.72,7.839,-0.309,1701.187,-0.394,1202.377,1.264,0.87,1.321,0,0,152176,,,,,,,,
239,81.449,7.044,76146.766,7.541,-0.282,1710.773,-0.324,1183.278,1.218,0.893,1.322,0,0,152466,,,,,,,,
240,81.856,7.451,77862,7.278,-0.242,1719.562,-0.168,1167.681,1.18,1.011,1.323,0,0,152434,,,,,,,,
241,81.049,6.644,79585.626,7.058,-0.197,1727.558,0.031,1157.476,1.154,1.184,1.323,0,0,152620,,,,,,,,
242,81.257,6.852,81316.852,6.881,-0.158,1734.763,0.211,1153.017,1.14,1.351,1.324,0,0,152812,,,,,,,,
243,81.157,6.752,83054.889,6.737,-0.134,1741.181,0.316,1152.906,1.135,1.451,1.324,0,0,152904,,,,,,,,
244,80.703,6.298,84798.952,6.606,-0.13,1746.816,0.308,1154.351,1.134,1.442,1.323,0,0,153290,,,,,,,,
245,81.418,7.013,86548.262,6.471,-0.143,1751.674,0.192,1154.09,1.13,1.322,1.323,0,0,153708,,,,,,,,
246,80.919,6.514,88302.042,6.318,-0.165,1755.759,0.009,1149.557,1.117,1.125,1.324,0,0,153410,,,,,,,,
247,79.996,5.591,90059.524,6.142,-0.186,1759.077,-0.18,1139.731,1.093,0.913,1.324,0,0,154104,,,,,,,,
248,80.826,6.421,91819.943,5.948,-0.199,1761.635,-0.316,1125.325,1.061,0.745,1.325,0,0,151918,,,,,,,,
249,80.434,6.029,93582.544,5.748,-0.198,1763.44,-0.363,1108.421,1.024,0.661,1.326,0,0,153914,,,,,,,,
250,79.151,4.745,95346.576,5.557,-0.183,1764.5,-0.314,1091.742,0.989,0.674,1.327,0,0,151128,,,,,,,,
251,80.088,5.683,97111.297,5.386,-0.158,1764.821,-0.192,1077.785,0.959,0.767,1.328,0,0,152466,,,,,,,,
252,79.404,4.999,98875.974,5.243,-0.129,1764.413,-0.036,1068.126,0.937,0.902,1.329,0,0,151654,,,,,,,,
253,79.819,5.414,100639.882,5.126,-0.105,1763.283,0.105,1063.041,0.925,1.03,1.329,0,0,151498,,,,,,,,
254,78.997,4.592,102402.304,5.03,-0.091,1761.443,0.177,1061.312,0.92,1.096,1.329,0,0,151480,,,,,,,,
255,79.143,4.738,104162.534,4.94,-0.092,1758.9,0.137,1060.248,0.915,1.052,1.329,0,0,150980,,,,,,,,
256,79.789,5.384,105919.875,4.841,-0.108,1755.666,-0.01,1056.5,0.906,0.897,1.33,0,0,151180,,,,,,,,
257,79.627,5.222,107673.64,4.723,-0.127,1751.751,-0.19,1047.849,0.888,0.698,1.33,0,0,150866,,,,,,,,
258,78.297,3.892,109423.153,4.589,-0.137,1747.165,-0.303,1034.792,0.861,0.558,1.331,0,0,150364,,,,,,,,
259,79.104,4.699,111167.751,4.454,-0.13,1741.921,-0.291,1020.348,0.833,0.541,1.332,0,0,151164,,,,,,,,
260,78.436,4.031,112906.779,4.333,-0.11,1736.029,-0.171,1008.147,0.808,0.638,1.333,0,0,149498,,,,,,,,
261,78.712,4.307,114639.596,4.235,-0.086,1729.501,-0.005,1000.479,0.793,0.788,1.333,0,0,150126,,,,,,,,
262,78.52,4.115,116365.573,4.161,-0.065,1722.35,0.144,997.672,0.786,0.93,1.334,0,0,148774,,,,,,,,
263,78.428,4.023,118084.093,4.104,-0.051,1714.589,0.232,998.515,0.786,1.018,1.333,0,0,148908,,,,,,,,
264,78.351,3.946,119794.551,4.055,-0.049,1706.23,0.237,1000.845,0.789,1.026,1.333,0,0,148290,,,,,,,,
265,78.574,4.169,121496.357,4.003,-0.056,1697.286,0.162,1002.167,0.791,0.952,1.333,0,0,148178,,,,,,,,
266,78.497,4.092,123188.933,3.942,-0.067,1687.771,0.047,1000.625,0.787,0.834,1.333,0,0,147674,,,,,,,,
267,78.328,3.923,124871.714,3.871,-0.075,1677.699,-0.046,995.956,0.777,0.731,1.334,0,0,147816,,,,,,,,
268,78.097,3.692,126544.149,3.794,-0.076,1667.083,-0.087,989.423,0.764,0.678,1.334,0,0,147116,,,,,,,,
269,77.944,3.539,128205.703,3.719,-0.075,1655.937,-0.096,982.439,0.75,0.655,1.335,0,0,147454,,,,,,,,
270,77.944,3.539,129855.852,3.645,-0.074,1644.276,-0.116,975.25,0.737,0.621,1.335,0,0,147132,,,,,,,,
271,78.459,4.054,131494.089,3.57,-0.076,1632.115,-0.15,967.254,0.721,0.571,1.336,0,0,147298,,,,,,,,
272,77.89,3.485,133119.919,3.495,-0.073,1619.467,-0.146,958.679,0.705,0.559,1.336,0,0,146964,,,,,,,,
273,77.482,3.077,134732.865,3.427,-0.061,1606.347,-0.059,951.481,0.692,0.632,1.337,0,0,147154,,,,,,,,
274,77.698,3.293,136332.461,3.375,-0.044,1592.771,0.084,948.016,0.685,0.769,1.337,0,0,147036,,,,,,,,
275,77.598,3.193,137918.259,3.338,-0.031,1578.753,0.196,948.737,0.685,0.882,1.337,0,0,146986,,,,,,,,
276,77.882,3.477,139489.824,3.31,-0.028,1564.308,0.21,951.482,0.689,0.899,1.337,0,0,146780,,,,,,,,
277,78.044,3.638,141046.738,3.28,-0.034,1549.451,0.136,953.209,0.692,0.828,1.337,0,0,146940,,,,,,,,
278,77.359,2.954,142588.595,3.241,-0.042,1534.198,0.045,952.317,0.69,0.735,1.337,0,0,146776,,,,,,,,
279,77.628,3.223,144115.007,3.197,-0.046,1518.564,-0.006,949.304,0.684,0.677,1.337,0,0,146996,,,,,,,,
280,77.444,3.039,145625.601,3.151,-0.044,1502.564,-0.006,945.672,0.677,0.671,1.337,0,0,147022,,,,,,,,
281,77.667,3.262,147120.018,3.11,-0.038,1486.212,0.036,942.784,0.671,0.707,1.337,0,0,147266,,,,,,,,
282,77.498,3.093,148597.913,3.076,-0.03,1469.525,0.115,941.744,0.669,0.784,1.338,0,0,147394,,,,,,,,
283,77.352,2.947,150058.96,3.051,-0.019,1452.516,0.215,943.487,0.671,0.886,1.337,0,0,147402,,,,,,,,
284,77.229,2.824,151502.844,3.037,-0.011,1435.202,0.284,948.017,0.679,0.963,1.337,0,0,147756,,,,,,,,
285,77.367,2.962,152929.267,3.025,-0.014,1417.597,0.254,953.384,0.688,0.942,1.337,0,0,147934,,,,,,,,
286,77.867,3.462,154337.947,3.007,-0.026,1399.717,0.111,956.161,0.692,0.803,1.336,0,0,148344,,,,,,,,
287,77.329,2.924,155728.614,2.973,-0.041,1381.575,-0.061,953.923,0.688,0.627,1.337,0,0,148652,,,,,,,,
288,77.482,3.077,157101.015,2.928,-0.045,1363.187,-0.122,947.857,0.677,0.555,1.337,0,0,148800,,,,,,,,
289,77.036,2.631,158454.91,2.888,-0.031,1344.567,0.016,942.91,0.668,0.684,1.337,0,0,149216,,,,,,,,
290,77.083,2.678,159790.076,2.869,-0.004,1325.729,0.305,944.736,0.67,0.975,1.337,0,0,149442,,,,,,,,
291,77.144,2.739,161106.301,2.878,0.02,1306.688,0.57,955.454,0.688,1.259,1.337,0,0,149830,,,,,,,,
292,77.19,2.785,162403.388,2.903,0.024,1287.457,0.625,971.373,0.716,1.341,1.335,0,0,149966,,,,,,,,
293,77.613,3.208,163681.157,2.919,0.004,1268.052,0.391,984.591,0.738,1.13,1.334,0,0,150422,,,,,,,,
294,77.774,3.369,164939.438,2.906,-0.033,1248.484,-0.042,987.506,0.743,0.701,1.334,0,0,150590,,,,,,,,
295,77.359,2.954,166178.075,2.853,-0.07,1228.767,-0.486,976.975,0.724,0.238,1.335,0,0,150488,,,,,,,,
296,76.806,2.401,167396.927,2.769,-0.094,1208.915,-0.78,955.287,0.686,-0.094,1.337,0,0,151182,,,,,,,,
297,77.121,2.716,168595.865,2.671,-0.1,1188.941,-0.877,927.869,0.639,-0.238,1.339,0,0,151146,,,,,,,,
298,77.421,3.016,169774.772,2.572,-0.096,1168.857,-0.839,899.854,0.591,-0.248,1.341,0,0,151530,,,,,,,,
299,76.275,1.87,170933.546,2.48,-0.09,1148.675,-0.787,873.534,0.546,-0.241,1.343,0,0,151756,,,,,,,,
300,76.767,2.362,172072.094,2.391,-0.092,1128.408,-0.826,847.606,0.502,-0.324,1.345,0,0,152062,,,,,,,,
301,77.021,2.616,173190.337,2.294,-0.103,1108.067,-0.968,818.717,0.454,-0.514,1.347,0,0,152194,,,,,,,,
302,76.829,2.424,174288.208,2.186,-0.113,1087.664,-1.101,784.981,0.398,-0.703,1.35,0,0,152524,,,,,,,,
303,76.721,2.316,175365.649,2.073,-0.11,1067.21,-1.078,748.938,0.339,-0.739,1.353,0,0,152544,,,,,,,,
304,75.553,1.148,176422.615,1.971,-0.09,1046.716,-0.866,716.549,0.286,-0.58,1.356,0,0,152648,,,,,,,,
305,76.168,1.763,177459.071,1.893,-0.068,1026.192,-0.613,692.078,0.247,-0.367,1.358,0,0,152626,,,,,,,,
306,76.314,1.909,178474.993,1.831,-0.06,1005.649,-0.537,673.428,0.217,-0.321,1.359,0,0,153156,,,,,,,,
307,76.644,2.239,179470.366,1.765,-0.077,985.096,-0.737,652.777,0.184,-0.553,1.361,0,0,152416,,,,,,,,
308,76.129,1.724,180445.185,1.674,-0.107,964.543,-1.096,622.431,0.136,-0.96,1.364,0,0,152390,,,,,,,,
309,76.129,1.724,181399.454,1.554,-0.129,943.998,-1.36,580.997,0.072,-1.288,1.368,0,0,152622,,,,,,,,
310,75.63,1.225,182333.187,1.424,-0.125,923.471,-1.325,535.059,0.001,-1.324,1.372,0,0,152178,,,,,,,,
311,75.73,1.325,183246.405,1.312,-0.093,902.97,-0.964,495.496,-0.059,-1.023,1.376,0,0,152560,,,,,,,,
312,75.138,0.733,184139.138,1.242,-0.046,882.502,-0.426,471.323,-0.095,-0.521,1.379,0,0,151744,,,,,,,,
313,75.115,0.71,185011.423,1.221,0,862.076,0.088,465.298,-0.104,-0.016,1.379,0,0,152170,,,,,,,,
314,76.36,1.955,185863.306,1.237,0.031,841.698,0.44,473.937,-0.091,0.35,1.379,0,0,151186,,,,,,,,
315,75.66,1.255,186694.838,1.277,0.045,821.376,0.614,491.106,-0.065,0.549,1.377,0,0,150974,,,,,,,,
316,75.299,0.894,187506.078,1.324,0.048,801.115,0.658,511.57,-0.033,0.625,1.375,0,0,150504,,,,,,,,
317,75.853,1.448,188297.091,1.371,0.044,780.922,0.615,531.885,-0.002,0.612,1.373,0,0,149964,,,,,,,,
318,76.006,1.601,189067.947,1.411,0.034,760.802,0.504,549.542,0.025,0.528,1.371,0,0,149918,,,,,,,,
319,75.983,1.578,189818.721,1.439,0.023,740.761,0.365,562.875,0.045,0.411,1.37,0,0,149132,,,,,,,,
320,75.952,1.547,190549.496,1.457,0.015,720.803,0.267,572.085,0.06,0.327,1.369,0,0,149456,,,,,,,,
321,75.445,1.04,191260.356,1.47,0.013,700.932,0.247,579.355,0.071,0.318,1.368,0,0,148526,,,,,,,,
322,76.345,1.94,191951.39,1.484,0.015,681.153,0.273,586.985,0.083,0.356,1.367,0,0,148950,,,,,,,,
323,75.291,0.886,192622.693,1.5,0.015,661.469,0.274,595.292,0.096,0.37,1.367,0,0,148252,,,,,,,,
324,76.345,1.94,193274.36,1.514,0.011,641.883,0.226,602.762,0.108,0.333,1.366,0,0,148438,,,,,,,,
325,76.314,1.909,193906.492,1.523,0.008,622.398,0.18,608.409,0.116,0.296,1.365,0,0,147858,,,,,,,,
326,75.484,1.079,194519.191,1.531,0.01,603.017,0.206,613.561,0.124,0.33,1.365,0,0,147884,,,,,,,,
327,75.76,1.355,195112.561,1.544,0.018,583.741,0.302,620.85,0.136,0.437,1.364,0,0,147370,,,,,,,,
328,76.014,1.609,195686.709,1.566,0.024,564.573,0.383,631.355,0.152,0.535,1.363,0,0,147162,,,,,,,,
329,76.314,1.909,196241.743,1.59,0.022,545.512,0.351,642.891,0.17,0.522,1.362,0,0,147098,,,,,,,,
330,75.783,1.378,196777.77,1.606,0.008,526.561,0.174,651.044,0.183,0.357,1.361,0,0,146686,,,,,,,,
331,76.114,1.709,197294.901,1.603,-0.013,507.72,-0.092,651.857,0.185,0.092,1.361,0,0,147036,,,,,,,,
332,76.375,1.97,197793.246,1.581,-0.032,488.988,-0.338,644.163,0.173,-0.166,1.362,0,0,146486,,,,,,,,
333,75.653,1.248,198272.913,1.543,-0.041,470.366,-0.458,630.368,0.151,-0.307,1.363,0,0,146896,,,,,,,,
334,76.06,1.655,198734.014,1.503,-0.037,451.853,-0.412,615.39,0.128,-0.284,1.365,0,0,146660,,,,,,,,
335,75.637,1.232,199176.655,1.472,-0.024,433.448,-0.252,604.043,0.11,-0.142,1.366,0,0,147094,,,,,,,,
336,75.745,1.34,199600.945,1.455,-0.012,415.15,-0.096,598.229,0.101,0.006,1.366,0,0,146950,,,,,,,,
337,75.791,1.386,200006.99,1.446,-0.007,396.957,-0.034,596.123,0.098,0.064,1.367,0,0,147274,,,,,,,,
338,76.222,1.817,200394.893,1.44,-0.008,378.868,-0.049,594.502,0.096,0.047,1.367,0,0,147090,,,,,,,,
339,75.922,1.517,200764.759,1.432,-0.005,360.88,-0.024,592.543,0.093,0.068,1.367,0,0,147256,,,,,,,,
340,75.437,1.032,201116.685,1.432,0.008,342.99,0.141,593.459,0.094,0.235,1.367,0,0,147576,,,,,,,,
341,75.991,1.586,201450.771,1.45,0.029,325.197,0.419,601.912,0.107,0.527,1.366,0,0,147342,,,,,,,,
342,75.291,0.886,201767.11,1.49,0.047,307.496,0.656,619.281,0.134,0.79,1.364,0,0,147914,,,,,,,,
343,76.275,1.87,202065.793,1.54,0.05,289.885,0.698,641.373,0.169,0.866,1.362,0,0,147976,,,,,,,,
344,76.283,1.878,202346.91,1.586,0.037,272.361,0.53,661.085,0.199,0.729,1.36,0,0,148264,,,,,,,,
345,76.352,1.947,202610.542,1.613,0.018,254.918,0.276,673.475,0.219,0.495,1.359,0,0,148404,,,,,,,,
346,75.453,1.048,202856.772,1.623,0.003,237.554,0.077,678.384,0.227,0.303,1.359,0,0,148918,,,,,,,,
347,76.222,1.817,203085.675,1.622,-0.005,220.264,-0.029,678.619,0.227,0.198,1.359,0,0,149156,,,,,,,,
348,75.976,1.571,203297.324,1.615,-0.009,203.044,-0.084,676.57,0.224,0.14,1.359,0,0,149284,,,,,,,,
349,76.152,1.747,203491.784,1.605,-0.011,185.888,-0.115,673.16,0.218,0.104,1.359,0,0,149538,,,,,,,,
350,76.191,1.786,203669.12,1.595,-0.008,168.793,-0.086,669.497,0.213,0.126,1.36,0,0,150210,,,,,,,,
351,75.637,1.232,203829.388,1.591,0.002,151.753,0.046,668.285,0.211,0.256,1.36,0,0,150116,,,,,,,,
352,75.868,1.463,203972.642,1.601,0.018,134.763,0.261,672.787,0.218,0.479,1.359,0,0,150560,,,,,,,,
353,76.191,1.786,204098.929,1.627,0.034,117.818,0.467,684.332,0.236,0.703,1.358,0,0,150960,,,,,,,,
354,75.891,1.486,204208.291,1.665,0.04,100.913,0.548,700.696,0.262,0.81,1.357,0,0,151172,,,,,,,,
355,76.268,1.863,204300.766,1.702,0.03,84.041,0.422,716.454,0.287,0.708,1.356,0,0,151598,,,,,,,,
356,76.114,1.709,204376.383,1.721,0.005,67.198,0.084,724.832,0.3,0.384,1.355,0,0,151746,,,,,,,,
357,76.306,1.901,204435.17,1.71,-0.028,50.379,-0.375,720.379,0.293,-0.082,1.355,0,0,152042,,,,,,,,
358,76.383,1.978,204477.146,1.666,-0.059,33.576,-0.783,701.761,0.264,-0.52,1.357,0,0,151900,,,,,,,,
359,76.122,1.717,204502.326,1.598,-0.073,16.785,-0.97,673.225,0.219,-0.751,1.359,0,0,152406,,,,,,,,
360,75.422,1.017,204510.718,1.526,-0.065,0,-0.859,643.273,0.172,-0.688,1.362,0,0,152400,,,,,,,,
