rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
28,77.152,2.494,197793.246,2.22,0.055,-488.988,0.623,723.307,0.372,0.996,1.355,0,0,124612,,,,,332,1.806,-0.414,
29,76.775,2.117,197294.901,2.269,0.039,-507.72,0.407,737.56,0.401,0.808,1.354,0,0,124242,,,,,331,1.829,-0.44,
30,77.282,2.625,196777.77,2.292,0.004,-526.561,-0.056,743.082,0.412,0.356,1.353,0,0,124186,,,,,330,1.855,-0.437,
31,77.452,2.794,196241.743,2.275,-0.037,-545.512,-0.591,735.637,0.397,-0.195,1.354,0,0,123944,,,,,329,1.871,-0.404,
32,76.56,1.902,195686.709,2.222,-0.067,-564.573,-0.979,716.18,0.358,-0.621,1.356,0,0,123972,,,,,328,1.868,-0.354,
33,76.852,2.194,195112.561,2.148,-0.076,-583.741,-1.08,690.322,0.306,-0.774,1.358,0,0,124096,,,,,327,1.841,-0.307,
34,76.583,1.925,194519.191,2.077,-0.062,-603.017,-0.897,665.503,0.257,-0.64,1.36,0,0,123676,,,,,326,1.796,-0.281,
35,76.929,2.271,193906.492,2.028,-0.035,-622.398,-0.549,647.686,0.222,-0.327,1.362,0,0,124040,,,,,325,1.74,-0.288,
36,75.799,1.141,193274.36,2.007,-0.008,-641.883,-0.215,638.976,0.205,-0.01,1.363,0,0,124004,,,,,324,1.677,-0.33,
37,77.106,2.448,192622.693,2.007,0.005,-661.469,-0.058,636.89,0.201,0.143,1.363,0,0,123896,,,,,323,1.613,-0.394,
38,76.76,2.102,191951.39,2.01,-0.003,-681.153,-0.156,635.627,0.198,0.043,1.363,0,0,124032,,,,,322,1.552,-0.458,
39,76.767,2.11,191260.356,1.996,-0.027,-700.932,-0.453,629.023,0.185,-0.268,1.363,0,0,124080,,,,,321,1.503,-0.493,
40,76.591,1.933,190549.496,1.955,-0.054,-720.803,-0.785,613.841,0.155,-0.63,1.365,0,0,124090,,,,,320,1.475,-0.48,
41,77.075,2.417,189818.721,1.892,-0.07,-740.761,-0.971,591.527,0.112,-0.859,1.367,0,0,124262,,,,,319,1.473,-0.419,
42,75.976,1.318,189067.947,1.821,-0.067,-760.802,-0.923,567.248,0.065,-0.858,1.369,0,0,124288,,,,,318,1.498,-0.323,
43,76.314,1.656,188297.091,1.763,-0.048,-780.922,-0.691,546.771,0.025,-0.666,1.371,0,0,124478,,,,,317,1.546,-0.217,
44,76.214,1.556,187506.078,1.726,-0.025,-801.115,-0.413,533.278,-0.001,-0.413,1.373,0,0,124662,,,,,316,1.61,-0.116,
45,76.414,1.756,186694.838,1.711,-0.007,-821.376,-0.204,526.348,-0.014,-0.218,1.373,0,0,124626,,,,,315,1.68,-0.031,
46,76.69,2.033,185863.306,1.71,0.002,-841.698,-0.098,523.483,-0.02,-0.118,1.374,0,0,124840,,,,,314,1.753,0.043,
47,76.052,1.395,185011.423,1.714,0.006,-862.076,-0.055,522.424,-0.022,-0.077,1.374,0,0,124892,,,,,313,1.829,0.115,
48,76.375,1.718,184139.138,1.722,0.01,-882.502,-0.021,522.298,-0.023,-0.043,1.374,0,0,125172,,,,,312,1.915,0.193,
49,76.414,1.756,183246.405,1.734,0.015,-902.97,0.036,523.362,-0.021,0.015,1.374,0,0,125444,,,,,311,2.012,0.278,
50,76.544,1.887,182333.187,1.752,0.023,-923.471,0.123,526.343,-0.015,0.108,1.373,0,0,125506,,,,,310,2.116,0.364,
51,76.298,1.641,181399.454,1.78,0.033,-943.998,0.227,531.923,-0.005,0.222,1.373,0,0,126036,,,,,309,2.213,0.433,
52,76.298,1.641,180445.185,1.817,0.04,-964.543,0.306,540.073,0.01,0.316,1.372,0,0,125854,,,,,308,2.298,0.481,
53,76.498,1.841,179470.366,1.858,0.041,-985.096,0.303,549.394,0.028,0.331,1.371,0,0,126028,,,,,307,2.376,0.518,
54,76.829,2.171,178474.993,1.895,0.032,-1005.649,0.194,557.285,0.043,0.237,1.37,0,0,126270,,,,,306,2.466,0.571,
55,76.552,1.894,177459.071,1.92,0.017,-1026.192,0.015,561.282,0.05,0.066,1.37,0,0,126330,,,,,305,2.592,0.672,
56,76.79,2.133,176422.615,1.929,0.001,-1046.716,-0.159,560.507,0.049,-0.111,1.37,0,0,126826,,,,,304,2.76,0.831,
57,76.352,1.695,175365.649,1.924,-0.009,-1067.21,-0.274,555.92,0.039,-0.234,1.37,0,0,126870,,,,,303,2.959,1.035,
58,76.644,1.987,174288.208,1.913,-0.012,-1087.664,-0.317,549.343,0.026,-0.29,1.371,0,0,127272,,,,,302,3.159,1.246,
59,76.529,1.871,173190.337,1.901,-0.011,-1108.067,-0.297,542.496,0.013,-0.284,1.372,0,0,127304,,,,,301,3.328,1.427,
60,76.683,2.025,172072.094,1.894,-0.003,-1128.408,-0.212,536.97,0.002,-0.211,1.372,0,0,127380,,,,,300,3.445,1.551,
61,76.375,1.718,170933.546,1.899,0.013,-1148.675,-0.05,534.654,-0.003,-0.053,1.372,0,0,127338,,,,,299,3.506,1.607,
62,76.667,2.01,169774.772,1.922,0.035,-1168.857,0.175,537.518,0.002,0.177,1.372,0,0,127438,,,,,298,3.523,1.601,
63,76.006,1.349,168595.865,1.968,0.057,-1188.941,0.401,546.526,0.019,0.42,1.371,0,0,127818,,,,,297,3.517,1.549,
64,77.175,2.517,167396.927,2.033,0.071,-1208.915,0.538,560.541,0.046,0.584,1.37,0,0,127812,,,,,296,3.515,1.482,
65,76.667,2.01,166178.075,2.104,0.069,-1228.767,0.508,576.126,0.076,0.584,1.368,0,0,127930,,,,,295,3.543,1.439,
66,76.775,2.117,164939.438,2.165,0.049,-1248.484,0.276,588.356,0.1,0.375,1.367,0,0,128062,,,,,294,3.62,1.455,
67,76.898,2.24,163681.157,2.197,0.012,-1268.052,-0.117,592.371,0.107,-0.01,1.367,0,0,127938,,,,,293,3.744,1.547,
68,77.382,2.725,162403.388,2.188,-0.03,-1287.457,-0.551,585.36,0.093,-0.458,1.368,0,0,127874,,,,,292,3.894,1.706,
69,77.144,2.486,161106.301,2.141,-0.062,-1306.688,-0.875,568.136,0.059,-0.816,1.369,0,0,127794,,,,,291,4.034,1.893,
70,76.091,1.433,159790.076,2.07,-0.074,-1325.729,-0.985,545.022,0.013,-0.972,1.371,0,0,128020,,,,,290,4.138,2.068,
71,76.667,2.01,158454.91,1.999,-0.065,-1344.567,-0.882,521.797,-0.033,-0.915,1.374,0,0,127766,,,,,289,4.195,2.196,
72,76.737,2.079,157101.015,1.944,-0.042,-1363.187,-0.637,503.226,-0.07,-0.707,1.376,0,0,127678,,,,,288,4.218,2.274,
73,76.345,1.687,155728.614,1.918,-0.01,-1381.575,-0.326,492.044,-0.092,-0.419,1.377,0,0,127640,,,,,287,4.232,2.314,
74,76.652,1.994,154337.947,1.925,0.025,-1399.717,0.005,489.416,-0.098,-0.093,1.377,0,0,127306,,,,,286,4.264,2.339,
75,76.129,1.472,152929.267,1.966,0.057,-1417.597,0.308,495.367,-0.087,0.221,1.376,0,0,127154,,,,,285,4.329,2.363,
76,77.083,2.425,151502.844,2.036,0.079,-1435.202,0.495,508.135,-0.063,0.432,1.375,0,0,126720,,,,,284,4.423,2.387,
77,76.237,1.579,150058.96,2.117,0.077,-1452.516,0.464,523.277,-0.034,0.43,1.374,0,0,126260,,,,,283,4.531,2.414,
78,77.136,2.479,148597.913,2.182,0.049,-1469.525,0.177,534.264,-0.013,0.164,1.372,0,0,126362,,,,,282,4.633,2.451,
79,77.452,2.794,147120.018,2.209,0.002,-1486.212,-0.268,535.277,-0.012,-0.279,1.372,0,0,125776,,,,,281,4.721,2.512,
80,77.221,2.563,145625.601,2.187,-0.042,-1502.564,-0.664,524.666,-0.034,-0.697,1.373,0,0,125696,,,,,280,4.792,2.605,
81,76.345,1.687,144115.007,2.133,-0.06,-1518.564,-0.821,506.341,-0.071,-0.891,1.375,0,0,125522,,,,,279,4.852,2.719,
82,76.706,2.048,142588.595,2.076,-0.047,-1534.198,-0.685,487.705,-0.108,-0.793,1.377,0,0,125332,,,,,278,4.899,2.823,
83,76.337,1.679,141046.738,2.047,-0.009,-1549.451,-0.353,475.609,-0.133,-0.486,1.378,0,0,125200,,,,,277,4.928,2.881,
84,76.79,2.133,139489.824,2.06,0.034,-1564.308,0.019,473.285,-0.138,-0.119,1.379,0,0,124686,,,,,276,4.939,2.879,
85,76.437,1.779,137918.259,2.113,0.07,-1578.753,0.311,480.03,-0.126,0.185,1.378,0,0,124794,,,,,275,4.944,2.831,
86,77.106,2.448,136332.461,2.195,0.092,-1592.771,0.484,492.988,-0.102,0.383,1.377,0,0,124912,,,,,274,4.964,2.769,
87,76.952,2.294,134732.865,2.294,0.103,-1606.347,0.551,509.088,-0.071,0.48,1.375,0,0,124872,,,,,273,5.016,2.722,
88,76.867,2.21,133119.919,2.397,0.103,-1619.467,0.525,525.764,-0.038,0.487,1.373,0,0,124580,,,,,272,5.102,2.705,
89,77.136,2.479,131494.089,2.496,0.091,-1632.115,0.405,540.622,-0.009,0.395,1.372,0,0,124506,,,,,271,5.205,2.709,
90,77.505,2.848,129855.852,2.577,0.069,-1644.276,0.196,551.213,0.011,0.207,1.371,0,0,124754,,,,,270,5.305,2.728,
91,77.367,2.709,128205.703,2.631,0.04,-1655.937,-0.057,555.684,0.019,-0.038,1.37,0,0,124322,,,,,269,5.385,2.754,
92,77.698,3.04,126544.149,2.657,0.014,-1667.083,-0.275,553.847,0.014,-0.261,1.371,0,0,124110,,,,,268,5.449,2.792,
93,76.86,2.202,124871.714,2.662,0,-1677.699,-0.387,547.599,0.001,-0.386,1.371,0,0,124178,,,,,267,5.513,2.851,
94,77.452,2.794,123188.933,2.662,0.003,-1687.771,-0.365,540.193,-0.015,-0.381,1.372,0,0,124036,,,,,266,5.597,2.935,
95,77.521,2.863,121496.357,2.672,0.019,-1697.286,-0.247,534.778,-0.028,-0.275,1.372,0,0,123986,,,,,265,5.711,3.039,
96,76.837,2.179,119794.551,2.7,0.038,-1706.23,-0.113,532.94,-0.033,-0.146,1.373,0,0,123950,,,,,264,5.846,3.146,
97,77.382,2.725,118084.093,2.745,0.048,-1714.589,-0.052,533.921,-0.032,-0.084,1.373,0,0,124202,,,,,263,5.983,3.238,
98,77.482,2.825,116365.573,2.791,0.043,-1722.35,-0.103,535.122,-0.031,-0.133,1.372,0,0,124332,,,,,262,6.104,3.313,
99,78.136,3.478,114639.596,2.827,0.027,-1729.501,-0.226,533.887,-0.035,-0.261,1.373,0,0,124102,,,,,261,6.209,3.382,
100,77.313,2.655,112906.779,2.846,0.014,-1736.029,-0.327,529.458,-0.045,-0.373,1.373,0,0,124450,,,,,260,6.311,3.465,
101,77.198,2.54,111167.751,2.859,0.015,-1741.921,-0.324,523.612,-0.059,-0.383,1.374,0,0,124524,,,,,259,6.424,3.565,
102,77.667,3.009,109423.153,2.882,0.034,-1747.165,-0.199,519.534,-0.069,-0.268,1.374,0,0,124670,,,,,258,6.551,3.669,
103,77.59,2.932,107673.64,2.931,0.065,-1751.751,-0.005,519.904,-0.07,-0.074,1.374,0,0,124876,,,,,257,6.68,3.749,
104,77.113,2.456,105919.875,3.012,0.095,-1755.666,0.177,525.514,-0.06,0.118,1.373,0,0,125088,,,,,256,6.803,3.791,
105,77.897,3.24,104162.534,3.118,0.114,-1758.9,0.276,535.04,-0.041,0.235,1.372,0,0,125366,,,,,255,6.916,3.798,
106,78.174,3.516,102402.304,3.235,0.117,-1761.443,0.263,545.802,-0.02,0.243,1.371,0,0,125272,,,,,254,7.029,3.794,
107,77.913,3.255,100639.882,3.347,0.104,-1763.283,0.151,554.938,-0.002,0.148,1.37,0,0,125558,,,,,253,7.156,3.809,
108,78.205,3.547,98875.974,3.44,0.082,-1764.413,-0.016,560.409,0.008,-0.008,1.37,0,0,125504,,,,,252,7.308,3.868,
109,78.097,3.44,97111.297,3.51,0.059,-1764.821,-0.177,561.559,0.008,-0.168,1.37,0,0,125708,,,,,251,7.49,3.98,
110,78.674,4.016,95346.576,3.561,0.045,-1764.5,-0.275,559.277,0.002,-0.273,1.37,0,0,126018,,,,,250,7.701,4.14,
111,78.128,3.47,93582.544,3.604,0.046,-1763.44,-0.279,555.669,-0.008,-0.287,1.37,0,0,126014,,,,,249,7.938,4.334,
112,77.921,3.263,91819.943,3.657,0.061,-1761.635,-0.206,553.106,-0.015,-0.221,1.371,0,0,126512,,,,,248,8.192,4.535,
113,78.228,3.57,90059.524,3.728,0.081,-1759.077,-0.105,553.047,-0.018,-0.122,1.371,0,0,126470,,,,,247,8.452,4.724,
114,78.712,4.055,88302.042,3.819,0.1,-1755.759,-0.025,555.511,-0.014,-0.039,1.37,0,0,126584,,,,,246,8.706,4.887,
115,78.682,4.024,86548.262,3.925,0.113,-1751.674,0.021,559.667,-0.007,0.014,1.37,0,0,126622,,,,,245,8.945,5.02,
116,78.459,3.801,84798.952,4.043,0.124,-1746.816,0.054,564.865,0.002,0.056,1.369,0,0,126764,,,,,244,9.168,5.125,
117,78.812,4.155,83054.889,4.174,0.138,-1741.181,0.095,571.104,0.014,0.109,1.369,0,0,127090,,,,,243,9.382,5.208,
118,79.004,4.347,81316.852,4.319,0.153,-1734.763,0.14,578.628,0.029,0.169,1.368,0,0,127106,,,,,242,9.603,5.284,
119,78.928,4.27,79585.626,4.479,0.165,-1727.558,0.164,587.256,0.046,0.21,1.367,0,0,127522,,,,,241,9.848,5.369,
120,79.389,4.731,77862,4.647,0.169,-1719.562,0.142,596.097,0.064,0.207,1.367,0,0,127632,,,,,240,10.136,5.489,
121,79.52,4.862,76146.766,4.814,0.162,-1710.773,0.069,603.834,0.08,0.149,1.366,0,0,127684,,,,,239,10.473,5.659,
122,79.789,5.131,74440.72,4.969,0.147,-1701.187,-0.036,609.327,0.091,0.055,1.365,0,0,127702,,,,,238,10.854,5.885,
123,79.658,5,72744.659,5.108,0.132,-1690.802,-0.139,612.167,0.095,-0.044,1.365,0,0,127852,,,,,237,11.266,6.158,
124,80.173,5.515,71059.383,5.235,0.123,-1679.617,-0.211,612.811,0.095,-0.116,1.365,0,0,128056,,,,,236,11.689,6.454,
125,79.935,5.277,69385.691,5.356,0.12,-1667.632,-0.248,612.179,0.091,-0.157,1.365,0,0,128096,,,,,235,12.115,6.759,
126,79.689,5.031,67724.385,5.477,0.122,-1654.846,-0.263,611.025,0.086,-0.177,1.365,0,0,128272,,,,,234,12.542,7.065,
127,80.519,5.861,66076.266,5.601,0.128,-1641.259,-0.264,609.727,0.08,-0.184,1.365,0,0,128398,,,,,233,12.973,7.372,
128,80.65,5.992,64442.134,5.735,0.142,-1626.872,-0.23,608.83,0.075,-0.154,1.365,0,0,127936,,,,,232,13.414,7.679,
129,80.527,5.869,62822.788,5.891,0.176,-1611.687,-0.123,609.734,0.075,-0.048,1.365,0,0,127646,,,,,231,13.868,7.977,
130,80.119,5.461,61219.024,6.093,0.232,-1595.707,0.059,614.501,0.084,0.143,1.365,0,0,128566,,,,,230,14.341,8.248,
131,80.734,6.076,59631.639,6.357,0.297,-1578.933,0.26,624.545,0.106,0.366,1.364,0,0,125888,,,,,229,14.837,8.48,
132,80.949,6.292,58061.422,6.683,0.348,-1561.369,0.387,639.216,0.14,0.527,1.362,0,0,128444,,,,,228,15.366,8.683,
133,82.087,7.429,56509.163,7.042,0.363,-1543.019,0.371,655.61,0.18,0.551,1.361,0,0,126524,,,,,227,15.941,8.899,
134,82.241,7.583,54975.644,7.397,0.339,-1523.888,0.216,669.916,0.215,0.43,1.36,0,0,126704,,,,,226,16.573,9.176,
135,82.548,7.891,53461.645,7.714,0.293,-1503.982,-0.005,679.381,0.238,0.232,1.359,0,0,127754,,,,,225,17.263,9.549,
136,82.948,8.29,51967.937,7.985,0.254,-1483.305,-0.188,683.649,0.247,0.059,1.358,0,0,125772,,,,,224,18.009,10.024,
137,83.125,8.467,50495.289,8.231,0.244,-1461.865,-0.263,684.691,0.248,-0.015,1.358,0,0,128084,,,,,223,18.809,10.578,
138,82.525,7.868,49044.459,8.483,0.267,-1439.669,-0.229,685.429,0.248,0.02,1.358,0,0,125686,,,,,222,19.661,11.178,
139,82.81,8.152,47616.2,8.77,0.308,-1416.724,-0.145,687.977,0.253,0.109,1.358,0,0,126738,,,,,221,20.563,11.793,
140,84.009,9.351,46211.258,9.099,0.347,-1393.038,-0.078,692.698,0.265,0.187,1.358,0,0,126546,,,,,220,21.51,12.411,
141,84.486,9.828,44830.367,9.46,0.373,-1368.621,-0.056,698.673,0.28,0.224,1.357,0,0,125266,,,,,219,22.489,13.029,
142,84.37,9.713,43474.256,9.843,0.393,-1343.482,-0.056,704.962,0.296,0.239,1.357,0,0,126924,,,,,218,23.494,13.651,
143,84.501,9.843,42143.64,10.248,0.42,-1317.632,-0.041,711.494,0.313,0.272,1.356,0,0,124576,,,,,217,24.525,14.277,
144,85.462,10.804,40839.226,10.687,0.461,-1291.08,0.008,718.979,0.334,0.342,1.355,0,0,126314,,,,,216,25.594,14.907,
145,85.723,11.066,39561.71,11.173,0.514,-1263.838,0.08,728.203,0.36,0.44,1.355,0,0,124688,,,,,215,26.723,15.55,
146,85.631,10.973,38311.776,11.716,0.57,-1235.918,0.149,739.434,0.393,0.543,1.354,0,0,124540,,,,,214,27.936,16.22,
147,87.276,12.618,37090.096,12.313,0.623,-1207.333,0.199,752.354,0.433,0.632,1.352,0,0,125620,,,,,213,29.251,16.938,
148,87.722,13.064,35897.328,12.96,0.67,-1178.095,0.227,766.406,0.477,0.705,1.351,0,0,123428,,,,,212,30.671,17.711,
149,87.776,13.118,34734.119,13.652,0.716,-1148.218,0.248,781.205,0.526,0.773,1.35,0,0,125128,,,,,211,32.19,18.538,
150,89.106,14.448,33601.101,14.393,0.767,-1117.715,0.273,796.723,0.578,0.851,1.349,0,0,123774,,,,,210,33.798,19.405,
151,89.752,15.094,32498.892,15.188,0.825,-1086.602,0.309,813.174,0.635,0.944,1.347,0,0,124436,,,,,209,35.488,20.3,
152,90.336,15.678,31428.095,16.045,0.888,-1054.894,0.347,830.733,0.698,1.045,1.346,0,0,124278,,,,,208,37.26,21.215,
153,91.374,16.716,30389.297,16.964,0.949,-1022.606,0.374,849.289,0.767,1.141,1.345,0,0,123768,,,,,207,39.125,22.161,
154,92.596,17.938,29383.071,17.94,1.001,-989.754,0.38,868.415,0.84,1.22,1.343,0,0,124670,,,,,206,41.089,23.149,
155,93.434,18.776,28409.972,18.964,1.045,-956.354,0.368,887.576,0.916,1.284,1.342,0,0,123646,,,,,205,43.146,24.182,
156,94.825,20.168,27470.539,20.031,1.088,-922.425,0.354,906.49,0.994,1.348,1.34,0,0,124584,,,,,204,45.268,25.237,
157,95.779,21.121,26565.293,21.144,1.141,-887.983,0.358,925.34,1.075,1.433,1.339,0,0,124024,,,,,203,47.421,26.277,
158,96.248,21.59,25694.738,22.317,1.207,-853.046,0.386,944.654,1.161,1.547,1.337,0,0,124354,,,,,202,49.581,27.264,
159,98.362,23.704,24859.361,23.561,1.282,-817.632,0.428,964.904,1.254,1.682,1.336,0,0,124578,,,,,201,51.737,28.176,
160,98.907,24.25,24059.627,24.88,1.355,-781.761,0.465,986.163,1.354,1.82,1.334,0,0,123842,,,,,200,53.899,29.019,
161,101.021,26.364,23295.985,26.268,1.417,-745.451,0.486,1008.099,1.461,1.947,1.333,0,0,124870,,,,,199,56.074,29.806,
162,102.413,27.755,22568.864,27.711,1.468,-708.722,0.494,1030.29,1.573,2.067,1.331,0,0,124000,,,,,198,58.248,30.537,
163,103.743,29.085,21878.674,29.202,1.515,-671.594,0.501,1052.536,1.689,2.19,1.33,0,0,124450,,,,,197,60.372,31.17,
164,105.25,30.592,21225.802,30.739,1.558,-634.087,0.513,1074.863,1.809,2.321,1.328,0,0,124770,,,,,196,62.363,31.624,
165,106.334,31.676,20610.619,32.316,1.593,-596.222,0.52,1097.253,1.933,2.453,1.327,0,0,124530,,,,,195,64.124,31.808,
166,108.847,34.19,20033.472,33.918,1.608,-558.019,0.513,1119.417,2.06,2.572,1.326,0,0,125420,,,,,194,65.553,31.635,
167,110.639,35.981,19494.687,35.525,1.602,-519.499,0.49,1140.91,2.187,2.677,1.324,0,0,124792,,,,,193,66.554,31.029,
168,111.638,36.98,18994.572,37.116,1.58,-480.685,0.465,1161.443,2.312,2.777,1.323,0,0,125830,,,,,192,67.032,29.916,
169,113.521,38.864,18533.409,38.682,1.551,-441.597,0.449,1181.052,2.435,2.884,1.322,0,0,125572,,,,,191,66.892,28.21,
170,114.736,40.078,18111.461,40.216,1.514,-402.258,0.442,1199.918,2.557,2.999,1.321,0,0,125630,,,,,190,66.06,25.844,
171,116.273,41.616,17728.969,41.704,1.457,-362.69,0.431,1218.037,2.676,3.106,1.32,0,0,126246,,,,,189,64.519,22.815,
172,118.449,43.791,17386.151,43.122,1.373,-322.915,0.404,1235.1,2.79,3.194,1.319,0,0,126028,,,,,188,62.353,19.231,
173,119.548,44.891,17083.201,44.441,1.261,-282.956,0.366,1250.698,2.896,3.262,1.318,0,0,126806,,,,,187,59.77,15.329,
174,120.671,46.013,16820.293,45.637,1.131,-242.835,0.327,1264.611,2.993,3.32,1.317,0,0,126448,,,,,186,57.075,11.438,
175,121.739,47.082,16597.578,46.699,0.991,-202.575,0.296,1276.895,3.08,3.376,1.317,0,0,127012,,,,,185,54.603,7.904,
176,122.339,47.681,16415.182,47.617,0.841,-162.199,0.27,1287.676,3.156,3.426,1.316,0,0,126790,,,,,184,52.614,4.997,
177,123.653,48.996,16273.211,48.377,0.675,-121.731,0.24,1296.915,3.22,3.46,1.316,0,0,127174,,,,,183,51.227,2.85,
178,124.315,49.657,16171.744,48.964,0.497,-81.193,0.208,1304.464,3.272,3.48,1.315,0,0,127438,,,,,182,50.392,1.428,
179,124.714,50.057,16110.841,49.378,0.338,-40.608,0.209,1310.548,3.312,3.52,1.315,0,0,127324,,,,,181,49.943,0.565,
180,124.745,50.087,16090.536,49.666,0.257,0,0.308,1316.528,3.346,3.655,1.315,0,0,127956,,,,,,,,
181,124.737,50.08,16110.841,49.943,0.33,40.608,0.595,1325.538,3.393,3.988,1.314,0,0,127658,,,,,,,,
182,124.038,49.38,16171.744,50.392,0.61,81.193,1.139,1342.524,3.478,4.617,1.313,0,0,127984,,,,,,,,
183,123.569,48.911,16273.211,51.227,1.093,121.731,1.95,1373.317,3.632,5.582,1.312,0,0,127894,,,,,,,,
184,124.038,49.38,16415.182,52.614,1.694,162.199,2.949,1422.828,3.881,6.83,1.31,0,0,127824,,,,,,,,
185,127.628,52.97,16597.578,54.603,2.262,202.575,3.97,1493.008,4.235,8.205,1.307,0,0,128320,,,,,,,,
186,130.295,55.638,16820.293,57.075,2.633,242.835,4.81,1581.555,4.678,9.488,1.304,0,0,127752,,,,,,,,
187,134.516,59.858,17083.201,59.77,2.692,282.956,5.297,1682.101,5.172,10.469,1.301,0,0,128378,,,,,,,,
188,139.828,65.17,17386.151,62.353,2.417,322.915,5.355,1785.923,5.666,11.021,1.298,0,0,128124,,,,,,,,
