rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
11,77.452,1.155,203491.784,1.774,0.037,-185.888,0.456,594.631,0.121,0.577,1.367,0,0,127984,,,,,349,1.895,0.121,
12,78.036,1.739,203297.324,1.824,0.061,-203.044,0.762,610.974,0.152,0.914,1.365,0,0,128214,,,,,348,1.903,0.079,
13,78.428,2.131,203085.675,1.89,0.067,-220.264,0.838,632.396,0.194,1.032,1.363,0,0,127812,,,,,347,1.901,0.011,
14,78.466,2.17,202856.772,1.952,0.054,-237.554,0.668,652.356,0.232,0.9,1.361,0,0,127950,,,,,346,1.886,-0.066,
15,78.313,2.016,202610.542,1.995,0.031,-254.918,0.366,665.857,0.259,0.625,1.36,0,0,127302,,,,,345,1.857,-0.138,
16,78.436,2.139,202346.91,2.015,0.01,-272.361,0.086,671.648,0.27,0.356,1.36,0,0,127160,,,,,344,1.82,-0.195,
17,78.067,1.77,202065.793,2.018,-0.002,-289.885,-0.08,671.715,0.27,0.19,1.36,0,0,126452,,,,,343,1.783,-0.235,
18,78.551,2.254,201767.11,2.014,-0.005,-307.496,-0.118,669.297,0.266,0.148,1.36,0,0,125984,,,,,342,1.754,-0.26,
19,78.167,1.87,201450.771,2.01,-0.001,-325.197,-0.07,667.165,0.261,0.192,1.36,0,0,126056,,,,,341,1.732,-0.278,
20,78.482,2.185,201116.685,2.012,0.004,-342.99,-0.006,666.659,0.26,0.254,1.36,0,0,125130,,,,,340,1.708,-0.304,
21,77.759,1.462,200764.759,2.017,0.004,-360.88,-0.008,667.156,0.261,0.253,1.36,0,0,125314,,,,,339,1.682,-0.335,
22,78.743,2.446,200394.893,2.018,-0.004,-378.868,-0.12,666.285,0.259,0.139,1.36,0,0,124916,,,,,338,1.656,-0.362,
23,78.589,2.293,200006.99,2.008,-0.018,-396.957,-0.3,661.503,0.25,-0.05,1.36,0,0,124922,,,,,337,1.642,-0.366,
24,77.982,1.685,199600.945,1.984,-0.027,-415.15,-0.426,652.453,0.232,-0.194,1.361,0,0,124968,,,,,336,1.645,-0.339,
25,78.589,2.293,199176.655,1.956,-0.025,-433.448,-0.397,641.978,0.212,-0.185,1.362,0,0,124548,,,,,335,1.659,-0.297,
26,77.836,1.539,198734.014,1.937,-0.012,-451.853,-0.231,634.256,0.197,-0.034,1.363,0,0,124830,,,,,334,1.671,-0.266,
27,78.059,1.762,198272.913,1.932,0,-470.366,-0.077,631.151,0.19,0.113,1.363,0,0,124562,,,,,333,1.672,-0.26,
28,78.12,1.824,197793.246,1.934,0,-488.988,-0.085,630.222,0.189,0.104,1.363,0,0,124662,,,,,332,1.659,-0.275,
29,78.697,2.4,197294.901,1.929,-0.012,-507.72,-0.242,626.899,0.182,-0.06,1.364,0,0,124788,,,,,331,1.644,-0.285,
30,78.712,2.416,196777.77,1.911,-0.022,-526.561,-0.361,619.36,0.167,-0.194,1.364,0,0,124670,,,,,330,1.639,-0.272,
31,77.713,1.416,196241.743,1.891,-0.012,-545.512,-0.247,611.354,0.152,-0.096,1.365,0,0,124772,,,,,329,1.652,-0.239,
32,77.628,1.332,195686.709,1.891,0.016,-564.573,0.112,609.738,0.148,0.26,1.365,0,0,124270,,,,,328,1.685,-0.206,
33,78.12,1.824,195112.561,1.925,0.049,-583.741,0.516,618.693,0.166,0.682,1.364,0,0,124464,,,,,327,1.728,-0.197,
34,78.682,2.385,194519.191,1.984,0.065,-603.017,0.709,635.88,0.199,0.908,1.363,0,0,124316,,,,,326,1.766,-0.218,
35,78.105,1.808,193906.492,2.046,0.054,-622.398,0.566,653.714,0.234,0.801,1.361,0,0,123864,,,,,325,1.782,-0.264,
36,78.743,2.446,193274.36,2.086,0.023,-641.883,0.169,664.21,0.255,0.424,1.36,0,0,124248,,,,,324,1.765,-0.321,
37,78.559,2.262,192622.693,2.091,-0.012,-661.469,-0.27,663.512,0.253,-0.017,1.36,0,0,123874,,,,,323,1.715,-0.376,
38,78.62,2.323,191951.39,2.066,-0.035,-681.153,-0.56,653.228,0.233,-0.328,1.361,0,0,124118,,,,,322,1.647,-0.419,
39,77.851,1.555,191260.356,2.025,-0.043,-700.932,-0.651,638.189,0.203,-0.448,1.363,0,0,124484,,,,,321,1.58,-0.445,
40,78.236,1.939,190549.496,1.983,-0.042,-720.803,-0.645,622.453,0.172,-0.473,1.364,0,0,124378,,,,,320,1.537,-0.446,
41,78.274,1.977,189818.721,1.94,-0.046,-740.761,-0.689,606.54,0.141,-0.548,1.366,0,0,124700,,,,,319,1.527,-0.413,
42,78.489,2.193,189067.947,1.888,-0.059,-760.802,-0.833,588.071,0.105,-0.728,1.367,0,0,124656,,,,,318,1.551,-0.337,
43,78.097,1.801,188297.091,1.822,-0.072,-780.922,-0.982,565.247,0.061,-0.921,1.369,0,0,125084,,,,,317,1.595,-0.227,
44,78.282,1.985,187506.078,1.748,-0.072,-801.115,-0.97,540.044,0.012,-0.958,1.372,0,0,125132,,,,,316,1.638,-0.11,
45,77.667,1.37,186694.838,1.685,-0.051,-821.376,-0.72,518.091,-0.03,-0.75,1.374,0,0,125404,,,,,315,1.666,-0.019,
46,77.605,1.309,185863.306,1.649,-0.018,-841.698,-0.324,505.023,-0.055,-0.379,1.375,0,0,125718,,,,,314,1.679,0.03,
47,77.713,1.416,185011.423,1.648,0.012,-862.076,0.019,502.3,-0.06,-0.042,1.376,0,0,125958,,,,,313,1.69,0.042,
48,78.136,1.839,184139.138,1.669,0.025,-882.502,0.158,506.2,-0.053,0.105,1.375,0,0,126098,,,,,312,1.721,0.052,
49,78.305,2.008,183246.405,1.693,0.022,-902.97,0.117,511.08,-0.044,0.073,1.375,0,0,126112,,,,,311,1.787,0.094,
50,78.236,1.939,182333.187,1.712,0.017,-923.471,0.062,514.121,-0.039,0.023,1.374,0,0,126428,,,,,310,1.892,0.18,
51,77.536,1.239,181399.454,1.731,0.025,-943.998,0.148,517.318,-0.033,0.115,1.374,0,0,126622,,,,,309,2.032,0.301,
52,78.074,1.778,180445.185,1.766,0.046,-964.543,0.371,524.903,-0.019,0.352,1.373,0,0,126198,,,,,308,2.2,0.434,
53,77.882,1.585,179470.366,1.822,0.064,-985.096,0.563,538.575,0.007,0.57,1.372,0,0,126794,,,,,307,2.388,0.566,
54,78.013,1.716,178474.993,1.887,0.062,-1005.649,0.54,554.871,0.038,0.579,1.37,0,0,126680,,,,,306,2.589,0.702,
55,78.766,2.469,177459.071,1.94,0.039,-1026.192,0.262,567.081,0.062,0.324,1.369,0,0,127096,,,,,305,2.793,0.853,
56,78.805,2.508,176422.615,1.961,0.004,-1046.716,-0.129,570.034,0.067,-0.062,1.369,0,0,127126,,,,,304,2.988,1.027,
57,77.844,1.547,175365.649,1.951,-0.022,-1067.21,-0.42,563.637,0.054,-0.366,1.37,0,0,127094,,,,,303,3.156,1.205,
58,78.128,1.831,174288.208,1.924,-0.028,-1087.664,-0.488,552.462,0.032,-0.456,1.371,0,0,127496,,,,,302,3.281,1.357,
59,78.159,1.862,173190.337,1.901,-0.015,-1108.067,-0.35,542.423,0.012,-0.337,1.372,0,0,127172,,,,,301,3.355,1.454,
60,78.259,1.962,172072.094,1.897,0.008,-1128.408,-0.099,537.738,0.003,-0.096,1.372,0,0,127596,,,,,300,3.392,1.495,
61,77.936,1.639,170933.546,1.918,0.034,-1148.675,0.179,540.13,0.007,0.186,1.372,0,0,127864,,,,,299,3.419,1.501,
62,78.336,2.039,169774.772,1.965,0.058,-1168.857,0.428,549.529,0.025,0.453,1.371,0,0,128036,,,,,298,3.466,1.501,
63,78.251,1.954,168595.865,2.032,0.075,-1188.941,0.591,564.495,0.054,0.645,1.37,0,0,128556,,,,,297,3.541,1.509,
64,78.328,2.031,167396.927,2.11,0.077,-1208.915,0.601,581.918,0.088,0.689,1.368,0,0,128420,,,,,296,3.636,1.526,
65,78.259,1.962,166178.075,2.181,0.061,-1228.767,0.419,597.151,0.117,0.536,1.366,0,0,128584,,,,,295,3.736,1.555,
66,79.227,2.931,164939.438,2.229,0.032,-1248.484,0.096,605.645,0.134,0.23,1.366,0,0,128676,,,,,294,3.834,1.605,
67,78.805,2.508,163681.157,2.245,0.001,-1268.052,-0.243,605.294,0.133,-0.11,1.366,0,0,128358,,,,,293,3.931,1.686,
68,78.19,1.893,162403.388,2.233,-0.022,-1287.457,-0.484,597.316,0.117,-0.368,1.366,0,0,128478,,,,,292,4.025,1.792,
69,78.105,1.808,161106.301,2.203,-0.034,-1306.688,-0.602,584.771,0.091,-0.511,1.368,0,0,127222,,,,,291,4.11,1.907,
70,79.074,2.777,159790.076,2.167,-0.038,-1325.729,-0.635,570.378,0.063,-0.573,1.369,0,0,128268,,,,,290,4.175,2.008,
71,78.405,2.108,158454.91,2.129,-0.036,-1344.567,-0.613,555.802,0.033,-0.579,1.37,0,0,127408,,,,,289,4.214,2.085,
72,78.067,1.77,157101.015,2.096,-0.029,-1363.187,-0.532,542.447,0.007,-0.525,1.372,0,0,126966,,,,,288,4.231,2.135,
73,78.559,2.262,155728.614,2.074,-0.015,-1381.575,-0.393,531.959,-0.014,-0.408,1.373,0,0,127188,,,,,287,4.237,2.163,
74,78.036,1.739,154337.947,2.067,0.001,-1399.717,-0.243,525.429,-0.028,-0.271,1.373,0,0,126780,,,,,286,4.245,2.178,
75,78.436,2.139,152929.267,2.073,0.011,-1417.597,-0.147,522.325,-0.035,-0.182,1.374,0,0,127284,,,,,285,4.266,2.193,
76,78.397,2.1,151502.844,2.086,0.013,-1435.202,-0.137,520.647,-0.039,-0.175,1.374,0,0,126876,,,,,284,4.305,2.219,
77,78.559,2.262,150058.96,2.097,0.009,-1452.516,-0.177,518.432,-0.044,-0.22,1.374,0,0,126972,,,,,283,4.367,2.27,
78,78.566,2.27,148597.913,2.105,0.008,-1469.525,-0.195,515.275,-0.051,-0.246,1.374,0,0,127206,,,,,282,4.456,2.351,
79,77.99,1.693,147120.018,2.115,0.014,-1486.212,-0.142,512.535,-0.057,-0.199,1.375,0,0,127438,,,,,281,4.568,2.453,
80,78.466,2.17,145625.601,2.135,0.028,-1502.564,-0.02,512.225,-0.058,-0.078,1.375,0,0,126758,,,,,280,4.691,2.556,
81,78.566,2.27,144115.007,2.172,0.046,-1518.564,0.128,515.668,-0.052,0.076,1.374,0,0,126750,,,,,279,4.807,2.635,
82,78.374,2.077,142588.595,2.226,0.061,-1534.198,0.249,522.827,-0.039,0.21,1.374,0,0,126874,,,,,278,4.901,2.675,
83,78.489,2.193,141046.738,2.291,0.069,-1549.451,0.307,532.452,-0.021,0.287,1.373,0,0,125852,,,,,277,4.97,2.679,
84,78.651,2.354,139489.824,2.362,0.07,-1564.308,0.293,542.686,-0.001,0.292,1.372,0,0,126162,,,,,276,5.024,2.662,
85,79.028,2.731,137918.259,2.429,0.064,-1578.753,0.222,551.798,0.017,0.238,1.371,0,0,125450,,,,,275,5.072,2.643,
86,78.835,2.539,136332.461,2.487,0.054,-1592.771,0.118,558.648,0.03,0.148,1.37,0,0,125526,,,,,274,5.121,2.634,
87,78.359,2.062,134732.865,2.535,0.042,-1606.347,0.002,562.678,0.037,0.038,1.37,0,0,125104,,,,,273,5.173,2.638,
88,79.227,2.931,133119.919,2.571,0.03,-1619.467,-0.112,563.731,0.038,-0.074,1.37,0,0,124902,,,,,272,5.225,2.654,
89,79.227,2.931,131494.089,2.595,0.021,-1632.115,-0.195,562.187,0.034,-0.161,1.37,0,0,124934,,,,,271,5.275,2.68,
90,78.712,2.416,129855.852,2.614,0.019,-1644.276,-0.215,559.258,0.027,-0.188,1.37,0,0,124418,,,,,270,5.326,2.712,
91,78.428,2.131,128205.703,2.636,0.027,-1655.937,-0.161,556.818,0.022,-0.14,1.37,0,0,124816,,,,,269,5.385,2.749,
92,79.535,3.238,126544.149,2.67,0.042,-1667.083,-0.053,556.636,0.02,-0.032,1.37,0,0,124760,,,,,268,5.464,2.794,
93,78.651,2.354,124871.714,2.72,0.059,-1677.699,0.068,559.609,0.025,0.093,1.37,0,0,124900,,,,,267,5.568,2.848,
94,79.066,2.769,123188.933,2.786,0.072,-1687.771,0.154,565.444,0.036,0.19,1.369,0,0,124848,,,,,266,5.692,2.906,
95,79.066,2.769,121496.357,2.861,0.076,-1697.286,0.166,572.723,0.05,0.217,1.369,0,0,124944,,,,,265,5.822,2.961,
96,79.427,3.131,119794.551,2.935,0.069,-1706.23,0.091,579.273,0.063,0.154,1.368,0,0,125234,,,,,264,5.941,3.006,
97,79.212,2.915,118084.093,2.997,0.054,-1714.589,-0.043,583.054,0.07,0.027,1.368,0,0,124784,,,,,263,6.04,3.043,
98,79.627,3.33,116365.573,3.043,0.039,-1722.35,-0.166,583.369,0.069,-0.096,1.368,0,0,124818,,,,,262,6.122,3.079,
99,79.666,3.369,114639.596,3.078,0.034,-1729.501,-0.215,581.397,0.064,-0.151,1.368,0,0,125032,,,,,261,6.197,3.119,
100,78.612,2.316,112906.779,3.114,0.039,-1736.029,-0.19,579.259,0.059,-0.132,1.368,0,0,124972,,,,,260,6.283,3.169,
101,79.658,3.361,111167.751,3.157,0.047,-1741.921,-0.149,578.246,0.055,-0.094,1.368,0,0,125010,,,,,259,6.394,3.237,
102,79.427,3.131,109423.153,3.206,0.049,-1747.165,-0.145,577.967,0.054,-0.091,1.368,0,0,125100,,,,,258,6.534,3.328,
103,80.111,3.815,107673.64,3.255,0.048,-1751.751,-0.166,577.383,0.051,-0.115,1.368,0,0,125068,,,,,257,6.695,3.44,
104,79.381,3.084,105919.875,3.304,0.053,-1755.666,-0.148,576.595,0.048,-0.1,1.368,0,0,125126,,,,,256,6.86,3.556,
105,79.327,3.031,104162.534,3.365,0.071,-1758.9,-0.045,577.39,0.049,0.004,1.368,0,0,125378,,,,,255,7.017,3.652,
106,79.758,3.461,102402.304,3.449,0.099,-1761.443,0.116,581.872,0.057,0.173,1.368,0,0,125188,,,,,254,7.168,3.719,
107,79.666,3.369,100639.882,3.561,0.123,-1763.283,0.243,590.463,0.074,0.317,1.367,0,0,125760,,,,,253,7.328,3.767,
108,79.881,3.584,98875.974,3.69,0.129,-1764.413,0.25,601.068,0.095,0.345,1.366,0,0,126070,,,,,252,7.513,3.823,
109,80.427,4.13,97111.297,3.813,0.113,-1764.821,0.113,610.06,0.114,0.227,1.365,0,0,126070,,,,,251,7.727,3.914,
110,80.427,4.13,95346.576,3.911,0.081,-1764.5,-0.109,614.314,0.122,0.013,1.365,0,0,126546,,,,,250,7.962,4.051,
111,80.45,4.153,93582.544,3.975,0.049,-1763.44,-0.317,612.869,0.117,-0.199,1.365,0,0,126676,,,,,249,8.2,4.225,
112,80.234,3.938,91819.943,4.014,0.031,-1761.635,-0.435,607.165,0.103,-0.331,1.365,0,0,126726,,,,,248,8.431,4.417,
113,80.158,3.861,90059.524,4.043,0.03,-1759.077,-0.449,599.846,0.086,-0.363,1.366,0,0,127008,,,,,247,8.658,4.615,
114,80.396,4.099,88302.042,4.077,0.039,-1755.759,-0.404,593.099,0.069,-0.335,1.367,0,0,126992,,,,,246,8.892,4.815,
115,80.35,4.053,86548.262,4.122,0.049,-1751.674,-0.357,587.695,0.055,-0.302,1.367,0,0,127468,,,,,245,9.145,5.023,
116,80.396,4.099,84798.952,4.175,0.057,-1746.816,-0.328,583.304,0.043,-0.284,1.368,0,0,127596,,,,,244,9.42,5.245,
117,80.726,4.43,83054.889,4.237,0.067,-1741.181,-0.289,579.689,0.033,-0.256,1.368,0,0,127752,,,,,243,9.708,5.471,
118,80.788,4.491,81316.852,4.313,0.088,-1734.763,-0.195,577.722,0.027,-0.168,1.368,0,0,127812,,,,,242,9.999,5.686,
119,80.173,3.876,79585.626,4.418,0.125,-1727.558,-0.032,579.193,0.028,-0.004,1.368,0,0,128042,,,,,241,10.288,5.87,
120,80.65,4.353,77862,4.564,0.168,-1719.562,0.148,585.416,0.04,0.188,1.368,0,0,127978,,,,,240,10.58,6.016,
121,80.726,4.43,76146.766,4.749,0.2,-1710.773,0.262,595.8,0.061,0.323,1.367,0,0,127896,,,,,239,10.885,6.136,
122,81.587,5.291,74440.72,4.956,0.208,-1701.187,0.257,607.791,0.087,0.344,1.365,0,0,128368,,,,,238,11.213,6.257,
123,81.849,5.552,72744.659,5.16,0.196,-1690.802,0.15,618.349,0.11,0.26,1.364,0,0,128428,,,,,237,11.568,6.408,
124,81.457,5.16,71059.383,5.345,0.174,-1679.617,0.008,625.653,0.125,0.133,1.364,0,0,128344,,,,,236,11.953,6.608,
125,81.941,5.644,69385.691,5.509,0.156,-1667.632,-0.11,629.664,0.133,0.023,1.363,0,0,128384,,,,,235,12.37,6.861,
126,81.734,5.437,67724.385,5.659,0.147,-1654.846,-0.18,631.403,0.135,-0.046,1.363,0,0,128800,,,,,234,12.825,7.166,
127,82.164,5.867,66076.266,5.806,0.147,-1641.259,-0.212,631.986,0.134,-0.078,1.363,0,0,128318,,,,,233,13.321,7.515,
128,82.564,6.267,64442.134,5.956,0.154,-1626.872,-0.212,632.268,0.133,-0.079,1.363,0,0,128502,,,,,232,13.851,7.895,
129,81.933,5.637,62822.788,6.117,0.17,-1611.687,-0.179,633.04,0.132,-0.047,1.363,0,0,128302,,,,,231,14.398,8.281,
130,82.794,6.498,61219.024,6.298,0.194,-1595.707,-0.116,635.153,0.135,0.019,1.363,0,0,128642,,,,,230,14.943,8.645,
131,82.556,6.259,59631.639,6.507,0.225,-1578.933,-0.039,639.236,0.143,0.103,1.362,0,0,128714,,,,,229,15.48,8.973,
132,82.787,6.49,58061.422,6.746,0.253,-1561.369,0.022,645.29,0.156,0.178,1.362,0,0,128198,,,,,228,16.018,9.272,
133,83.509,7.213,56509.163,7.01,0.273,-1543.019,0.046,652.62,0.172,0.219,1.361,0,0,128492,,,,,227,16.579,9.569,
134,83.309,7.013,54975.644,7.29,0.284,-1523.888,0.033,660.217,0.19,0.222,1.361,0,0,127954,,,,,226,17.192,9.902,
135,84.601,8.304,53461.645,7.576,0.288,-1503.982,-0.006,667.269,0.206,0.2,1.36,0,0,127720,,,,,225,17.881,10.305,
136,83.256,6.959,51967.937,7.865,0.289,-1483.305,-0.055,673.343,0.22,0.165,1.359,0,0,127266,,,,,224,18.652,10.787,
137,84.816,8.519,50495.289,8.154,0.289,-1461.865,-0.105,678.294,0.231,0.126,1.359,0,0,126606,,,,,223,19.491,11.337,
138,84.762,8.466,49044.459,8.444,0.292,-1439.669,-0.142,682.241,0.24,0.097,1.359,0,0,126838,,,,,222,20.369,11.925,
139,85.431,9.134,47616.2,8.742,0.306,-1416.724,-0.146,685.749,0.247,0.101,1.358,0,0,126004,,,,,221,21.262,12.52,
140,84.785,8.489,46211.258,9.062,0.337,-1393.038,-0.104,689.859,0.257,0.153,1.358,0,0,125874,,,,,220,22.164,13.102,
141,85.27,8.973,44830.367,9.42,0.382,-1368.621,-0.025,695.688,0.271,0.246,1.357,0,0,125566,,,,,219,23.092,13.672,
142,86.423,10.126,43474.256,9.828,0.435,-1343.482,0.066,703.886,0.293,0.359,1.357,0,0,125126,,,,,218,24.073,14.245,
143,86.292,9.995,42143.64,10.29,0.488,-1317.632,0.145,714.428,0.322,0.466,1.356,0,0,125486,,,,,217,25.137,14.847,
144,87.007,10.71,40839.226,10.803,0.537,-1291.08,0.2,726.845,0.357,0.558,1.355,0,0,124884,,,,,216,26.303,15.5,
145,87.415,11.118,39561.71,11.363,0.58,-1263.838,0.234,740.551,0.397,0.631,1.353,0,0,125140,,,,,215,27.576,16.213,
146,88.206,11.91,38311.776,11.963,0.62,-1235.918,0.249,755.045,0.441,0.69,1.352,0,0,125066,,,,,214,28.951,16.988,
147,88.983,12.686,37090.096,12.601,0.657,-1207.333,0.254,769.975,0.488,0.742,1.351,0,0,125038,,,,,213,30.414,17.813,
148,89.483,13.186,35897.328,13.276,0.692,-1178.095,0.25,785.109,0.536,0.787,1.35,0,0,125034,,,,,212,31.95,18.674,
149,89.805,13.509,34734.119,13.985,0.725,-1148.218,0.236,800.225,0.587,0.823,1.348,0,0,124420,,,,,211,33.548,19.563,
150,91.051,14.754,33601.101,14.724,0.753,-1117.715,0.212,815.054,0.638,0.85,1.347,0,0,125010,,,,,210,35.205,20.481,
151,92.181,15.884,32498.892,15.492,0.783,-1086.602,0.188,829.428,0.689,0.877,1.346,0,0,124656,,,,,209,36.925,21.433,
152,92.273,15.976,31428.095,16.293,0.822,-1054.894,0.184,843.565,0.742,0.925,1.345,0,0,124252,,,,,208,38.716,22.423,
153,93.165,16.868,30389.297,17.141,0.879,-1022.606,0.215,858.149,0.797,1.012,1.344,0,0,124424,,,,,207,40.589,23.448,
154,94.149,17.852,29383.071,18.057,0.955,-989.754,0.278,874.046,0.86,1.138,1.343,0,0,124140,,,,,206,42.555,24.498,
155,94.848,18.552,28409.972,19.055,1.043,-956.354,0.357,891.846,0.932,1.288,1.341,0,0,124274,,,,,205,44.62,25.565,
156,96.424,20.128,27470.539,20.143,1.131,-922.425,0.427,911.594,1.013,1.44,1.34,0,0,123748,,,,,204,46.778,26.635,
157,97.285,20.989,26565.293,21.315,1.21,-887.983,0.473,932.849,1.104,1.576,1.338,0,0,124096,,,,,203,49.008,27.693,
158,98.661,22.365,25694.738,22.56,1.276,-853.046,0.491,954.951,1.201,1.692,1.337,0,0,124034,,,,,202,51.279,28.719,
159,100.199,23.902,24859.361,23.863,1.328,-817.632,0.488,977.273,1.303,1.791,1.335,0,0,124094,,,,,201,53.562,29.699,
160,101.421,25.124,24059.627,25.213,1.37,-781.761,0.469,999.34,1.408,1.876,1.333,0,0,124434,,,,,200,55.837,30.624,
161,102.597,26.301,23295.985,26.599,1.402,-745.451,0.441,1020.836,1.514,1.955,1.332,0,0,124690,,,,,199,58.091,31.492,
162,104.327,28.03,22568.864,28.015,1.429,-708.722,0.414,1041.618,1.621,2.034,1.331,0,0,124882,,,,,198,60.3,32.285,
163,105.895,29.599,21878.674,29.459,1.459,-671.594,0.401,1061.798,1.729,2.129,1.329,0,0,124910,,,,,197,62.422,32.963,
164,107.341,31.044,21225.802,30.938,1.501,-634.087,0.415,1081.814,1.839,2.254,1.328,0,0,125180,,,,,196,64.397,33.459,
165,107.948,31.651,20610.619,32.465,1.556,-596.222,0.459,1102.316,1.956,2.415,1.327,0,0,125412,,,,,195,66.153,33.688,
166,110.408,34.111,20033.472,34.052,1.618,-558.019,0.521,1123.835,2.08,2.601,1.325,0,0,125382,,,,,194,67.601,33.549,
167,111.699,35.403,19494.687,35.698,1.67,-519.499,0.578,1146.467,2.213,2.791,1.324,0,0,125786,,,,,193,68.636,32.938,
168,113.606,37.309,18994.572,37.383,1.693,-480.685,0.61,1169.774,2.352,2.962,1.323,0,0,125890,,,,,192,69.136,31.753,
169,115.666,39.369,18533.409,39.072,1.679,-441.597,0.607,1192.966,2.493,3.1,1.321,0,0,125986,,,,,191,68.973,29.901,
170,117.173,40.876,18111.461,40.727,1.624,-402.258,0.57,1215.181,2.632,3.203,1.32,0,0,126330,,,,,190,68.054,27.327,
171,118.833,42.537,17728.969,42.309,1.533,-362.69,0.51,1235.701,2.765,3.275,1.319,0,0,126210,,,,,189,66.363,24.054,
172,120.563,44.266,17386.151,43.784,1.414,-322.915,0.438,1254.062,2.887,3.325,1.318,0,0,126680,,,,,188,64.012,20.228,
173,121.947,45.65,17083.201,45.13,1.278,-282.956,0.37,1270.11,2.997,3.367,1.317,0,0,126414,,,,,187,61.245,16.115,
174,123.038,46.742,16820.293,46.337,1.136,-242.835,0.319,1284.008,3.095,3.414,1.316,0,0,126698,,,,,186,58.399,12.062,
175,124.007,47.71,16597.578,47.403,0.996,-202.575,0.29,1296.152,3.182,3.471,1.316,0,0,126888,,,,,185,55.82,8.417,
176,124.945,48.648,16415.182,48.33,0.856,-162.199,0.279,1306.965,3.259,3.537,1.315,0,0,127138,,,,,184,53.763,5.433,
177,125.814,49.517,16273.211,49.114,0.708,-121.731,0.273,1316.671,3.326,3.599,1.315,0,0,127352,,,,,183,52.325,3.211,
178,126.221,49.924,16171.744,49.745,0.552,-81.193,0.269,1325.279,3.384,3.654,1.314,0,0,127582,,,,,182,51.441,1.696,
179,127.513,51.216,16110.841,50.223,0.408,-40.608,0.29,1332.967,3.433,3.723,1.314,0,0,127726,,,,,181,50.931,0.708,
180,127.336,51.039,16090.536,50.583,0.331,0,0.398,1340.854,3.478,3.876,1.313,0,0,127752,,,,,,,,
181,127.605,51.308,16110.841,50.931,0.396,40.608,0.681,1351.771,3.535,4.216,1.313,0,0,127992,,,,,,,,
182,126.244,49.947,16171.744,51.441,0.664,81.193,1.218,1370.461,3.629,4.847,1.312,0,0,128106,,,,,,,,
183,126.567,50.27,16273.211,52.325,1.141,121.731,2.03,1402.768,3.791,5.821,1.31,0,0,128516,,,,,,,,
184,127.636,51.339,16415.182,53.763,1.75,162.199,3.049,1453.891,4.049,7.098,1.308,0,0,128502,,,,,,,,
185,129.204,52.907,16597.578,55.82,2.347,202.575,4.118,1526.299,4.415,8.533,1.306,0,0,128568,,,,,,,,
186,133.163,56.866,16820.293,58.399,2.762,242.835,5.028,1618.238,4.875,9.903,1.302,0,0,128756,,,,,,,,
187,138.483,62.186,17083.201,61.245,2.863,282.956,5.586,1723.614,5.393,10.978,1.3,0,0,128452,,,,,,,,
188,141.688,65.392,17386.151,64.012,2.608,322.915,5.685,1833.438,5.915,11.6,1.297,0,0,128474,,,,,,,,
189,145.855,69.558,17728.969,66.363,2.05,362.69,5.348,1938.258,6.389,11.737,1.296,0,0,127876,,,,,,,,
