rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
11085,1,1,360,4,360,0,0,0,42,136,163.8,0.29,35,110.85,68,12.71,0.87,0,,,,
angle,rawdata,pressure,v,p,dp,dv,hrr,tk,dqw,dqt,k,pmi,w,pt(ns),ROHR[Kcal/cycle],SFC[g/HP.H],,,,,,
166,109.647,33.587,20033.472,33.112,1.567,-558.019,0.491,1092.807,1.938,2.429,1.327,0,0,125050,,,,,194,65.401,32.289,
167,110.3,34.24,19494.687,34.673,1.552,-519.499,0.458,1113.55,2.059,2.516,1.326,0,0,125418,,,,,193,66.365,31.692,
168,112.745,36.685,18994.572,36.21,1.519,-480.685,0.417,1133.065,2.177,2.594,1.325,0,0,125464,,,,,192,66.764,30.554,
169,113.829,37.769,18533.409,37.706,1.474,-441.597,0.382,1151.259,2.291,2.673,1.324,0,0,125758,,,,,191,66.491,28.785,
170,115.72,39.66,18111.461,39.156,1.426,-402.258,0.363,1168.311,2.401,2.763,1.323,0,0,125970,,,,,190,65.484,26.328,
171,116.104,40.044,17728.969,40.557,1.376,-362.69,0.361,1184.557,2.508,2.869,1.322,0,0,126370,,,,,189,63.757,23.2,
172,118.288,42.228,17386.151,41.905,1.318,-322.915,0.368,1200.262,2.613,2.981,1.321,0,0,126204,,,,,188,61.429,19.524,
173,119.71,43.65,17083.201,43.188,1.243,-282.956,0.374,1215.445,2.715,3.089,1.32,0,0,126396,,,,,187,58.729,15.541,
174,120.471,44.411,16820.293,44.384,1.143,-242.835,0.368,1229.872,2.812,3.18,1.319,0,0,126590,,,,,186,55.964,11.58,
175,122.016,45.956,16597.578,45.466,1.016,-202.575,0.347,1243.178,2.902,3.249,1.318,0,0,126842,,,,,185,53.454,7.988,
176,123.085,47.025,16415.182,46.408,0.863,-162.199,0.313,1254.982,2.982,3.295,1.318,0,0,126984,,,,,184,51.445,5.037,
177,123.653,47.594,16273.211,47.185,0.688,-121.731,0.268,1264.962,3.049,3.317,1.317,0,0,127334,,,,,183,50.047,2.862,
178,124.23,48.17,16171.744,47.781,0.503,-81.193,0.224,1272.956,3.103,3.327,1.317,0,0,127514,,,,,182,49.211,1.43,
179,125.083,49.023,16110.841,48.2,0.34,-40.608,0.215,1279.276,3.143,3.358,1.316,0,0,127710,,,,,181,48.764,0.564,
180,125.176,49.116,16090.536,48.489,0.257,0,0.306,1285.323,3.178,3.484,1.316,0,0,127632,,,,,,,,
181,124.707,48.647,16110.841,48.764,0.328,40.608,0.585,1294.244,3.224,3.808,1.316,0,0,127812,,,,,,,,
182,124.699,48.639,16171.744,49.211,0.61,81.193,1.124,1311.053,3.308,4.432,1.315,0,0,127890,,,,,,,,
183,123.492,47.432,16273.211,50.047,1.099,121.731,1.934,1341.706,3.461,5.395,1.313,0,0,128056,,,,,,,,
184,123.646,47.586,16415.182,51.445,1.708,162.199,2.935,1391.206,3.71,6.645,1.311,0,0,128186,,,,,,,,
185,128.389,52.329,16597.578,53.454,2.289,202.575,3.966,1461.586,4.065,8.031,1.308,0,0,128258,,,,,,,,
186,131.633,55.573,16820.293,55.964,2.685,242.835,4.835,1550.765,4.512,9.347,1.305,0,0,128436,,,,,,,,
187,133.109,57.049,17083.201,58.729,2.785,282.956,5.377,1652.816,5.016,10.393,1.301,0,0,128232,,,,,,,,
188,140.151,64.091,17386.151,61.429,2.559,322.915,5.508,1759.466,5.527,11.035,1.299,0,0,128206,,,,,,,,
189,143.433,67.373,17728.969,63.757,2.056,362.69,5.244,1862.15,5.997,11.241,1.297,0,0,128200,,,,,,,,
190,142.142,66.082,18111.461,65.484,1.378,402.258,4.681,1953.845,6.39,11.071,1.296,0,0,128164,,,,,,,,
191,144.948,68.888,18533.409,66.491,0.636,441.597,3.954,2030.108,6.684,10.638,1.295,0,0,128024,,,,,,,,
192,146.87,70.81,18994.572,66.764,-0.077,480.685,3.185,2089.164,6.877,10.062,1.295,0,0,127840,,,,,,,,
193,141.65,65.59,19494.687,66.365,-0.7,519.499,2.461,2131.367,6.976,9.438,1.295,0,0,127842,,,,,,,,
194,142.949,66.889,20033.472,65.401,-1.205,558.019,1.836,2158.459,6.996,8.832,1.295,0,0,127626,,,,,,,,
195,142.957,66.897,20610.619,63.996,-1.585,596.222,1.33,2172.918,6.953,8.283,1.295,0,0,127196,,,,,,,,
196,136.615,60.555,21225.802,62.269,-1.851,634.087,0.94,2177.393,6.863,7.803,1.295,0,0,127096,,,,,,,,
197,136.453,60.393,21878.674,60.323,-2.028,671.594,0.642,2174.228,6.739,7.381,1.295,0,0,126394,,,,,,,,
198,136.422,60.362,22568.864,58.234,-2.142,708.722,0.405,2165.147,6.591,6.996,1.295,0,0,126522,,,,,,,,
199,130.926,54.866,23295.985,56.055,-2.211,745.451,0.206,2151.266,6.425,6.631,1.295,0,0,126052,,,,,,,,
200,129.557,53.497,24059.627,53.824,-2.245,781.761,0.037,2133.367,6.246,6.283,1.295,0,0,125586,,,,,,,,
201,128.965,52.906,24859.361,51.575,-2.248,817.632,-0.101,2112.182,6.057,5.956,1.295,0,0,125980,,,,,,,,
202,124.614,48.554,25694.738,49.337,-2.224,853.046,-0.211,2088.435,5.864,5.653,1.295,0,0,125392,,,,,,,,
203,122.016,45.956,26565.293,47.133,-2.183,887.983,-0.302,2062.707,5.667,5.366,1.295,0,0,125384,,,,,,,,
204,122.07,46.01,27470.539,44.975,-2.13,922.425,-0.379,2035.377,5.47,5.091,1.295,0,0,125024,,,,,,,,
205,119.156,43.096,28409.972,42.877,-2.064,956.354,-0.44,2006.784,5.274,4.834,1.295,0,0,124630,,,,,,,,
206,115.735,39.675,29383.071,40.851,-1.987,989.754,-0.476,1977.413,5.081,4.605,1.295,0,0,125208,,,,,,,,
207,114.206,38.146,30389.297,38.907,-1.898,1022.606,-0.486,1947.848,4.893,4.407,1.296,0,0,124852,,,,,,,,
208,114.206,38.146,31428.095,37.056,-1.805,1054.894,-0.479,1918.566,4.712,4.233,1.296,0,0,124694,,,,,,,,
209,110.5,34.44,32498.892,35.299,-1.709,1086.602,-0.46,1889.87,4.539,4.079,1.296,0,0,124670,,,,,,,,
210,109.332,33.272,33601.101,33.637,-1.614,1117.715,-0.432,1861.993,4.375,3.943,1.297,0,0,124768,,,,,,,,
211,107.533,31.473,34734.119,32.07,-1.521,1148.218,-0.4,1835.106,4.219,3.819,1.297,0,0,124414,,,,,,,,
212,107.264,31.204,35897.328,30.592,-1.438,1178.095,-0.381,1809.132,4.071,3.69,1.298,0,0,124148,,,,,,,,
213,104.419,28.359,37090.096,29.19,-1.368,1207.333,-0.392,1783.613,3.93,3.538,1.298,0,0,124376,,,,,,,,
214,103.751,27.691,38311.776,27.852,-1.311,1235.918,-0.433,1757.881,3.792,3.359,1.299,0,0,124068,,,,,,,,
215,103.036,26.976,39561.71,26.567,-1.259,1263.838,-0.483,1731.485,3.657,3.174,1.299,0,0,124128,,,,,,,,
216,101.36,25.3,40839.226,25.336,-1.202,1291.08,-0.512,1704.557,3.523,3.011,1.3,0,0,124058,,,,,,,,
217,99.238,23.178,42143.64,24.166,-1.136,1317.632,-0.504,1677.763,3.395,2.89,1.301,0,0,124214,,,,,,,,
218,99.192,23.132,43474.256,23.064,-1.066,1343.482,-0.468,1651.855,3.272,2.804,1.301,0,0,124442,,,,,,,,
219,98.231,22.171,44830.367,22.032,-1,1368.621,-0.431,1627.156,3.158,2.727,1.302,0,0,124142,,,,,,,,
220,96.555,20.495,46211.258,21.061,-0.944,1393.038,-0.418,1603.38,3.05,2.632,1.303,0,0,124530,,,,,,,,
221,96.532,20.472,47616.2,20.14,-0.9,1416.724,-0.438,1579.866,2.945,2.508,1.304,0,0,124526,,,,,,,,
222,94.579,18.519,49044.459,19.259,-0.863,1439.669,-0.473,1556.043,2.843,2.37,1.304,0,0,124552,,,,,,,,
223,95.317,19.257,50495.289,18.415,-0.822,1461.865,-0.489,1531.916,2.743,2.254,1.305,0,0,125070,,,,,,,,
224,93.149,17.089,51967.937,17.618,-0.769,1483.305,-0.446,1508.349,2.647,2.201,1.306,0,0,125040,,,,,,,,
225,92.35,16.29,53461.645,16.882,-0.702,1503.982,-0.332,1486.821,2.559,2.228,1.307,0,0,125442,,,,,,,,
226,92.411,16.351,54975.644,16.216,-0.631,1523.888,-0.179,1468.604,2.484,2.305,1.308,0,0,125218,,,,,,,,
227,90.928,14.868,56509.163,15.618,-0.568,1543.019,-0.045,1453.912,2.421,2.376,1.308,0,0,125428,,,,,,,,
228,91.72,15.66,58061.422,15.073,-0.524,1561.369,0.027,1441.767,2.368,2.395,1.309,0,0,125486,,,,,,,,
229,90.42,14.36,59631.639,14.564,-0.497,1578.933,0.037,1430.714,2.318,2.355,1.309,0,0,125540,,,,,,,,
230,90.151,14.091,61219.024,14.077,-0.478,1595.707,0.012,1419.68,2.271,2.283,1.31,0,0,126064,,,,,,,,
231,89.413,13.353,62822.788,13.607,-0.462,1611.687,-0.023,1408.223,2.223,2.2,1.31,0,0,125946,,,,,,,,
232,89.137,13.077,64442.134,13.151,-0.449,1626.872,-0.069,1396.165,2.175,2.106,1.311,0,0,126340,,,,,,,,
233,89.075,13.015,66076.266,12.707,-0.441,1641.259,-0.135,1383.167,2.125,1.99,1.311,0,0,126446,,,,,,,,
234,88.199,12.139,67724.385,12.267,-0.438,1654.846,-0.228,1368.672,2.072,1.844,1.312,0,0,126624,,,,,,,,
235,87.63,11.57,69385.691,11.829,-0.438,1667.632,-0.336,1352.19,2.015,1.679,1.313,0,0,126664,,,,,,,,
236,87.837,11.777,71059.383,11.393,-0.434,1679.617,-0.426,1333.696,1.953,1.527,1.314,0,0,126642,,,,,,,,
237,86.938,10.878,72744.659,10.965,-0.419,1690.802,-0.455,1314.03,1.889,1.435,1.315,0,0,126922,,,,,,,,
238,86.461,10.401,74440.72,10.56,-0.387,1701.187,-0.383,1295.029,1.829,1.446,1.316,0,0,127060,,,,,,,,
239,86.031,9.971,76146.766,10.195,-0.34,1710.773,-0.219,1278.961,1.777,1.558,1.316,0,0,127328,,,,,,,,
240,85.693,9.633,77862,9.88,-0.292,1719.562,-0.029,1267.275,1.738,1.709,1.317,0,0,127526,,,,,,,,
241,85.139,9.079,79585.626,9.606,-0.26,1727.558,0.089,1259.442,1.71,1.799,1.317,0,0,127612,,,,,,,,
242,86.115,10.055,81316.852,9.353,-0.251,1734.763,0.07,1252.963,1.686,1.755,1.318,0,0,127640,,,,,,,,
243,85.416,9.356,83054.889,9.097,-0.264,1741.181,-0.079,1244.676,1.657,1.579,1.318,0,0,127648,,,,,,,,
244,84.363,8.303,84798.952,8.822,-0.285,1746.816,-0.284,1232.418,1.619,1.335,1.319,0,0,127836,,,,,,,,
245,84.932,8.872,86548.262,8.528,-0.3,1751.674,-0.455,1215.957,1.571,1.116,1.32,0,0,127940,,,,,,,,
246,84.463,8.403,88302.042,8.228,-0.296,1755.759,-0.514,1196.992,1.517,1.003,1.321,0,0,128080,,,,,,,,
247,83.74,7.68,90059.524,7.943,-0.27,1759.077,-0.425,1178.525,1.465,1.04,1.322,0,0,128360,,,,,,,,
248,83.44,7.38,91819.943,7.694,-0.226,1761.635,-0.206,1163.829,1.423,1.217,1.323,0,0,127536,,,,,,,,
249,83.325,7.265,93582.544,7.493,-0.177,1763.44,0.069,1155.138,1.397,1.467,1.323,0,0,127642,,,,,,,,
250,83.171,7.111,95346.576,7.338,-0.136,1764.5,0.299,1152.578,1.387,1.685,1.324,0,0,128492,,,,,,,,
251,83.801,7.741,97111.297,7.213,-0.118,1764.821,0.392,1153.964,1.386,1.778,1.323,0,0,125582,,,,,,,,
252,82.618,6.558,98875.974,7.094,-0.124,1764.413,0.31,1155.597,1.386,1.696,1.323,0,0,128288,,,,,,,,
253,83.217,7.157,100639.882,6.959,-0.149,1763.283,0.092,1153.771,1.378,1.47,1.323,0,0,126428,,,,,,,,
254,83.586,7.526,102402.304,6.796,-0.176,1761.443,-0.156,1146.483,1.357,1.201,1.324,0,0,126392,,,,,,,,
255,82.556,6.496,104162.534,6.612,-0.188,1758.9,-0.302,1134.591,1.324,1.023,1.325,0,0,127620,,,,,,,,
256,81.88,5.82,105919.875,6.427,-0.177,1755.666,-0.272,1121.478,1.29,1.017,1.325,0,0,125724,,,,,,,,
257,82.564,6.504,107673.64,6.263,-0.149,1751.751,-0.104,1111.005,1.261,1.157,1.326,0,0,127864,,,,,,,,
258,81.649,5.589,109423.153,6.13,-0.119,1747.165,0.086,1105.102,1.244,1.331,1.326,0,0,125632,,,,,,,,
259,82.218,6.158,111167.751,6.022,-0.101,1741.921,0.192,1102.892,1.237,1.429,1.327,0,0,126408,,,,,,,,
260,82.625,6.565,112906.779,5.924,-0.097,1736.029,0.191,1101.921,1.232,1.423,1.327,0,0,126536,,,,,,,,
261,81.265,5.205,114639.596,5.826,-0.099,1729.501,0.141,1100.257,1.225,1.366,1.327,0,0,125078,,,,,,,,
262,81.88,5.82,116365.573,5.727,-0.097,1722.35,0.128,1097.795,1.217,1.345,1.327,0,0,126544,,,,,,,,
263,81.956,5.896,118084.093,5.635,-0.084,1714.589,0.209,1096.159,1.211,1.42,1.327,0,0,124724,,,,,,,,
264,81.472,5.412,119794.551,5.562,-0.061,1706.23,0.379,1097.596,1.212,1.591,1.327,0,0,126158,,,,,,,,
265,80.919,4.859,121496.357,5.513,-0.036,1697.286,0.574,1103.519,1.224,1.799,1.327,0,0,124566,,,,,,,,
266,81.803,5.743,123188.933,5.486,-0.021,1687.771,0.699,1113.386,1.245,1.944,1.326,0,0,124426,,,,,,,,
267,81.956,5.896,124871.714,5.466,-0.023,1677.699,0.669,1124.495,1.269,1.938,1.325,0,0,125574,,,,,,,,
268,81.019,4.959,126544.149,5.434,-0.045,1667.083,0.457,1132.858,1.286,1.744,1.325,0,0,123406,,,,,,,,
269,81.795,5.735,128205.703,5.372,-0.081,1655.937,0.102,1134.666,1.289,1.391,1.325,0,0,124904,,,,,,,,
270,81.749,5.689,129855.852,5.271,-0.121,1644.276,-0.304,1127.647,1.27,0.966,1.325,0,0,123760,,,,,,,,
271,81.042,4.982,131494.089,5.133,-0.153,1632.115,-0.651,1111.891,1.232,0.581,1.326,0,0,124412,,,,,,,,
272,81.111,5.051,133119.919,4.97,-0.169,1619.467,-0.844,1089.888,1.18,0.335,1.327,0,0,124232,,,,,,,,
273,80.865,4.805,134732.865,4.802,-0.163,1606.347,-0.833,1065.821,1.123,0.29,1.329,0,0,123664,,,,,,,,
274,80.304,4.244,136332.461,4.651,-0.135,1592.771,-0.61,1044.558,1.073,0.463,1.33,0,0,124466,,,,,,,,
275,80.834,4.774,137918.259,4.537,-0.089,1578.753,-0.198,1030.823,1.041,0.843,1.331,0,0,123654,,,,,,,,
276,80.211,4.151,139489.824,4.475,-0.033,1564.308,0.331,1028.346,1.034,1.366,1.331,0,0,124466,,,,,,,,
277,80.204,4.144,141046.738,4.468,0.018,1549.451,0.828,1038.309,1.055,1.883,1.331,0,0,123856,,,,,,,,
278,80.142,4.082,142588.595,4.502,0.042,1534.198,1.08,1057.485,1.097,2.178,1.33,0,0,124480,,,,,,,,
279,80.995,4.936,144115.007,4.541,0.027,1518.564,0.93,1077.999,1.143,2.072,1.328,0,0,124572,,,,,,,,
280,81.111,5.051,145625.601,4.545,-0.023,1502.564,0.408,1090.359,1.169,1.578,1.327,0,0,123750,,,,,,,,
281,81.072,5.012,147120.018,4.492,-0.082,1486.212,-0.231,1088.615,1.164,0.933,1.327,0,0,125000,,,,,,,,
282,80.411,4.351,148597.913,4.387,-0.12,1469.525,-0.661,1073.956,1.13,0.469,1.328,0,0,123962,,,,,,,,
283,79.65,3.59,150058.96,4.263,-0.119,1452.516,-0.686,1053.944,1.084,0.398,1.33,0,0,124394,,,,,,,,
284,80.603,4.543,151502.844,4.159,-0.083,1435.202,-0.332,1038.144,1.048,0.716,1.331,0,0,124914,,,,,,,,
285,79.543,3.483,152929.267,4.102,-0.031,1417.597,0.215,1033.437,1.036,1.251,1.331,0,0,124440,,,,,,,,
286,80.096,4.036,154337.947,4.097,0.017,1399.717,0.731,1041.633,1.054,1.785,1.331,0,0,125416,,,,,,,,
287,80.188,4.128,155728.614,4.131,0.046,1381.575,1.045,1059.735,1.093,2.138,1.329,0,0,124836,,,,,,,,
288,80.227,4.167,157101.015,4.18,0.048,1363.187,1.081,1081.837,1.141,2.222,1.328,0,0,125782,,,,,,,,
289,80.473,4.413,158454.91,4.22,0.029,1344.567,0.867,1101.616,1.185,2.051,1.327,0,0,125370,,,,,,,,
290,80.603,4.543,159790.076,4.234,-0.002,1325.729,0.514,1114.545,1.213,1.727,1.326,0,0,125668,,,,,,,,
291,80.158,4.098,161106.301,4.216,-0.032,1306.688,0.156,1119.077,1.222,1.378,1.326,0,0,126134,,,,,,,,
292,80.281,4.221,162403.388,4.173,-0.054,1287.457,-0.116,1116.343,1.215,1.098,1.326,0,0,126070,,,,,,,,
293,80.311,4.251,163681.157,4.111,-0.067,1268.052,-0.293,1108.63,1.197,0.904,1.326,0,0,126714,,,,,,,,
294,79.965,3.905,164939.438,4.039,-0.078,1248.484,-0.437,1097.524,1.171,0.734,1.327,0,0,126398,,,,,,,,
295,79.873,3.813,166178.075,3.955,-0.092,1228.767,-0.63,1082.782,1.138,0.508,1.328,0,0,127036,,,,,,,,
296,80.273,4.213,167396.927,3.853,-0.113,1208.915,-0.907,1062.646,1.092,0.185,1.329,0,0,126812,,,,,,,,
297,79.958,3.898,168595.865,3.728,-0.138,1188.941,-1.227,1035.401,1.032,-0.196,1.331,0,0,127068,,,,,,,,
298,79.619,3.559,169774.772,3.579,-0.159,1168.857,-1.51,1000.877,0.956,-0.554,1.333,0,0,127524,,,,,,,,
299,79.42,3.36,170933.546,3.411,-0.174,1148.675,-1.705,960.573,0.868,-0.836,1.336,0,0,127290,,,,,,,,
300,79.197,3.137,172072.094,3.233,-0.181,1128.408,-1.81,916.565,0.774,-1.037,1.339,0,0,127834,,,,,,,,
301,79.158,3.098,173190.337,3.052,-0.181,1108.067,-1.835,870.7,0.676,-1.159,1.343,0,0,127726,,,,,,,,
302,79.235,3.175,174288.208,2.874,-0.173,1087.664,-1.755,825.055,0.581,-1.174,1.346,0,0,127906,,,,,,,,
303,78.589,2.529,175365.649,2.709,-0.153,1067.21,-1.539,782.649,0.493,-1.046,1.35,0,0,127820,,,,,,,,
304,78.128,2.068,176422.615,2.57,-0.124,1046.716,-1.215,746.815,0.419,-0.795,1.353,0,0,127754,,,,,,,,
305,78.52,2.46,177459.071,2.461,-0.095,1026.192,-0.88,719.328,0.363,-0.517,1.355,0,0,128042,,,,,,,,
306,78.535,2.476,178474.993,2.378,-0.074,1005.649,-0.648,699.102,0.323,-0.325,1.357,0,0,127838,,,,,,,,
307,78.574,2.514,179470.366,2.309,-0.067,985.096,-0.579,682.692,0.29,-0.29,1.359,0,0,128158,,,,,,,,
308,77.874,1.814,180445.185,2.24,-0.074,964.543,-0.678,665.834,0.256,-0.422,1.36,0,0,128116,,,,,,,,
309,78.543,2.483,181399.454,2.157,-0.093,943.998,-0.909,644.683,0.214,-0.694,1.362,0,0,128108,,,,,,,,
310,78.328,2.268,182333.187,2.053,-0.117,923.471,-1.2,616.629,0.159,-1.04,1.365,0,0,128044,,,,,,,,
311,77.913,1.853,183246.405,1.926,-0.136,902.97,-1.43,581.375,0.091,-1.339,1.368,0,0,127890,,,,,,,,
312,77.959,1.899,184139.138,1.787,-0.137,882.502,-1.449,542.234,0.016,-1.433,1.372,0,0,128060,,,,,,,,
313,77.774,1.714,185011.423,1.661,-0.11,862.076,-1.147,506.318,-0.053,-1.2,1.375,0,0,127538,,,,,,,,
314,77.113,1.053,185863.306,1.576,-0.057,841.698,-0.544,482.413,-0.098,-0.641,1.378,0,0,127906,,,,,,,,
315,77.321,1.261,186694.838,1.551,0.007,821.376,0.192,476.889,-0.108,0.084,1.378,0,0,127316,,,,,,,,
316,77.244,1.184,187506.078,1.586,0.06,801.115,0.809,490.039,-0.083,0.726,1.377,0,0,126900,,,,,,,,
317,77.99,1.93,188297.091,1.662,0.084,780.922,1.104,515.514,-0.034,1.069,1.374,0,0,126544,,,,,,,,
318,78.182,2.122,189067.947,1.745,0.076,760.802,1.025,543.485,0.019,1.045,1.372,0,0,125728,,,,,,,,
319,77.651,1.591,189818.721,1.808,0.047,740.761,0.686,565.347,0.061,0.748,1.369,0,0,125820,,,,,,,,
320,78.266,2.207,190549.496,1.838,0.013,720.803,0.277,576.922,0.084,0.361,1.368,0,0,124958,,,,,,,,
321,77.859,1.799,191260.356,1.837,-0.013,700.932,-0.04,578.8,0.088,0.047,1.368,0,0,125026,,,,,,,,
322,77.974,1.914,191951.39,1.817,-0.024,681.153,-0.187,574.635,0.08,-0.107,1.369,0,0,124844,,,,,,,,
323,77.544,1.484,192622.693,1.793,-0.022,661.469,-0.167,568.96,0.069,-0.097,1.369,0,0,124586,,,,,,,,
324,78.036,1.976,193274.36,1.776,-0.011,641.883,-0.038,565.445,0.063,0.025,1.369,0,0,124850,,,,,,,,
325,77.774,1.714,193906.492,1.771,0.001,622.398,0.111,565.795,0.063,0.175,1.369,0,0,124472,,,,,,,,
326,77.421,1.361,194519.191,1.777,0.008,603.017,0.191,569.336,0.07,0.262,1.369,0,0,124572,,,,,,,,
327,78.343,2.283,195112.561,1.784,0.005,583.741,0.15,573.455,0.078,0.228,1.369,0,0,124412,,,,,,,,
328,77.644,1.584,195686.709,1.783,-0.007,564.573,-0.003,574.955,0.081,0.078,1.369,0,0,124480,,,,,,,,
329,78.205,2.145,196241.743,1.768,-0.023,545.512,-0.203,571.681,0.075,-0.128,1.369,0,0,124716,,,,,,,,
330,77.544,1.484,196777.77,1.738,-0.036,526.561,-0.371,563.476,0.06,-0.311,1.37,0,0,124304,,,,,,,,
331,77.698,1.638,197294.901,1.698,-0.042,507.72,-0.446,552.028,0.038,-0.409,1.371,0,0,124632,,,,,,,,
332,78.143,2.084,197793.246,1.657,-0.038,488.988,-0.407,540.088,0.015,-0.392,1.372,0,0,124176,,,,,,,,
333,77.206,1.146,198272.913,1.625,-0.026,470.366,-0.261,530.627,-0.003,-0.263,1.373,0,0,124154,,,,,,,,
334,77.636,1.576,198734.014,1.607,-0.009,451.853,-0.047,526.024,-0.011,-0.058,1.373,0,0,124046,,,,,,,,
335,77.798,1.738,199176.655,1.607,0.008,433.448,0.163,527.208,-0.009,0.154,1.373,0,0,123660,,,,,,,,
336,77.452,1.392,199600.945,1.621,0.018,415.15,0.285,532.987,0.002,0.288,1.373,0,0,124002,,,,,,,,
337,77.782,1.722,200006.99,1.639,0.016,396.957,0.263,540.177,0.016,0.279,1.372,0,0,123616,,,,,,,,
338,77.69,1.63,200394.893,1.651,0.005,378.868,0.112,544.949,0.025,0.137,1.371,0,0,123942,,,,,,,,
339,78.105,2.045,200764.759,1.648,-0.009,360.88,-0.066,545.068,0.025,-0.04,1.371,0,0,124170,,,,,,,,
340,77.698,1.638,201116.685,1.635,-0.014,342.99,-0.13,541.689,0.019,-0.111,1.372,0,0,124232,,,,,,,,
341,77.29,1.23,201450.771,1.624,-0.004,325.197,0,539.116,0.014,0.015,1.372,0,0,124524,,,,,,,,
342,77.759,1.699,201767.11,1.631,0.019,307.496,0.288,542.296,0.02,0.308,1.372,0,0,124374,,,,,,,,
343,77.444,1.384,202065.793,1.663,0.043,289.885,0.597,553.696,0.042,0.639,1.371,0,0,124934,,,,,,,,
344,77.897,1.837,202346.91,1.715,0.057,272.361,0.778,571.769,0.077,0.855,1.369,0,0,124862,,,,,,,,
345,77.844,1.784,202610.542,1.773,0.055,254.918,0.748,591.798,0.115,0.863,1.367,0,0,125040,,,,,,,,
346,77.913,1.853,202856.772,1.82,0.037,237.554,0.517,608.219,0.147,0.663,1.365,0,0,125598,,,,,,,,
347,78.32,2.26,203085.675,1.844,0.011,220.264,0.178,616.981,0.164,0.342,1.365,0,0,125686,,,,,,,,
348,77.475,1.415,203297.324,1.842,-0.013,203.044,-0.138,617.029,0.164,0.026,1.365,0,0,125858,,,,,,,,
349,78.497,2.437,203491.784,1.821,-0.027,185.888,-0.328,610.424,0.151,-0.177,1.365,0,0,125826,,,,,,,,
350,77.582,1.522,203669.12,1.791,-0.031,168.793,-0.373,600.905,0.133,-0.24,1.366,0,0,126180,,,,,,,,
351,77.452,1.392,203829.388,1.761,-0.028,151.753,-0.345,591.463,0.115,-0.23,1.367,0,0,126190,,,,,,,,
352,77.821,1.761,203972.642,1.734,-0.027,134.763,-0.334,582.727,0.098,-0.236,1.368,0,0,126074,,,,,,,,
353,78.374,2.314,204098.929,1.706,-0.029,117.818,-0.359,573.698,0.081,-0.278,1.369,0,0,126284,,,,,,,,
354,77.467,1.407,204208.291,1.677,-0.028,100.913,-0.35,564.166,0.063,-0.288,1.37,0,0,126656,,,,,,,,
355,77.698,1.638,204300.766,1.653,-0.019,84.041,-0.227,556.189,0.047,-0.18,1.37,0,0,126622,,,,,,,,
356,77.144,1.084,204376.383,1.643,0.001,67.198,0.018,553.128,0.042,0.06,1.371,0,0,126744,,,,,,,,
357,78.205,2.145,204435.17,1.655,0.025,50.379,0.326,557.517,0.05,0.376,1.37,0,0,127012,,,,,,,,
358,77.667,1.607,204477.146,1.692,0.047,33.576,0.614,569.832,0.073,0.687,1.369,0,0,126936,,,,,,,,
359,77.359,1.299,204502.326,1.747,0.062,16.785,0.812,588.543,0.109,0.921,1.367,0,0,127102,,,,,,,,
360,78.005,1.945,204510.718,1.812,0.066,0,0.868,610.553,0.152,1.019,1.365,0,0,127068,,,,,,,,
