rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
32,77.413,1.974,195686.709,1.807,0.006,-564.573,-0.018,582.607,0.096,0.078,1.368,0,0,124702,,,,,328,1.842,0.035,
33,77.321,1.881,195112.561,1.809,-0.003,-583.741,-0.127,581.571,0.094,-0.034,1.368,0,0,124648,,,,,327,1.875,0.066,
34,77.482,2.043,194519.191,1.801,-0.015,-603.017,-0.275,577.014,0.085,-0.19,1.368,0,0,124632,,,,,326,1.894,0.093,
35,77.113,1.674,193906.492,1.781,-0.022,-622.398,-0.373,569.021,0.07,-0.303,1.369,0,0,124514,,,,,325,1.893,0.112,
36,77.167,1.728,193274.36,1.758,-0.022,-641.883,-0.365,559.809,0.052,-0.313,1.37,0,0,124380,,,,,324,1.874,0.116,
37,77.113,1.674,192622.693,1.739,-0.015,-661.469,-0.287,551.94,0.036,-0.251,1.371,0,0,124806,,,,,323,1.843,0.104,
38,76.975,1.535,191951.39,1.727,-0.012,-681.153,-0.241,546.007,0.025,-0.216,1.371,0,0,124810,,,,,322,1.811,0.084,
39,77.321,1.881,191260.356,1.714,-0.016,-700.932,-0.297,540.037,0.013,-0.284,1.372,0,0,124576,,,,,321,1.785,0.071,
40,77.206,1.766,190549.496,1.693,-0.026,-720.803,-0.414,531.516,-0.003,-0.417,1.373,0,0,124908,,,,,320,1.765,0.072,
41,77.505,2.066,189818.721,1.665,-0.029,-740.761,-0.446,520.551,-0.024,-0.47,1.374,0,0,124972,,,,,319,1.749,0.084,
42,76.729,1.289,189067.947,1.642,-0.013,-760.802,-0.262,511.301,-0.042,-0.304,1.375,0,0,125218,,,,,318,1.728,0.086,
43,76.683,1.243,188297.091,1.644,0.021,-780.922,0.136,509.959,-0.045,0.091,1.375,0,0,125528,,,,,317,1.7,0.056,
44,77.175,1.735,187506.078,1.685,0.06,-801.115,0.588,520.45,-0.025,0.563,1.374,0,0,125450,,,,,316,1.667,-0.018,
45,76.844,1.405,186694.838,1.76,0.085,-821.376,0.876,541.199,0.014,0.89,1.372,0,0,125922,,,,,315,1.642,-0.118,
46,77.475,2.035,185863.306,1.847,0.085,-841.698,0.871,565.677,0.061,0.932,1.369,0,0,125744,,,,,314,1.635,-0.212,
47,77.767,2.327,185011.423,1.924,0.064,-862.076,0.616,586.343,0.101,0.717,1.367,0,0,125896,,,,,313,1.654,-0.27,
48,77.705,2.266,184139.138,1.974,0.036,-882.502,0.272,598.766,0.125,0.396,1.366,0,0,126100,,,,,312,1.696,-0.278,
49,77.006,1.566,183246.405,1.997,0.011,-902.97,-0.024,602.757,0.132,0.109,1.366,0,0,126278,,,,,311,1.761,-0.236,
50,77.359,1.92,182333.187,1.999,-0.006,-923.471,-0.231,600.386,0.128,-0.104,1.366,0,0,126644,,,,,310,1.853,-0.146,
51,77.774,2.335,181399.454,1.986,-0.018,-943.998,-0.377,593.595,0.114,-0.263,1.367,0,0,126464,,,,,309,1.977,-0.009,
52,77.636,2.196,180445.185,1.963,-0.027,-964.543,-0.472,583.659,0.095,-0.378,1.368,0,0,126842,,,,,308,2.132,0.169,
53,77.021,1.582,179470.366,1.935,-0.029,-985.096,-0.502,572.009,0.072,-0.43,1.369,0,0,127116,,,,,307,2.301,0.366,
54,77.298,1.858,178474.993,1.907,-0.026,-1005.649,-0.455,560.573,0.049,-0.405,1.37,0,0,127094,,,,,306,2.458,0.551,
55,77.329,1.889,177459.071,1.885,-0.016,-1026.192,-0.347,551.198,0.031,-0.317,1.371,0,0,127294,,,,,305,2.584,0.699,
56,77.521,2.081,176422.615,1.875,-0.003,-1046.716,-0.208,545.092,0.019,-0.19,1.371,0,0,127208,,,,,304,2.681,0.806,
57,77.106,1.666,175365.649,1.879,0.01,-1067.21,-0.068,542.725,0.014,-0.054,1.372,0,0,127516,,,,,303,2.77,0.891,
58,77.175,1.735,174288.208,1.894,0.019,-1087.664,0.034,543.677,0.015,0.05,1.372,0,0,127720,,,,,302,2.877,0.983,
59,77.206,1.766,173190.337,1.915,0.023,-1108.067,0.066,546.479,0.02,0.086,1.371,0,0,127922,,,,,301,3.018,1.103,
60,77.944,2.504,172072.094,1.937,0.021,-1128.408,0.034,549.216,0.025,0.06,1.371,0,0,128240,,,,,300,3.19,1.253,
61,77.221,1.781,170933.546,1.956,0.018,-1148.675,-0.003,550.888,0.028,0.025,1.371,0,0,128136,,,,,299,3.376,1.42,
62,77.329,1.889,169774.772,1.974,0.019,-1168.857,0.008,552.158,0.03,0.039,1.371,0,0,128360,,,,,298,3.551,1.577,
63,77.206,1.766,168595.865,1.996,0.025,-1188.941,0.065,554.463,0.034,0.099,1.371,0,0,128322,,,,,297,3.694,1.698,
64,77.628,2.189,167396.927,2.024,0.03,-1208.915,0.106,558.296,0.041,0.147,1.37,0,0,128554,,,,,296,3.795,1.771,
65,77.628,2.189,166178.075,2.054,0.027,-1228.767,0.064,562.3,0.049,0.113,1.37,0,0,128716,,,,,295,3.858,1.804,
66,77.213,1.774,164939.438,2.075,0.014,-1248.484,-0.08,563.897,0.052,-0.029,1.37,0,0,128702,,,,,294,3.893,1.818,
67,77.936,2.496,163681.157,2.08,-0.004,-1268.052,-0.273,560.935,0.045,-0.228,1.37,0,0,129088,,,,,293,3.912,1.832,
68,77.567,2.127,162403.388,2.069,-0.017,-1287.457,-0.406,553.424,0.03,-0.375,1.371,0,0,128100,,,,,292,3.923,1.854,
69,77.398,1.958,161106.301,2.051,-0.014,-1306.688,-0.371,544.389,0.012,-0.359,1.371,0,0,128380,,,,,291,3.94,1.889,
70,77.598,2.158,159790.076,2.047,0.009,-1325.729,-0.14,538.881,0.001,-0.14,1.372,0,0,129098,,,,,290,3.979,1.932,
71,76.837,1.397,158454.91,2.073,0.043,-1344.567,0.19,541.14,0.005,0.194,1.372,0,0,126282,,,,,289,4.047,1.974,
72,77.505,2.066,157101.015,2.131,0.07,-1363.187,0.445,551.594,0.025,0.469,1.371,0,0,128948,,,,,288,4.139,2.008,
73,77.759,2.32,155728.614,2.207,0.075,-1381.575,0.479,566.107,0.053,0.531,1.369,0,0,126918,,,,,287,4.234,2.027,
74,78.313,2.873,154337.947,2.274,0.055,-1399.717,0.267,578.217,0.076,0.343,1.368,0,0,127384,,,,,286,4.31,2.036,
75,77.498,2.058,152929.267,2.313,0.02,-1417.597,-0.092,582.615,0.084,-0.007,1.368,0,0,128116,,,,,285,4.358,2.045,
76,77.759,2.32,151502.844,2.314,-0.016,-1435.202,-0.445,577.464,0.074,-0.371,1.368,0,0,126478,,,,,284,4.386,2.072,
77,78.251,2.812,150058.96,2.284,-0.04,-1452.516,-0.665,564.638,0.048,-0.617,1.37,0,0,128514,,,,,283,4.408,2.124,
78,77.452,2.012,148597.913,2.241,-0.043,-1469.525,-0.686,548.554,0.015,-0.671,1.371,0,0,126278,,,,,282,4.433,2.192,
79,77.352,1.912,147120.018,2.205,-0.026,-1486.212,-0.519,534.412,-0.014,-0.533,1.372,0,0,127272,,,,,281,4.465,2.26,
80,77.605,2.166,145625.601,2.194,0.005,-1502.564,-0.241,526.315,-0.03,-0.272,1.373,0,0,126926,,,,,280,4.501,2.307,
81,77.536,2.097,144115.007,2.215,0.036,-1518.564,0.038,525.84,-0.032,0.006,1.373,0,0,126062,,,,,279,4.54,2.325,
82,77.613,2.173,142588.595,2.264,0.059,-1534.198,0.227,531.739,-0.021,0.206,1.373,0,0,127100,,,,,278,4.583,2.319,
83,77.713,2.273,141046.738,2.328,0.067,-1549.451,0.287,540.957,-0.004,0.283,1.372,0,0,125298,,,,,277,4.63,2.302,
84,78.182,2.742,139489.824,2.395,0.064,-1564.308,0.243,550.307,0.014,0.257,1.371,0,0,126746,,,,,276,4.684,2.289,
85,77.698,2.258,137918.259,2.455,0.056,-1578.753,0.152,557.8,0.029,0.181,1.37,0,0,124918,,,,,275,4.75,2.295,
86,78.12,2.681,136332.461,2.507,0.048,-1592.771,0.071,563.017,0.038,0.109,1.37,0,0,125552,,,,,274,4.829,2.322,
87,77.69,2.25,134732.865,2.553,0.044,-1606.347,0.023,566.603,0.045,0.068,1.369,0,0,125802,,,,,273,4.915,2.362,
88,78.459,3.019,133119.919,2.597,0.044,-1619.467,0.005,569.447,0.05,0.055,1.369,0,0,124166,,,,,272,5,2.403,
89,77.821,2.381,131494.089,2.641,0.044,-1632.115,-0.003,572.071,0.054,0.051,1.369,0,0,125444,,,,,271,5.085,2.444,
90,77.882,2.443,129855.852,2.685,0.044,-1644.276,-0.024,574.418,0.058,0.034,1.369,0,0,124322,,,,,270,5.175,2.49,
91,78.697,3.257,128205.703,2.727,0.04,-1655.937,-0.067,576.008,0.061,-0.006,1.368,0,0,125342,,,,,269,5.282,2.555,
92,77.997,2.558,126544.149,2.764,0.034,-1667.083,-0.128,576.285,0.06,-0.067,1.368,0,0,124548,,,,,268,5.407,2.643,
93,78.09,2.65,124871.714,2.795,0.027,-1677.699,-0.195,574.921,0.057,-0.138,1.369,0,0,124460,,,,,267,5.538,2.743,
94,78.551,3.111,123188.933,2.818,0.02,-1687.771,-0.256,571.909,0.05,-0.207,1.369,0,0,125050,,,,,266,5.657,2.839,
95,78.067,2.627,121496.357,2.835,0.015,-1697.286,-0.302,567.531,0.04,-0.262,1.369,0,0,124312,,,,,265,5.75,2.915,
96,78.628,3.188,119794.551,2.849,0.012,-1706.23,-0.329,562.239,0.028,-0.301,1.37,0,0,125162,,,,,264,5.817,2.968,
97,77.867,2.427,118084.093,2.86,0.011,-1714.589,-0.344,556.449,0.015,-0.329,1.37,0,0,124326,,,,,263,5.873,3.013,
98,78.436,2.996,116365.573,2.871,0.01,-1722.35,-0.356,550.348,0.001,-0.355,1.371,0,0,125296,,,,,262,5.934,3.063,
99,78.543,3.104,114639.596,2.88,0.009,-1729.501,-0.365,543.958,-0.014,-0.379,1.372,0,0,124762,,,,,261,6.01,3.13,
100,78.266,2.827,112906.779,2.89,0.01,-1736.029,-0.361,537.467,-0.029,-0.389,1.372,0,0,124498,,,,,260,6.098,3.208,
101,78.082,2.642,111167.751,2.902,0.015,-1741.921,-0.33,531.429,-0.043,-0.373,1.373,0,0,125576,,,,,259,6.192,3.29,
102,78.612,3.173,109423.153,2.921,0.024,-1747.165,-0.274,526.57,-0.054,-0.328,1.373,0,0,124338,,,,,258,6.288,3.367,
103,78.128,2.689,107673.64,2.951,0.036,-1751.751,-0.202,523.452,-0.062,-0.265,1.374,0,0,125316,,,,,257,6.386,3.435,
104,78.512,3.073,105919.875,2.994,0.05,-1755.666,-0.119,522.41,-0.066,-0.185,1.374,0,0,125170,,,,,256,6.491,3.497,
105,78.505,3.065,104162.534,3.052,0.068,-1758.9,-0.02,523.792,-0.065,-0.085,1.374,0,0,125266,,,,,255,6.608,3.556,
106,78.382,2.942,102402.304,3.13,0.089,-1761.443,0.097,528.092,-0.058,0.039,1.373,0,0,125828,,,,,254,6.737,3.607,
107,78.712,3.273,100639.882,3.231,0.113,-1763.283,0.221,535.707,-0.043,0.178,1.372,0,0,125418,,,,,253,6.879,3.648,
108,78.405,2.965,98875.974,3.355,0.134,-1764.413,0.323,546.468,-0.022,0.301,1.371,0,0,126510,,,,,252,7.038,3.683,
109,79.32,3.88,97111.297,3.496,0.148,-1764.821,0.372,559.374,0.004,0.376,1.37,0,0,125836,,,,,251,7.221,3.725,
110,78.789,3.35,95346.576,3.647,0.15,-1764.5,0.351,572.777,0.031,0.382,1.369,0,0,126396,,,,,250,7.437,3.79,
111,79.412,3.972,93582.544,3.794,0.143,-1763.44,0.267,584.898,0.056,0.323,1.368,0,0,126670,,,,,249,7.687,3.893,
112,79.481,4.042,91819.943,3.929,0.128,-1761.635,0.144,594.379,0.075,0.219,1.367,0,0,126786,,,,,248,7.962,4.033,
113,79.504,4.065,90059.524,4.048,0.111,-1759.077,0.016,600.648,0.087,0.103,1.366,0,0,127094,,,,,247,8.247,4.199,
114,79.558,4.118,88302.042,4.152,0.098,-1755.759,-0.085,604.004,0.093,0.008,1.366,0,0,127186,,,,,246,8.523,4.371,
115,79.958,4.518,86548.262,4.246,0.091,-1751.674,-0.145,605.37,0.095,-0.05,1.366,0,0,127514,,,,,245,8.781,4.535,
116,79.481,4.042,84798.952,4.336,0.09,-1746.816,-0.173,605.742,0.094,-0.08,1.366,0,0,127198,,,,,244,9.022,4.686,
117,79.712,4.272,83054.889,4.426,0.09,-1741.181,-0.195,605.626,0.092,-0.104,1.366,0,0,127884,,,,,243,9.251,4.825,
118,80.265,4.826,81316.852,4.515,0.087,-1734.763,-0.232,604.871,0.088,-0.144,1.366,0,0,127738,,,,,242,9.478,4.963,
119,80.158,4.718,79585.626,4.6,0.081,-1727.558,-0.281,603.047,0.082,-0.199,1.366,0,0,128326,,,,,241,9.71,5.11,
120,79.781,4.341,77862,4.678,0.076,-1719.562,-0.322,600.047,0.073,-0.249,1.366,0,0,128196,,,,,240,9.953,5.275,
121,80.496,5.056,76146.766,4.755,0.079,-1710.773,-0.327,596.452,0.063,-0.264,1.366,0,0,128328,,,,,239,10.21,5.455,
122,80.219,4.779,74440.72,4.839,0.092,-1701.187,-0.281,593.421,0.054,-0.228,1.367,0,0,128418,,,,,238,10.488,5.649,
123,80.081,4.641,72744.659,4.942,0.116,-1690.802,-0.192,592.237,0.049,-0.144,1.367,0,0,128176,,,,,237,10.795,5.853,
124,80.542,5.102,71059.383,5.072,0.145,-1679.617,-0.085,593.749,0.05,-0.036,1.367,0,0,128764,,,,,236,11.139,6.067,
125,80.411,4.972,69385.691,5.232,0.173,-1667.632,0.007,598.013,0.057,0.064,1.366,0,0,128312,,,,,235,11.525,6.293,
126,80.942,5.502,67724.385,5.416,0.194,-1654.846,0.059,604.31,0.07,0.129,1.366,0,0,128618,,,,,234,11.949,6.533,
127,81.203,5.764,66076.266,5.618,0.206,-1641.259,0.067,611.509,0.084,0.151,1.365,0,0,128840,,,,,233,12.408,6.79,
128,80.803,5.364,64442.134,5.826,0.21,-1626.872,0.039,618.54,0.099,0.137,1.364,0,0,128630,,,,,232,12.891,7.065,
129,82.118,6.678,62822.788,6.036,0.21,-1611.687,-0.006,624.733,0.112,0.106,1.364,0,0,128758,,,,,231,13.385,7.349,
130,81.195,5.756,61219.024,6.246,0.211,-1595.707,-0.045,629.949,0.122,0.077,1.363,0,0,128434,,,,,230,13.886,7.64,
131,82.218,6.778,59631.639,6.459,0.217,-1578.933,-0.063,634.534,0.131,0.068,1.363,0,0,128688,,,,,229,14.4,7.941,
132,81.849,6.409,58061.422,6.682,0.231,-1561.369,-0.053,639.147,0.14,0.088,1.362,0,0,128426,,,,,228,14.944,8.262,
133,82.325,6.886,56509.163,6.924,0.254,-1543.019,-0.012,644.558,0.152,0.14,1.362,0,0,128372,,,,,227,15.537,8.613,
134,82.648,7.209,54975.644,7.193,0.286,-1523.888,0.053,651.475,0.167,0.22,1.361,0,0,128298,,,,,226,16.186,8.993,
135,82.741,7.301,53461.645,7.498,0.324,-1503.982,0.127,660.363,0.188,0.315,1.361,0,0,127820,,,,,225,16.888,9.39,
136,83.002,7.562,51967.937,7.84,0.36,-1483.305,0.187,671.201,0.214,0.401,1.36,0,0,127518,,,,,224,17.637,9.797,
137,83.725,8.285,50495.289,8.214,0.385,-1461.865,0.204,683.267,0.244,0.448,1.359,0,0,126766,,,,,223,18.425,10.211,
138,83.909,8.47,49044.459,8.605,0.393,-1439.669,0.162,695.222,0.275,0.437,1.357,0,0,126680,,,,,222,19.246,10.641,
139,84.647,9.208,47616.2,8.996,0.389,-1416.724,0.079,705.713,0.302,0.382,1.357,0,0,126162,,,,,221,20.099,11.103,
140,84.885,9.446,46211.258,9.383,0.386,-1393.038,0.009,714.292,0.325,0.334,1.356,0,0,125880,,,,,220,20.986,11.603,
141,85.585,10.145,44830.367,9.776,0.406,-1368.621,0.005,721.979,0.346,0.351,1.355,0,0,125662,,,,,219,21.916,12.14,
142,85.231,9.792,43474.256,10.204,0.456,-1343.482,0.082,730.785,0.37,0.452,1.354,0,0,125502,,,,,218,22.9,12.696,
143,84.955,9.515,42143.64,10.691,0.521,-1317.632,0.191,742.28,0.403,0.594,1.353,0,0,125586,,,,,217,23.951,13.26,
144,86.869,11.429,40839.226,11.241,0.574,-1291.08,0.254,756.315,0.444,0.699,1.352,0,0,125244,,,,,216,25.076,13.835,
145,87.699,12.259,39561.71,11.831,0.597,-1263.838,0.228,771.054,0.489,0.717,1.351,0,0,125140,,,,,215,26.277,14.446,
146,87.96,12.521,38311.776,12.427,0.593,-1235.918,0.133,784.354,0.531,0.664,1.35,0,0,125176,,,,,214,27.559,15.132,
147,88.591,13.151,37090.096,13.016,0.587,-1207.333,0.038,795.312,0.567,0.605,1.349,0,0,125100,,,,,213,28.934,15.918,
148,88.983,13.543,35897.328,13.608,0.604,-1178.095,0.004,804.751,0.599,0.603,1.348,0,0,125138,,,,,212,30.414,16.806,
149,89.198,13.759,34734.119,14.233,0.653,-1148.218,0.044,814.451,0.633,0.676,1.347,0,0,125188,,,,,211,31.998,17.765,
150,90.059,14.62,33601.101,14.92,0.723,-1117.715,0.125,825.907,0.674,0.799,1.346,0,0,125150,,,,,210,33.672,18.752,
151,90.905,15.465,32498.892,15.681,0.798,-1086.602,0.203,839.571,0.723,0.926,1.345,0,0,124994,,,,,209,35.415,19.734,
152,91.666,16.226,31428.095,16.513,0.862,-1054.894,0.25,854.943,0.78,1.031,1.344,0,0,124908,,,,,208,37.211,20.698,
153,93.319,17.879,30389.297,17.402,0.915,-1022.606,0.268,871.215,0.843,1.111,1.343,0,0,124738,,,,,207,39.059,21.657,
154,93.296,17.856,29383.071,18.342,0.964,-989.754,0.272,887.85,0.909,1.181,1.342,0,0,124574,,,,,206,40.968,22.626,
155,94.564,19.124,28409.972,19.33,1.013,-956.354,0.276,904.7,0.978,1.254,1.34,0,0,124580,,,,,205,42.951,23.621,
156,95.609,20.17,27470.539,20.369,1.064,-922.425,0.282,921.786,1.051,1.333,1.339,0,0,124530,,,,,204,45.012,24.643,
157,96.816,21.377,26565.293,21.46,1.118,-887.983,0.292,939.155,1.128,1.42,1.338,0,0,124446,,,,,203,47.141,25.681,
158,98.269,22.83,25694.738,22.607,1.179,-853.046,0.314,956.955,1.209,1.523,1.336,0,0,124670,,,,,202,49.317,26.71,
159,98.792,23.353,24859.361,23.82,1.249,-817.632,0.353,975.512,1.296,1.649,1.335,0,0,124844,,,,,201,51.517,27.697,
160,100.099,24.659,24059.627,25.107,1.325,-781.761,0.4,995.137,1.391,1.791,1.334,0,0,125050,,,,,200,53.714,28.607,
161,101.429,25.989,23295.985,26.469,1.397,-745.451,0.441,1015.828,1.493,1.934,1.332,0,0,124994,,,,,199,55.884,29.415,
162,103.72,28.28,22568.864,27.898,1.458,-708.722,0.467,1037.247,1.602,2.069,1.331,0,0,125202,,,,,198,57.999,30.101,
163,104.927,29.487,21878.674,29.383,1.511,-671.594,0.486,1059.052,1.717,2.203,1.329,0,0,125486,,,,,197,60.018,30.635,
164,105.841,30.402,21225.802,30.92,1.565,-634.087,0.513,1081.211,1.837,2.349,1.328,0,0,125404,,,,,196,61.879,30.959,
165,107.825,32.385,20610.619,32.513,1.621,-596.222,0.551,1103.946,1.963,2.515,1.327,0,0,125892,,,,,195,63.491,30.978,
166,109.016,33.577,20033.472,34.159,1.67,-558.019,0.591,1127.372,2.096,2.687,1.325,0,0,126348,,,,,194,64.737,30.578,
167,111.761,36.321,19494.687,35.847,1.7,-519.499,0.615,1151.25,2.235,2.85,1.324,0,0,126278,,,,,193,65.496,29.649,
168,112.952,37.513,18994.572,37.551,1.702,-480.685,0.616,1175.043,2.377,2.993,1.322,0,0,126444,,,,,192,65.674,28.123,
169,114.636,39.196,18533.409,39.242,1.674,-441.597,0.593,1198.134,2.519,3.112,1.321,0,0,126562,,,,,191,65.222,25.98,
170,116.566,41.126,18111.461,40.888,1.614,-402.258,0.552,1219.981,2.656,3.208,1.32,0,0,126902,,,,,190,64.156,23.268,
171,118.165,42.725,17728.969,42.461,1.526,-362.69,0.497,1240.146,2.787,3.284,1.319,0,0,126744,,,,,189,62.552,20.091,
172,119.94,44.501,17386.151,43.933,1.416,-322.915,0.437,1258.349,2.909,3.346,1.318,0,0,126892,,,,,188,60.549,16.616,
173,120.986,45.546,17083.201,45.288,1.291,-282.956,0.383,1274.531,3.02,3.403,1.317,0,0,127208,,,,,187,58.346,13.058,
174,122.523,47.084,16820.293,46.512,1.158,-242.835,0.342,1288.859,3.12,3.463,1.316,0,0,127182,,,,,186,56.178,9.666,
175,123.054,47.614,16597.578,47.602,1.019,-202.575,0.314,1301.573,3.21,3.524,1.315,0,0,127430,,,,,185,54.277,6.675,
176,124.361,48.921,16415.182,48.546,0.867,-162.199,0.288,1312.798,3.29,3.578,1.315,0,0,127478,,,,,184,52.81,4.264,
177,125.591,50.151,16273.211,49.331,0.7,-121.731,0.261,1322.487,3.358,3.618,1.314,0,0,127698,,,,,183,51.828,2.497,
178,125.921,50.482,16171.744,49.944,0.525,-81.193,0.236,1330.581,3.413,3.649,1.314,0,0,127646,,,,,182,51.256,1.312,
179,126.306,50.866,16110.841,50.387,0.364,-40.608,0.237,1337.324,3.457,3.694,1.314,0,0,127760,,,,,181,50.935,0.548,
180,126.198,50.758,16090.536,50.69,0.256,0,0.308,1343.69,3.494,3.802,1.313,0,0,128056,,,,,,,,
181,127.113,51.673,16110.841,50.935,0.257,40.608,0.513,1351.867,3.536,4.049,1.313,0,0,128228,,,,,,,,
182,126.275,50.835,16171.744,51.256,0.419,81.193,0.918,1365.53,3.602,4.52,1.312,0,0,128660,,,,,,,,
183,126.067,50.628,16273.211,51.828,0.758,121.731,1.551,1389.44,3.719,5.27,1.311,0,0,128830,,,,,,,,
184,124.622,49.182,16415.182,52.81,1.222,162.199,2.368,1428.122,3.91,6.278,1.309,0,0,128802,,,,,,,,
185,127.989,52.55,16597.578,54.277,1.702,202.575,3.25,1484.097,4.187,7.437,1.307,0,0,128940,,,,,,,,
186,131.994,56.555,16820.293,56.178,2.068,242.835,4.044,1556.682,4.544,8.589,1.304,0,0,128968,,,,,,,,
187,132.486,57.047,17083.201,58.346,2.225,282.956,4.619,1642.031,4.958,9.577,1.302,0,0,128760,,,,,,,,
188,137.007,61.567,17386.151,60.549,2.139,322.915,4.899,1734.267,5.395,10.293,1.299,0,0,128754,,,,,,,,
189,140.328,64.888,17728.969,62.552,1.831,362.69,4.876,1826.955,5.816,10.691,1.297,0,0,127802,,,,,,,,
