rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
100,81.78,4.144,112906.779,4.463,0.099,-1736.029,0.033,489.444,-0.216,-0.183,1.377,0,0,92306,,,,,260,11.2,6.737,
101,82.41,4.774,111167.751,4.566,0.104,-1741.921,0.037,493.009,-0.207,-0.169,1.377,0,0,92278,,,,,259,11.466,6.9,
102,82.418,4.782,109423.153,4.667,0.096,-1747.165,-0.047,496.016,-0.199,-0.246,1.376,0,0,92476,,,,,258,11.712,7.045,
103,82.241,4.605,107673.64,4.755,0.078,-1751.751,-0.189,497.243,-0.198,-0.387,1.376,0,0,92676,,,,,257,11.946,7.191,
104,82.771,5.135,105919.875,4.824,0.062,-1755.666,-0.317,496.29,-0.205,-0.522,1.376,0,0,92408,,,,,256,12.179,7.355,
105,82.579,4.943,104162.534,4.882,0.058,-1758.9,-0.36,493.94,-0.216,-0.577,1.377,0,0,92502,,,,,255,12.422,7.54,
106,82.525,4.889,102402.304,4.945,0.072,-1761.443,-0.289,491.853,-0.227,-0.516,1.377,0,0,93032,,,,,254,12.68,7.735,
107,82.218,4.582,100639.882,5.029,0.098,-1763.283,-0.149,491.6,-0.231,-0.38,1.377,0,0,92904,,,,,253,12.952,7.923,
108,82.564,4.928,98875.974,5.139,0.121,-1764.413,-0.032,493.586,-0.228,-0.26,1.377,0,0,92564,,,,,252,13.237,8.098,
109,83.056,5.42,97111.297,5.267,0.131,-1764.821,-0.007,496.814,-0.22,-0.227,1.376,0,0,92736,,,,,251,13.543,8.276,
110,83.509,5.873,95346.576,5.397,0.127,-1764.5,-0.059,499.81,-0.213,-0.273,1.376,0,0,93228,,,,,250,13.878,8.481,
111,83.025,5.389,93582.544,5.522,0.124,-1763.44,-0.11,501.923,-0.21,-0.32,1.376,0,0,93116,,,,,249,14.246,8.724,
112,83.256,5.62,91819.943,5.649,0.133,-1761.635,-0.094,503.778,-0.207,-0.301,1.376,0,0,93290,,,,,248,14.642,8.993,
113,82.879,5.243,90059.524,5.791,0.153,-1759.077,-0.016,506.523,-0.201,-0.218,1.375,0,0,93344,,,,,247,15.054,9.263,
114,83.801,6.165,88302.042,5.955,0.174,-1755.759,0.064,510.706,-0.19,-0.127,1.375,0,0,92970,,,,,246,15.473,9.518,
115,83.694,6.058,86548.262,6.137,0.188,-1751.674,0.092,515.879,-0.176,-0.084,1.374,0,0,93522,,,,,245,15.899,9.762,
116,84.247,6.611,84798.952,6.327,0.191,-1746.816,0.063,521.11,-0.161,-0.097,1.374,0,0,94152,,,,,244,16.341,10.014,
117,83.917,6.281,83054.889,6.517,0.189,-1741.181,0.008,525.729,-0.148,-0.14,1.373,0,0,93878,,,,,243,16.808,10.291,
118,84.501,6.865,81316.852,6.705,0.188,-1734.763,-0.045,529.585,-0.138,-0.183,1.373,0,0,93708,,,,,242,17.304,10.599,
119,84.301,6.665,79585.626,6.893,0.188,-1727.558,-0.087,532.816,-0.131,-0.218,1.373,0,0,94224,,,,,241,17.83,10.937,
120,84.862,7.226,77862,7.082,0.19,-1719.562,-0.12,535.567,-0.125,-0.245,1.372,0,0,94506,,,,,240,18.387,11.305,
121,84.832,7.195,76146.766,7.274,0.196,-1710.773,-0.135,538.018,-0.121,-0.255,1.372,0,0,94336,,,,,239,18.978,11.704,
122,85.454,7.818,74440.72,7.476,0.209,-1701.187,-0.12,540.545,-0.116,-0.235,1.372,0,0,94262,,,,,238,19.61,12.134,
123,84.762,7.126,72744.659,7.694,0.228,-1690.802,-0.078,543.634,-0.109,-0.187,1.372,0,0,94156,,,,,237,20.286,12.592,
124,85.493,7.857,71059.383,7.932,0.248,-1679.617,-0.041,547.498,-0.099,-0.14,1.371,0,0,94430,,,,,236,21.01,13.078,
125,85.831,8.195,69385.691,8.188,0.26,-1667.632,-0.042,551.803,-0.088,-0.13,1.371,0,0,94600,,,,,235,21.773,13.585,
126,86.361,8.725,67724.385,8.45,0.263,-1654.846,-0.087,555.849,-0.077,-0.165,1.37,0,0,94286,,,,,234,22.561,14.111,
127,86.446,8.81,66076.266,8.712,0.261,-1641.259,-0.149,559.112,-0.07,-0.22,1.37,0,0,94390,,,,,233,23.358,14.646,
128,86.185,8.548,64442.134,8.974,0.266,-1626.872,-0.182,561.685,-0.066,-0.248,1.37,0,0,94406,,,,,232,24.152,15.178,
129,87.222,9.586,62822.788,9.248,0.287,-1611.687,-0.151,564.313,-0.061,-0.212,1.37,0,0,94154,,,,,231,24.949,15.701,
130,86.884,9.248,61219.024,9.553,0.327,-1595.707,-0.053,568.066,-0.052,-0.104,1.369,0,0,94396,,,,,230,25.772,16.219,
131,87.507,9.871,59631.639,9.906,0.38,-1578.933,0.078,573.777,-0.034,0.044,1.369,0,0,94598,,,,,229,26.652,16.746,
132,87.153,9.517,58061.422,10.311,0.428,-1561.369,0.18,581.515,-0.008,0.172,1.368,0,0,93746,,,,,228,27.618,17.307,
133,88.56,10.924,56509.163,10.757,0.458,-1543.019,0.202,590.41,0.023,0.226,1.367,0,0,93830,,,,,227,28.683,17.926,
134,89.167,11.531,54975.644,11.22,0.466,-1523.888,0.144,599.145,0.055,0.199,1.366,0,0,94344,,,,,226,29.841,18.621,
135,89.844,12.208,53461.645,11.686,0.465,-1503.982,0.056,606.811,0.082,0.137,1.366,0,0,93974,,,,,225,31.069,19.383,
136,89.144,11.508,51967.937,12.153,0.473,-1483.305,-0.002,613.444,0.105,0.103,1.365,0,0,93318,,,,,224,32.346,20.193,
137,90.105,12.469,50495.289,12.637,0.498,-1461.865,-0.002,619.793,0.127,0.125,1.364,0,0,93624,,,,,223,33.67,21.033,
138,90.836,13.199,49044.459,13.154,0.537,-1439.669,0.034,626.622,0.152,0.186,1.364,0,0,93422,,,,,222,35.055,21.901,
139,91.12,13.484,47616.2,13.714,0.581,-1416.724,0.077,634.247,0.181,0.257,1.363,0,0,92934,,,,,221,36.528,22.814,
140,91.866,14.23,46211.258,14.317,0.625,-1393.038,0.11,642.597,0.213,0.323,1.362,0,0,93374,,,,,220,38.104,23.787,
141,92.704,15.067,44830.367,14.964,0.671,-1368.621,0.143,651.578,0.25,0.392,1.361,0,0,93398,,,,,219,39.792,24.828,
142,92.919,15.283,43474.256,15.661,0.726,-1343.482,0.19,661.31,0.291,0.481,1.36,0,0,92522,,,,,218,41.589,25.928,
143,93.949,16.313,42143.64,16.418,0.79,-1317.632,0.252,672.049,0.338,0.59,1.36,0,0,92524,,,,,217,43.493,27.075,
144,94.51,16.874,40839.226,17.242,0.858,-1291.08,0.313,683.928,0.392,0.705,1.358,0,0,93072,,,,,216,45.5,28.258,
145,95.563,17.927,39561.71,18.132,0.921,-1263.838,0.35,696.755,0.452,0.802,1.357,0,0,92370,,,,,215,47.602,29.47,
146,96.67,19.034,38311.776,19.081,0.974,-1235.918,0.351,710.048,0.516,0.867,1.356,0,0,92036,,,,,214,49.791,30.71,
147,97.808,20.172,37090.096,20.077,1.017,-1207.333,0.323,723.299,0.582,0.905,1.355,0,0,92726,,,,,213,52.061,31.984,
148,98.438,20.802,35897.328,21.116,1.06,-1178.095,0.289,736.238,0.649,0.938,1.354,0,0,92360,,,,,212,54.413,33.297,
149,99.991,22.355,34734.119,22.199,1.109,-1148.218,0.269,748.937,0.716,0.985,1.353,0,0,91736,,,,,211,56.856,34.657,
150,100.468,22.832,33601.101,23.338,1.17,-1117.715,0.269,761.666,0.786,1.056,1.352,0,0,92312,,,,,210,59.404,36.066,
151,101.952,24.316,32498.892,24.541,1.239,-1086.602,0.283,774.68,0.86,1.143,1.351,0,0,92492,,,,,209,62.062,37.521,
152,103.343,25.707,31428.095,25.817,1.313,-1054.894,0.302,788.097,0.939,1.241,1.349,0,0,91576,,,,,208,64.82,39.003,
153,104.758,27.121,30389.297,27.169,1.392,-1022.606,0.325,801.95,1.023,1.347,1.348,0,0,91860,,,,,207,67.652,40.483,
154,105.734,28.098,29383.071,28.603,1.479,-989.754,0.358,816.328,1.113,1.471,1.347,0,0,91888,,,,,206,70.533,41.93,
155,107.779,30.143,28409.972,30.131,1.579,-956.354,0.412,831.446,1.211,1.623,1.346,0,0,91636,,,,,205,73.451,43.32,
156,108.755,31.119,27470.539,31.766,1.694,-922.425,0.485,847.588,1.319,1.804,1.345,0,0,91472,,,,,204,76.403,44.637,
157,110.869,33.233,26565.293,33.522,1.819,-887.983,0.568,864.964,1.439,2.007,1.343,0,0,92196,,,,,203,79.381,45.859,
158,112.845,35.209,25694.738,35.403,1.941,-853.046,0.641,883.557,1.572,2.213,1.342,0,0,91866,,,,,202,82.361,46.958,
159,114.198,36.562,24859.361,37.401,2.051,-817.632,0.688,903.074,1.715,2.403,1.34,0,0,91308,,,,,201,85.299,47.898,
160,117.165,39.529,24059.627,39.499,2.143,-781.761,0.706,923.064,1.868,2.573,1.339,0,0,92056,,,,,200,88.132,48.633,
161,119.717,42.081,23295.985,41.683,2.224,-745.451,0.711,943.176,2.026,2.737,1.337,0,0,92180,,,,,199,90.778,49.095,
162,121.17,43.534,22568.864,43.946,2.305,-708.722,0.726,963.352,2.192,2.917,1.336,0,0,91650,,,,,198,93.128,49.182,
163,123.177,45.541,21878.674,46.294,2.393,-671.594,0.761,983.791,2.365,3.125,1.335,0,0,91676,,,,,197,95.049,48.755,
164,126.098,48.462,21225.802,48.732,2.482,-634.087,0.808,1004.698,2.547,3.355,1.333,0,0,92292,,,,,196,96.4,47.668,
165,129.188,51.552,20610.619,51.254,2.557,-596.222,0.849,1026.064,2.738,3.587,1.332,0,0,91988,,,,,195,97.067,45.813,
166,130.918,53.282,20033.472,53.839,2.605,-558.019,0.868,1047.618,2.937,3.805,1.33,0,0,92022,,,,,194,96.989,43.15,
167,134.062,56.426,19494.687,56.454,2.619,-519.499,0.861,1068.964,3.14,4.002,1.329,0,0,92534,,,,,193,96.191,39.737,
168,137.26,59.624,18994.572,59.066,2.6,-480.685,0.837,1089.736,3.344,4.181,1.327,0,0,92378,,,,,192,94.778,35.712,
169,139.274,61.638,18533.409,61.645,2.554,-441.597,0.806,1109.706,3.545,4.352,1.326,0,0,92318,,,,,191,92.91,31.265,
170,141.873,64.237,18111.461,64.165,2.483,-402.258,0.776,1128.775,3.743,4.519,1.325,0,0,92994,,,,,190,90.756,26.591,
171,144.579,66.943,17728.969,66.603,2.388,-362.69,0.749,1146.911,3.935,4.684,1.324,0,0,93010,,,,,189,88.476,21.873,
172,146.977,69.341,17386.151,68.932,2.265,-322.915,0.72,1164.062,4.121,4.841,1.323,0,0,92808,,,,,188,86.225,17.293,
173,149.237,71.601,17083.201,71.122,2.108,-282.956,0.685,1180.112,4.297,4.982,1.322,0,0,92962,,,,,187,84.166,13.044,
174,151.313,73.677,16820.293,73.136,1.913,-242.835,0.635,1194.856,4.461,5.097,1.321,0,0,93318,,,,,186,82.456,9.32,
175,153.173,75.537,16597.578,74.932,1.673,-202.575,0.565,1208.002,4.609,5.174,1.32,0,0,93214,,,,,185,81.197,6.265,
176,154.98,77.344,16415.182,76.469,1.392,-162.199,0.475,1219.219,4.737,5.211,1.32,0,0,93110,,,,,184,80.404,3.935,
177,156.541,78.904,16273.211,77.707,1.08,-121.731,0.374,1228.244,4.84,5.215,1.319,0,0,93744,,,,,183,79.995,2.288,
178,157.417,79.781,16171.744,78.627,0.762,-81.193,0.287,1235.048,4.918,5.205,1.319,0,0,93862,,,,,182,79.828,1.201,
179,157.294,79.658,16110.841,79.239,0.468,-40.608,0.242,1239.966,4.973,5.215,1.319,0,0,93598,,,,,181,79.741,0.502,
180,158.04,80.404,16090.536,79.584,0.235,0,0.278,1243.79,5.011,5.289,1.318,0,0,93872,,,,,,,,
181,158.124,80.488,16110.841,79.741,0.1,40.608,0.433,1247.822,5.044,5.477,1.318,0,0,93970,,,,,,,,
182,157.109,79.473,16171.744,79.828,0.101,81.193,0.75,1253.913,5.089,5.839,1.318,0,0,93592,,,,,,,,
183,156.756,79.12,16273.211,79.995,0.262,121.731,1.262,1264.417,5.167,6.429,1.317,0,0,93930,,,,,,,,
184,157.148,79.512,16415.182,80.404,0.583,162.199,1.979,1281.966,5.301,7.28,1.316,0,0,94180,,,,,,,,
185,157.071,79.435,16597.578,81.197,1.02,202.575,2.868,1309.001,5.512,8.379,1.315,0,0,93858,,,,,,,,
186,157.947,80.311,16820.293,82.456,1.494,242.835,3.847,1347.125,5.813,9.659,1.313,0,0,93836,,,,,,,,
187,159.777,82.141,17083.201,84.166,1.906,282.956,4.806,1396.561,6.203,11.009,1.311,0,0,94318,,,,,,,,
