rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
24,80.027,3.193,199600.945,2.956,0,-415.15,-0.11,573.011,0.133,0.023,1.369,0,0,93022,,,,,336,2.75,-0.206,
25,79.742,2.909,199176.655,2.955,-0.001,-433.448,-0.127,571.684,0.129,0.002,1.369,0,0,92418,,,,,335,2.733,-0.222,
26,79.881,3.047,198734.014,2.953,-0.002,-451.853,-0.144,570.05,0.123,-0.021,1.369,0,0,92160,,,,,334,2.706,-0.247,
27,79.858,3.024,198272.913,2.951,-0.002,-470.366,-0.143,568.303,0.117,-0.026,1.369,0,0,92700,,,,,333,2.673,-0.278,
28,79.35,2.517,197793.246,2.949,-0.001,-488.988,-0.144,566.645,0.112,-0.032,1.369,0,0,92350,,,,,332,2.641,-0.308,
29,79.95,3.116,197294.901,2.947,-0.004,-507.72,-0.185,564.746,0.105,-0.08,1.37,0,0,91960,,,,,331,2.616,-0.331,
30,80.188,3.355,196777.77,2.94,-0.011,-526.561,-0.272,561.85,0.096,-0.176,1.37,0,0,92408,,,,,330,2.599,-0.341,
31,79.543,2.709,196241.743,2.925,-0.018,-545.512,-0.362,557.51,0.081,-0.28,1.37,0,0,92230,,,,,329,2.588,-0.337,
32,79.52,2.686,195686.709,2.905,-0.021,-564.573,-0.398,552.141,0.064,-0.334,1.371,0,0,91642,,,,,328,2.58,-0.325,
33,80.065,3.232,195112.561,2.885,-0.017,-583.741,-0.358,546.815,0.046,-0.312,1.371,0,0,91996,,,,,327,2.572,-0.313,
34,79.512,2.678,194519.191,2.872,-0.009,-603.017,-0.266,542.582,0.032,-0.233,1.372,0,0,91930,,,,,326,2.565,-0.307,
35,79.473,2.64,193906.492,2.867,-0.001,-622.398,-0.169,539.897,0.023,-0.146,1.372,0,0,91544,,,,,325,2.559,-0.308,
36,79.973,3.14,193274.36,2.868,0.003,-641.883,-0.117,538.435,0.018,-0.099,1.372,0,0,91642,,,,,324,2.557,-0.311,
37,79.619,2.786,192622.693,2.871,0.002,-661.469,-0.141,537.238,0.014,-0.127,1.372,0,0,92148,,,,,323,2.559,-0.312,
38,79.573,2.74,191951.39,2.87,-0.006,-681.153,-0.245,535.062,0.007,-0.238,1.372,0,0,91806,,,,,322,2.563,-0.307,
39,80.088,3.255,191260.356,2.857,-0.019,-700.932,-0.405,530.809,-0.007,-0.412,1.373,0,0,91516,,,,,321,2.569,-0.288,
40,79.489,2.655,190549.496,2.831,-0.033,-720.803,-0.574,523.94,-0.03,-0.603,1.373,0,0,92096,,,,,320,2.576,-0.255,
41,79.55,2.717,189818.721,2.792,-0.043,-740.761,-0.692,514.759,-0.06,-0.752,1.374,0,0,92106,,,,,319,2.593,-0.199,
42,80.065,3.232,189067.947,2.747,-0.046,-760.802,-0.721,504.381,-0.093,-0.814,1.375,0,0,91674,,,,,318,2.63,-0.117,
43,79.02,2.186,188297.091,2.702,-0.041,-780.922,-0.662,494.259,-0.126,-0.788,1.376,0,0,91794,,,,,317,2.697,-0.005,
44,79.473,2.64,187506.078,2.666,-0.032,-801.115,-0.552,485.518,-0.154,-0.707,1.377,0,0,92332,,,,,316,2.796,0.13,
45,79.473,2.64,186694.838,2.64,-0.02,-821.376,-0.422,478.673,-0.177,-0.599,1.378,0,0,92028,,,,,315,2.923,0.283,
46,79.842,3.009,185863.306,2.626,-0.007,-841.698,-0.268,474.008,-0.192,-0.461,1.379,0,0,92132,,,,,314,3.073,0.447,
47,79.058,2.225,185011.423,2.627,0.009,-862.076,-0.085,471.994,-0.199,-0.284,1.379,0,0,92554,,,,,313,3.241,0.614,
48,79.289,2.455,184139.138,2.644,0.025,-882.502,0.082,472.889,-0.197,-0.115,1.379,0,0,92440,,,,,312,3.423,0.779,
49,79.558,2.724,183246.405,2.673,0.029,-902.97,0.129,475.688,-0.189,-0.06,1.378,0,0,92460,,,,,311,3.614,0.941,
50,79.512,2.678,182333.187,2.698,0.017,-923.471,-0.021,477.768,-0.183,-0.203,1.378,0,0,93070,,,,,310,3.811,1.113,
51,79.896,3.063,181399.454,2.703,-0.009,-943.998,-0.318,476.177,-0.188,-0.506,1.378,0,0,93122,,,,,309,4.013,1.31,
52,79.873,3.04,180445.185,2.68,-0.034,-964.543,-0.6,469.735,-0.209,-0.81,1.379,0,0,92846,,,,,308,4.223,1.543,
53,79.327,2.494,179470.366,2.639,-0.044,-985.096,-0.704,460.057,-0.241,-0.945,1.38,0,0,93054,,,,,307,4.442,1.803,
54,78.774,1.94,178474.993,2.599,-0.033,-1005.649,-0.582,450.553,-0.272,-0.854,1.381,0,0,93400,,,,,306,4.671,2.072,
55,79.758,2.924,177459.071,2.578,-0.007,-1026.192,-0.304,444.391,-0.292,-0.597,1.382,0,0,93210,,,,,305,4.911,2.333,
56,79.543,2.709,176422.615,2.586,0.022,-1046.716,0.007,443.081,-0.297,-0.29,1.382,0,0,93234,,,,,304,5.157,2.571,
57,78.789,1.956,175365.649,2.62,0.045,-1067.21,0.251,446.304,-0.288,-0.037,1.381,0,0,93878,,,,,303,5.398,2.778,
58,79.842,3.009,174288.208,2.673,0.057,-1087.664,0.362,452.427,-0.269,0.093,1.381,0,0,93888,,,,,302,5.623,2.95,
59,79.596,2.763,173190.337,2.729,0.054,-1108.067,0.32,459.129,-0.249,0.071,1.38,0,0,93714,,,,,301,5.826,3.097,
60,79.527,2.694,172072.094,2.777,0.04,-1128.408,0.154,464.14,-0.234,-0.079,1.38,0,0,93926,,,,,300,6.012,3.235,
61,79.988,3.155,170933.546,2.807,0.02,-1148.675,-0.06,466.049,-0.228,-0.289,1.379,0,0,94072,,,,,299,6.189,3.382,
62,79.712,2.878,169774.772,2.819,0.004,-1168.857,-0.239,464.778,-0.233,-0.473,1.379,0,0,93716,,,,,298,6.358,3.539,
63,79.312,2.478,168595.865,2.817,-0.005,-1188.941,-0.334,461.349,-0.245,-0.579,1.38,0,0,93914,,,,,297,6.51,3.693,
64,79.789,2.955,167396.927,2.812,-0.005,-1208.915,-0.34,457.18,-0.26,-0.599,1.38,0,0,94236,,,,,296,6.63,3.818,
65,79.842,3.009,166178.075,2.81,0.001,-1228.767,-0.28,453.489,-0.273,-0.553,1.381,0,0,94076,,,,,295,6.707,3.897,
66,79.297,2.463,164939.438,2.816,0.012,-1248.484,-0.181,451.104,-0.281,-0.462,1.381,0,0,94030,,,,,294,6.743,3.927,
67,79.766,2.932,163681.157,2.834,0.024,-1268.052,-0.06,450.504,-0.284,-0.344,1.381,0,0,94318,,,,,293,6.757,3.923,
68,79.527,2.694,162403.388,2.865,0.039,-1287.457,0.072,451.934,-0.281,-0.209,1.381,0,0,94466,,,,,292,6.773,3.908,
69,79.942,3.109,161106.301,2.911,0.054,-1306.688,0.21,455.529,-0.271,-0.061,1.38,0,0,94338,,,,,291,6.815,3.904,
70,79.773,2.94,159790.076,2.972,0.068,-1325.729,0.339,461.3,-0.253,0.085,1.38,0,0,94154,,,,,290,6.894,3.922,
71,79.343,2.509,158454.91,3.046,0.078,-1344.567,0.414,468.814,-0.23,0.184,1.379,0,0,94256,,,,,289,7.005,3.959,
72,80.457,3.624,157101.015,3.125,0.076,-1363.187,0.38,476.794,-0.205,0.175,1.378,0,0,94376,,,,,288,7.135,4.01,
73,79.789,2.955,155728.614,3.195,0.061,-1381.575,0.211,483.227,-0.185,0.026,1.378,0,0,94314,,,,,287,7.272,4.077,
74,80.557,3.724,154337.947,3.243,0.035,-1399.717,-0.05,486.209,-0.177,-0.227,1.377,0,0,94068,,,,,286,7.405,4.162,
75,79.988,3.155,152929.267,3.265,0.009,-1417.597,-0.308,484.999,-0.182,-0.49,1.377,0,0,94030,,,,,285,7.528,4.263,
76,80.281,3.447,151502.844,3.265,-0.008,-1435.202,-0.472,480.407,-0.198,-0.671,1.378,0,0,94070,,,,,284,7.64,4.375,
77,79.827,2.993,150058.96,3.253,-0.012,-1452.516,-0.518,474.202,-0.22,-0.738,1.379,0,0,93844,,,,,283,7.737,4.484,
78,80.211,3.378,148597.913,3.242,-0.009,-1469.525,-0.489,467.987,-0.242,-0.731,1.379,0,0,93578,,,,,282,7.816,4.574,
79,79.835,3.001,147120.018,3.236,-0.004,-1486.212,-0.449,462.42,-0.262,-0.711,1.38,0,0,93678,,,,,281,7.878,4.642,
80,80.173,3.339,145625.601,3.233,-0.002,-1502.564,-0.434,457.296,-0.28,-0.714,1.38,0,0,93282,,,,,280,7.931,4.698,
81,80.265,3.432,144115.007,3.231,-0.001,-1518.564,-0.422,452.323,-0.298,-0.72,1.381,0,0,92996,,,,,279,7.989,4.758,
82,80.096,3.263,142588.595,3.233,0.006,-1534.198,-0.371,447.789,-0.315,-0.687,1.381,0,0,93198,,,,,278,8.066,4.833,
83,79.666,2.832,141046.738,3.245,0.018,-1549.451,-0.268,444.503,-0.328,-0.596,1.382,0,0,92896,,,,,277,8.166,4.921,
84,79.981,3.147,139489.824,3.271,0.035,-1564.308,-0.137,443.17,-0.334,-0.471,1.382,0,0,92518,,,,,276,8.279,5.008,
85,80.627,3.793,137918.259,3.314,0.05,-1578.753,-0.018,443.906,-0.334,-0.352,1.382,0,0,92510,,,,,275,8.394,5.08,
86,79.804,2.97,136332.461,3.37,0.061,-1592.771,0.059,446.258,-0.328,-0.269,1.381,0,0,92580,,,,,274,8.498,5.128,
87,80.311,3.478,134732.865,3.434,0.066,-1606.347,0.076,449.429,-0.32,-0.244,1.381,0,0,92264,,,,,273,8.589,5.155,
88,80.242,3.409,133119.919,3.499,0.061,-1619.467,0.019,452.367,-0.312,-0.293,1.381,0,0,92222,,,,,272,8.672,5.173,
89,80.642,3.808,131494.089,3.554,0.048,-1632.115,-0.104,453.908,-0.309,-0.413,1.381,0,0,92336,,,,,271,8.761,5.207,
90,80.473,3.639,129855.852,3.594,0.033,-1644.276,-0.24,453.326,-0.313,-0.554,1.381,0,0,92498,,,,,270,8.872,5.278,
91,80.519,3.685,128205.703,3.622,0.027,-1655.937,-0.3,451.076,-0.323,-0.624,1.381,0,0,92054,,,,,269,9.019,5.397,
92,80.603,3.77,126544.149,3.653,0.039,-1667.083,-0.217,448.972,-0.333,-0.55,1.381,0,0,92010,,,,,268,9.205,5.552,
93,80.111,3.278,124871.714,3.705,0.069,-1677.699,-0.001,449.366,-0.334,-0.335,1.381,0,0,92504,,,,,267,9.424,5.719,
94,80.188,3.355,123188.933,3.792,0.106,-1687.771,0.258,453.757,-0.322,-0.064,1.381,0,0,92332,,,,,266,9.66,5.868,
95,81.049,4.216,121496.357,3.914,0.135,-1697.286,0.445,461.895,-0.297,0.148,1.38,0,0,91978,,,,,265,9.901,5.987,
96,80.865,4.031,119794.551,4.057,0.147,-1706.23,0.497,472.029,-0.265,0.232,1.379,0,0,92360,,,,,264,10.141,6.084,
97,81.072,4.239,118084.093,4.202,0.141,-1714.589,0.42,481.973,-0.234,0.186,1.378,0,0,92432,,,,,263,10.375,6.173,
98,81.265,4.431,116365.573,4.336,0.125,-1722.35,0.265,490.083,-0.209,0.056,1.377,0,0,92226,,,,,262,10.598,6.262,
99,81.303,4.469,114639.596,4.451,0.105,-1729.501,0.088,495.606,-0.192,-0.104,1.376,0,0,92410,,,,,261,10.808,6.357,
100,81.418,4.585,112906.779,4.546,0.087,-1736.029,-0.068,498.558,-0.185,-0.252,1.376,0,0,92934,,,,,260,11.002,6.456,
101,81.695,4.862,111167.751,4.626,0.074,-1741.921,-0.176,499.489,-0.184,-0.36,1.376,0,0,92720,,,,,259,11.189,6.563,
102,81.326,4.493,109423.153,4.697,0.07,-1747.165,-0.228,499.232,-0.188,-0.416,1.376,0,0,92154,,,,,258,11.385,6.688,
103,81.603,4.769,107673.64,4.768,0.072,-1751.751,-0.233,498.613,-0.193,-0.426,1.376,0,0,92918,,,,,257,11.604,6.836,
104,81.441,4.608,105919.875,4.843,0.078,-1755.666,-0.212,498.201,-0.198,-0.41,1.376,0,0,93738,,,,,256,11.85,7.007,
105,82.302,5.469,104162.534,4.925,0.087,-1758.9,-0.181,498.265,-0.201,-0.382,1.376,0,0,92840,,,,,255,12.117,7.192,
106,81.303,4.469,102402.304,5.016,0.095,-1761.443,-0.154,498.859,-0.202,-0.356,1.376,0,0,91902,,,,,254,12.389,7.373,
107,82.087,5.254,100639.882,5.113,0.1,-1763.283,-0.149,499.803,-0.202,-0.351,1.376,0,0,92680,,,,,253,12.656,7.543,
108,81.949,5.115,98875.974,5.213,0.099,-1764.413,-0.179,500.639,-0.203,-0.382,1.376,0,0,93856,,,,,252,12.916,7.703,
109,82.341,5.507,97111.297,5.31,0.094,-1764.821,-0.234,500.83,-0.206,-0.44,1.376,0,0,93088,,,,,251,13.18,7.87,
110,82.295,5.461,95346.576,5.402,0.093,-1764.5,-0.266,500.302,-0.212,-0.478,1.376,0,0,92810,,,,,250,13.461,8.059,
111,82.364,5.53,93582.544,5.499,0.104,-1763.44,-0.223,499.845,-0.217,-0.44,1.376,0,0,93776,,,,,249,13.775,8.276,
112,82.325,5.492,91819.943,5.616,0.132,-1761.635,-0.095,500.823,-0.218,-0.313,1.376,0,0,93880,,,,,248,14.132,8.516,
113,81.995,5.161,90059.524,5.764,0.165,-1759.077,0.059,504.215,-0.21,-0.15,1.375,0,0,92934,,,,,247,14.532,8.768,
114,82.71,5.876,88302.042,5.944,0.192,-1755.759,0.16,509.814,-0.194,-0.033,1.375,0,0,93332,,,,,246,14.968,9.024,
115,83.555,6.722,86548.262,6.142,0.201,-1751.674,0.164,516.343,-0.174,-0.01,1.374,0,0,94320,,,,,245,15.429,9.287,
116,83.102,6.268,84798.952,6.342,0.196,-1746.816,0.088,522.339,-0.156,-0.068,1.374,0,0,93798,,,,,244,15.902,9.56,
117,83.148,6.314,83054.889,6.532,0.184,-1741.181,-0.019,526.944,-0.143,-0.162,1.373,0,0,93416,,,,,243,16.385,9.853,
118,83.801,6.968,81316.852,6.71,0.172,-1734.763,-0.123,529.992,-0.136,-0.26,1.373,0,0,94068,,,,,242,16.88,10.17,
119,83.409,6.576,79585.626,6.877,0.162,-1727.558,-0.213,531.63,-0.135,-0.348,1.373,0,0,94306,,,,,241,17.403,10.526,
120,84.309,7.475,77862,7.036,0.157,-1719.562,-0.276,532.141,-0.138,-0.414,1.373,0,0,94320,,,,,240,17.966,10.93,
121,83.924,7.091,76146.766,7.194,0.162,-1710.773,-0.289,532.1,-0.143,-0.432,1.373,0,0,94558,,,,,239,18.577,11.383,
122,84.094,7.26,74440.72,7.364,0.18,-1701.187,-0.237,532.434,-0.147,-0.384,1.373,0,0,94484,,,,,238,19.233,11.869,
123,84.247,7.414,72744.659,7.558,0.209,-1690.802,-0.146,534.026,-0.147,-0.293,1.373,0,0,94132,,,,,237,19.919,12.361,
124,84.047,7.214,71059.383,7.782,0.237,-1679.617,-0.068,537.116,-0.14,-0.208,1.372,0,0,94514,,,,,236,20.623,12.841,
125,85.254,8.421,69385.691,8.03,0.255,-1667.632,-0.041,541.155,-0.13,-0.171,1.372,0,0,94578,,,,,235,21.344,13.314,
126,85.439,8.605,67724.385,8.29,0.264,-1654.846,-0.058,545.326,-0.12,-0.178,1.371,0,0,94696,,,,,234,22.095,13.805,
127,85.147,8.313,66076.266,8.558,0.273,-1641.259,-0.077,549.256,-0.11,-0.187,1.371,0,0,94558,,,,,233,22.888,14.33,
128,85.508,8.675,64442.134,8.839,0.291,-1626.872,-0.059,553.256,-0.1,-0.159,1.371,0,0,94504,,,,,232,23.731,14.892,
129,85.731,8.897,62822.788,9.144,0.321,-1611.687,-0.001,557.978,-0.087,-0.088,1.37,0,0,94534,,,,,231,24.621,15.477,
130,86.584,9.751,61219.024,9.484,0.358,-1595.707,0.075,563.908,-0.069,0.006,1.37,0,0,94588,,,,,230,25.55,16.066,
131,86.361,9.528,59631.639,9.86,0.395,-1578.933,0.141,571.106,-0.046,0.096,1.369,0,0,94390,,,,,229,26.512,16.652,
132,86.753,9.92,58061.422,10.271,0.426,-1561.369,0.178,579.252,-0.018,0.16,1.368,0,0,94334,,,,,228,27.505,17.234,
133,87.837,11.004,56509.163,10.71,0.451,-1543.019,0.184,587.863,0.012,0.196,1.367,0,0,94632,,,,,227,28.537,17.827,
134,88.168,11.334,54975.644,11.172,0.472,-1523.888,0.171,596.549,0.043,0.214,1.366,0,0,94048,,,,,226,29.62,18.448,
135,87.999,11.165,53461.645,11.654,0.493,-1503.982,0.156,605.161,0.075,0.231,1.366,0,0,93660,,,,,225,30.768,19.114,
136,89.006,12.172,51967.937,12.159,0.518,-1483.305,0.149,613.764,0.106,0.255,1.365,0,0,94124,,,,,224,31.996,19.837,
137,89.721,12.887,50495.289,12.692,0.547,-1461.865,0.149,622.482,0.139,0.288,1.364,0,0,93670,,,,,223,33.308,20.616,
138,89.582,12.749,49044.459,13.254,0.578,-1439.669,0.15,631.383,0.173,0.323,1.363,0,0,93028,,,,,222,34.709,21.455,
139,90.889,14.056,47616.2,13.848,0.611,-1416.724,0.152,640.471,0.209,0.361,1.362,0,0,93544,,,,,221,36.204,22.356,
140,91.158,14.325,46211.258,14.476,0.646,-1393.038,0.155,649.762,0.247,0.402,1.362,0,0,93426,,,,,220,37.806,23.33,
141,91.866,15.032,44830.367,15.141,0.685,-1368.621,0.164,659.311,0.287,0.45,1.361,0,0,92938,,,,,219,39.529,24.388,
142,92.365,15.532,43474.256,15.848,0.729,-1343.482,0.178,669.201,0.329,0.506,1.36,0,0,93406,,,,,218,41.385,25.537,
143,93.565,16.731,42143.64,16.6,0.777,-1317.632,0.197,679.517,0.374,0.571,1.359,0,0,93668,,,,,217,43.369,26.769,
144,94.026,17.192,40839.226,17.403,0.83,-1291.08,0.221,690.334,0.423,0.644,1.358,0,0,92896,,,,,216,45.462,28.059,
145,94.825,17.992,39561.71,18.261,0.886,-1263.838,0.245,701.692,0.477,0.722,1.357,0,0,92778,,,,,215,47.643,29.382,
146,95.74,18.907,38311.776,19.176,0.944,-1235.918,0.266,713.573,0.534,0.801,1.356,0,0,93294,,,,,214,49.893,30.717,
147,97.101,20.267,37090.096,20.15,1.005,-1207.333,0.285,725.923,0.596,0.881,1.355,0,0,92894,,,,,213,52.212,32.062,
148,97.839,21.005,35897.328,21.187,1.07,-1178.095,0.307,738.735,0.662,0.969,1.354,0,0,92698,,,,,212,54.62,33.433,
149,98.515,21.682,34734.119,22.294,1.146,-1148.218,0.344,752.146,0.734,1.078,1.353,0,0,93082,,,,,211,57.141,34.847,
150,100.729,23.896,33601.101,23.483,1.233,-1117.715,0.397,766.394,0.812,1.209,1.351,0,0,92556,,,,,210,59.791,36.308,
151,100.86,24.026,32498.892,24.761,1.324,-1086.602,0.449,781.617,0.899,1.348,1.35,0,0,92250,,,,,209,62.563,37.802,
152,102.29,25.456,31428.095,26.129,1.408,-1054.894,0.474,797.609,0.993,1.467,1.349,0,0,92844,,,,,208,65.432,39.303,
153,104.665,27.832,30389.297,27.571,1.473,-1022.606,0.456,813.816,1.092,1.548,1.347,0,0,92370,,,,,207,68.362,40.791,
154,106.049,29.216,29383.071,29.07,1.525,-989.754,0.411,829.661,1.192,1.603,1.346,0,0,91828,,,,,206,71.329,42.259,
155,107.617,30.784,28409.972,30.623,1.583,-956.354,0.38,845.018,1.294,1.674,1.345,0,0,92256,,,,,205,74.321,43.698,
156,108.255,31.422,27470.539,32.246,1.67,-922.425,0.403,860.389,1.399,1.802,1.344,0,0,92246,,,,,204,77.333,45.087,
157,110.685,33.851,26565.293,33.974,1.793,-887.983,0.487,876.629,1.513,2,1.342,0,0,91552,,,,,203,80.352,46.378,
158,111.715,34.881,25694.738,35.838,1.938,-853.046,0.604,894.423,1.642,2.246,1.341,0,0,91866,,,,,202,83.352,47.514,
159,114.421,37.587,24859.361,37.851,2.085,-817.632,0.716,913.937,1.787,2.503,1.34,0,0,92114,,,,,201,86.286,48.435,
160,116.566,39.732,24059.627,40.005,2.219,-781.761,0.8,934.872,1.947,2.747,1.338,0,0,91718,,,,,200,89.087,49.082,
161,119.133,42.3,23295.985,42.283,2.335,-745.451,0.854,956.759,2.12,2.975,1.336,0,0,91746,,,,,199,91.671,49.388,
162,120.901,44.068,22568.864,44.669,2.434,-708.722,0.887,979.196,2.304,3.19,1.335,0,0,92128,,,,,198,93.935,49.266,
163,123.8,46.966,21878.674,47.146,2.516,-671.594,0.902,1001.882,2.495,3.397,1.333,0,0,92026,,,,,197,95.759,48.613,
164,126.236,49.403,21225.802,49.696,2.58,-634.087,0.904,1024.556,2.694,3.597,1.332,0,0,92002,,,,,196,97.026,47.33,
165,129.165,52.332,20610.619,52.301,2.628,-596.222,0.9,1047.018,2.897,3.797,1.33,0,0,92460,,,,,195,97.639,45.338,
166,132.379,55.545,20033.472,54.95,2.669,-558.019,0.906,1069.236,3.104,4.01,1.329,0,0,92586,,,,,194,97.552,42.602,
167,133.693,56.86,19494.687,57.637,2.705,-519.499,0.93,1091.359,3.317,4.246,1.327,0,0,92226,,,,,193,96.791,39.154,
168,136.684,59.85,18994.572,60.355,2.729,-480.685,0.961,1113.522,3.535,4.495,1.326,0,0,92810,,,,,192,95.457,35.102,
169,140.358,63.525,18533.409,63.084,2.719,-441.597,0.974,1135.599,3.757,4.731,1.325,0,0,93224,,,,,191,93.707,30.623,
170,142.78,65.946,18111.461,65.778,2.658,-402.258,0.952,1157.14,3.979,4.931,1.323,0,0,92836,,,,,190,91.718,25.94,
171,145.893,69.06,17728.969,68.383,2.542,-362.69,0.892,1177.557,4.194,5.087,1.322,0,0,93028,,,,,189,89.661,21.278,
172,148.092,71.258,17386.151,70.846,2.378,-322.915,0.812,1196.381,4.398,5.21,1.321,0,0,93622,,,,,188,87.686,16.84,
173,150.575,73.742,17083.201,73.127,2.18,-282.956,0.727,1213.387,4.587,5.314,1.32,0,0,93348,,,,,187,85.921,12.794,
174,152.597,75.763,16820.293,75.198,1.957,-242.835,0.648,1228.543,4.758,5.406,1.319,0,0,93320,,,,,186,84.463,9.265,
175,154.749,77.916,16597.578,77.033,1.709,-202.575,0.572,1241.861,4.91,5.483,1.318,0,0,93930,,,,,185,83.368,6.335,
176,155.972,79.138,16415.182,78.605,1.43,-162.199,0.491,1253.278,5.042,5.533,1.318,0,0,93836,,,,,184,82.642,4.037,
177,157.594,80.76,16273.211,79.882,1.119,-121.731,0.399,1262.627,5.151,5.549,1.317,0,0,93572,,,,,183,82.237,2.355,
178,159.001,82.167,16171.744,80.838,0.79,-81.193,0.305,1269.764,5.233,5.538,1.317,0,0,93750,,,,,182,82.055,1.217,
179,159.208,82.375,16110.841,81.468,0.476,-40.608,0.245,1274.843,5.29,5.536,1.317,0,0,94010,,,,,181,81.963,0.495,
180,159.769,82.936,16090.536,81.812,0.229,0,0.273,1278.62,5.329,5.601,1.316,0,0,93956,,,,,,,,
181,159.154,82.321,16110.841,81.963,0.098,40.608,0.441,1282.599,5.361,5.803,1.316,0,0,94072,,,,,,,,
182,157.94,81.106,16171.744,82.055,0.113,81.193,0.785,1288.891,5.407,6.193,1.316,0,0,93954,,,,,,,,
183,158.37,81.537,16273.211,82.237,0.274,121.731,1.309,1299.847,5.488,6.797,1.315,0,0,94244,,,,,,,,
184,158.855,82.021,16415.182,82.642,0.553,162.199,1.989,1317.647,5.624,7.612,1.314,0,0,94408,,,,,,,,
185,158.562,81.729,16597.578,83.368,0.907,202.575,2.784,1343.992,5.827,8.611,1.313,0,0,94254,,,,,,,,
186,160.031,83.197,16820.293,84.463,1.282,242.835,3.643,1379.917,6.107,9.75,1.312,0,0,94066,,,,,,,,
187,161.737,84.904,17083.201,85.921,1.624,282.956,4.509,1425.682,6.463,10.972,1.31,0,0,94308,,,,,,,,
