rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
11,80.896,2.837,203491.784,3.084,-0.024,-185.888,-0.369,609.627,0.254,-0.116,1.365,0,0,93846,,,,,349,2.675,-0.409,
12,81.526,3.467,203297.324,3.053,-0.038,-203.044,-0.55,602.858,0.231,-0.318,1.366,0,0,94096,,,,,348,2.661,-0.392,
13,80.834,2.775,203085.675,3.009,-0.049,-220.264,-0.694,593.597,0.201,-0.493,1.367,0,0,93962,,,,,347,2.673,-0.336,
14,81.488,3.429,202856.772,2.957,-0.054,-237.554,-0.753,582.654,0.166,-0.588,1.368,0,0,93616,,,,,346,2.706,-0.251,
15,80.603,2.545,202610.542,2.906,-0.046,-254.918,-0.66,571.858,0.13,-0.53,1.369,0,0,93828,,,,,345,2.739,-0.167,
16,80.703,2.644,202346.91,2.869,-0.026,-272.361,-0.401,563.781,0.104,-0.297,1.37,0,0,93640,,,,,344,2.762,-0.107,
17,81.049,2.99,202065.793,2.856,0.003,-289.885,-0.039,560.623,0.094,0.055,1.37,0,0,93292,,,,,343,2.78,-0.076,
18,80.734,2.675,201767.11,2.873,0.03,-307.496,0.31,563.119,0.102,0.412,1.37,0,0,93422,,,,,342,2.812,-0.061,
19,80.865,2.806,201450.771,2.914,0.048,-325.197,0.526,570.115,0.124,0.65,1.369,0,0,93438,,,,,341,2.864,-0.05,
20,81.019,2.96,201116.685,2.964,0.049,-342.99,0.536,578.912,0.153,0.689,1.368,0,0,92820,,,,,340,2.924,-0.04,
21,81.18,3.121,200764.759,3.007,0.035,-360.88,0.349,586.283,0.177,0.526,1.367,0,0,92830,,,,,339,2.97,-0.037,
22,81.587,3.529,200394.893,3.03,0.013,-378.868,0.06,589.844,0.188,0.248,1.367,0,0,93000,,,,,338,2.986,-0.044,
23,80.611,2.552,200006.99,3.032,-0.007,-396.957,-0.2,589.047,0.185,-0.015,1.367,0,0,92634,,,,,337,2.97,-0.062,
24,81.526,3.467,199600.945,3.018,-0.019,-415.15,-0.346,585.114,0.172,-0.174,1.368,0,0,92292,,,,,336,2.935,-0.083,
25,80.673,2.614,199176.655,2.998,-0.021,-433.448,-0.379,579.917,0.155,-0.224,1.368,0,0,92204,,,,,335,2.891,-0.107,
26,81.08,3.021,198734.014,2.977,-0.02,-451.853,-0.365,574.719,0.138,-0.226,1.369,0,0,92252,,,,,334,2.846,-0.131,
27,81.165,3.106,198272.913,2.958,-0.019,-470.366,-0.359,569.733,0.122,-0.237,1.369,0,0,92172,,,,,333,2.797,-0.161,
28,80.911,2.852,197793.246,2.94,-0.018,-488.988,-0.353,564.762,0.106,-0.248,1.37,0,0,91932,,,,,332,2.743,-0.197,
29,81.019,2.96,197294.901,2.924,-0.012,-507.72,-0.28,560.272,0.091,-0.189,1.37,0,0,91964,,,,,331,2.686,-0.238,
30,81.157,3.098,196777.77,2.919,0.004,-526.561,-0.082,557.821,0.083,0,1.37,0,0,92274,,,,,330,2.633,-0.286,
31,80.557,2.498,196241.743,2.934,0.028,-545.512,0.211,559.274,0.087,0.298,1.37,0,0,92072,,,,,329,2.593,-0.341,
32,80.688,2.629,195686.709,2.974,0.051,-564.573,0.486,565.334,0.107,0.592,1.369,0,0,91854,,,,,328,2.568,-0.406,
33,81.418,3.359,195112.561,3.032,0.062,-583.741,0.62,574.697,0.137,0.757,1.369,0,0,92106,,,,,327,2.553,-0.479,
34,81.418,3.359,194519.191,3.094,0.059,-603.017,0.563,584.645,0.169,0.732,1.368,0,0,92068,,,,,326,2.537,-0.557,
35,80.949,2.89,193906.492,3.146,0.042,-622.398,0.351,592.44,0.194,0.545,1.367,0,0,91920,,,,,325,2.514,-0.632,
36,81.418,3.359,193274.36,3.177,0.019,-641.883,0.062,596.333,0.207,0.269,1.366,0,0,92054,,,,,324,2.485,-0.692,
37,81.157,3.098,192622.693,3.184,-0.004,-661.469,-0.231,595.744,0.205,-0.026,1.367,0,0,92142,,,,,323,2.454,-0.73,
38,81.726,3.667,191951.39,3.17,-0.023,-681.153,-0.476,591.027,0.189,-0.287,1.367,0,0,91998,,,,,322,2.427,-0.743,
39,80.957,2.898,191260.356,3.139,-0.037,-700.932,-0.646,583.146,0.163,-0.483,1.368,0,0,92272,,,,,321,2.41,-0.729,
40,80.965,2.906,190549.496,3.097,-0.046,-720.803,-0.749,573.213,0.13,-0.619,1.369,0,0,92496,,,,,320,2.408,-0.689,
41,81.18,3.121,189818.721,3.049,-0.05,-740.761,-0.799,562.117,0.094,-0.705,1.37,0,0,92460,,,,,319,2.426,-0.623,
42,81.418,3.359,189067.947,2.999,-0.049,-760.802,-0.779,550.703,0.056,-0.723,1.371,0,0,92306,,,,,318,2.469,-0.53,
43,80.834,2.775,188297.091,2.954,-0.039,-780.922,-0.657,540.286,0.022,-0.635,1.372,0,0,92500,,,,,317,2.541,-0.413,
44,80.803,2.744,187506.078,2.924,-0.02,-801.115,-0.442,532.519,-0.003,-0.446,1.373,0,0,93044,,,,,316,2.64,-0.284,
45,80.603,2.545,186694.838,2.913,-0.002,-821.376,-0.229,528.278,-0.018,-0.247,1.373,0,0,93198,,,,,315,2.757,-0.156,
46,81.18,3.121,185863.306,2.917,0.005,-841.698,-0.151,526.516,-0.024,-0.175,1.373,0,0,92108,,,,,314,2.888,-0.029,
47,81.234,3.175,185011.423,2.918,-0.006,-862.076,-0.286,524.382,-0.031,-0.317,1.373,0,0,91782,,,,,313,3.029,0.111,
48,80.98,2.921,184139.138,2.9,-0.032,-882.502,-0.591,518.698,-0.05,-0.641,1.374,0,0,93542,,,,,312,3.182,0.282,
49,80.865,2.806,183246.405,2.853,-0.06,-902.97,-0.91,507.862,-0.085,-0.996,1.375,0,0,93530,,,,,311,3.353,0.5,
50,81.157,3.098,182333.187,2.785,-0.072,-923.471,-1.037,493.192,-0.133,-1.17,1.377,0,0,92300,,,,,310,3.541,0.756,
51,80.957,2.898,181399.454,2.719,-0.054,-943.998,-0.822,478.997,-0.179,-1.001,1.378,0,0,93086,,,,,309,3.744,1.025,
52,80.188,2.129,180445.185,2.687,-0.006,-964.543,-0.283,470.857,-0.206,-0.489,1.379,0,0,94096,,,,,308,3.956,1.269,
53,79.942,1.883,179470.366,2.71,0.052,-985.096,0.354,472.454,-0.201,0.153,1.379,0,0,92836,,,,,307,4.17,1.46,
54,80.957,2.898,178474.993,2.786,0.092,-1005.649,0.777,482.895,-0.169,0.608,1.378,0,0,92774,,,,,306,4.386,1.6,
55,81.426,3.367,177459.071,2.883,0.094,-1026.192,0.783,496.847,-0.124,0.658,1.376,0,0,94304,,,,,305,4.603,1.72,
56,81.111,3.052,176422.615,2.963,0.062,-1046.716,0.415,507.704,-0.09,0.325,1.375,0,0,93654,,,,,304,4.82,1.857,
57,81.464,3.406,175365.649,3.002,0.017,-1067.21,-0.086,511.366,-0.079,-0.165,1.375,0,0,92864,,,,,303,5.035,2.033,
58,80.957,2.898,174288.208,3,-0.017,-1087.664,-0.467,507.887,-0.091,-0.558,1.375,0,0,93784,,,,,302,5.246,2.246,
59,80.788,2.729,173190.337,2.974,-0.03,-1108.067,-0.605,500.351,-0.116,-0.721,1.376,0,0,94308,,,,,301,5.453,2.479,
60,81.341,3.283,172072.094,2.946,-0.023,-1128.408,-0.534,492.452,-0.142,-0.676,1.377,0,0,93772,,,,,300,5.653,2.707,
61,80.519,2.46,170933.546,2.931,-0.008,-1148.675,-0.372,486.58,-0.162,-0.534,1.377,0,0,94158,,,,,299,5.842,2.911,
62,81.095,3.037,169774.772,2.931,0.006,-1168.857,-0.225,483.254,-0.174,-0.399,1.378,0,0,94542,,,,,298,6.018,3.087,
63,80.803,2.744,168595.865,2.943,0.017,-1188.941,-0.123,481.864,-0.179,-0.302,1.378,0,0,93734,,,,,297,6.183,3.24,
64,81.603,3.544,167396.927,2.965,0.028,-1208.915,-0.016,482.006,-0.18,-0.195,1.378,0,0,94212,,,,,296,6.344,3.379,
65,80.773,2.714,166178.075,3,0.046,-1228.767,0.155,484.283,-0.173,-0.018,1.377,0,0,94578,,,,,295,6.5,3.5,
66,80.596,2.537,164939.438,3.057,0.068,-1248.484,0.375,489.759,-0.156,0.219,1.377,0,0,94340,,,,,294,6.645,3.588,
67,81.18,3.121,163681.157,3.136,0.087,-1268.052,0.544,498.526,-0.129,0.415,1.376,0,0,94090,,,,,293,6.764,3.628,
68,81.649,3.59,162403.388,3.226,0.089,-1287.457,0.551,508.842,-0.096,0.455,1.375,0,0,94442,,,,,292,6.846,3.62,
69,81.218,3.16,161106.301,3.309,0.072,-1306.688,0.359,517.724,-0.068,0.291,1.374,0,0,94310,,,,,291,6.889,3.58,
70,81.841,3.782,159790.076,3.366,0.041,-1325.729,0.025,522.423,-0.053,-0.029,1.374,0,0,94254,,,,,290,6.905,3.539,
71,81.242,3.183,158454.91,3.388,0.004,-1344.567,-0.351,521.513,-0.057,-0.408,1.374,0,0,94310,,,,,289,6.915,3.527,
72,81.757,3.698,157101.015,3.376,-0.028,-1363.187,-0.668,515.136,-0.079,-0.747,1.374,0,0,93970,,,,,288,6.935,3.559,
73,81.357,3.298,155728.614,3.338,-0.046,-1381.575,-0.839,504.844,-0.114,-0.953,1.375,0,0,94022,,,,,287,6.974,3.636,
74,81.495,3.436,154337.947,3.291,-0.042,-1399.717,-0.798,493.419,-0.153,-0.951,1.377,0,0,94024,,,,,286,7.029,3.738,
75,81.011,2.952,152929.267,3.261,-0.015,-1417.597,-0.535,484.369,-0.184,-0.719,1.377,0,0,93618,,,,,285,7.09,3.829,
76,81.341,3.283,151502.844,3.267,0.028,-1435.202,-0.134,480.721,-0.197,-0.331,1.378,0,0,93572,,,,,284,7.154,3.887,
77,80.496,2.437,150058.96,3.317,0.071,-1452.516,0.249,483.532,-0.19,0.06,1.378,0,0,93504,,,,,283,7.222,3.905,
78,81.956,3.898,148597.913,3.404,0.097,-1469.525,0.471,491.295,-0.165,0.306,1.377,0,0,92912,,,,,282,7.301,3.897,
79,81.726,3.667,147120.018,3.506,0.103,-1486.212,0.494,500.968,-0.135,0.36,1.376,0,0,93144,,,,,281,7.394,3.888,
80,81.695,3.636,145625.601,3.605,0.095,-1502.564,0.395,509.903,-0.106,0.289,1.375,0,0,93256,,,,,280,7.503,3.898,
81,81.88,3.821,144115.007,3.694,0.084,-1518.564,0.278,517.065,-0.084,0.194,1.374,0,0,92864,,,,,279,7.625,3.931,
82,81.318,3.259,142588.595,3.774,0.077,-1534.198,0.192,522.712,-0.066,0.125,1.374,0,0,92976,,,,,278,7.752,3.978,
83,82.325,4.267,141046.738,3.849,0.071,-1549.451,0.115,527.241,-0.052,0.063,1.373,0,0,93326,,,,,277,7.879,4.03,
84,82.018,3.959,139489.824,3.915,0.061,-1564.308,0.009,530.463,-0.043,-0.034,1.373,0,0,92956,,,,,276,8.003,4.088,
85,81.872,3.813,137918.259,3.97,0.047,-1578.753,-0.131,531.806,-0.04,-0.171,1.373,0,0,92576,,,,,275,8.131,4.161,
86,82.287,4.228,136332.461,4.009,0.032,-1592.771,-0.275,530.934,-0.044,-0.319,1.373,0,0,92986,,,,,274,8.278,4.269,
87,82.218,4.159,134732.865,4.035,0.019,-1606.347,-0.396,528.022,-0.056,-0.452,1.373,0,0,92774,,,,,273,8.454,4.419,
88,82.018,3.959,133119.919,4.048,0.008,-1619.467,-0.497,523.455,-0.073,-0.57,1.374,0,0,92232,,,,,272,8.661,4.613,
89,81.726,3.667,131494.089,4.051,-0.004,-1632.115,-0.599,517.376,-0.095,-0.695,1.374,0,0,92670,,,,,271,8.886,4.835,
90,82.725,4.666,129855.852,4.041,-0.016,-1644.276,-0.702,509.682,-0.123,-0.826,1.375,0,0,92578,,,,,270,9.103,5.062,
91,82.141,4.082,128205.703,4.02,-0.024,-1655.937,-0.765,500.587,-0.156,-0.922,1.376,0,0,92132,,,,,269,9.292,5.272,
92,81.726,3.667,126544.149,3.996,-0.021,-1667.083,-0.739,491.118,-0.191,-0.929,1.377,0,0,92312,,,,,268,9.442,5.446,
93,82.218,4.159,124871.714,3.981,-0.006,-1677.699,-0.614,482.852,-0.221,-0.835,1.378,0,0,92354,,,,,267,9.554,5.573,
94,81.495,3.436,123188.933,3.987,0.019,-1687.771,-0.432,477.086,-0.243,-0.675,1.378,0,0,91918,,,,,266,9.646,5.659,
95,82.172,4.113,121496.357,4.02,0.046,-1697.286,-0.233,474.366,-0.255,-0.488,1.378,0,0,91902,,,,,265,9.737,5.717,
96,82.556,4.497,119794.551,4.081,0.077,-1706.23,-0.021,474.866,-0.255,-0.277,1.378,0,0,91966,,,,,264,9.85,5.769,
97,81.903,3.844,118084.093,4.176,0.113,-1714.589,0.216,478.924,-0.244,-0.029,1.378,0,0,91560,,,,,263,9.997,5.821,
98,81.78,3.721,116365.573,4.307,0.149,-1722.35,0.445,486.806,-0.22,0.225,1.377,0,0,91700,,,,,262,10.183,5.876,
99,82.564,4.505,114639.596,4.471,0.175,-1729.501,0.585,497.817,-0.185,0.4,1.376,0,0,91858,,,,,261,10.405,5.934,
100,82.833,4.774,112906.779,4.65,0.179,-1736.029,0.569,509.95,-0.145,0.424,1.375,0,0,91606,,,,,260,10.657,6.007,
101,83.333,5.274,111167.751,4.823,0.163,-1741.921,0.411,520.72,-0.11,0.301,1.374,0,0,91474,,,,,259,10.934,6.111,
102,82.933,4.874,109423.153,4.973,0.137,-1747.165,0.194,528.506,-0.085,0.109,1.373,0,0,91926,,,,,258,11.231,6.258,
103,83.194,5.135,107673.64,5.097,0.114,-1751.751,-0.002,533.094,-0.071,-0.074,1.373,0,0,91976,,,,,257,11.539,6.442,
104,83.156,5.097,105919.875,5.201,0.095,-1755.666,-0.157,535.081,-0.067,-0.224,1.372,0,0,91864,,,,,256,11.849,6.648,
105,83.409,5.35,104162.534,5.287,0.077,-1758.9,-0.296,534.937,-0.07,-0.366,1.372,0,0,92098,,,,,255,12.153,6.866,
106,83.663,5.604,102402.304,5.356,0.059,-1761.443,-0.437,532.693,-0.081,-0.518,1.373,0,0,92550,,,,,254,12.446,7.09,
107,83.348,5.289,100639.882,5.406,0.042,-1763.283,-0.556,528.4,-0.1,-0.656,1.373,0,0,92170,,,,,253,12.731,7.325,
108,83.848,5.789,98875.974,5.443,0.036,-1764.413,-0.601,522.766,-0.123,-0.724,1.374,0,0,92420,,,,,252,13.014,7.571,
109,83.217,5.158,97111.297,5.484,0.049,-1764.821,-0.536,517.277,-0.147,-0.682,1.374,0,0,92974,,,,,251,13.309,7.825,
110,83.479,5.42,95346.576,5.546,0.078,-1764.5,-0.374,513.64,-0.163,-0.538,1.375,0,0,92836,,,,,250,13.626,8.08,
111,83.479,5.42,93582.544,5.643,0.115,-1763.44,-0.182,512.925,-0.17,-0.352,1.375,0,0,92714,,,,,249,13.969,8.326,
112,83.84,5.781,91819.943,5.775,0.147,-1761.635,-0.029,515.058,-0.166,-0.195,1.374,0,0,93202,,,,,248,14.337,8.562,
113,83.655,5.596,90059.524,5.934,0.168,-1759.077,0.051,519.086,-0.155,-0.104,1.374,0,0,93496,,,,,247,14.73,8.796,
114,84.709,6.65,88302.042,6.109,0.182,-1755.759,0.082,523.99,-0.141,-0.06,1.373,0,0,93366,,,,,246,15.151,9.042,
115,84.601,6.542,86548.262,6.297,0.194,-1751.674,0.102,529.329,-0.126,-0.024,1.373,0,0,93488,,,,,245,15.604,9.307,
116,83.425,5.366,84798.952,6.497,0.207,-1746.816,0.123,535.119,-0.108,0.015,1.372,0,0,93586,,,,,244,16.082,9.585,
117,85.031,6.973,83054.889,6.709,0.216,-1741.181,0.121,541.227,-0.09,0.031,1.372,0,0,93622,,,,,243,16.573,9.864,
118,85.639,7.58,81316.852,6.926,0.216,-1734.763,0.068,547.041,-0.072,-0.004,1.371,0,0,93560,,,,,242,17.066,10.14,
119,85.031,6.973,79585.626,7.138,0.206,-1727.558,-0.033,551.751,-0.058,-0.091,1.371,0,0,93674,,,,,241,17.564,10.426,
120,84.97,6.911,77862,7.336,0.19,-1719.562,-0.157,554.791,-0.051,-0.208,1.37,0,0,93708,,,,,240,18.077,10.741,
121,85.985,7.926,76146.766,7.518,0.174,-1710.773,-0.276,556.027,-0.051,-0.327,1.37,0,0,94104,,,,,239,18.624,11.106,
122,85.854,7.795,74440.72,7.686,0.164,-1701.187,-0.36,555.747,-0.057,-0.417,1.37,0,0,93846,,,,,238,19.212,11.526,
123,86.054,7.995,72744.659,7.85,0.167,-1690.802,-0.381,554.687,-0.066,-0.447,1.37,0,0,93794,,,,,237,19.842,11.992,
124,85.523,7.465,71059.383,8.026,0.188,-1679.617,-0.323,553.974,-0.074,-0.397,1.371,0,0,94358,,,,,236,20.509,12.483,
125,86.569,8.51,69385.691,8.232,0.225,-1667.632,-0.203,554.758,-0.076,-0.279,1.37,0,0,94150,,,,,235,21.204,12.972,
126,85.862,7.803,67724.385,8.478,0.268,-1654.846,-0.066,557.698,-0.07,-0.136,1.37,0,0,93788,,,,,234,21.922,13.444,
127,87.199,9.14,66076.266,8.768,0.309,-1641.259,0.043,562.698,-0.056,-0.013,1.37,0,0,94226,,,,,233,22.661,13.893,
128,86.661,8.602,64442.134,9.093,0.34,-1626.872,0.105,569.136,-0.035,0.07,1.369,0,0,94336,,,,,232,23.424,14.331,
129,87.983,9.925,62822.788,9.445,0.365,-1611.687,0.133,576.36,-0.011,0.122,1.368,0,0,93846,,,,,231,24.219,14.774,
130,87.584,9.525,61219.024,9.823,0.39,-1595.707,0.156,584.068,0.015,0.17,1.368,0,0,94084,,,,,230,25.059,15.236,
131,88.022,9.963,59631.639,10.227,0.42,-1578.933,0.189,592.341,0.044,0.233,1.367,0,0,94432,,,,,229,25.958,15.731,
132,88.86,10.801,58061.422,10.663,0.453,-1561.369,0.229,601.356,0.076,0.305,1.366,0,0,94048,,,,,228,26.932,16.269,
133,88.983,10.924,56509.163,11.133,0.484,-1543.019,0.251,611.049,0.112,0.363,1.365,0,0,94042,,,,,227,27.999,16.866,
134,89.406,11.347,54975.644,11.629,0.505,-1523.888,0.231,620.951,0.149,0.38,1.364,0,0,94158,,,,,226,29.169,17.54,
135,90.42,12.361,53461.645,12.139,0.513,-1503.982,0.162,630.339,0.185,0.348,1.363,0,0,93938,,,,,225,30.432,18.293,
136,90.989,12.93,51967.937,12.652,0.513,-1483.305,0.07,638.628,0.217,0.287,1.363,0,0,94036,,,,,224,31.766,19.114,
137,90.974,12.915,50495.289,13.166,0.518,-1461.865,-0.003,645.761,0.244,0.241,1.362,0,0,93960,,,,,223,33.149,19.983,
138,91.858,13.799,49044.459,13.694,0.541,-1439.669,-0.019,652.337,0.269,0.25,1.361,0,0,93698,,,,,222,34.578,20.884,
139,92.027,13.968,47616.2,14.256,0.588,-1416.724,0.033,659.346,0.297,0.33,1.361,0,0,93454,,,,,221,36.069,21.813,
140,92.634,14.575,46211.258,14.875,0.652,-1393.038,0.128,667.674,0.331,0.459,1.36,0,0,93384,,,,,220,37.64,22.765,
141,93.349,15.29,44830.367,15.562,0.72,-1368.621,0.217,677.623,0.374,0.59,1.359,0,0,93074,,,,,219,39.301,23.739,
142,94.126,16.067,43474.256,16.311,0.774,-1343.482,0.254,688.749,0.423,0.677,1.358,0,0,92774,,,,,218,41.055,24.744,
143,95.194,17.135,42143.64,17.104,0.808,-1317.632,0.227,700.125,0.475,0.702,1.357,0,0,92774,,,,,217,42.905,25.801,
144,96.186,18.127,40839.226,17.922,0.829,-1291.08,0.162,710.93,0.526,0.688,1.356,0,0,92666,,,,,216,44.858,26.936,
145,97.062,19.003,39561.71,18.762,0.854,-1263.838,0.108,720.961,0.574,0.683,1.355,0,0,92296,,,,,215,46.918,28.156,
146,97.224,19.165,38311.776,19.636,0.899,-1235.918,0.104,730.704,0.622,0.726,1.354,0,0,92020,,,,,214,49.079,29.443,
147,97.946,19.888,37090.096,20.567,0.967,-1207.333,0.151,740.946,0.675,0.825,1.353,0,0,91990,,,,,213,51.329,30.762,
148,99.83,21.771,35897.328,21.577,1.054,-1178.095,0.231,752.326,0.734,0.965,1.352,0,0,91676,,,,,212,53.662,32.085,
149,100.422,22.363,34734.119,22.68,1.153,-1148.218,0.323,765.156,0.804,1.127,1.351,0,0,91432,,,,,211,56.079,33.399,
150,101.79,23.731,33601.101,23.885,1.258,-1117.715,0.416,779.518,0.885,1.3,1.35,0,0,91474,,,,,210,58.578,34.693,
151,102.444,24.385,32498.892,25.195,1.362,-1086.602,0.493,795.311,0.976,1.469,1.349,0,0,91486,,,,,209,61.155,35.96,
152,104.635,26.576,31428.095,26.606,1.457,-1054.894,0.536,812.181,1.077,1.613,1.348,0,0,91410,,,,,208,63.802,37.196,
153,105.865,27.806,30389.297,28.102,1.531,-1022.606,0.532,829.499,1.184,1.715,1.346,0,0,91738,,,,,207,66.511,38.409,
154,107.748,29.689,29383.071,29.664,1.59,-989.754,0.491,846.609,1.294,1.785,1.345,0,0,92126,,,,,206,69.28,39.616,
155,109.647,31.588,28409.972,31.282,1.647,-956.354,0.45,863.209,1.404,1.855,1.343,0,0,91716,,,,,205,72.104,40.822,
156,110.692,32.633,27470.539,32.964,1.722,-922.425,0.443,879.54,1.518,1.961,1.342,0,0,91768,,,,,204,74.974,42.01,
157,111.761,33.702,26565.293,34.733,1.822,-887.983,0.484,896.206,1.638,2.121,1.341,0,0,92182,,,,,203,77.868,43.135,
158,114.897,36.838,25694.738,36.614,1.942,-853.046,0.556,913.778,1.768,2.324,1.34,0,0,92252,,,,,202,80.747,44.133,
159,116.058,37.999,24859.361,38.62,2.069,-817.632,0.636,932.506,1.91,2.546,1.338,0,0,92306,,,,,201,83.555,44.935,
160,118.388,40.329,24059.627,40.751,2.192,-781.761,0.706,952.32,2.066,2.772,1.337,0,0,92584,,,,,200,86.219,45.468,
161,120.963,42.904,23295.985,43.002,2.309,-745.451,0.767,973.029,2.233,3.001,1.335,0,0,92556,,,,,199,88.656,45.654,
162,123.208,45.149,22568.864,45.368,2.422,-708.722,0.826,994.513,2.412,3.239,1.334,0,0,92568,,,,,198,90.769,45.401,
163,125.698,47.639,21878.674,47.845,2.531,-671.594,0.885,1016.731,2.603,3.488,1.332,0,0,92416,,,,,197,92.442,44.597,
164,127.382,49.323,21225.802,50.425,2.627,-634.087,0.936,1039.594,2.805,3.741,1.331,0,0,92118,,,,,196,93.563,43.138,
165,131.449,53.39,20610.619,53.092,2.702,-596.222,0.968,1062.854,3.017,3.985,1.329,0,0,92634,,,,,195,94.051,40.959,
166,134.185,56.126,20033.472,55.82,2.75,-558.019,0.981,1086.173,3.235,4.216,1.328,0,0,93860,,,,,194,93.896,38.076,
167,136.515,58.456,19494.687,58.583,2.773,-519.499,0.984,1109.28,3.458,4.442,1.326,0,0,93008,,,,,193,93.177,34.594,
168,138.936,60.877,18994.572,61.358,2.774,-480.685,0.982,1132.027,3.684,4.666,1.325,0,0,91706,,,,,192,92.042,30.684,
169,142.488,64.429,18533.409,64.122,2.747,-441.597,0.973,1154.29,3.91,4.884,1.323,0,0,92300,,,,,191,90.665,26.543,
170,145.148,67.089,18111.461,66.84,2.682,-402.258,0.947,1175.834,4.135,5.082,1.322,0,0,93274,,,,,190,89.204,22.364,
171,147.961,69.902,17728.969,69.472,2.573,-362.69,0.899,1196.315,4.354,5.253,1.321,0,0,92686,,,,,189,87.786,18.314,
172,150.329,72.27,17386.151,71.972,2.422,-322.915,0.836,1215.404,4.562,5.398,1.32,0,0,92574,,,,,188,86.501,14.529,
173,153.458,75.399,17083.201,74.304,2.237,-282.956,0.771,1232.916,4.757,5.528,1.319,0,0,93224,,,,,187,85.422,11.118,
174,154.811,76.752,16820.293,76.438,2.026,-242.835,0.708,1248.802,4.937,5.645,1.318,0,0,92582,,,,,186,84.597,8.159,
175,156.571,78.512,16597.578,78.346,1.786,-202.575,0.645,1263.039,5.099,5.744,1.317,0,0,92656,,,,,185,84.046,5.7,
176,159.4,81.341,16415.182,79.998,1.511,-162.199,0.571,1275.5,5.242,5.814,1.317,0,0,94066,,,,,184,83.748,3.75,
177,160.477,82.418,16273.211,81.358,1.201,-121.731,0.482,1285.954,5.362,5.844,1.316,0,0,93996,,,,,183,83.645,2.287,
178,160.961,82.902,16171.744,82.393,0.866,-81.193,0.386,1294.192,5.456,5.842,1.316,0,0,92936,,,,,182,83.645,1.252,
179,162.545,84.486,16110.841,83.092,0.537,-40.608,0.313,1300.265,5.523,5.835,1.315,0,0,93386,,,,,181,83.631,0.539,
180,162.814,84.755,16090.536,83.482,0.255,0,0.305,1304.716,5.567,5.872,1.315,0,0,93938,,,,,,,,
181,161.783,83.725,16110.841,83.631,0.062,40.608,0.407,1308.692,5.6,6.007,1.315,0,0,93732,,,,,,,,
182,161.922,83.863,16171.744,83.645,-0.013,81.193,0.649,1313.856,5.636,6.285,1.315,0,0,94076,,,,,,,,
183,160.615,82.556,16273.211,83.645,0.034,121.731,1.039,1322.11,5.691,6.73,1.314,0,0,94258,,,,,,,,
184,161.591,83.532,16415.182,83.748,0.188,162.199,1.562,1335.285,5.784,7.346,1.314,0,0,93650,,,,,,,,
185,161.86,83.801,16597.578,84.046,0.418,202.575,2.193,1354.917,5.926,8.119,1.313,0,0,93938,,,,,,,,
186,160.715,82.656,16820.293,84.597,0.688,242.835,2.896,1382.102,6.126,9.023,1.311,0,0,94498,,,,,,,,
187,162.706,84.647,17083.201,85.422,0.958,282.956,3.63,1417.395,6.389,10.019,1.31,0,0,94120,,,,,,,,
188,164.22,86.161,17386.151,86.501,1.192,322.915,4.354,1460.763,6.711,11.065,1.308,0,0,93682,,,,,,,,
