rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
13,81.372,2.807,203085.675,2.957,0.049,-220.264,0.579,583.278,0.168,0.746,1.368,0,0,94520,,,,,348,2.668,-0.289,
14,81.687,3.123,202856.772,3.002,0.038,-237.554,0.424,591.436,0.194,0.618,1.367,0,0,94616,,,,,347,2.661,-0.341,
15,81.626,3.061,202610.542,3.028,0.012,-254.918,0.084,595.807,0.208,0.292,1.367,0,0,94724,,,,,346,2.665,-0.363,
16,81.972,3.407,202346.91,3.023,-0.022,-272.361,-0.35,594.118,0.203,-0.147,1.367,0,0,94388,,,,,345,2.675,-0.348,
17,81.511,2.946,202065.793,2.987,-0.048,-289.885,-0.697,586.171,0.177,-0.521,1.367,0,0,94534,,,,,344,2.692,-0.295,
18,81.695,3.13,201767.11,2.933,-0.054,-307.496,-0.777,574.723,0.139,-0.638,1.369,0,0,94344,,,,,343,2.716,-0.217,
19,81.357,2.792,201450.771,2.885,-0.037,-325.197,-0.555,564.443,0.106,-0.449,1.37,0,0,93766,,,,,342,2.738,-0.147,
20,80.773,2.208,201116.685,2.861,-0.01,-342.99,-0.212,558.933,0.088,-0.124,1.37,0,0,93510,,,,,341,2.747,-0.114,
21,81.065,2.5,200764.759,2.861,0.005,-360.88,-0.032,557.909,0.085,0.053,1.37,0,0,93750,,,,,340,2.739,-0.122,
22,82.356,3.791,200394.893,2.863,-0.007,-378.868,-0.185,557.191,0.082,-0.103,1.37,0,0,93198,,,,,339,2.717,-0.146,
23,81.557,2.992,200006.99,2.841,-0.038,-396.957,-0.579,551.915,0.065,-0.514,1.371,0,0,92744,,,,,338,2.69,-0.151,
24,81.441,2.877,199600.945,2.787,-0.066,-415.15,-0.936,540.357,0.027,-0.908,1.372,0,0,92826,,,,,337,2.665,-0.122,
25,81.049,2.485,199176.655,2.715,-0.072,-433.448,-1.006,525.215,-0.021,-1.027,1.373,0,0,92758,,,,,336,2.646,-0.069,
26,80.896,2.331,198734.014,2.651,-0.05,-451.853,-0.728,511.721,-0.065,-0.793,1.375,0,0,92386,,,,,335,2.638,-0.013,
27,81.48,2.915,198272.913,2.62,-0.009,-470.366,-0.213,504.637,-0.088,-0.3,1.375,0,0,92420,,,,,334,2.642,0.022,
28,80.557,1.993,197793.246,2.635,0.038,-488.988,0.36,506.309,-0.082,0.278,1.375,0,0,92470,,,,,333,2.654,0.019,
29,81.403,2.838,197294.901,2.694,0.076,-507.72,0.824,516.267,-0.051,0.773,1.374,0,0,92034,,,,,332,2.664,-0.03,
30,81.203,2.638,196777.77,2.783,0.097,-526.561,1.071,531.824,-0.001,1.069,1.373,0,0,91910,,,,,331,2.66,-0.123,
31,81.38,2.815,196241.743,2.882,0.098,-545.512,1.076,549.247,0.055,1.131,1.371,0,0,92136,,,,,330,2.637,-0.245,
32,82.087,3.522,195686.709,2.974,0.085,-564.573,0.904,565.193,0.106,1.01,1.369,0,0,91976,,,,,329,2.601,-0.373,
33,81.511,2.946,195112.561,3.049,0.065,-583.741,0.658,577.767,0.147,0.805,1.368,0,0,91836,,,,,328,2.561,-0.488,
34,81.357,2.792,194519.191,3.104,0.046,-603.017,0.406,586.499,0.175,0.581,1.367,0,0,92174,,,,,327,2.524,-0.58,
35,82.056,3.492,193906.492,3.141,0.027,-622.398,0.16,591.496,0.191,0.351,1.367,0,0,92234,,,,,326,2.492,-0.649,
36,81.71,3.146,193274.36,3.157,0.007,-641.883,-0.096,592.716,0.195,0.099,1.367,0,0,91974,,,,,325,2.46,-0.697,
37,81.895,3.33,192622.693,3.153,-0.015,-661.469,-0.362,589.967,0.186,-0.176,1.367,0,0,92238,,,,,324,2.423,-0.73,
38,81.695,3.13,191951.39,3.128,-0.036,-681.153,-0.626,583.178,0.163,-0.463,1.368,0,0,92550,,,,,323,2.385,-0.743,
39,81.518,2.954,191260.356,3.081,-0.057,-700.932,-0.88,572.441,0.128,-0.752,1.369,0,0,92208,,,,,322,2.356,-0.725,
40,81.734,3.169,190549.496,3.015,-0.076,-720.803,-1.106,557.969,0.081,-1.025,1.37,0,0,92290,,,,,321,2.349,-0.666,
41,81.741,3.176,189818.721,2.931,-0.089,-740.761,-1.252,540.462,0.023,-1.229,1.372,0,0,92484,,,,,320,2.371,-0.56,
42,81.418,2.854,189067.947,2.84,-0.09,-760.802,-1.252,521.63,-0.038,-1.29,1.374,0,0,92498,,,,,319,2.424,-0.416,
43,81.088,2.523,188297.091,2.756,-0.076,-780.922,-1.075,504.087,-0.095,-1.169,1.375,0,0,92558,,,,,318,2.501,-0.255,
44,80.773,2.208,187506.078,2.693,-0.049,-801.115,-0.759,490.425,-0.139,-0.898,1.377,0,0,92598,,,,,317,2.598,-0.095,
45,81.734,3.169,186694.838,2.659,-0.018,-821.376,-0.39,482.22,-0.166,-0.555,1.378,0,0,92570,,,,,316,2.714,0.055,
46,81.019,2.454,185863.306,2.657,0.012,-841.698,-0.056,479.64,-0.174,-0.231,1.378,0,0,92948,,,,,315,2.848,0.191,
47,80.765,2.2,185011.423,2.679,0.031,-862.076,0.155,481.475,-0.169,-0.014,1.378,0,0,93014,,,,,314,3,0.321,
48,81.587,3.023,184139.138,2.713,0.033,-882.502,0.175,485.25,-0.157,0.018,1.377,0,0,92548,,,,,313,3.168,0.455,
49,81.195,2.631,183246.405,2.74,0.018,-902.97,-0.009,487.734,-0.15,-0.159,1.377,0,0,92676,,,,,312,3.35,0.61,
50,81.956,3.392,182333.187,2.745,-0.008,-923.471,-0.312,486.221,-0.155,-0.468,1.377,0,0,93106,,,,,311,3.541,0.796,
51,80.942,2.377,181399.454,2.724,-0.032,-943.998,-0.58,479.987,-0.176,-0.756,1.378,0,0,93180,,,,,310,3.728,1.004,
52,81.649,3.084,180445.185,2.686,-0.041,-964.543,-0.683,470.707,-0.206,-0.889,1.379,0,0,93192,,,,,309,3.898,1.212,
53,80.603,2.039,179470.366,2.647,-0.033,-985.096,-0.586,461.411,-0.237,-0.822,1.38,0,0,93170,,,,,308,4.051,1.404,
54,81.218,2.654,178474.993,2.624,-0.011,-1005.649,-0.342,454.919,-0.258,-0.6,1.38,0,0,93016,,,,,307,4.202,1.578,
55,81.503,2.938,177459.071,2.627,0.017,-1026.192,-0.041,452.86,-0.265,-0.307,1.381,0,0,93580,,,,,306,4.374,1.747,
56,80.842,2.277,176422.615,2.658,0.043,-1046.716,0.226,455.438,-0.258,-0.032,1.38,0,0,94108,,,,,305,4.581,1.923,
57,80.942,2.377,175365.649,2.709,0.058,-1067.21,0.377,461.465,-0.24,0.137,1.38,0,0,93854,,,,,304,4.821,2.112,
58,81.634,3.069,174288.208,2.768,0.058,-1087.664,0.366,468.658,-0.217,0.149,1.379,0,0,93724,,,,,303,5.072,2.304,
59,81.587,3.023,173190.337,2.821,0.046,-1108.067,0.229,474.589,-0.199,0.03,1.378,0,0,94136,,,,,302,5.303,2.482,
60,81.703,3.138,172072.094,2.86,0.033,-1128.408,0.073,478.041,-0.189,-0.116,1.378,0,0,94426,,,,,301,5.492,2.632,
61,80.988,2.423,170933.546,2.889,0.027,-1148.675,0.001,479.622,-0.185,-0.184,1.378,0,0,94316,,,,,300,5.627,2.738,
62,81.595,3.03,169774.772,2.917,0.031,-1168.857,0.032,480.983,-0.181,-0.149,1.378,0,0,94258,,,,,299,5.716,2.799,
63,81.48,2.915,168595.865,2.952,0.039,-1188.941,0.107,483.353,-0.174,-0.068,1.378,0,0,94202,,,,,298,5.784,2.832,
64,81.318,2.754,167396.927,2.994,0.045,-1208.915,0.153,486.785,-0.164,-0.011,1.377,0,0,94374,,,,,297,5.863,2.869,
65,82.133,3.569,166178.075,3.039,0.046,-1228.767,0.152,490.583,-0.153,0,1.377,0,0,94606,,,,,296,5.978,2.939,
66,81.38,2.815,164939.438,3.084,0.044,-1248.484,0.124,494.138,-0.142,-0.018,1.376,0,0,94386,,,,,295,6.133,3.049,
67,81.534,2.969,163681.157,3.127,0.042,-1268.052,0.087,497.218,-0.133,-0.046,1.376,0,0,94332,,,,,294,6.311,3.184,
68,81.895,3.33,162403.388,3.167,0.038,-1287.457,0.03,499.644,-0.126,-0.096,1.376,0,0,94286,,,,,293,6.484,3.317,
69,81.849,3.284,161106.301,3.201,0.029,-1306.688,-0.064,500.959,-0.123,-0.187,1.376,0,0,94214,,,,,292,6.634,3.433,
70,81.757,3.192,159790.076,3.225,0.017,-1325.729,-0.198,500.51,-0.125,-0.324,1.376,0,0,94450,,,,,291,6.766,3.541,
71,81.872,3.307,158454.91,3.235,0.002,-1344.567,-0.35,497.82,-0.135,-0.485,1.376,0,0,94260,,,,,290,6.895,3.66,
72,81.91,3.346,157101.015,3.23,-0.01,-1363.187,-0.476,492.917,-0.152,-0.628,1.377,0,0,93568,,,,,289,7.033,3.803,
73,81.541,2.977,155728.614,3.217,-0.015,-1381.575,-0.522,486.584,-0.174,-0.697,1.377,0,0,93996,,,,,288,7.172,3.955,
74,82.279,3.715,154337.947,3.205,-0.006,-1399.717,-0.442,480.456,-0.196,-0.637,1.378,0,0,94424,,,,,287,7.292,4.087,
75,81.265,2.7,152929.267,3.209,0.017,-1417.597,-0.229,476.671,-0.209,-0.438,1.378,0,0,93764,,,,,286,7.375,4.166,
76,81.641,3.077,151502.844,3.241,0.048,-1435.202,0.05,476.928,-0.21,-0.16,1.378,0,0,93282,,,,,285,7.418,4.177,
77,81.603,3.038,150058.96,3.303,0.074,-1452.516,0.283,481.436,-0.196,0.087,1.378,0,0,93646,,,,,284,7.433,4.13,
78,82.333,3.768,148597.913,3.386,0.087,-1469.525,0.377,488.649,-0.174,0.203,1.377,0,0,93312,,,,,283,7.435,4.049,
79,81.933,3.369,147120.018,3.472,0.083,-1486.212,0.315,496.112,-0.151,0.164,1.376,0,0,92896,,,,,282,7.442,3.97,
80,82.233,3.668,145625.601,3.547,0.068,-1502.564,0.156,501.769,-0.133,0.022,1.376,0,0,93274,,,,,281,7.469,3.922,
81,82.264,3.699,144115.007,3.606,0.051,-1518.564,-0.012,504.803,-0.125,-0.137,1.375,0,0,93366,,,,,280,7.524,3.918,
82,82.195,3.63,142588.595,3.651,0.04,-1534.198,-0.121,505.66,-0.123,-0.244,1.375,0,0,92336,,,,,279,7.608,3.957,
83,82.179,3.615,141046.738,3.69,0.039,-1549.451,-0.144,505.533,-0.125,-0.269,1.375,0,0,92482,,,,,278,7.714,4.024,
84,82.472,3.907,139489.824,3.732,0.045,-1564.308,-0.107,505.631,-0.127,-0.233,1.375,0,0,93086,,,,,277,7.837,4.105,
85,82.056,3.492,137918.259,3.78,0.05,-1578.753,-0.078,506.42,-0.126,-0.204,1.375,0,0,92472,,,,,276,7.977,4.197,
86,82.233,3.668,136332.461,3.83,0.046,-1592.771,-0.135,507.147,-0.125,-0.26,1.375,0,0,91958,,,,,275,8.138,4.308,
87,82.733,4.168,134732.865,3.868,0.028,-1606.347,-0.295,506.201,-0.13,-0.425,1.375,0,0,92566,,,,,274,8.317,4.449,
88,82.91,4.345,133119.919,3.886,0.007,-1619.467,-0.482,502.393,-0.144,-0.626,1.376,0,0,92498,,,,,273,8.507,4.621,
89,82.318,3.753,131494.089,3.886,-0.002,-1632.115,-0.559,496.316,-0.167,-0.726,1.376,0,0,91674,,,,,272,8.697,4.811,
90,82.226,3.661,129855.852,3.889,0.014,-1644.276,-0.432,490.556,-0.188,-0.62,1.377,0,0,92218,,,,,271,8.882,4.993,
91,82.387,3.822,128205.703,3.922,0.054,-1655.937,-0.125,488.348,-0.198,-0.323,1.377,0,0,92410,,,,,270,9.061,5.139,
92,81.995,3.43,126544.149,4,0.101,-1667.083,0.226,491.6,-0.189,0.037,1.377,0,0,91526,,,,,269,9.236,5.236,
93,82.879,4.314,124871.714,4.12,0.135,-1677.699,0.457,499.699,-0.163,0.293,1.376,0,0,91652,,,,,268,9.407,5.287,
94,82.794,4.23,123188.933,4.261,0.141,-1687.771,0.468,509.831,-0.131,0.337,1.375,0,0,91810,,,,,267,9.582,5.321,
95,83.087,4.522,121496.357,4.393,0.119,-1697.286,0.266,518.455,-0.103,0.163,1.374,0,0,91648,,,,,266,9.77,5.377,
96,83.525,4.96,119794.551,4.494,0.082,-1706.23,-0.047,522.963,-0.09,-0.137,1.374,0,0,91380,,,,,265,9.984,5.49,
97,82.987,4.422,118084.093,4.556,0.044,-1714.589,-0.347,522.605,-0.094,-0.44,1.374,0,0,91990,,,,,264,10.222,5.666,
98,83.356,4.791,116365.573,4.586,0.019,-1722.35,-0.544,518.358,-0.111,-0.655,1.374,0,0,91938,,,,,263,10.47,5.884,
99,82.987,4.422,114639.596,4.599,0.01,-1729.501,-0.615,512.072,-0.135,-0.75,1.375,0,0,91328,,,,,262,10.706,6.107,
100,83.048,4.483,112906.779,4.61,0.015,-1736.029,-0.579,505.576,-0.16,-0.739,1.375,0,0,91860,,,,,261,10.913,6.303,
101,83.417,4.852,111167.751,4.633,0.032,-1741.921,-0.471,500.251,-0.182,-0.653,1.376,0,0,92198,,,,,260,11.091,6.458,
102,83.079,4.514,109423.153,4.676,0.056,-1747.165,-0.322,496.996,-0.196,-0.517,1.376,0,0,91570,,,,,259,11.25,6.574,
103,82.987,4.422,107673.64,4.745,0.082,-1751.751,-0.164,496.234,-0.202,-0.365,1.376,0,0,91490,,,,,258,11.405,6.66,
104,83.54,4.975,105919.875,4.839,0.105,-1755.666,-0.032,497.839,-0.199,-0.232,1.376,0,0,92290,,,,,257,11.572,6.733,
105,83.186,4.622,104162.534,4.954,0.124,-1758.9,0.057,501.237,-0.19,-0.134,1.376,0,0,92136,,,,,256,11.762,6.808,
106,84.263,5.698,102402.304,5.086,0.139,-1761.443,0.119,505.838,-0.177,-0.059,1.375,0,0,91814,,,,,255,11.986,6.9,
107,83.271,4.706,100639.882,5.232,0.154,-1763.283,0.179,511.433,-0.161,0.018,1.375,0,0,92428,,,,,254,12.251,7.019,
108,84.086,5.521,98875.974,5.394,0.17,-1764.413,0.234,518.053,-0.14,0.094,1.374,0,0,92518,,,,,253,12.555,7.161,
109,83.701,5.137,97111.297,5.57,0.179,-1764.821,0.243,525.366,-0.117,0.126,1.373,0,0,92258,,,,,252,12.895,7.325,
110,84.632,6.067,95346.576,5.747,0.172,-1764.5,0.156,532.244,-0.096,0.06,1.373,0,0,92692,,,,,251,13.263,7.516,
111,84.709,6.144,93582.544,5.908,0.147,-1763.44,-0.034,537.049,-0.082,-0.116,1.372,0,0,93234,,,,,250,13.658,7.75,
112,84.701,6.136,91819.943,6.038,0.111,-1761.635,-0.277,538.482,-0.08,-0.357,1.372,0,0,92732,,,,,249,14.076,8.038,
113,84.639,6.075,90059.524,6.132,0.079,-1759.077,-0.485,536.364,-0.092,-0.577,1.372,0,0,92704,,,,,248,14.514,8.382,
114,85.285,6.72,88302.042,6.201,0.063,-1755.759,-0.587,531.807,-0.112,-0.7,1.373,0,0,93474,,,,,247,14.969,8.768,
115,84.278,5.713,86548.262,6.265,0.07,-1751.674,-0.564,526.685,-0.135,-0.7,1.373,0,0,93208,,,,,246,15.434,9.169,
116,84.985,6.421,84798.952,6.346,0.094,-1746.816,-0.455,522.718,-0.155,-0.609,1.374,0,0,92908,,,,,245,15.899,9.553,
117,84.378,5.813,83054.889,6.456,0.125,-1741.181,-0.32,520.787,-0.166,-0.486,1.374,0,0,93630,,,,,244,16.356,9.9,
118,85.754,7.189,81316.852,6.596,0.155,-1734.763,-0.193,520.962,-0.171,-0.363,1.374,0,0,94054,,,,,243,16.802,10.206,
119,85.293,6.728,79585.626,6.767,0.189,-1727.558,-0.066,523.134,-0.167,-0.233,1.374,0,0,93490,,,,,242,17.248,10.481,
120,85.201,6.636,77862,6.975,0.227,-1719.562,0.078,527.475,-0.156,-0.078,1.373,0,0,93738,,,,,241,17.716,10.741,
121,85.393,6.828,76146.766,7.223,0.268,-1710.773,0.219,534.194,-0.135,0.083,1.372,0,0,94130,,,,,240,18.231,11.008,
122,86.039,7.474,74440.72,7.508,0.3,-1701.187,0.304,542.891,-0.107,0.198,1.372,0,0,93636,,,,,239,18.803,11.295,
123,86.431,7.866,72744.659,7.817,0.313,-1690.802,0.295,552.345,-0.075,0.22,1.371,0,0,93634,,,,,238,19.431,11.614,
124,87.069,8.504,71059.383,8.129,0.308,-1679.617,0.202,561.083,-0.046,0.156,1.37,0,0,94196,,,,,237,20.106,11.977,
125,86.938,8.373,69385.691,8.431,0.296,-1667.632,0.082,568.219,-0.023,0.06,1.369,0,0,94060,,,,,236,20.818,12.387,
126,87.199,8.635,67724.385,8.723,0.29,-1654.846,-0.006,573.825,-0.005,-0.011,1.369,0,0,93776,,,,,235,21.571,12.848,
127,87.63,9.065,66076.266,9.015,0.297,-1641.259,-0.041,578.612,0.009,-0.032,1.368,0,0,94254,,,,,234,22.369,13.354,
128,87.599,9.034,64442.134,9.32,0.313,-1626.872,-0.036,583.338,0.023,-0.013,1.368,0,0,94340,,,,,233,23.213,13.893,
129,88.368,9.803,62822.788,9.643,0.334,-1611.687,-0.018,588.412,0.038,0.02,1.367,0,0,94264,,,,,232,24.095,14.452,
130,88.383,9.818,61219.024,9.987,0.353,-1595.707,-0.01,593.837,0.055,0.046,1.367,0,0,94064,,,,,231,25.004,15.017,
131,88.806,10.241,59631.639,10.348,0.369,-1578.933,-0.021,599.375,0.073,0.052,1.366,0,0,94196,,,,,230,25.928,15.58,
132,89.413,10.849,58061.422,10.723,0.381,-1561.369,-0.049,604.742,0.09,0.041,1.366,0,0,94180,,,,,229,26.869,16.146,
133,89.736,11.171,56509.163,11.109,0.392,-1543.019,-0.082,609.762,0.106,0.024,1.365,0,0,94176,,,,,228,27.837,16.728,
134,89.682,11.118,54975.644,11.508,0.406,-1523.888,-0.103,614.484,0.121,0.019,1.365,0,0,94036,,,,,227,28.854,17.346,
135,90.774,12.209,53461.645,11.925,0.431,-1503.982,-0.093,619.233,0.136,0.044,1.364,0,0,93980,,,,,226,29.943,18.018,
136,90.943,12.378,51967.937,12.373,0.468,-1483.305,-0.047,624.543,0.154,0.108,1.364,0,0,93860,,,,,225,31.12,18.747,
137,90.866,12.302,50495.289,12.864,0.515,-1461.865,0.023,630.91,0.177,0.2,1.363,0,0,93730,,,,,224,32.39,19.526,
138,91.627,13.063,49044.459,13.404,0.565,-1439.669,0.092,638.513,0.206,0.298,1.363,0,0,93566,,,,,223,33.747,20.343,
139,92.827,14.262,47616.2,13.994,0.615,-1416.724,0.147,647.212,0.24,0.387,1.362,0,0,93448,,,,,222,35.18,21.186,
140,93.265,14.7,46211.258,14.634,0.667,-1393.038,0.201,656.857,0.28,0.481,1.361,0,0,93224,,,,,221,36.69,22.056,
141,93.595,15.031,44830.367,15.332,0.731,-1368.621,0.275,667.605,0.326,0.601,1.36,0,0,93080,,,,,220,38.29,22.958,
142,94.18,15.615,43474.256,16.099,0.806,-1343.482,0.369,679.814,0.38,0.749,1.359,0,0,93120,,,,,219,40.007,23.908,
143,95.048,16.484,42143.64,16.944,0.881,-1317.632,0.447,693.569,0.443,0.89,1.358,0,0,92874,,,,,218,41.863,24.919,
144,96.609,18.044,40839.226,17.857,0.94,-1291.08,0.468,708.318,0.513,0.981,1.356,0,0,92576,,,,,217,43.861,26.004,
145,97.062,18.498,39561.71,18.816,0.974,-1263.838,0.417,723.036,0.585,1.002,1.355,0,0,92434,,,,,216,45.982,27.166,
146,98.969,20.404,38311.776,19.8,0.991,-1235.918,0.321,736.797,0.654,0.975,1.354,0,0,92584,,,,,215,48.198,28.398,
147,98.992,20.427,37090.096,20.8,1.011,-1207.333,0.234,749.318,0.718,0.952,1.353,0,0,92352,,,,,214,50.483,29.683,
148,100.406,21.842,35897.328,21.828,1.051,-1178.095,0.198,761.071,0.781,0.979,1.352,0,0,92152,,,,,213,52.832,31.004,
149,101.26,22.695,34734.119,22.91,1.119,-1148.218,0.224,772.933,0.846,1.07,1.351,0,0,92302,,,,,212,55.254,32.344,
150,101.813,23.249,33601.101,24.073,1.209,-1117.715,0.289,785.676,0.919,1.207,1.35,0,0,92384,,,,,211,57.766,33.693,
151,104.02,25.455,32498.892,25.331,1.306,-1086.602,0.358,799.607,1,1.358,1.349,0,0,92248,,,,,210,60.391,35.06,
152,104.911,26.347,31428.095,26.684,1.398,-1054.894,0.405,814.563,1.09,1.496,1.347,0,0,92040,,,,,209,63.149,36.465,
153,106.349,27.784,30389.297,28.125,1.482,-1022.606,0.428,830.168,1.188,1.616,1.346,0,0,92312,,,,,208,66.054,37.929,
154,108.401,29.837,29383.071,29.648,1.564,-989.754,0.44,846.142,1.291,1.731,1.345,0,0,92296,,,,,207,69.101,39.453,
155,109.508,30.944,28409.972,31.254,1.65,-956.354,0.458,862.438,1.4,1.858,1.344,0,0,92150,,,,,206,72.272,41.018,
156,110.7,32.135,27470.539,32.951,1.745,-922.425,0.489,879.19,1.516,2.005,1.342,0,0,92150,,,,,205,75.532,42.581,
157,113.491,34.926,26565.293,34.747,1.85,-887.983,0.534,896.583,1.64,2.174,1.341,0,0,92290,,,,,204,78.841,44.094,
158,115.051,36.486,25694.738,36.653,1.962,-853.046,0.589,914.763,1.774,2.363,1.34,0,0,92492,,,,,203,82.148,45.495,
159,116.381,37.816,24859.361,38.674,2.08,-817.632,0.651,933.821,1.919,2.57,1.338,0,0,92426,,,,,202,85.398,46.724,
160,119.341,40.776,24059.627,40.815,2.202,-781.761,0.719,953.809,2.076,2.795,1.337,0,0,92572,,,,,201,88.52,47.705,
161,121.032,42.467,23295.985,43.08,2.329,-745.451,0.794,974.782,2.246,3.04,1.335,0,0,92878,,,,,200,91.431,48.351,
162,124.384,45.819,22568.864,45.474,2.46,-708.722,0.881,996.831,2.429,3.309,1.334,0,0,92490,,,,,199,94.019,48.545,
163,125.621,47.057,21878.674,47.999,2.591,-671.594,0.97,1020.022,2.627,3.597,1.332,0,0,92580,,,,,198,96.147,48.148,
164,128.443,49.878,21225.802,50.65,2.705,-634.087,1.041,1044.222,2.839,3.88,1.33,0,0,93512,,,,,197,97.668,47.018,
165,132.071,53.507,20610.619,53.397,2.782,-596.222,1.071,1068.961,3.063,4.134,1.329,0,0,93428,,,,,196,98.455,45.058,
166,134.931,56.366,20033.472,56.198,2.811,-558.019,1.052,1093.53,3.292,4.345,1.327,0,0,91810,,,,,195,98.441,42.243,
167,138.029,59.464,19494.687,59.007,2.801,-519.499,1.004,1117.305,3.521,4.525,1.326,0,0,92188,,,,,194,97.647,38.64,
168,140.243,61.678,18994.572,61.791,2.766,-480.685,0.953,1140.006,3.748,4.701,1.324,0,0,94108,,,,,193,96.187,34.396,
169,143.164,64.6,18533.409,64.533,2.717,-441.597,0.918,1161.688,3.971,4.889,1.323,0,0,93412,,,,,192,94.246,29.713,
170,145.64,67.075,18111.461,67.219,2.652,-402.258,0.895,1182.498,4.191,5.086,1.322,0,0,92472,,,,,191,92.054,24.835,
171,149.161,70.596,17728.969,69.828,2.56,-362.69,0.872,1202.453,4.406,5.278,1.321,0,0,93652,,,,,190,89.849,20.021,
172,150.936,72.372,17386.151,72.327,2.431,-322.915,0.839,1221.399,4.614,5.452,1.32,0,0,94156,,,,,189,87.835,15.508,
173,154.111,75.547,17083.201,74.677,2.263,-282.956,0.794,1239.112,4.811,5.605,1.319,0,0,92838,,,,,188,86.155,11.478,
174,155.803,77.238,16820.293,76.842,2.06,-242.835,0.742,1255.405,4.995,5.738,1.318,0,0,93174,,,,,187,84.883,8.041,
175,158.063,79.498,16597.578,78.787,1.825,-202.575,0.685,1270.143,5.163,5.848,1.317,0,0,94498,,,,,186,84.039,5.252,
176,159.946,81.381,16415.182,80.48,1.554,-162.199,0.617,1283.176,5.312,5.929,1.316,0,0,93776,,,,,185,83.599,3.119,
177,161.122,82.558,16273.211,81.883,1.244,-121.731,0.529,1294.254,5.438,5.967,1.316,0,0,93274,,,,,184,83.502,1.619,
178,162.437,83.872,16171.744,82.956,0.895,-81.193,0.418,1303.04,5.537,5.954,1.315,0,0,94162,,,,,183,83.644,0.688,
179,163.751,85.187,16110.841,83.668,0.527,-40.608,0.3,1309.28,5.605,5.905,1.315,0,0,94248,,,,,182,83.882,0.214,
180,164.074,85.51,16090.536,84.019,0.181,0,0.216,1313.106,5.644,5.861,1.315,0,0,94038,,,,,181,84.055,0.036,
181,162.998,84.433,16110.841,84.055,-0.089,40.608,0.227,1315.335,5.661,5.888,1.315,0,0,94688,,,,,,,,
182,162.729,84.164,16171.744,83.882,-0.231,81.193,0.388,1317.578,5.67,6.058,1.314,0,0,94532,,,,,,,,
183,162.383,83.818,16273.211,83.644,-0.215,121.731,0.737,1322.087,5.691,6.428,1.314,0,0,93910,,,,,,,,
184,160.63,82.066,16415.182,83.502,-0.043,162.199,1.275,1331.363,5.748,7.023,1.314,0,0,94624,,,,,,,,
185,160.753,82.189,16597.578,83.599,0.255,202.575,1.98,1347.721,5.861,7.841,1.313,0,0,94674,,,,,,,,
186,161.614,83.05,16820.293,84.039,0.635,242.835,2.813,1372.991,6.045,8.857,1.312,0,0,94500,,,,,,,,
187,162.414,83.849,17083.201,84.883,1.057,282.956,3.739,1408.458,6.309,10.048,1.31,0,0,94532,,,,,,,,
