rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
29,77.298,2.978,197294.901,2.421,0.013,-507.72,0.064,711.644,0.386,0.45,1.356,0,0,114732,,,,,331,2.083,-0.338,
30,76.491,2.171,196777.77,2.423,-0.01,-526.561,-0.246,710.379,0.383,0.137,1.356,0,0,113240,,,,,330,2.03,-0.393,
31,76.813,2.494,196241.743,2.401,-0.034,-545.512,-0.555,701.848,0.364,-0.19,1.357,0,0,113780,,,,,329,1.974,-0.427,
32,76.66,2.34,195686.709,2.357,-0.051,-564.573,-0.769,687.225,0.332,-0.436,1.358,0,0,113558,,,,,328,1.934,-0.423,
33,76.929,2.609,195112.561,2.302,-0.058,-583.741,-0.852,669.164,0.293,-0.56,1.36,0,0,112912,,,,,327,1.914,-0.388,
34,76.275,1.956,194519.191,2.245,-0.056,-603.017,-0.823,650.493,0.252,-0.571,1.361,0,0,113900,,,,,326,1.904,-0.341,
35,76.237,1.918,193906.492,2.192,-0.048,-622.398,-0.72,633.357,0.215,-0.506,1.363,0,0,112870,,,,,325,1.887,-0.305,
36,76.929,2.609,193274.36,2.15,-0.037,-641.883,-0.582,618.993,0.184,-0.399,1.364,0,0,113102,,,,,324,1.849,-0.301,
37,76.237,1.918,192622.693,2.119,-0.025,-661.469,-0.433,607.953,0.16,-0.273,1.365,0,0,113550,,,,,323,1.791,-0.328,
38,76.191,1.871,191951.39,2.099,-0.014,-681.153,-0.3,600.25,0.143,-0.157,1.366,0,0,113044,,,,,322,1.718,-0.381,
39,76.537,2.217,191260.356,2.089,-0.008,-700.932,-0.226,595.09,0.132,-0.094,1.367,0,0,113772,,,,,321,1.641,-0.448,
40,76.306,1.987,190549.496,2.081,-0.009,-720.803,-0.244,590.666,0.122,-0.122,1.367,0,0,113618,,,,,320,1.568,-0.513,
41,76.537,2.217,189818.721,2.068,-0.017,-740.761,-0.336,584.849,0.11,-0.226,1.368,0,0,113332,,,,,319,1.505,-0.563,
42,76.529,2.21,189067.947,2.048,-0.023,-760.802,-0.411,576.799,0.092,-0.319,1.368,0,0,114188,,,,,318,1.461,-0.587,
43,76.322,2.002,188297.091,2.026,-0.018,-780.922,-0.356,568.246,0.074,-0.282,1.369,0,0,113458,,,,,317,1.448,-0.578,
44,75.991,1.672,187506.078,2.016,0.002,-801.115,-0.114,563.153,0.063,-0.051,1.37,0,0,113876,,,,,316,1.48,-0.536,
45,76.544,2.225,186694.838,2.034,0.034,-821.376,0.262,565.601,0.068,0.329,1.369,0,0,114236,,,,,315,1.568,-0.466,
46,75.829,1.51,185863.306,2.084,0.065,-841.698,0.621,577.131,0.092,0.713,1.368,0,0,113848,,,,,314,1.713,-0.371,
47,76.552,2.233,185011.423,2.16,0.081,-862.076,0.797,595.277,0.131,0.927,1.367,0,0,114572,,,,,313,1.903,-0.257,
48,76.883,2.563,184139.138,2.24,0.074,-882.502,0.697,614.352,0.172,0.869,1.365,0,0,114314,,,,,312,2.112,-0.128,
49,76.621,2.302,183246.405,2.301,0.047,-902.97,0.374,628.22,0.202,0.576,1.364,0,0,114464,,,,,311,2.308,0.007,
50,76.829,2.509,182333.187,2.332,0.016,-923.471,0.004,633.58,0.213,0.217,1.363,0,0,114872,,,,,310,2.465,0.133,
51,76.875,2.556,181399.454,2.338,-0.002,-943.998,-0.213,631.786,0.209,-0.004,1.363,0,0,114428,,,,,309,2.572,0.234,
52,76.714,2.394,180445.185,2.336,0.001,-964.543,-0.184,627.836,0.2,0.017,1.364,0,0,115298,,,,,308,2.64,0.304,
53,75.853,1.533,179470.366,2.345,0.019,-985.096,0.014,626.917,0.198,0.212,1.364,0,0,115096,,,,,307,2.7,0.355,
54,76.767,2.448,178474.993,2.373,0.036,-1005.649,0.205,630.978,0.207,0.411,1.363,0,0,115212,,,,,306,2.782,0.409,
55,77.052,2.732,177459.071,2.413,0.041,-1026.192,0.253,637.996,0.222,0.475,1.363,0,0,115784,,,,,305,2.903,0.49,
56,77.175,2.855,176422.615,2.451,0.033,-1046.716,0.153,644.284,0.235,0.389,1.362,0,0,115588,,,,,304,3.064,0.613,
57,76.275,1.956,175365.649,2.478,0.02,-1067.21,-0.008,647.351,0.242,0.234,1.362,0,0,116028,,,,,303,3.258,0.78,
58,76.798,2.479,174288.208,2.491,0.008,-1087.664,-0.152,646.837,0.241,0.089,1.362,0,0,116000,,,,,302,3.476,0.985,
59,77.359,3.04,173190.337,2.494,-0.001,-1108.067,-0.259,643.512,0.233,-0.026,1.362,0,0,115992,,,,,301,3.706,1.212,
60,76.452,2.133,172072.094,2.489,-0.009,-1128.408,-0.351,637.99,0.221,-0.13,1.363,0,0,116426,,,,,300,3.932,1.443,
61,76.706,2.386,170933.546,2.475,-0.018,-1148.675,-0.451,630.301,0.204,-0.247,1.363,0,0,116336,,,,,299,4.13,1.655,
62,77.06,2.74,169774.772,2.452,-0.029,-1168.857,-0.567,620.109,0.181,-0.386,1.364,0,0,116164,,,,,298,4.284,1.832,
63,76.837,2.517,168595.865,2.417,-0.041,-1188.941,-0.693,607.066,0.152,-0.541,1.365,0,0,117086,,,,,297,4.396,1.979,
64,76.506,2.187,167396.927,2.37,-0.052,-1208.915,-0.807,591.122,0.117,-0.69,1.367,0,0,116446,,,,,296,4.478,2.108,
65,76.498,2.179,166178.075,2.314,-0.058,-1228.767,-0.864,572.968,0.077,-0.787,1.369,0,0,116808,,,,,295,4.548,2.234,
66,77.206,2.886,164939.438,2.257,-0.054,-1248.484,-0.803,554.6,0.037,-0.766,1.37,0,0,116688,,,,,294,4.62,2.363,
67,76.122,1.802,163681.157,2.212,-0.033,-1268.052,-0.587,539.369,0.004,-0.583,1.372,0,0,116438,,,,,293,4.7,2.488,
68,76.122,1.802,162403.388,2.194,-0.001,-1287.457,-0.251,530.818,-0.015,-0.267,1.373,0,0,116982,,,,,292,4.789,2.595,
69,76.552,2.233,161106.301,2.211,0.034,-1306.688,0.097,530.699,-0.016,0.08,1.373,0,0,116456,,,,,291,4.886,2.675,
70,76.191,1.871,159790.076,2.26,0.061,-1325.729,0.351,537.946,-0.001,0.35,1.372,0,0,116566,,,,,290,4.99,2.73,
71,77.359,3.04,158454.91,2.328,0.075,-1344.567,0.475,549.662,0.024,0.498,1.371,0,0,116734,,,,,289,5.095,2.767,
72,76.614,2.294,157101.015,2.405,0.078,-1363.187,0.491,562.967,0.052,0.543,1.37,0,0,116332,,,,,288,5.193,2.788,
73,76.191,1.871,155728.614,2.481,0.072,-1381.575,0.415,575.637,0.079,0.494,1.368,0,0,116686,,,,,287,5.275,2.794,
74,77.159,2.84,154337.947,2.546,0.056,-1399.717,0.239,585.455,0.1,0.339,1.368,0,0,116280,,,,,286,5.335,2.789,
75,77.159,2.84,152929.267,2.591,0.032,-1417.597,-0.009,590.229,0.11,0.101,1.367,0,0,116148,,,,,285,5.377,2.786,
76,77.536,3.217,151502.844,2.611,0.011,-1435.202,-0.222,589.339,0.108,-0.114,1.367,0,0,116208,,,,,284,5.41,2.799,
77,76.437,2.117,150058.96,2.617,0.005,-1452.516,-0.285,585.03,0.098,-0.187,1.368,0,0,115470,,,,,283,5.443,2.826,
78,76.614,2.294,148597.913,2.626,0.017,-1469.525,-0.175,581.399,0.089,-0.086,1.368,0,0,115696,,,,,282,5.483,2.857,
79,76.875,2.556,147120.018,2.654,0.039,-1486.212,0.024,581.724,0.089,0.113,1.368,0,0,115250,,,,,281,5.531,2.877,
80,77.475,3.155,145625.601,2.704,0.059,-1502.564,0.194,586.655,0.099,0.293,1.367,0,0,114750,,,,,280,5.587,2.883,
81,76.767,2.448,144115.007,2.769,0.068,-1518.564,0.259,594.483,0.116,0.376,1.367,0,0,114982,,,,,279,5.652,2.883,
82,77.013,2.694,142588.595,2.836,0.063,-1534.198,0.195,602.39,0.133,0.329,1.366,0,0,114142,,,,,278,5.727,2.891,
83,77.521,3.201,141046.738,2.891,0.044,-1549.451,0.01,607.418,0.144,0.154,1.365,0,0,114104,,,,,277,5.815,2.924,
84,77.244,2.925,139489.824,2.922,0.016,-1564.308,-0.256,607.136,0.143,-0.113,1.365,0,0,114316,,,,,276,5.911,2.989,
85,77.69,3.37,137918.259,2.923,-0.014,-1578.753,-0.523,600.482,0.127,-0.396,1.366,0,0,113630,,,,,275,6.008,3.085,
86,76.929,2.609,136332.461,2.897,-0.034,-1592.771,-0.698,588.464,0.099,-0.599,1.367,0,0,114064,,,,,274,6.096,3.199,
87,77.206,2.886,134732.865,2.86,-0.038,-1606.347,-0.722,573.992,0.066,-0.656,1.369,0,0,113960,,,,,273,6.173,3.313,
88,77.336,3.017,133119.919,2.827,-0.024,-1619.467,-0.602,560.683,0.035,-0.567,1.37,0,0,113452,,,,,272,6.245,3.418,
89,76.683,2.363,131494.089,2.814,-0.001,-1632.115,-0.406,551.274,0.013,-0.392,1.371,0,0,114072,,,,,271,6.324,3.51,
90,76.875,2.556,129855.852,2.826,0.023,-1644.276,-0.216,546.607,0.002,-0.214,1.371,0,0,113660,,,,,270,6.42,3.594,
91,77.605,3.286,128205.703,2.858,0.04,-1655.937,-0.087,545.794,-0.001,-0.088,1.371,0,0,113880,,,,,269,6.537,3.679,
92,77.252,2.932,126544.149,2.903,0.05,-1667.083,-0.022,547.265,0.001,-0.021,1.371,0,0,114040,,,,,268,6.668,3.765,
93,76.96,2.64,124871.714,2.955,0.054,-1677.699,-0.002,549.741,0.006,0.004,1.371,0,0,113668,,,,,267,6.803,3.848,
94,77.321,3.001,123188.933,3.01,0.055,-1687.771,-0.01,552.422,0.011,0.001,1.371,0,0,114190,,,,,266,6.935,3.925,
95,77.59,3.271,121496.357,3.065,0.054,-1697.286,-0.037,554.748,0.015,-0.022,1.37,0,0,113984,,,,,265,7.06,3.995,
96,77.452,3.132,119794.551,3.118,0.053,-1706.23,-0.063,556.444,0.017,-0.046,1.37,0,0,113608,,,,,264,7.178,4.06,
97,77.444,3.124,118084.093,3.171,0.056,-1714.589,-0.054,557.91,0.019,-0.035,1.37,0,0,114170,,,,,263,7.287,4.116,
98,77.528,3.209,116365.573,3.232,0.067,-1722.35,0.01,560.281,0.024,0.033,1.37,0,0,113724,,,,,262,7.39,4.158,
99,77.513,3.194,114639.596,3.307,0.083,-1729.501,0.109,564.744,0.033,0.142,1.37,0,0,113874,,,,,261,7.493,4.186,
100,77.421,3.101,112906.779,3.398,0.098,-1736.029,0.191,571.572,0.047,0.238,1.369,0,0,113860,,,,,260,7.607,4.209,
101,78.182,3.862,111167.751,3.5,0.104,-1741.921,0.202,579.681,0.065,0.266,1.368,0,0,113742,,,,,259,7.739,4.239,
102,77.79,3.47,109423.153,3.601,0.096,-1747.165,0.122,587.064,0.081,0.203,1.367,0,0,114156,,,,,258,7.889,4.288,
103,77.997,3.678,107673.64,3.69,0.079,-1751.751,-0.019,591.837,0.09,0.071,1.367,0,0,114004,,,,,257,8.052,4.362,
104,78.466,4.147,105919.875,3.759,0.061,-1755.666,-0.163,593.208,0.092,-0.071,1.367,0,0,114426,,,,,256,8.225,4.466,
105,78.205,3.886,104162.534,3.813,0.049,-1758.9,-0.262,591.736,0.088,-0.174,1.367,0,0,114826,,,,,255,8.412,4.599,
106,77.644,3.324,102402.304,3.859,0.044,-1761.443,-0.303,588.727,0.079,-0.224,1.367,0,0,114330,,,,,254,8.615,4.756,
107,78.489,4.17,100639.882,3.904,0.046,-1763.283,-0.303,585.351,0.069,-0.234,1.368,0,0,114898,,,,,253,8.831,4.927,
108,78.251,3.932,98875.974,3.953,0.053,-1764.413,-0.275,582.345,0.061,-0.214,1.368,0,0,115110,,,,,252,9.048,5.095,
109,78.559,4.239,97111.297,4.012,0.066,-1764.821,-0.207,580.446,0.055,-0.153,1.368,0,0,114888,,,,,251,9.256,5.244,
110,78.128,3.809,95346.576,4.089,0.089,-1764.5,-0.089,580.771,0.054,-0.035,1.368,0,0,115770,,,,,250,9.452,5.363,
111,78.128,3.809,93582.544,4.192,0.118,-1763.44,0.057,584.369,0.06,0.117,1.368,0,0,115678,,,,,249,9.645,5.453,
112,78.728,4.408,91819.943,4.323,0.143,-1761.635,0.174,591.298,0.076,0.249,1.367,0,0,115582,,,,,248,9.848,5.525,
113,78.828,4.508,90059.524,4.474,0.156,-1759.077,0.211,600.232,0.096,0.307,1.366,0,0,116398,,,,,247,10.071,5.597,
114,78.92,4.6,88302.042,4.63,0.154,-1755.759,0.161,609.101,0.116,0.277,1.365,0,0,115756,,,,,246,10.314,5.684,
115,79.42,5.1,86548.262,4.779,0.143,-1751.674,0.059,616.2,0.132,0.191,1.365,0,0,115878,,,,,245,10.574,5.795,
116,78.997,4.677,84798.952,4.915,0.129,-1746.816,-0.047,620.887,0.142,0.094,1.364,0,0,116352,,,,,244,10.841,5.926,
117,79.489,5.169,83054.889,5.039,0.121,-1741.181,-0.126,623.502,0.147,0.02,1.364,0,0,116046,,,,,243,11.116,6.077,
118,79.604,5.285,81316.852,5.157,0.117,-1734.763,-0.174,624.776,0.148,-0.026,1.364,0,0,116272,,,,,242,11.407,6.25,
119,79.227,4.908,79585.626,5.274,0.116,-1727.558,-0.207,625.251,0.147,-0.06,1.364,0,0,116210,,,,,241,11.727,6.453,
120,79.881,5.561,77862,5.389,0.115,-1719.562,-0.238,625.098,0.145,-0.092,1.364,0,0,116242,,,,,240,12.085,6.696,
121,80.058,5.738,76146.766,5.504,0.115,-1710.773,-0.263,624.357,0.141,-0.121,1.364,0,0,116564,,,,,239,12.476,6.972,
122,79.727,5.408,74440.72,5.621,0.119,-1701.187,-0.267,623.31,0.137,-0.13,1.364,0,0,116514,,,,,238,12.887,7.266,
123,80.058,5.738,72744.659,5.745,0.131,-1690.802,-0.239,622.598,0.133,-0.107,1.364,0,0,116790,,,,,237,13.304,7.559,
124,80.027,5.707,71059.383,5.885,0.15,-1679.617,-0.181,622.988,0.131,-0.05,1.364,0,0,116698,,,,,236,13.725,7.84,
125,80.419,6.1,69385.691,6.047,0.174,-1667.632,-0.107,625.045,0.134,0.027,1.364,0,0,116752,,,,,235,14.162,8.115,
126,80.511,6.192,67724.385,6.234,0.2,-1654.846,-0.035,628.942,0.142,0.107,1.363,0,0,117054,,,,,234,14.629,8.395,
127,80.504,6.184,66076.266,6.445,0.223,-1641.259,0.02,634.468,0.155,0.175,1.363,0,0,117050,,,,,233,15.143,8.698,
128,80.949,6.63,64442.134,6.679,0.243,-1626.872,0.056,641.181,0.171,0.226,1.362,0,0,116996,,,,,232,15.713,9.034,
129,81.511,7.191,62822.788,6.931,0.261,-1611.687,0.076,648.653,0.189,0.265,1.362,0,0,117180,,,,,231,16.337,9.406,
130,81.357,7.037,61219.024,7.2,0.278,-1595.707,0.089,656.649,0.209,0.298,1.361,0,0,116516,,,,,230,17.002,9.802,
131,81.564,7.245,59631.639,7.485,0.293,-1578.933,0.089,664.99,0.23,0.319,1.36,0,0,116830,,,,,229,17.69,10.205,
132,82.202,7.883,58061.422,7.783,0.299,-1561.369,0.056,673.171,0.251,0.306,1.359,0,0,116484,,,,,228,18.388,10.605,
133,82.156,7.837,56509.163,8.08,0.293,-1543.019,-0.025,680.217,0.269,0.244,1.359,0,0,115488,,,,,227,19.102,11.022,
134,83.179,8.859,54975.644,8.366,0.278,-1523.888,-0.135,685.16,0.282,0.147,1.358,0,0,115930,,,,,226,19.848,11.482,
135,83.24,8.921,53461.645,8.637,0.267,-1503.982,-0.22,687.877,0.288,0.068,1.358,0,0,116072,,,,,225,20.65,12.013,
136,82.84,8.521,51967.937,8.906,0.277,-1483.305,-0.232,689.511,0.291,0.058,1.358,0,0,115536,,,,,224,21.521,12.615,
137,83.356,9.036,50495.289,9.199,0.313,-1461.865,-0.159,691.985,0.296,0.137,1.358,0,0,115586,,,,,223,22.462,13.263,
138,83.417,9.098,49044.459,9.539,0.37,-1439.669,-0.033,696.97,0.309,0.276,1.357,0,0,115736,,,,,222,23.466,13.927,
139,84.432,10.112,47616.2,9.94,0.431,-1416.724,0.092,705.089,0.332,0.425,1.357,0,0,115518,,,,,221,24.519,14.579,
140,84.27,9.951,46211.258,10.398,0.482,-1393.038,0.174,715.808,0.364,0.538,1.356,0,0,115510,,,,,220,25.611,15.213,
141,85.239,10.92,44830.367,10.899,0.517,-1368.621,0.197,727.9,0.401,0.597,1.355,0,0,115726,,,,,219,26.74,15.841,
142,85.862,11.542,43474.256,11.427,0.537,-1343.482,0.17,740.094,0.439,0.61,1.354,0,0,115312,,,,,218,27.906,16.479,
143,86.169,11.85,42143.64,11.971,0.551,-1317.632,0.124,751.597,0.476,0.6,1.353,0,0,115084,,,,,217,29.116,17.145,
144,87.222,12.903,40839.226,12.529,0.568,-1291.08,0.087,762.3,0.511,0.599,1.352,0,0,115564,,,,,216,30.378,17.849,
145,86.707,12.388,39561.71,13.109,0.594,-1263.838,0.075,772.622,0.546,0.621,1.351,0,0,115088,,,,,215,31.703,18.594,
146,88.183,13.864,38311.776,13.721,0.631,-1235.918,0.087,783.134,0.583,0.67,1.35,0,0,114878,,,,,214,33.106,19.385,
147,88.66,14.341,37090.096,14.374,0.676,-1207.333,0.111,794.253,0.623,0.734,1.349,0,0,114998,,,,,213,34.602,20.228,
148,89.129,14.809,35897.328,15.074,0.724,-1178.095,0.139,806.142,0.667,0.806,1.348,0,0,114556,,,,,212,36.195,21.121,
149,89.982,15.663,34734.119,15.823,0.773,-1148.218,0.161,818.772,0.715,0.876,1.347,0,0,114422,,,,,211,37.883,22.06,
150,90.851,16.531,33601.101,16.621,0.822,-1117.715,0.176,831.995,0.767,0.943,1.346,0,0,114152,,,,,210,39.657,23.036,
151,91.558,17.239,32498.892,17.467,0.87,-1086.602,0.187,845.659,0.822,1.01,1.345,0,0,113900,,,,,209,41.516,24.049,
152,92.827,18.507,31428.095,18.363,0.924,-1054.894,0.204,859.758,0.881,1.085,1.344,0,0,113800,,,,,208,43.466,25.103,
153,93.319,18.999,30389.297,19.317,0.986,-1022.606,0.236,874.523,0.945,1.181,1.343,0,0,113716,,,,,207,45.515,26.198,
154,94.426,20.106,29383.071,20.339,1.06,-989.754,0.284,890.316,1.015,1.299,1.341,0,0,113964,,,,,206,47.658,27.319,
155,95.279,20.959,28409.972,21.438,1.138,-956.354,0.334,907.341,1.092,1.426,1.34,0,0,113972,,,,,205,49.867,28.429,
156,96.886,22.566,27470.539,22.613,1.211,-922.425,0.369,925.432,1.177,1.546,1.339,0,0,113776,,,,,204,52.089,29.476,
157,97.977,23.658,26565.293,23.857,1.275,-887.983,0.385,944.165,1.268,1.653,1.337,0,0,113868,,,,,203,54.277,30.42,
158,99.545,25.226,25694.738,25.163,1.338,-853.046,0.397,963.228,1.364,1.761,1.336,0,0,114066,,,,,202,56.405,31.242,
159,100.837,26.518,24859.361,26.536,1.41,-817.632,0.426,982.734,1.465,1.891,1.335,0,0,113928,,,,,201,58.476,31.94,
160,101.66,27.34,24059.627,27.987,1.495,-781.761,0.479,1003.131,1.573,2.052,1.333,0,0,114192,,,,,200,60.509,32.522,
161,103.458,29.139,23295.985,29.527,1.585,-745.451,0.538,1024.759,1.692,2.23,1.332,0,0,114280,,,,,199,62.509,32.982,
162,105.134,30.815,22568.864,31.152,1.659,-708.722,0.573,1047.405,1.819,2.393,1.33,0,0,114414,,,,,198,64.462,33.31,
163,107.417,33.098,21878.674,32.836,1.702,-671.594,0.566,1070.273,1.952,2.518,1.329,0,0,114598,,,,,197,66.323,33.487,
164,108.686,34.366,21225.802,34.547,1.714,-634.087,0.523,1092.424,2.086,2.609,1.327,0,0,114660,,,,,196,68.022,33.475,
165,111.154,36.834,20610.619,36.26,1.712,-596.222,0.476,1113.362,2.218,2.694,1.326,0,0,114986,,,,,195,69.472,33.212,
166,112.291,37.972,20033.472,37.973,1.717,-558.019,0.456,1133.303,2.348,2.805,1.325,0,0,114792,,,,,194,70.578,32.605,
167,113.383,39.064,19494.687,39.698,1.736,-519.499,0.475,1152.924,2.48,2.955,1.324,0,0,115074,,,,,193,71.239,31.541,
168,115.574,41.254,18994.572,41.447,1.762,-480.685,0.517,1172.845,2.617,3.134,1.322,0,0,115010,,,,,192,71.361,29.914,
169,117.603,43.284,18533.409,43.218,1.777,-441.597,0.563,1193.268,2.759,3.321,1.321,0,0,114874,,,,,191,70.867,27.649,
170,119.848,45.529,18111.461,44.994,1.77,-402.258,0.598,1214.008,2.905,3.502,1.32,0,0,115310,,,,,190,69.73,24.736,
171,120.84,46.52,17728.969,46.749,1.736,-362.69,0.619,1234.73,3.052,3.671,1.319,0,0,115478,,,,,189,68.006,21.257,
172,122.785,48.465,17386.151,48.456,1.672,-322.915,0.623,1255.07,3.198,3.821,1.318,0,0,115680,,,,,188,65.857,17.401,
173,124.899,50.579,17083.201,50.08,1.568,-282.956,0.602,1274.539,3.339,3.941,1.317,0,0,115904,,,,,187,63.529,13.449,
174,126.098,51.779,16820.293,51.577,1.416,-242.835,0.544,1292.432,3.471,4.015,1.316,0,0,115942,,,,,186,61.299,9.722,
175,128.312,53.993,16597.578,52.896,1.214,-202.575,0.451,1307.939,3.587,4.038,1.315,0,0,116016,,,,,185,59.402,6.506,
176,129.112,54.792,16415.182,53.994,0.977,-162.199,0.338,1320.42,3.683,4.02,1.314,0,0,116252,,,,,184,57.981,3.987,
177,129.634,55.315,16273.211,54.847,0.728,-121.731,0.229,1329.669,3.756,3.985,1.314,0,0,116372,,,,,183,57.054,2.207,
178,130.78,56.46,16171.744,55.455,0.492,-81.193,0.153,1336.022,3.807,3.96,1.314,0,0,116596,,,,,182,56.533,1.078,
179,130.495,56.176,16110.841,55.847,0.301,-40.608,0.14,1340.395,3.841,3.981,1.313,0,0,116774,,,,,181,56.265,0.418,
180,130.857,56.537,16090.536,56.083,0.189,0,0.228,1344.381,3.868,4.095,1.313,0,0,116938,,,,,,,,
181,130.703,56.383,16110.841,56.265,0.199,40.608,0.465,1350.442,3.901,4.366,1.313,0,0,117382,,,,,,,,
182,130.265,55.945,16171.744,56.533,0.368,81.193,0.898,1362.006,3.962,4.86,1.312,0,0,117248,,,,,,,,
183,130.065,55.745,16273.211,57.054,0.704,121.731,1.546,1383.178,4.075,5.621,1.311,0,0,117152,,,,,,,,
184,130.026,55.707,16415.182,57.981,1.168,162.199,2.381,1417.911,4.262,6.643,1.31,0,0,117402,,,,,,,,
185,131.748,57.429,16597.578,59.402,1.672,202.575,3.31,1468.811,4.539,7.849,1.308,0,0,117150,,,,,,,,
186,134.07,59.751,16820.293,61.299,2.095,242.835,4.195,1536.041,4.903,9.098,1.305,0,0,117606,,,,,,,,
187,137.675,63.356,17083.201,63.529,2.322,282.956,4.885,1616.821,5.335,10.219,1.302,0,0,117108,,,,,,,,
188,140.474,66.154,17386.151,65.857,2.282,322.915,5.256,1705.791,5.8,11.056,1.3,0,0,117298,,,,,,,,
189,143.702,69.383,17728.969,68.006,1.97,362.69,5.262,1796.181,6.255,11.517,1.298,0,0,117578,,,,,,,,
