rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
30,76.491,1.625,196777.77,2.113,0.01,-526.561,0.03,619.333,0.185,0.215,1.364,0,0,114344,,,,,330,1.886,-0.227,
31,76.906,2.04,196241.743,2.125,0.013,-545.512,0.065,621.324,0.189,0.254,1.364,0,0,113948,,,,,329,1.905,-0.22,
32,77.505,2.639,195686.709,2.136,0.006,-564.573,-0.028,622.735,0.192,0.164,1.364,0,0,113950,,,,,328,1.942,-0.194,
33,77.175,2.309,195112.561,2.135,-0.009,-583.741,-0.222,620.634,0.187,-0.035,1.364,0,0,113840,,,,,327,1.985,-0.15,
34,76.737,1.871,194519.191,2.118,-0.026,-603.017,-0.43,613.663,0.172,-0.258,1.365,0,0,114080,,,,,326,2.009,-0.109,
35,76.806,1.94,193906.492,2.085,-0.038,-622.398,-0.583,602.424,0.148,-0.435,1.366,0,0,114062,,,,,325,1.994,-0.091,
36,77.252,2.386,193274.36,2.044,-0.043,-641.883,-0.649,588.579,0.118,-0.531,1.367,0,0,113902,,,,,324,1.939,-0.105,
37,76.744,1.878,192622.693,2.002,-0.039,-661.469,-0.595,574.44,0.088,-0.507,1.369,0,0,113794,,,,,323,1.86,-0.142,
38,77.052,2.186,191951.39,1.969,-0.023,-681.153,-0.395,563.185,0.064,-0.331,1.37,0,0,114074,,,,,322,1.786,-0.183,
39,76.329,1.463,191260.356,1.959,0.003,-700.932,-0.088,558.094,0.053,-0.035,1.37,0,0,114128,,,,,321,1.737,-0.222,
40,76.583,1.717,190549.496,1.974,0.026,-720.803,0.186,560.292,0.057,0.243,1.37,0,0,114220,,,,,320,1.718,-0.256,
41,77.006,2.14,189818.721,2.005,0.033,-740.761,0.272,567.066,0.072,0.344,1.369,0,0,114358,,,,,319,1.721,-0.284,
42,77.129,2.263,189067.947,2.035,0.023,-760.802,0.136,573.146,0.084,0.22,1.369,0,0,114498,,,,,318,1.737,-0.298,
43,77.313,2.447,188297.091,2.048,0.003,-780.922,-0.104,574.375,0.087,-0.017,1.369,0,0,114690,,,,,317,1.757,-0.291,
44,76.698,1.832,187506.078,2.042,-0.012,-801.115,-0.285,570.358,0.078,-0.207,1.369,0,0,114736,,,,,316,1.784,-0.258,
45,76.737,1.871,186694.838,2.026,-0.018,-821.376,-0.354,563.516,0.063,-0.291,1.37,0,0,114974,,,,,315,1.83,-0.196,
46,76.644,1.778,185863.306,2.007,-0.02,-841.698,-0.385,555.832,0.047,-0.338,1.37,0,0,114738,,,,,314,1.912,-0.095,
47,77.083,2.217,185011.423,1.985,-0.026,-862.076,-0.45,547.105,0.028,-0.422,1.371,0,0,115180,,,,,313,2.04,0.055,
48,77.252,2.386,184139.138,1.956,-0.03,-882.502,-0.501,536.678,0.005,-0.495,1.372,0,0,115120,,,,,312,2.208,0.252,
49,76.644,1.778,183246.405,1.928,-0.022,-902.97,-0.405,526.385,-0.017,-0.422,1.373,0,0,114912,,,,,311,2.392,0.464,
50,76.683,1.817,182333.187,1.917,0.004,-923.471,-0.108,520.787,-0.029,-0.137,1.374,0,0,115300,,,,,310,2.559,0.642,
51,75.814,0.948,181399.454,1.938,0.038,-943.998,0.272,523.768,-0.023,0.249,1.374,0,0,115564,,,,,309,2.684,0.746,
52,77.39,2.524,180445.185,1.989,0.061,-964.543,0.523,534.804,0,0.523,1.372,0,0,115818,,,,,308,2.769,0.78,
53,77.136,2.27,179470.366,2.052,0.06,-985.096,0.504,548.729,0.029,0.533,1.371,0,0,115956,,,,,307,2.837,0.785,
54,76.998,2.132,178474.993,2.103,0.038,-1005.649,0.249,559.131,0.051,0.3,1.37,0,0,115796,,,,,306,2.92,0.817,
55,77.136,2.27,177459.071,2.126,0.009,-1026.192,-0.085,562.18,0.058,-0.028,1.37,0,0,116090,,,,,305,3.033,0.907,
56,76.89,2.024,176422.615,2.124,-0.012,-1046.716,-0.327,558.166,0.049,-0.278,1.37,0,0,116394,,,,,304,3.17,1.046,
57,77.136,2.27,175365.649,2.108,-0.016,-1067.21,-0.376,550.623,0.032,-0.344,1.371,0,0,116292,,,,,303,3.308,1.2,
58,77.083,2.217,174288.208,2.096,-0.003,-1087.664,-0.229,544.335,0.018,-0.211,1.371,0,0,116584,,,,,302,3.436,1.34,
59,76.298,1.432,173190.337,2.105,0.02,-1108.067,0.02,543.046,0.015,0.035,1.372,0,0,116738,,,,,301,3.558,1.453,
60,77.006,2.14,172072.094,2.136,0.039,-1128.408,0.217,547.466,0.024,0.242,1.371,0,0,117088,,,,,300,3.693,1.557,
61,77.39,2.524,170933.546,2.178,0.041,-1148.675,0.225,554.598,0.039,0.264,1.37,0,0,117224,,,,,299,3.852,1.674,
62,76.86,1.994,169774.772,2.211,0.021,-1168.857,0.004,559.184,0.049,0.052,1.37,0,0,117146,,,,,298,4.032,1.821,
63,77.605,2.739,168595.865,2.217,-0.011,-1188.941,-0.346,556.717,0.043,-0.303,1.37,0,0,117214,,,,,297,4.216,1.999,
64,77.021,2.155,167396.927,2.19,-0.039,-1208.915,-0.636,546.243,0.02,-0.616,1.371,0,0,117348,,,,,296,4.384,2.194,
65,77.083,2.217,166178.075,2.146,-0.045,-1228.767,-0.701,531.229,-0.013,-0.714,1.373,0,0,117134,,,,,295,4.523,2.377,
66,76.913,2.047,164939.438,2.107,-0.027,-1248.484,-0.505,517.802,-0.042,-0.547,1.374,0,0,117590,,,,,294,4.629,2.522,
67,76.452,1.586,163681.157,2.096,0.006,-1268.052,-0.166,511.174,-0.057,-0.223,1.375,0,0,117132,,,,,293,4.709,2.613,
68,76.714,1.848,162403.388,2.118,0.034,-1287.457,0.115,512.467,-0.055,0.061,1.375,0,0,117396,,,,,292,4.77,2.652,
69,77.344,2.478,161106.301,2.16,0.045,-1306.688,0.206,518.397,-0.043,0.163,1.374,0,0,117394,,,,,291,4.819,2.659,
70,77.405,2.539,159790.076,2.203,0.039,-1325.729,0.142,524.354,-0.031,0.111,1.373,0,0,117162,,,,,290,4.858,2.655,
71,77.159,2.293,158454.91,2.239,0.036,-1344.567,0.096,528.511,-0.022,0.073,1.373,0,0,116926,,,,,289,4.894,2.655,
72,76.86,1.994,157101.015,2.279,0.05,-1363.187,0.223,533.423,-0.012,0.211,1.373,0,0,117066,,,,,288,4.928,2.649,
73,77.113,2.247,155728.614,2.343,0.081,-1381.575,0.516,543.625,0.009,0.525,1.372,0,0,116720,,,,,287,4.963,2.62,
74,76.729,1.863,154337.947,2.441,0.112,-1399.717,0.8,561.252,0.047,0.847,1.37,0,0,116814,,,,,286,4.999,2.558,
75,77.644,2.778,152929.267,2.561,0.122,-1417.597,0.869,583.464,0.095,0.965,1.368,0,0,116712,,,,,285,5.039,2.478,
76,77.751,2.885,151502.844,2.675,0.101,-1435.202,0.648,603.846,0.14,0.788,1.366,0,0,116390,,,,,284,5.091,2.416,
77,78.22,3.354,150058.96,2.758,0.061,-1452.516,0.238,616.474,0.167,0.406,1.365,0,0,116360,,,,,283,5.158,2.4,
78,77.667,2.801,148597.913,2.797,0.02,-1469.525,-0.174,619.193,0.173,-0.001,1.364,0,0,115892,,,,,282,5.234,2.437,
79,77.244,2.378,147120.018,2.8,-0.01,-1486.212,-0.456,613.762,0.16,-0.295,1.365,0,0,115524,,,,,281,5.311,2.511,
80,77.821,2.955,145625.601,2.783,-0.023,-1502.564,-0.583,603.667,0.137,-0.445,1.366,0,0,115182,,,,,280,5.389,2.606,
81,77.897,3.031,144115.007,2.758,-0.024,-1518.564,-0.59,592.093,0.111,-0.479,1.367,0,0,114962,,,,,279,5.472,2.714,
82,77.536,2.67,142588.595,2.736,-0.017,-1534.198,-0.524,581.258,0.086,-0.438,1.368,0,0,114662,,,,,278,5.57,2.834,
83,77.229,2.363,141046.738,2.724,-0.007,-1549.451,-0.429,572.397,0.066,-0.364,1.369,0,0,114360,,,,,277,5.684,2.96,
84,77.413,2.547,139489.824,2.722,0.001,-1564.308,-0.357,565.611,0.05,-0.307,1.369,0,0,114292,,,,,276,5.805,3.083,
85,78.113,3.247,137918.259,2.725,0.005,-1578.753,-0.332,559.996,0.037,-0.296,1.37,0,0,114304,,,,,275,5.914,3.189,
86,77.536,2.67,136332.461,2.73,0.004,-1592.771,-0.341,554.487,0.023,-0.317,1.371,0,0,113970,,,,,274,5.996,3.266,
87,77.482,2.616,134732.865,2.734,0.005,-1606.347,-0.34,548.797,0.01,-0.33,1.371,0,0,113926,,,,,273,6.04,3.306,
88,77.259,2.393,133119.919,2.741,0.01,-1619.467,-0.304,543.538,-0.003,-0.307,1.372,0,0,113896,,,,,272,6.051,3.31,
89,78.182,3.316,131494.089,2.754,0.018,-1632.115,-0.241,539.537,-0.013,-0.253,1.372,0,0,113512,,,,,271,6.043,3.289,
90,77.329,2.463,129855.852,2.776,0.026,-1644.276,-0.184,537.082,-0.019,-0.204,1.372,0,0,113776,,,,,270,6.038,3.262,
91,77.513,2.647,128205.703,2.804,0.029,-1655.937,-0.171,535.572,-0.024,-0.195,1.372,0,0,113796,,,,,269,6.06,3.256,
92,77.667,2.801,126544.149,2.832,0.025,-1667.083,-0.207,533.809,-0.029,-0.236,1.373,0,0,113576,,,,,268,6.127,3.295,
93,78.19,3.324,124871.714,2.854,0.021,-1677.699,-0.248,530.996,-0.037,-0.285,1.373,0,0,113974,,,,,267,6.249,3.395,
94,77.69,2.824,123188.933,2.876,0.025,-1687.771,-0.223,527.835,-0.045,-0.268,1.373,0,0,113814,,,,,266,6.415,3.539,
95,77.713,2.847,121496.357,2.909,0.043,-1697.286,-0.101,526.473,-0.049,-0.15,1.373,0,0,113366,,,,,265,6.604,3.695,
96,77.044,2.178,119794.551,2.963,0.066,-1706.23,0.062,528.805,-0.045,0.017,1.373,0,0,113692,,,,,264,6.796,3.833,
97,78.097,3.231,118084.093,3.039,0.082,-1714.589,0.16,534.576,-0.034,0.127,1.372,0,0,113456,,,,,263,6.984,3.945,
98,78.528,3.662,116365.573,3.122,0.081,-1722.35,0.13,541.274,-0.02,0.11,1.372,0,0,113146,,,,,262,7.171,4.049,
99,78.005,3.139,114639.596,3.197,0.066,-1729.501,0.001,545.977,-0.011,-0.01,1.371,0,0,113556,,,,,261,7.361,4.164,
100,77.851,2.985,112906.779,3.254,0.05,-1736.029,-0.135,547.382,-0.009,-0.144,1.371,0,0,113442,,,,,260,7.546,4.292,
101,78.62,3.754,111167.751,3.299,0.043,-1741.921,-0.197,546.384,-0.013,-0.209,1.371,0,0,113504,,,,,259,7.71,4.411,
102,77.928,3.062,109423.153,3.345,0.051,-1747.165,-0.152,545.238,-0.017,-0.168,1.371,0,0,113832,,,,,258,7.839,4.494,
103,78.074,3.208,107673.64,3.406,0.074,-1751.751,-0.014,546.371,-0.016,-0.03,1.371,0,0,113742,,,,,257,7.936,4.53,
104,78.351,3.485,105919.875,3.495,0.104,-1755.666,0.167,551.466,-0.006,0.161,1.371,0,0,114046,,,,,256,8.023,4.528,
105,78.674,3.808,104162.534,3.614,0.131,-1758.9,0.315,560.741,0.014,0.33,1.37,0,0,114038,,,,,255,8.125,4.511,
106,77.751,2.885,102402.304,3.752,0.142,-1761.443,0.35,572.462,0.04,0.39,1.369,0,0,114240,,,,,254,8.265,4.513,
107,79.25,4.384,100639.882,3.891,0.129,-1763.283,0.23,583.31,0.065,0.295,1.368,0,0,114568,,,,,253,8.452,4.561,
108,79.42,4.554,98875.974,4.005,0.098,-1764.413,0,589.964,0.079,0.079,1.367,0,0,114504,,,,,252,8.681,4.676,
109,79.189,4.323,97111.297,4.085,0.065,-1764.821,-0.228,591.059,0.08,-0.148,1.367,0,0,114692,,,,,251,8.946,4.861,
110,78.612,3.746,95346.576,4.139,0.046,-1764.5,-0.36,587.861,0.071,-0.289,1.367,0,0,115126,,,,,250,9.236,5.097,
111,78.805,3.939,93582.544,4.182,0.045,-1763.44,-0.375,583.062,0.057,-0.318,1.368,0,0,115244,,,,,249,9.539,5.357,
112,79.273,4.408,91819.943,4.232,0.057,-1761.635,-0.318,578.947,0.046,-0.272,1.368,0,0,115252,,,,,248,9.845,5.613,
113,79.335,4.469,90059.524,4.297,0.073,-1759.077,-0.238,576.561,0.038,-0.2,1.368,0,0,115242,,,,,247,10.149,5.852,
114,78.928,4.062,88302.042,4.379,0.091,-1755.759,-0.158,576.11,0.035,-0.123,1.368,0,0,115440,,,,,246,10.448,6.069,
115,79.297,4.431,86548.262,4.48,0.109,-1751.674,-0.081,577.578,0.036,-0.045,1.368,0,0,115682,,,,,245,10.743,6.263,
116,79.504,4.638,84798.952,4.597,0.126,-1746.816,-0.021,580.791,0.042,0.021,1.368,0,0,115708,,,,,244,11.036,6.439,
117,79.45,4.584,83054.889,4.729,0.136,-1741.181,0.002,585.135,0.05,0.053,1.368,0,0,115910,,,,,243,11.326,6.597,
118,79.781,4.915,81316.852,4.866,0.137,-1734.763,-0.027,589.526,0.059,0.032,1.367,0,0,116000,,,,,242,11.614,6.748,
119,79.988,5.122,79585.626,4.999,0.128,-1727.558,-0.105,592.745,0.065,-0.04,1.367,0,0,116110,,,,,241,11.901,6.902,
120,80.027,5.161,77862,5.12,0.112,-1719.562,-0.211,593.864,0.065,-0.146,1.367,0,0,116074,,,,,240,12.197,7.077,
121,80.273,5.407,76146.766,5.223,0.094,-1710.773,-0.323,592.472,0.059,-0.263,1.367,0,0,116162,,,,,239,12.511,7.288,
122,79.719,4.853,74440.72,5.309,0.08,-1701.187,-0.407,588.79,0.047,-0.359,1.367,0,0,116272,,,,,238,12.852,7.543,
123,80.98,6.114,72744.659,5.387,0.079,-1690.802,-0.426,583.842,0.032,-0.394,1.368,0,0,116400,,,,,237,13.228,7.841,
124,80.088,5.222,71059.383,5.474,0.099,-1679.617,-0.352,579.513,0.018,-0.334,1.368,0,0,116592,,,,,236,13.641,8.167,
125,80.027,5.161,69385.691,5.592,0.14,-1667.632,-0.193,578.045,0.011,-0.182,1.368,0,0,116644,,,,,235,14.094,8.502,
126,80.465,5.599,67724.385,5.757,0.19,-1654.846,-0.009,580.883,0.015,0.006,1.368,0,0,116820,,,,,234,14.582,8.825,
127,80.334,5.468,66076.266,5.97,0.23,-1641.259,0.114,587.634,0.03,0.144,1.367,0,0,116688,,,,,233,15.096,9.126,
128,81.541,6.675,64442.134,6.21,0.245,-1626.872,0.127,596.17,0.049,0.177,1.367,0,0,116682,,,,,232,15.63,9.42,
129,81.503,6.637,62822.788,6.454,0.239,-1611.687,0.052,603.991,0.067,0.119,1.366,0,0,116876,,,,,231,16.181,9.727,
130,81.71,6.844,61219.024,6.687,0.228,-1595.707,-0.037,609.83,0.08,0.043,1.365,0,0,116184,,,,,230,16.755,10.068,
131,81.503,6.637,59631.639,6.915,0.232,-1578.933,-0.069,614.269,0.089,0.02,1.365,0,0,116602,,,,,229,17.365,10.45,
132,81.995,7.129,58061.422,7.157,0.257,-1561.369,-0.021,619.043,0.099,0.077,1.364,0,0,116258,,,,,228,18.02,10.863,
133,82.033,7.167,56509.163,7.433,0.297,-1543.019,0.074,625.738,0.114,0.188,1.364,0,0,115628,,,,,227,18.733,11.3,
134,82.402,7.536,54975.644,7.751,0.338,-1523.888,0.159,634.813,0.137,0.296,1.363,0,0,116176,,,,,226,19.508,11.757,
135,82.956,8.09,53461.645,8.104,0.365,-1503.982,0.187,645.44,0.164,0.351,1.362,0,0,115548,,,,,225,20.347,12.243,
136,83.348,8.482,51967.937,8.474,0.372,-1483.305,0.145,656.074,0.192,0.338,1.361,0,0,115184,,,,,224,21.24,12.766,
137,84.032,9.166,50495.289,8.844,0.365,-1461.865,0.055,665.285,0.217,0.272,1.36,0,0,115802,,,,,223,22.175,13.331,
138,84.047,9.181,49044.459,9.203,0.353,-1439.669,-0.046,672.38,0.235,0.189,1.359,0,0,114736,,,,,222,23.146,13.943,
139,84.155,9.289,47616.2,9.552,0.348,-1416.724,-0.12,677.562,0.249,0.128,1.359,0,0,114982,,,,,221,24.149,14.597,
140,85.093,10.227,46211.258,9.902,0.357,-1393.038,-0.146,681.711,0.259,0.112,1.359,0,0,114994,,,,,220,25.187,15.285,
141,85.047,10.181,44830.367,10.272,0.385,-1368.621,-0.12,686.003,0.27,0.149,1.358,0,0,114218,,,,,219,26.259,15.987,
142,84.955,10.089,43474.256,10.677,0.429,-1343.482,-0.053,691.533,0.285,0.231,1.358,0,0,114828,,,,,218,27.365,16.688,
143,86.039,11.173,42143.64,11.134,0.485,-1317.632,0.034,699.019,0.306,0.34,1.357,0,0,114226,,,,,217,28.514,17.38,
144,86.546,11.68,40839.226,11.648,0.544,-1291.08,0.119,708.67,0.336,0.455,1.356,0,0,113896,,,,,216,29.725,18.077,
145,86.484,11.618,39561.71,12.22,0.6,-1263.838,0.186,720.245,0.372,0.558,1.355,0,0,114250,,,,,215,31.027,18.807,
146,87.945,13.079,38311.776,12.847,0.651,-1235.918,0.227,733.23,0.414,0.641,1.354,0,0,113454,,,,,214,32.445,19.598,
147,88.137,13.271,37090.096,13.52,0.694,-1207.333,0.244,747.046,0.461,0.704,1.353,0,0,113976,,,,,213,33.996,20.476,
148,88.983,14.117,35897.328,14.234,0.734,-1178.095,0.245,761.234,0.51,0.755,1.352,0,0,113618,,,,,212,35.68,21.446,
149,89.951,15.085,34734.119,14.988,0.774,-1148.218,0.244,775.579,0.561,0.805,1.351,0,0,113160,,,,,211,37.485,22.497,
150,90.42,15.554,33601.101,15.785,0.82,-1117.715,0.251,790.142,0.615,0.866,1.349,0,0,113962,,,,,210,39.393,23.608,
151,91.112,16.246,32498.892,16.63,0.874,-1086.602,0.271,805.173,0.673,0.944,1.348,0,0,113140,,,,,209,41.384,24.754,
152,92.65,17.784,31428.095,17.534,0.936,-1054.894,0.304,820.967,0.735,1.039,1.347,0,0,113112,,,,,208,43.442,25.908,
153,92.788,17.922,30389.297,18.504,1.003,-1022.606,0.341,837.712,0.803,1.144,1.345,0,0,113702,,,,,207,45.547,27.043,
154,94.356,19.49,29383.071,19.541,1.071,-989.754,0.372,855.386,0.878,1.25,1.344,0,0,112564,,,,,206,47.682,28.141,
155,95.102,20.236,28409.972,20.644,1.134,-956.354,0.39,873.743,0.958,1.348,1.343,0,0,113008,,,,,205,49.829,29.185,
156,96.901,22.035,27470.539,21.807,1.19,-922.425,0.392,892.431,1.042,1.434,1.341,0,0,113060,,,,,204,51.982,30.175,
157,97.793,22.927,26565.293,23.023,1.241,-887.983,0.385,911.145,1.13,1.514,1.34,0,0,112578,,,,,203,54.149,31.126,
158,98.523,23.657,25694.738,24.288,1.29,-853.046,0.375,929.737,1.22,1.596,1.338,0,0,113342,,,,,202,56.35,32.062,
159,100.791,25.925,24859.361,25.604,1.341,-817.632,0.371,948.223,1.314,1.685,1.337,0,0,113072,,,,,201,58.605,33.001,
160,101.683,26.817,24059.627,26.972,1.397,-781.761,0.379,966.76,1.411,1.79,1.336,0,0,113024,,,,,200,60.918,33.946,
161,102.874,28.008,23295.985,28.399,1.459,-745.451,0.402,985.602,1.513,1.915,1.334,0,0,113324,,,,,199,63.27,34.871,
162,104.665,29.799,22568.864,29.891,1.527,-708.722,0.437,1005.016,1.622,2.059,1.333,0,0,113110,,,,,198,65.612,35.721,
163,106.003,31.137,21878.674,31.452,1.595,-671.594,0.478,1025.165,1.737,2.215,1.332,0,0,113558,,,,,197,67.868,36.416,
164,107.779,32.913,21225.802,33.08,1.657,-634.087,0.516,1046.023,1.86,2.376,1.33,0,0,113542,,,,,196,69.929,36.849,
165,109.578,34.712,20610.619,34.763,1.707,-596.222,0.544,1067.391,1.989,2.533,1.329,0,0,113488,,,,,195,71.669,36.906,
166,111.307,36.441,20033.472,36.487,1.738,-558.019,0.558,1088.96,2.123,2.681,1.327,0,0,114254,,,,,194,72.954,36.467,
167,113.029,38.163,19494.687,38.232,1.747,-519.499,0.555,1110.351,2.26,2.815,1.326,0,0,114088,,,,,193,73.66,35.428,
168,114.636,39.77,18994.572,39.974,1.731,-480.685,0.536,1131.153,2.397,2.933,1.325,0,0,114182,,,,,192,73.678,33.704,
169,117.196,42.33,18533.409,41.687,1.692,-441.597,0.506,1151.005,2.532,3.038,1.324,0,0,114662,,,,,191,72.93,31.243,
170,118.441,43.575,18111.461,43.353,1.637,-402.258,0.478,1169.737,2.663,3.141,1.323,0,0,114224,,,,,190,71.394,28.041,
171,119.671,44.805,17728.969,44.958,1.572,-362.69,0.461,1187.422,2.789,3.25,1.321,0,0,114712,,,,,189,69.149,24.191,
172,121.793,46.927,17386.151,46.495,1.502,-322.915,0.459,1204.285,2.912,3.371,1.321,0,0,114876,,,,,188,66.4,19.905,
173,122.646,47.78,17083.201,47.957,1.419,-282.956,0.464,1220.498,3.031,3.495,1.32,0,0,114682,,,,,187,63.453,15.496,
174,125.076,50.21,16820.293,49.326,1.314,-242.835,0.463,1236.015,3.145,3.608,1.319,0,0,115216,,,,,186,60.647,11.321,
175,125.252,50.386,16597.578,50.574,1.177,-202.575,0.444,1250.522,3.252,3.696,1.318,0,0,115148,,,,,185,58.268,7.694,
176,127.274,52.408,16415.182,51.667,1.003,-162.199,0.4,1263.515,3.348,3.748,1.317,0,0,115396,,,,,184,56.483,4.816,
177,128.32,53.454,16273.211,52.57,0.797,-121.731,0.336,1274.475,3.428,3.765,1.317,0,0,115616,,,,,183,55.313,2.743,
178,128.766,53.9,16171.744,53.259,0.578,-81.193,0.271,1283.111,3.491,3.762,1.316,0,0,115368,,,,,182,54.646,1.387,
179,129.073,54.207,16110.841,53.734,0.38,-40.608,0.241,1289.7,3.538,3.779,1.316,0,0,116032,,,,,181,54.292,0.558,
180,129.673,54.807,16090.536,54.044,0.256,0,0.306,1295.487,3.575,3.88,1.316,0,0,115776,,,,,,,,
181,129.311,54.445,16110.841,54.292,0.27,40.608,0.539,1303.076,3.618,4.156,1.315,0,0,116016,,,,,,,,
182,128.796,53.93,16171.744,54.646,0.478,81.193,1.009,1316.545,3.69,4.7,1.315,0,0,116450,,,,,,,,
183,128.374,53.508,16273.211,55.313,0.893,121.731,1.747,1340.97,3.823,5.57,1.313,0,0,116046,,,,,,,,
184,128.55,53.684,16415.182,56.483,1.47,162.199,2.717,1381.282,4.044,6.761,1.311,0,0,116676,,,,,,,,
185,130.741,55.875,16597.578,58.268,2.097,202.575,3.811,1440.754,4.372,8.183,1.309,0,0,116812,,,,,,,,
186,134.008,59.143,16820.293,60.647,2.631,242.835,4.862,1519.702,4.806,9.668,1.306,0,0,116340,,,,,,,,
187,137.529,62.663,17083.201,63.453,2.929,282.956,5.684,1614.879,5.323,11.007,1.303,0,0,116976,,,,,,,,
188,141.104,66.238,17386.151,66.4,2.902,322.915,6.122,1719.855,5.882,12.004,1.3,0,0,116446,,,,,,,,
189,146.708,71.842,17728.969,69.149,2.539,362.69,6.108,1826.373,6.428,12.536,1.297,0,0,116510,,,,,,,,
