rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
44,77.267,1.974,187506.078,1.903,0.029,-801.115,0.214,531.52,-0.004,0.21,1.373,0,0,114066,,,,,316,1.87,-0.033,
45,76.929,1.635,186694.838,1.948,0.06,-821.376,0.57,541.884,0.017,0.588,1.372,0,0,114534,,,,,315,1.898,-0.05,
46,77.106,1.812,185863.306,2.019,0.077,-841.698,0.761,558.985,0.053,0.814,1.37,0,0,114332,,,,,314,1.929,-0.09,
47,77.836,2.543,185011.423,2.096,0.074,-862.076,0.709,577.782,0.093,0.802,1.368,0,0,114646,,,,,313,1.957,-0.139,
48,77.621,2.327,184139.138,2.16,0.051,-882.502,0.433,592.554,0.125,0.558,1.367,0,0,114778,,,,,312,1.985,-0.175,
49,77.175,1.881,183246.405,2.195,0.019,-902.97,0.05,599.311,0.139,0.189,1.366,0,0,114792,,,,,311,2.02,-0.175,
50,77.997,2.704,182333.187,2.199,-0.01,-923.471,-0.293,597.31,0.134,-0.159,1.366,0,0,115340,,,,,310,2.076,-0.123,
51,77.698,2.404,181399.454,2.179,-0.026,-943.998,-0.485,588.931,0.116,-0.369,1.367,0,0,115448,,,,,309,2.167,-0.012,
52,76.767,1.474,180445.185,2.151,-0.028,-964.543,-0.501,578.169,0.093,-0.408,1.368,0,0,115616,,,,,308,2.304,0.153,
53,77.598,2.304,179470.366,2.127,-0.019,-985.096,-0.395,568.64,0.072,-0.323,1.369,0,0,115828,,,,,307,2.48,0.353,
54,77.636,2.343,178474.993,2.114,-0.007,-1005.649,-0.26,562.154,0.058,-0.202,1.37,0,0,115798,,,,,306,2.674,0.56,
55,76.967,1.674,177459.071,2.112,0.001,-1026.192,-0.173,558.429,0.05,-0.124,1.37,0,0,115908,,,,,305,2.865,0.753,
56,77.705,2.412,176422.615,2.114,0.001,-1046.716,-0.18,555.71,0.043,-0.137,1.37,0,0,115924,,,,,304,3.044,0.93,
57,77.329,2.035,175365.649,2.112,-0.008,-1067.21,-0.284,551.669,0.034,-0.25,1.371,0,0,115986,,,,,303,3.22,1.108,
58,77.398,2.104,174288.208,2.097,-0.022,-1087.664,-0.443,544.406,0.018,-0.424,1.371,0,0,115910,,,,,302,3.405,1.308,
59,77.728,2.435,173190.337,2.068,-0.034,-1108.067,-0.568,533.539,-0.005,-0.573,1.373,0,0,115950,,,,,301,3.601,1.533,
60,77.083,1.789,172072.094,2.032,-0.034,-1128.408,-0.561,521.012,-0.032,-0.593,1.374,0,0,116114,,,,,300,3.796,1.764,
61,77.367,2.074,170933.546,2.006,-0.016,-1148.675,-0.364,510.825,-0.054,-0.418,1.375,0,0,116258,,,,,299,3.971,1.965,
62,76.921,1.628,169774.772,2.006,0.018,-1168.857,-0.014,507.349,-0.062,-0.077,1.375,0,0,116320,,,,,298,4.111,2.105,
63,77.359,2.066,168595.865,2.042,0.054,-1188.941,0.36,512.922,-0.051,0.309,1.375,0,0,116538,,,,,297,4.209,2.167,
64,76.944,1.651,167396.927,2.11,0.078,-1208.915,0.602,526.222,-0.023,0.579,1.373,0,0,116572,,,,,296,4.272,2.162,
65,77.959,2.666,166178.075,2.192,0.081,-1228.767,0.618,542.693,0.012,0.63,1.372,0,0,116560,,,,,295,4.311,2.119,
66,77.452,2.158,164939.438,2.267,0.065,-1248.484,0.435,556.977,0.042,0.477,1.37,0,0,116746,,,,,294,4.344,2.077,
67,78.09,2.796,163681.157,2.32,0.041,-1268.052,0.172,565.699,0.06,0.233,1.369,0,0,116772,,,,,293,4.385,2.065,
68,77.605,2.312,162403.388,2.35,0.02,-1287.457,-0.059,568.479,0.066,0.007,1.369,0,0,116936,,,,,292,4.442,2.092,
69,77.136,1.843,161106.301,2.361,0.004,-1306.688,-0.231,566.639,0.062,-0.169,1.369,0,0,116826,,,,,291,4.512,2.151,
70,77.867,2.573,159790.076,2.358,-0.01,-1325.729,-0.371,561.283,0.049,-0.322,1.37,0,0,116460,,,,,290,4.588,2.23,
71,78.22,2.927,158454.91,2.342,-0.022,-1344.567,-0.492,552.822,0.03,-0.461,1.371,0,0,116736,,,,,289,4.665,2.323,
72,77.413,2.12,157101.015,2.316,-0.028,-1363.187,-0.553,542.04,0.006,-0.546,1.372,0,0,116332,,,,,288,4.748,2.432,
73,77.136,1.843,155728.614,2.289,-0.023,-1381.575,-0.502,531,-0.018,-0.521,1.373,0,0,115464,,,,,287,4.849,2.56,
74,77.751,2.458,154337.947,2.273,-0.006,-1399.717,-0.334,522.591,-0.037,-0.371,1.374,0,0,115678,,,,,286,4.972,2.699,
75,77.851,2.558,152929.267,2.279,0.019,-1417.597,-0.099,519.162,-0.045,-0.144,1.374,0,0,115868,,,,,285,5.113,2.834,
76,76.829,1.535,151502.844,2.31,0.043,-1435.202,0.123,521.397,-0.041,0.082,1.374,0,0,115470,,,,,284,5.256,2.946,
77,77.736,2.443,150058.96,2.362,0.059,-1452.516,0.262,528.088,-0.027,0.235,1.373,0,0,115312,,,,,283,5.378,3.016,
78,78.205,2.912,148597.913,2.425,0.064,-1469.525,0.294,536.854,-0.009,0.285,1.372,0,0,115522,,,,,282,5.462,3.037,
79,77.582,2.289,147120.018,2.488,0.061,-1486.212,0.241,545.329,0.009,0.25,1.371,0,0,115500,,,,,281,5.497,3.009,
80,77.744,2.45,145625.601,2.544,0.051,-1502.564,0.141,551.968,0.023,0.164,1.371,0,0,115220,,,,,280,5.492,2.948,
81,78.005,2.712,144115.007,2.59,0.039,-1518.564,0.013,555.969,0.031,0.044,1.37,0,0,115484,,,,,279,5.47,2.88,
82,77.982,2.689,142588.595,2.621,0.024,-1534.198,-0.136,556.771,0.032,-0.104,1.37,0,0,115132,,,,,278,5.463,2.842,
83,77.828,2.535,141046.738,2.637,0.008,-1549.451,-0.285,554.031,0.025,-0.26,1.371,0,0,114858,,,,,277,5.494,2.857,
84,78.497,3.204,139489.824,2.638,-0.004,-1564.308,-0.395,548.139,0.011,-0.384,1.371,0,0,115336,,,,,276,5.573,2.935,
85,77.359,2.066,137918.259,2.63,-0.009,-1578.753,-0.438,540.41,-0.007,-0.445,1.372,0,0,114918,,,,,275,5.685,3.055,
86,78.097,2.804,136332.461,2.621,-0.008,-1592.771,-0.427,532.392,-0.026,-0.453,1.373,0,0,114772,,,,,274,5.811,3.19,
87,77.744,2.45,134732.865,2.615,-0.005,-1606.347,-0.405,524.889,-0.043,-0.448,1.373,0,0,114836,,,,,273,5.938,3.323,
88,77.951,2.658,133119.919,2.611,-0.004,-1619.467,-0.396,517.774,-0.06,-0.456,1.374,0,0,114400,,,,,272,6.062,3.451,
89,78.328,3.035,131494.089,2.607,-0.003,-1632.115,-0.392,510.734,-0.077,-0.469,1.375,0,0,114310,,,,,271,6.186,3.579,
90,77.39,2.097,129855.852,2.605,0,-1644.276,-0.368,503.985,-0.093,-0.461,1.375,0,0,114090,,,,,270,6.31,3.705,
91,78.067,2.773,128205.703,2.608,0.007,-1655.937,-0.318,498.16,-0.107,-0.425,1.376,0,0,113772,,,,,269,6.422,3.814,
92,77.605,2.312,126544.149,2.619,0.016,-1667.083,-0.249,493.8,-0.118,-0.367,1.377,0,0,113536,,,,,268,6.511,3.892,
93,78.374,3.081,124871.714,2.642,0.03,-1677.699,-0.143,491.471,-0.125,-0.268,1.377,0,0,113698,,,,,267,6.576,3.934,
94,77.798,2.504,123188.933,2.684,0.056,-1687.771,0.041,492.515,-0.124,-0.083,1.377,0,0,113834,,,,,266,6.627,3.943,
95,77.851,2.558,121496.357,2.758,0.096,-1697.286,0.327,499.247,-0.111,0.216,1.376,0,0,113726,,,,,265,6.68,3.922,
96,77.897,2.604,119794.551,2.878,0.144,-1706.23,0.654,513.622,-0.08,0.574,1.375,0,0,113648,,,,,264,6.749,3.871,
97,77.859,2.566,118084.093,3.042,0.181,-1714.589,0.89,535.148,-0.033,0.858,1.372,0,0,113714,,,,,263,6.839,3.797,
98,78.835,3.542,116365.573,3.23,0.188,-1722.35,0.901,559.898,0.023,0.924,1.37,0,0,113786,,,,,262,6.952,3.722,
99,78.989,3.696,114639.596,3.406,0.158,-1729.501,0.637,581.69,0.072,0.709,1.368,0,0,113718,,,,,261,7.09,3.684,
100,79.097,3.803,112906.779,3.535,0.097,-1736.029,0.163,594.656,0.101,0.264,1.367,0,0,113838,,,,,260,7.254,3.719,
101,79.081,3.788,111167.751,3.596,0.025,-1741.921,-0.372,595.567,0.102,-0.271,1.367,0,0,114102,,,,,259,7.436,3.84,
102,78.966,3.673,109423.153,3.588,-0.037,-1747.165,-0.802,584.9,0.075,-0.727,1.368,0,0,114052,,,,,258,7.624,4.036,
103,79.412,4.118,107673.64,3.533,-0.067,-1751.751,-0.995,566.648,0.031,-0.964,1.369,0,0,114536,,,,,257,7.802,4.269,
104,78.343,3.05,105919.875,3.467,-0.056,-1755.666,-0.898,547.097,-0.016,-0.914,1.371,0,0,114486,,,,,256,7.964,4.497,
105,78.097,2.804,104162.534,3.433,-0.006,-1758.9,-0.562,532.756,-0.051,-0.613,1.373,0,0,114552,,,,,255,8.117,4.684,
106,78.835,3.542,102402.304,3.461,0.063,-1761.443,-0.12,527.993,-0.064,-0.184,1.373,0,0,114680,,,,,254,8.276,4.815,
107,78.497,3.204,100639.882,3.558,0.127,-1763.283,0.262,533.435,-0.053,0.209,1.373,0,0,114774,,,,,253,8.452,4.894,
108,78.674,3.38,98875.974,3.707,0.164,-1764.413,0.459,546.031,-0.026,0.434,1.371,0,0,114788,,,,,252,8.65,4.943,
109,79.581,4.288,97111.297,3.877,0.169,-1764.821,0.445,560.825,0.008,0.452,1.37,0,0,114764,,,,,251,8.869,4.992,
110,79.619,4.326,95346.576,4.037,0.151,-1764.5,0.293,573.497,0.036,0.329,1.369,0,0,114932,,,,,250,9.107,5.07,
111,79.543,4.249,93582.544,4.176,0.129,-1763.44,0.126,582.256,0.055,0.182,1.368,0,0,115238,,,,,249,9.356,5.18,
112,79.489,4.195,91819.943,4.298,0.118,-1761.635,0.029,587.926,0.067,0.096,1.367,0,0,115574,,,,,248,9.614,5.316,
113,79.535,4.241,90059.524,4.414,0.117,-1759.077,-0.008,592.273,0.076,0.068,1.367,0,0,115634,,,,,247,9.882,5.468,
114,79.666,4.372,88302.042,4.53,0.113,-1755.759,-0.057,595.956,0.083,0.026,1.367,0,0,115566,,,,,246,10.167,5.637,
115,80.081,4.787,86548.262,4.636,0.095,-1751.674,-0.182,597.799,0.086,-0.096,1.366,0,0,115522,,,,,245,10.473,5.837,
116,80.427,5.133,84798.952,4.718,0.065,-1746.816,-0.365,595.98,0.08,-0.285,1.367,0,0,116060,,,,,244,10.801,6.083,
117,80.296,5.003,83054.889,4.769,0.039,-1741.181,-0.516,590.03,0.063,-0.454,1.367,0,0,115932,,,,,243,11.144,6.375,
118,79.988,4.695,81316.852,4.803,0.035,-1734.763,-0.546,581.818,0.04,-0.506,1.368,0,0,116132,,,,,242,11.489,6.686,
119,79.812,4.518,79585.626,4.846,0.057,-1727.558,-0.438,574.602,0.019,-0.419,1.369,0,0,116500,,,,,241,11.829,6.983,
120,79.827,4.534,77862,4.922,0.096,-1719.562,-0.263,570.971,0.007,-0.255,1.369,0,0,116642,,,,,240,12.165,7.243,
121,80.373,5.079,76146.766,5.037,0.132,-1710.773,-0.111,571.436,0.006,-0.105,1.369,0,0,116998,,,,,239,12.507,7.47,
122,80.504,5.21,74440.72,5.183,0.156,-1701.187,-0.029,574.751,0.011,-0.018,1.369,0,0,117008,,,,,238,12.872,7.689,
123,80.965,5.671,72744.659,5.346,0.171,-1690.802,0.003,579.391,0.021,0.023,1.368,0,0,116642,,,,,237,13.272,7.926,
124,80.588,5.295,71059.383,5.523,0.185,-1679.617,0.028,584.719,0.031,0.059,1.368,0,0,117014,,,,,236,13.709,8.186,
125,80.496,5.202,69385.691,5.717,0.203,-1667.632,0.067,590.934,0.045,0.112,1.367,0,0,116996,,,,,235,14.178,8.461,
126,81.787,6.494,67724.385,5.929,0.222,-1654.846,0.103,598.237,0.061,0.164,1.366,0,0,117172,,,,,234,14.673,8.744,
127,80.826,5.533,66076.266,6.159,0.235,-1641.259,0.113,606.258,0.079,0.192,1.366,0,0,116692,,,,,233,15.189,9.03,
128,82.126,6.832,64442.134,6.399,0.244,-1626.872,0.098,614.32,0.098,0.196,1.365,0,0,117020,,,,,232,15.736,9.337,
129,81.933,6.64,62822.788,6.647,0.254,-1611.687,0.085,622.12,0.116,0.201,1.364,0,0,117106,,,,,231,16.329,9.682,
130,82.249,6.955,61219.024,6.908,0.27,-1595.707,0.099,630.042,0.135,0.234,1.363,0,0,116994,,,,,230,16.98,10.072,
131,81.833,6.54,59631.639,7.19,0.295,-1578.933,0.138,638.775,0.157,0.294,1.363,0,0,116540,,,,,229,17.688,10.498,
132,82.987,7.693,58061.422,7.499,0.321,-1561.369,0.176,648.645,0.182,0.358,1.362,0,0,116596,,,,,228,18.437,10.938,
133,83.21,7.916,56509.163,7.831,0.341,-1543.019,0.185,659.278,0.209,0.394,1.361,0,0,116460,,,,,227,19.201,11.37,
134,83.471,8.177,54975.644,8.178,0.35,-1523.888,0.148,669.774,0.237,0.385,1.36,0,0,116484,,,,,226,19.964,11.786,
135,83.486,8.193,53461.645,8.526,0.345,-1503.982,0.068,679.095,0.262,0.33,1.359,0,0,116266,,,,,225,20.722,12.196,
136,84.478,9.185,51967.937,8.866,0.333,-1483.305,-0.036,686.432,0.282,0.245,1.358,0,0,115942,,,,,224,21.489,12.623,
137,84.862,9.569,50495.289,9.193,0.322,-1461.865,-0.131,691.571,0.295,0.164,1.358,0,0,116190,,,,,223,22.289,13.096,
138,84.355,9.062,49044.459,9.515,0.325,-1439.669,-0.173,695.195,0.304,0.131,1.357,0,0,115708,,,,,222,23.144,13.629,
139,85.454,10.161,47616.2,9.852,0.354,-1416.724,-0.136,698.848,0.313,0.177,1.357,0,0,115212,,,,,221,24.07,14.218,
140,85.085,9.792,46211.258,10.231,0.408,-1393.038,-0.031,704.326,0.329,0.298,1.357,0,0,114914,,,,,220,25.076,14.845,
141,85.385,10.092,44830.367,10.672,0.475,-1368.621,0.097,712.755,0.353,0.451,1.356,0,0,114656,,,,,219,26.165,15.493,
142,86.392,11.099,43474.256,11.178,0.534,-1343.482,0.189,723.967,0.388,0.576,1.355,0,0,114482,,,,,218,27.338,16.16,
143,87.176,11.883,42143.64,11.734,0.573,-1317.632,0.212,736.695,0.428,0.64,1.354,0,0,114154,,,,,217,28.594,16.86,
144,87.576,12.283,40839.226,12.318,0.593,-1291.08,0.179,749.432,0.469,0.648,1.353,0,0,113996,,,,,216,29.931,17.613,
145,88.514,13.22,39561.71,12.917,0.606,-1263.838,0.127,761.3,0.508,0.635,1.352,0,0,114002,,,,,215,31.342,18.425,
146,88.345,13.051,38311.776,13.531,0.624,-1235.918,0.088,772.288,0.546,0.634,1.351,0,0,113802,,,,,214,32.82,19.289,
147,89.498,14.204,37090.096,14.168,0.651,-1207.333,0.07,782.842,0.584,0.654,1.35,0,0,113856,,,,,213,34.36,20.192,
148,89.867,14.573,35897.328,14.834,0.683,-1178.095,0.063,793.322,0.622,0.685,1.349,0,0,113622,,,,,212,35.97,21.136,
149,90.797,15.504,34734.119,15.534,0.717,-1148.218,0.057,803.827,0.662,0.719,1.348,0,0,113314,,,,,211,37.671,22.137,
150,91.958,16.664,33601.101,16.27,0.755,-1117.715,0.059,814.422,0.703,0.762,1.347,0,0,113742,,,,,210,39.491,23.221,
151,91.673,16.38,32498.892,17.048,0.805,-1086.602,0.082,825.404,0.747,0.829,1.346,0,0,113566,,,,,209,41.448,24.4,
152,92.857,17.564,31428.095,17.885,0.871,-1054.894,0.136,837.363,0.797,0.932,1.346,0,0,113534,,,,,208,43.533,25.648,
153,94.456,19.163,30389.297,18.797,0.957,-1022.606,0.22,850.999,0.854,1.074,1.344,0,0,113686,,,,,207,45.712,26.915,
154,94.449,19.155,29383.071,19.803,1.056,-989.754,0.321,866.838,0.923,1.243,1.343,0,0,113738,,,,,206,47.937,28.134,
155,95.433,20.139,28409.972,20.91,1.157,-956.354,0.414,884.977,1.003,1.416,1.342,0,0,113718,,,,,205,50.165,29.255,
156,97.401,22.107,27470.539,22.114,1.249,-922.425,0.48,905.002,1.093,1.573,1.34,0,0,113388,,,,,204,52.373,30.259,
157,98.93,23.637,26565.293,23.403,1.327,-887.983,0.513,926.196,1.193,1.706,1.339,0,0,113222,,,,,203,54.566,31.163,
158,99.791,24.498,25694.738,24.763,1.393,-853.046,0.525,947.921,1.298,1.823,1.337,0,0,113336,,,,,202,56.77,32.007,
159,100.968,25.674,24859.361,26.188,1.456,-817.632,0.53,969.852,1.408,1.938,1.336,0,0,113252,,,,,201,59.011,32.823,
160,103.005,27.711,24059.627,27.675,1.519,-781.761,0.539,991.959,1.523,2.063,1.334,0,0,113580,,,,,200,61.287,33.612,
161,104.404,29.111,23295.985,29.227,1.585,-745.451,0.556,1014.331,1.644,2.2,1.332,0,0,113288,,,,,199,63.554,34.327,
162,105.88,30.587,22568.864,30.845,1.651,-708.722,0.578,1037.066,1.771,2.349,1.331,0,0,113498,,,,,198,65.736,34.891,
163,107.725,32.432,21878.674,32.527,1.714,-671.594,0.602,1060.201,1.904,2.506,1.329,0,0,114142,,,,,197,67.751,35.224,
164,109.055,33.761,21225.802,34.27,1.768,-634.087,0.62,1083.655,2.043,2.663,1.328,0,0,113888,,,,,196,69.525,35.255,
165,111.5,36.206,20610.619,36.059,1.808,-596.222,0.628,1107.203,2.187,2.815,1.326,0,0,113858,,,,,195,70.988,34.929,
166,113.252,37.959,20033.472,37.88,1.831,-558.019,0.625,1130.545,2.334,2.959,1.325,0,0,114442,,,,,194,72.062,34.182,
167,115.043,39.75,19494.687,39.714,1.833,-519.499,0.611,1153.392,2.483,3.094,1.323,0,0,114332,,,,,193,72.654,32.94,
168,116.689,41.395,18994.572,41.54,1.814,-480.685,0.586,1175.468,2.631,3.217,1.322,0,0,114738,,,,,192,72.667,31.127,
169,118.495,43.202,18533.409,43.334,1.77,-441.597,0.55,1196.476,2.776,3.326,1.321,0,0,114686,,,,,191,72.028,28.694,
170,121.063,45.769,18111.461,45.074,1.706,-402.258,0.511,1216.177,2.916,3.427,1.32,0,0,114864,,,,,190,70.729,25.655,
171,122.8,47.507,17728.969,46.744,1.635,-362.69,0.487,1234.61,3.051,3.538,1.319,0,0,115582,,,,,189,68.856,22.112,
172,123.169,47.876,17386.151,48.344,1.566,-322.915,0.49,1252.16,3.182,3.671,1.318,0,0,115184,,,,,188,66.601,18.257,
173,125.083,49.79,17083.201,49.874,1.494,-282.956,0.513,1269.29,3.309,3.822,1.317,0,0,115348,,,,,187,64.222,14.348,
174,126.89,51.596,16820.293,51.324,1.4,-242.835,0.53,1286.103,3.434,3.964,1.316,0,0,115376,,,,,186,61.987,10.663,
175,128.527,53.234,16597.578,52.661,1.262,-202.575,0.514,1302.117,3.553,4.067,1.315,0,0,115496,,,,,185,60.104,7.443,
176,129.919,54.625,16415.182,53.833,1.074,-162.199,0.458,1316.485,3.66,4.117,1.315,0,0,115862,,,,,184,58.678,4.845,
177,130.826,55.532,16273.211,54.798,0.85,-121.731,0.379,1328.478,3.749,4.127,1.314,0,0,115784,,,,,183,57.707,2.909,
178,131.695,56.401,16171.744,55.534,0.623,-81.193,0.31,1337.92,3.818,4.128,1.314,0,0,115868,,,,,182,57.104,1.57,
179,131.572,56.278,16110.841,56.056,0.431,-40.608,0.296,1345.419,3.871,4.167,1.313,0,0,116288,,,,,181,56.726,0.67,
180,132.517,57.224,16090.536,56.421,0.316,0,0.38,1352.471,3.916,4.296,1.313,0,0,116212,,,,,,,,
181,131.91,56.616,16110.841,56.726,0.318,40.608,0.61,1361.493,3.968,4.578,1.312,0,0,116202,,,,,,,,
182,131.664,56.37,16171.744,57.104,0.466,81.193,1.024,1375.748,4.045,5.069,1.312,0,0,116296,,,,,,,,
183,131.756,56.463,16273.211,57.707,0.768,121.731,1.636,1399.017,4.17,5.806,1.311,0,0,116332,,,,,,,,
184,132.617,57.324,16415.182,58.678,1.19,162.199,2.424,1434.945,4.364,6.789,1.309,0,0,116678,,,,,,,,
185,133.148,57.854,16597.578,60.104,1.664,202.575,3.32,1486.15,4.642,7.962,1.307,0,0,116566,,,,,,,,
186,135.754,60.46,16820.293,61.987,2.086,242.835,4.208,1553.298,5.005,9.213,1.305,0,0,116818,,,,,,,,
187,139.075,63.781,17083.201,64.222,2.346,282.956,4.944,1634.457,5.438,10.383,1.302,0,0,116808,,,,,,,,
188,141.819,66.526,17386.151,66.601,2.361,322.915,5.395,1725.051,5.912,11.307,1.299,0,0,116654,,,,,,,,
