rpm,mode,stroke(1:2stroke/2:4stroke),encoder,cylinder,count,Pcomp,TDC Marker Offset,Firing Tolerance,CylinderDiameter,CombustionChamberStroke,ConnectingRodLength,InitialPressure,InitialTemperature,EngineRpm,CrankRadius,CompressionRatio,SpecificGravity,IndexLowCalorificPower,,,,
41,78.512,2.644,189818.721,1.99,-0.011,-740.761,-0.262,562.727,0.062,-0.2,1.37,0,0,113484,,,,,319,1.858,-0.132,
42,77.444,1.575,189067.947,1.97,-0.024,-760.802,-0.415,554.858,0.045,-0.369,1.37,0,0,113232,,,,,318,1.791,-0.179,
43,77.398,1.529,188297.091,1.948,-0.016,-780.922,-0.32,546.505,0.028,-0.292,1.371,0,0,114058,,,,,317,1.742,-0.206,
44,77.651,1.783,187506.078,1.94,-0.001,-801.115,-0.146,541.99,0.018,-0.128,1.372,0,0,113866,,,,,316,1.723,-0.217,
45,77.767,1.898,186694.838,1.943,0.003,-821.376,-0.108,540.434,0.014,-0.093,1.372,0,0,113572,,,,,315,1.743,-0.2,
46,78.628,2.759,185863.306,1.941,-0.009,-841.698,-0.251,537.456,0.008,-0.244,1.372,0,0,114442,,,,,314,1.806,-0.135,
47,77.659,1.791,185011.423,1.923,-0.024,-862.076,-0.427,530.132,-0.008,-0.436,1.373,0,0,114366,,,,,313,1.918,-0.005,
48,77.39,1.522,184139.138,1.896,-0.027,-882.502,-0.452,520.061,-0.03,-0.481,1.374,0,0,114506,,,,,312,2.079,0.183,
49,78.005,2.137,183246.405,1.875,-0.012,-902.97,-0.281,511.87,-0.047,-0.328,1.375,0,0,114654,,,,,311,2.28,0.405,
50,77.175,1.306,182333.187,1.874,0.01,-923.471,-0.033,509.13,-0.053,-0.087,1.375,0,0,114788,,,,,310,2.497,0.623,
51,77.821,1.952,181399.454,1.893,0.025,-943.998,0.129,511.645,-0.048,0.08,1.375,0,0,115348,,,,,309,2.704,0.811,
52,78.182,2.313,180445.185,1.92,0.026,-964.543,0.138,516.203,-0.039,0.098,1.374,0,0,115216,,,,,308,2.879,0.959,
53,77.651,1.783,179470.366,1.943,0.02,-985.096,0.057,519.626,-0.032,0.025,1.374,0,0,115074,,,,,307,3.019,1.076,
54,78.082,2.213,178474.993,1.961,0.016,-1005.649,0.011,521.272,-0.029,-0.019,1.374,0,0,115450,,,,,306,3.132,1.171,
55,77.59,1.722,177459.071,1.978,0.021,-1026.192,0.063,522.985,-0.026,0.037,1.374,0,0,115432,,,,,305,3.235,1.257,
56,77.628,1.76,176422.615,2.005,0.032,-1046.716,0.17,526.87,-0.018,0.152,1.373,0,0,115632,,,,,304,3.34,1.335,
57,78.044,2.175,175365.649,2.04,0.037,-1067.21,0.225,533.01,-0.005,0.22,1.373,0,0,115752,,,,,303,3.456,1.416,
58,78.074,2.206,174288.208,2.076,0.032,-1087.664,0.155,539.095,0.007,0.163,1.372,0,0,115762,,,,,302,3.581,1.505,
59,77.859,1.991,173190.337,2.101,0.017,-1108.067,-0.015,542.175,0.013,-0.002,1.372,0,0,116038,,,,,301,3.709,1.608,
60,78.366,2.498,172072.094,2.111,0.003,-1128.408,-0.178,541.024,0.01,-0.168,1.372,0,0,116086,,,,,300,3.826,1.715,
61,78.036,2.167,170933.546,2.109,-0.002,-1148.675,-0.232,537.152,0.002,-0.23,1.372,0,0,116046,,,,,299,3.925,1.816,
62,77.413,1.545,169774.772,2.11,0.005,-1168.857,-0.158,533.634,-0.006,-0.164,1.373,0,0,116240,,,,,298,4.007,1.897,
63,78.128,2.26,168595.865,2.121,0.018,-1188.941,-0.029,532.807,-0.009,-0.038,1.373,0,0,116160,,,,,297,4.081,1.96,
64,77.997,2.129,167396.927,2.145,0.027,-1208.915,0.063,534.825,-0.005,0.059,1.372,0,0,116594,,,,,296,4.163,2.018,
65,78.143,2.275,166178.075,2.174,0.03,-1228.767,0.079,538.154,0.002,0.081,1.372,0,0,116528,,,,,295,4.258,2.084,
66,78.297,2.429,164939.438,2.202,0.027,-1248.484,0.043,541.151,0.008,0.05,1.372,0,0,116772,,,,,294,4.36,2.158,
67,77.521,1.652,163681.157,2.227,0.023,-1268.052,-0.004,543.119,0.012,0.008,1.372,0,0,116664,,,,,293,4.456,2.229,
68,78.651,2.782,162403.388,2.249,0.021,-1287.457,-0.037,544.181,0.013,-0.024,1.372,0,0,116448,,,,,292,4.532,2.283,
69,78.005,2.137,161106.301,2.269,0.019,-1306.688,-0.06,544.645,0.014,-0.047,1.371,0,0,116884,,,,,291,4.587,2.318,
70,77.936,2.067,159790.076,2.288,0.018,-1325.729,-0.077,544.68,0.013,-0.064,1.371,0,0,116168,,,,,290,4.629,2.341,
71,78.489,2.621,158454.91,2.307,0.02,-1344.567,-0.073,544.545,0.012,-0.061,1.371,0,0,116296,,,,,289,4.667,2.36,
72,77.982,2.114,157101.015,2.329,0.026,-1363.187,-0.018,545.048,0.013,-0.005,1.371,0,0,116296,,,,,288,4.71,2.381,
73,78.328,2.46,155728.614,2.361,0.04,-1381.575,0.108,547.708,0.018,0.127,1.371,0,0,115536,,,,,287,4.761,2.4,
74,78.282,2.413,154337.947,2.41,0.058,-1399.717,0.277,554.035,0.031,0.308,1.371,0,0,115998,,,,,286,4.82,2.41,
75,77.759,1.891,152929.267,2.476,0.073,-1417.597,0.399,564.109,0.053,0.452,1.37,0,0,115428,,,,,285,4.891,2.415,
76,78.659,2.79,151502.844,2.551,0.073,-1435.202,0.389,575.72,0.078,0.467,1.368,0,0,115036,,,,,284,4.97,2.419,
77,78.743,2.875,150058.96,2.619,0.061,-1452.516,0.25,585.484,0.099,0.349,1.368,0,0,115616,,,,,283,5.053,2.434,
78,78.858,2.99,148597.913,2.672,0.046,-1469.525,0.096,591.491,0.111,0.208,1.367,0,0,114732,,,,,282,5.137,2.465,
79,78.559,2.69,147120.018,2.715,0.044,-1486.212,0.059,595.058,0.119,0.177,1.367,0,0,114946,,,,,281,5.225,2.51,
80,78.005,2.137,145625.601,2.764,0.056,-1502.564,0.158,599.54,0.128,0.286,1.366,0,0,114890,,,,,280,5.321,2.557,
81,78.697,2.828,144115.007,2.827,0.07,-1518.564,0.275,607.029,0.144,0.419,1.365,0,0,114168,,,,,279,5.43,2.603,
82,78.858,2.99,142588.595,2.9,0.07,-1534.198,0.247,615.974,0.164,0.411,1.365,0,0,114736,,,,,278,5.546,2.646,
83,79.189,3.321,141046.738,2.959,0.044,-1549.451,0,621.809,0.176,0.177,1.364,0,0,114102,,,,,277,5.662,2.703,
84,78.897,3.028,139489.824,2.983,0.001,-1564.308,-0.396,619.921,0.172,-0.225,1.364,0,0,113788,,,,,276,5.764,2.781,
85,78.951,3.082,137918.259,2.962,-0.041,-1578.753,-0.773,608.648,0.146,-0.627,1.365,0,0,114052,,,,,275,5.843,2.881,
86,79.189,3.321,136332.461,2.907,-0.065,-1592.771,-0.968,590.372,0.104,-0.864,1.367,0,0,113522,,,,,274,5.892,2.985,
87,78.559,2.69,134732.865,2.841,-0.062,-1606.347,-0.923,570.237,0.058,-0.865,1.369,0,0,113814,,,,,273,5.921,3.08,
88,77.836,1.967,133119.919,2.79,-0.037,-1619.467,-0.702,553.385,0.019,-0.683,1.371,0,0,113458,,,,,272,5.948,3.158,
89,78.843,2.975,131494.089,2.77,-0.005,-1632.115,-0.429,542.589,-0.006,-0.435,1.372,0,0,113252,,,,,271,5.994,3.224,
90,78.943,3.074,129855.852,2.78,0.024,-1644.276,-0.196,537.88,-0.018,-0.214,1.372,0,0,113672,,,,,270,6.068,3.288,
91,78.466,2.598,128205.703,2.817,0.047,-1655.937,-0.022,537.96,-0.019,-0.041,1.372,0,0,113084,,,,,269,6.162,3.345,
92,78.62,2.752,126544.149,2.873,0.065,-1667.083,0.108,541.643,-0.011,0.097,1.372,0,0,113042,,,,,268,6.262,3.389,
93,78.651,2.782,124871.714,2.946,0.079,-1677.699,0.196,548.029,0.002,0.198,1.371,0,0,113520,,,,,267,6.356,3.41,
94,78.92,3.051,123188.933,3.029,0.085,-1687.771,0.222,555.908,0.018,0.241,1.37,0,0,112550,,,,,266,6.444,3.415,
95,79.297,3.428,121496.357,3.114,0.083,-1697.286,0.18,563.659,0.035,0.215,1.37,0,0,113028,,,,,265,6.53,3.416,
96,78.943,3.074,119794.551,3.193,0.075,-1706.23,0.099,569.927,0.048,0.147,1.369,0,0,112946,,,,,264,6.613,3.42,
97,79.058,3.19,118084.093,3.265,0.069,-1714.589,0.028,574.36,0.057,0.085,1.369,0,0,112628,,,,,263,6.693,3.428,
98,79.289,3.42,116365.573,3.333,0.069,-1722.35,0.014,577.794,0.064,0.078,1.368,0,0,113252,,,,,262,6.777,3.444,
99,79.45,3.582,114639.596,3.407,0.081,-1729.501,0.077,581.864,0.072,0.149,1.368,0,0,112972,,,,,261,6.882,3.475,
100,78.897,3.028,112906.779,3.497,0.1,-1736.029,0.189,588.17,0.086,0.274,1.367,0,0,113010,,,,,260,7.025,3.528,
101,79.635,3.766,111167.751,3.605,0.116,-1741.921,0.276,597.116,0.105,0.381,1.366,0,0,113244,,,,,259,7.21,3.605,
102,79.104,3.236,109423.153,3.724,0.117,-1747.165,0.252,607.083,0.128,0.379,1.365,0,0,112974,,,,,258,7.426,3.702,
103,80.234,4.366,107673.64,3.834,0.098,-1751.751,0.088,614.939,0.145,0.233,1.365,0,0,113490,,,,,257,7.658,3.824,
104,80.127,4.258,105919.875,3.917,0.067,-1755.666,-0.144,618.015,0.151,0.007,1.364,0,0,113464,,,,,256,7.896,3.979,
105,79.965,4.097,104162.534,3.971,0.044,-1758.9,-0.318,616.135,0.146,-0.172,1.365,0,0,113452,,,,,255,8.139,4.168,
106,79.627,3.759,102402.304,4.01,0.041,-1761.443,-0.351,611.818,0.134,-0.217,1.365,0,0,114076,,,,,254,8.384,4.374,
107,79.612,3.743,100639.882,4.057,0.054,-1763.283,-0.276,608.253,0.124,-0.151,1.365,0,0,113952,,,,,253,8.623,4.566,
108,79.881,4.012,98875.974,4.119,0.069,-1764.413,-0.201,606.803,0.119,-0.081,1.366,0,0,114234,,,,,252,8.844,4.725,
109,80.158,4.289,97111.297,4.19,0.069,-1764.821,-0.216,606.239,0.117,-0.099,1.366,0,0,114558,,,,,251,9.038,4.848,
110,80.588,4.72,95346.576,4.254,0.056,-1764.5,-0.315,604.264,0.11,-0.204,1.366,0,0,114178,,,,,250,9.209,4.955,
111,80.104,4.235,93582.544,4.302,0.042,-1763.44,-0.411,599.799,0.098,-0.313,1.366,0,0,114704,,,,,249,9.376,5.074,
112,80.219,4.351,91819.943,4.342,0.042,-1761.635,-0.423,593.964,0.082,-0.341,1.367,0,0,114644,,,,,248,9.561,5.219,
113,79.965,4.097,90059.524,4.391,0.058,-1759.077,-0.34,589.074,0.068,-0.272,1.367,0,0,114740,,,,,247,9.779,5.388,
114,80.111,4.243,88302.042,4.46,0.082,-1755.759,-0.223,586.768,0.061,-0.163,1.367,0,0,115186,,,,,246,10.03,5.57,
115,80.434,4.566,86548.262,4.553,0.101,-1751.674,-0.139,587.004,0.059,-0.08,1.367,0,0,114920,,,,,245,10.298,5.745,
116,80.826,4.958,84798.952,4.66,0.112,-1746.816,-0.105,588.659,0.061,-0.044,1.367,0,0,115510,,,,,244,10.565,5.905,
117,80.45,4.581,83054.889,4.776,0.121,-1741.181,-0.082,590.929,0.065,-0.018,1.367,0,0,115548,,,,,243,10.825,6.049,
118,81.042,5.173,81316.852,4.904,0.137,-1734.763,-0.032,594.078,0.071,0.038,1.367,0,0,115224,,,,,242,11.092,6.188,
119,80.304,4.435,79585.626,5.051,0.158,-1727.558,0.041,598.857,0.08,0.122,1.366,0,0,115930,,,,,241,11.388,6.337,
120,80.942,5.073,77862,5.219,0.176,-1719.562,0.094,605.364,0.095,0.189,1.366,0,0,115686,,,,,240,11.727,6.508,
121,81.603,5.734,76146.766,5.4,0.184,-1710.773,0.088,612.598,0.111,0.199,1.365,0,0,115834,,,,,239,12.113,6.713,
122,81.787,5.919,74440.72,5.583,0.18,-1701.187,0.028,619.129,0.126,0.154,1.364,0,0,116456,,,,,238,12.534,6.951,
123,81.195,5.327,72744.659,5.759,0.172,-1690.802,-0.051,624.074,0.136,0.086,1.364,0,0,115900,,,,,237,12.982,7.223,
124,81.88,6.011,71059.383,5.927,0.166,-1679.617,-0.114,627.442,0.143,0.029,1.364,0,0,116598,,,,,236,13.45,7.523,
125,82.195,6.326,69385.691,6.093,0.167,-1667.632,-0.148,629.794,0.147,-0.001,1.363,0,0,116662,,,,,235,13.933,7.84,
126,81.741,5.873,67724.385,6.263,0.175,-1654.846,-0.146,631.88,0.15,0.005,1.363,0,0,116318,,,,,234,14.424,8.161,
127,82.625,6.757,66076.266,6.447,0.195,-1641.259,-0.098,634.616,0.155,0.057,1.363,0,0,116912,,,,,233,14.916,8.469,
128,82.387,6.518,64442.134,6.657,0.227,-1626.872,-0.007,639.085,0.165,0.158,1.363,0,0,116308,,,,,232,15.407,8.75,
129,82.341,6.472,62822.788,6.903,0.266,-1611.687,0.099,646.075,0.182,0.281,1.362,0,0,116476,,,,,231,15.908,9.005,
130,82.933,7.064,61219.024,7.185,0.295,-1595.707,0.161,655.309,0.205,0.366,1.361,0,0,116746,,,,,230,16.439,9.254,
131,83.217,7.349,59631.639,7.487,0.302,-1578.933,0.124,665.089,0.23,0.354,1.36,0,0,116048,,,,,229,17.022,9.535,
132,84.163,8.294,58061.422,7.78,0.28,-1561.369,-0.015,672.961,0.25,0.235,1.359,0,0,116388,,,,,228,17.67,9.89,
133,84.194,8.325,56509.163,8.043,0.245,-1543.019,-0.197,677.122,0.26,0.063,1.359,0,0,116248,,,,,227,18.389,10.346,
134,84.124,8.256,54975.644,8.272,0.217,-1523.888,-0.338,677.523,0.259,-0.078,1.359,0,0,115830,,,,,226,19.178,10.906,
135,84.424,8.556,53461.645,8.486,0.215,-1503.982,-0.38,675.862,0.253,-0.127,1.359,0,0,115944,,,,,225,20.032,11.546,
136,84.109,8.24,51967.937,8.713,0.243,-1483.305,-0.321,674.54,0.247,-0.074,1.359,0,0,115480,,,,,224,20.941,12.228,
137,84.532,8.663,50495.289,8.979,0.292,-1461.865,-0.2,675.483,0.247,0.047,1.359,0,0,115314,,,,,223,21.896,12.917,
138,85.593,9.724,49044.459,9.301,0.35,-1439.669,-0.068,679.538,0.257,0.189,1.359,0,0,115342,,,,,222,22.888,13.587,
139,84.962,9.094,47616.2,9.678,0.404,-1416.724,0.039,686.531,0.276,0.315,1.358,0,0,114926,,,,,221,23.914,14.236,
140,85.57,9.701,46211.258,10.104,0.447,-1393.038,0.1,695.627,0.302,0.402,1.357,0,0,114838,,,,,220,24.978,14.874,
141,86.923,11.054,44830.367,10.567,0.477,-1368.621,0.117,705.767,0.331,0.448,1.357,0,0,114746,,,,,219,26.087,15.52,
142,86.953,11.085,43474.256,11.056,0.5,-1343.482,0.105,716.085,0.362,0.467,1.356,0,0,114370,,,,,218,27.25,16.194,
143,86.976,11.108,42143.64,11.567,0.521,-1317.632,0.088,726.2,0.394,0.481,1.355,0,0,114560,,,,,217,28.481,16.914,
144,88.153,12.284,40839.226,12.101,0.549,-1291.08,0.084,736.237,0.426,0.51,1.354,0,0,114074,,,,,216,29.791,17.69,
145,88.368,12.499,39561.71,12.668,0.587,-1263.838,0.103,746.616,0.459,0.562,1.353,0,0,113962,,,,,215,31.186,18.518,
146,88.891,13.022,38311.776,13.277,0.634,-1235.918,0.14,757.81,0.497,0.637,1.352,0,0,113814,,,,,214,32.674,19.397,
147,89.967,14.098,37090.096,13.938,0.688,-1207.333,0.185,770.142,0.54,0.725,1.351,0,0,113824,,,,,213,34.262,20.324,
148,89.875,14.006,35897.328,14.653,0.742,-1178.095,0.223,783.631,0.588,0.811,1.35,0,0,113832,,,,,212,35.957,21.304,
149,91.174,15.305,34734.119,15.421,0.791,-1148.218,0.242,797.955,0.641,0.883,1.349,0,0,113630,,,,,211,37.753,22.332,
150,92.458,16.589,33601.101,16.235,0.836,-1117.715,0.245,812.671,0.697,0.942,1.347,0,0,113924,,,,,210,39.632,23.397,
151,92.611,16.743,32498.892,17.094,0.885,-1086.602,0.255,827.632,0.755,1.01,1.346,0,0,113742,,,,,209,41.576,24.482,
152,94.018,18.15,31428.095,18.01,0.95,-1054.894,0.293,843.237,0.819,1.111,1.345,0,0,113676,,,,,208,43.578,25.568,
153,94.149,18.28,30389.297,19,1.034,-1022.606,0.362,860.198,0.89,1.251,1.344,0,0,113592,,,,,207,45.65,26.65,
154,95.463,19.595,29383.071,20.08,1.126,-989.754,0.438,878.974,0.97,1.408,1.342,0,0,113486,,,,,206,47.808,27.728,
155,97.255,21.386,28409.972,21.249,1.208,-956.354,0.487,899.326,1.06,1.547,1.341,0,0,113564,,,,,205,50.058,28.809,
156,97.993,22.124,27470.539,22.49,1.27,-922.425,0.49,920.388,1.157,1.647,1.339,0,0,113292,,,,,204,52.387,29.897,
157,99.668,23.8,26565.293,23.782,1.312,-887.983,0.458,941.191,1.256,1.713,1.338,0,0,113652,,,,,203,54.765,30.983,
158,101.314,25.445,25694.738,25.111,1.348,-853.046,0.419,961.232,1.355,1.774,1.336,0,0,113604,,,,,202,57.154,32.043,
159,102.052,26.183,24859.361,26.48,1.393,-817.632,0.401,980.679,1.456,1.857,1.335,0,0,113326,,,,,201,59.514,33.034,
160,103.335,27.467,24059.627,27.902,1.453,-781.761,0.413,1000.09,1.56,1.972,1.333,0,0,113848,,,,,200,61.796,33.894,
161,104.819,28.951,23295.985,29.389,1.521,-745.451,0.442,1019.953,1.67,2.112,1.332,0,0,113664,,,,,199,63.955,34.566,
162,106.918,31.049,22568.864,30.945,1.591,-708.722,0.476,1040.448,1.787,2.262,1.331,0,0,113796,,,,,198,65.955,35.01,
163,108.494,32.625,21878.674,32.57,1.658,-671.594,0.512,1061.575,1.911,2.423,1.329,0,0,113868,,,,,197,67.767,35.197,
164,109.947,34.078,21225.802,34.261,1.725,-634.087,0.556,1083.382,2.042,2.597,1.328,0,0,113868,,,,,196,69.346,35.085,
165,111.092,35.224,20610.619,36.019,1.79,-596.222,0.603,1105.958,2.181,2.783,1.326,0,0,114224,,,,,195,70.607,34.588,
166,113.844,37.976,20033.472,37.835,1.839,-558.019,0.639,1129.193,2.327,2.966,1.325,0,0,114522,,,,,194,71.427,33.592,
167,115.489,39.621,19494.687,39.688,1.861,-519.499,0.651,1152.638,2.479,3.13,1.324,0,0,114614,,,,,193,71.681,31.993,
168,117.603,41.735,18994.572,41.548,1.854,-480.685,0.64,1175.694,2.632,3.272,1.322,0,0,114642,,,,,192,71.29,29.742,
169,119.633,43.764,18533.409,43.389,1.826,-441.597,0.623,1197.977,2.784,3.408,1.321,0,0,114726,,,,,191,70.256,26.867,
170,121.055,45.187,18111.461,45.198,1.792,-402.258,0.62,1219.514,2.935,3.555,1.32,0,0,114972,,,,,190,68.66,23.462,
171,122.785,46.916,17728.969,46.97,1.752,-362.69,0.632,1240.57,3.084,3.716,1.318,0,0,114956,,,,,189,66.659,19.689,
172,124.368,48.5,17386.151,48.695,1.693,-322.915,0.643,1261.255,3.233,3.876,1.317,0,0,115066,,,,,188,64.456,15.761,
173,126.767,50.898,17083.201,50.344,1.597,-282.956,0.632,1281.252,3.378,4.01,1.316,0,0,115212,,,,,187,62.281,11.937,
174,128.435,52.567,16820.293,51.874,1.453,-242.835,0.585,1299.867,3.514,4.099,1.315,0,0,115398,,,,,186,60.351,8.477,
175,129.419,53.551,16597.578,53.236,1.265,-202.575,0.507,1316.345,3.637,4.144,1.315,0,0,115594,,,,,185,58.837,5.601,
176,131.41,55.542,16415.182,54.393,1.046,-162.199,0.416,1330.178,3.741,4.157,1.314,0,0,115428,,,,,184,57.815,3.422,
177,131.541,55.672,16273.211,55.324,0.814,-121.731,0.329,1341.232,3.825,4.153,1.313,0,0,115484,,,,,183,57.248,1.924,
178,132.609,56.741,16171.744,56.021,0.581,-81.193,0.257,1349.671,3.888,4.145,1.313,0,0,115890,,,,,182,57,0.979,
179,132.817,56.948,16110.841,56.492,0.363,-40.608,0.213,1355.891,3.934,4.147,1.313,0,0,115882,,,,,181,56.894,0.402,
180,133.586,57.717,16090.536,56.762,0.186,0,0.224,1360.659,3.965,4.19,1.312,0,0,116030,,,,,,,,
181,132.871,57.002,16110.841,56.894,0.096,40.608,0.343,1365.527,3.992,4.335,1.312,0,0,116000,,,,,,,,
182,133.263,57.394,16171.744,57,0.148,81.193,0.636,1373.261,4.03,4.666,1.312,0,0,115962,,,,,,,,
183,131.91,56.041,16273.211,57.248,0.381,121.731,1.154,1387.869,4.103,5.258,1.311,0,0,116128,,,,,,,,
184,132.24,56.372,16415.182,57.815,0.78,162.199,1.896,1413.849,4.238,6.134,1.31,0,0,116428,,,,,,,,
185,131.003,55.134,16597.578,58.837,1.272,202.575,2.788,1454.832,4.455,7.243,1.308,0,0,116434,,,,,,,,
186,135.561,59.693,16820.293,60.351,1.742,242.835,3.707,1512.299,4.762,8.469,1.306,0,0,116482,,,,,,,,
187,138.306,62.437,17083.201,62.281,2.085,282.956,4.521,1585.038,5.148,9.669,1.303,0,0,116310,,,,,,,,
188,138.921,63.052,17386.151,64.456,2.226,322.915,5.12,1669.493,5.588,10.708,1.301,0,0,116824,,,,,,,,
189,143.48,67.611,17728.969,66.659,2.138,362.69,5.434,1760.585,6.051,11.485,1.299,0,0,115680,,,,,,,,
